sid,k,pos,entry_pos,month,g_H60,g_H120,g_LD,xpos_H60,xpos_H120,xpos_LD,t_LD,relvol,g_H20,xpos_H20,score,c1,c2,c3,c4,c5,liq,K0,K1,K3,K4,K2,K2_period
1727,2749,2750,2751,2026-04,0.1194698759765151,,0.3491792790989689,2810,-1,2803,True,4.631327648275857,0.3497822931785195,2770,3,False,False,True,True,True,325078357.65,7,3.0,3.3387388039180346,0.24568138195777367,0.05877883906872872,2026-03
1732,1471,1474,1475,2021-01,0.0387755102040816,0.2836734693877549,0.0897959183673469,1534,1594,1494,True,17.236776090830837,0.0979591836734692,1494,3,False,True,True,True,False,26808729.45,2,3.0,5.6048808385434326,0.23227383863080697,0.0031044470403738256,2020-12
1717,1531,1531,1532,2021-04,0.0861618798955614,-0.0225446851011685,-0.0225446851011685,1591,1651,1651,False,3.974467270585146,-0.0783289817232376,1551,3,False,False,True,True,True,174999313.25,7,3.0,3.110561086730436,0.08462623413258119,0.08219800402304989,2021-03
1718,1419,1419,1420,2020-10,0.0893921334922527,0.3349225268176399,0.3349225268176399,1479,1539,1539,False,3.3766386006029085,0.076281287246722,1439,3,False,False,True,True,True,59277902.1,8,3.0,3.5470389057510183,0.07928388746803061,0.33127534520569735,2020-09
1718,2317,2317,2318,2024-07,-0.0058823529411765,-0.1247058823529411,-0.1247058823529411,2377,2437,2437,False,5.127623424690961,-0.0894117647058823,2337,3,False,False,True,True,True,29305941.6,8,3.0,4.226956727437142,0.05646173149309908,0.019013229929735642,2024-05
1721,1698,1705,1706,2021-12,-0.1686746987951808,-0.3734939759036144,-0.3734939759036144,1765,1825,1825,False,20.456042765699863,-0.1962134251290878,1725,3,False,True,True,True,False,768825363.9,1,3.0,4.24367441840065,0.19834710743801653,0.05108607239567431,2021-11
1722,1718,1718,1719,2022-01,0.0873786407766992,-0.1414701803051317,-0.1414701803051317,1778,1838,1838,False,3.0071605532898444,-0.0471567267683771,1738,3,False,False,True,True,True,183442286.4,2,3.0,3.314853161359201,0.04347826086956519,0.3839424942692071,2021-12
1722,2080,2080,2081,2023-07,0.0203721988599741,0.1033689805854263,0.1033689805854263,2140,2200,2200,False,6.917290146410903,-0.0281249999999998,2100,3,False,False,True,True,True,80380609.6,2,3.0,6.163387519270568,0.030546623794212024,0.5681831035624174,2023-06
1784,2014,2014,2015,2023-04,0.3738601823708205,0.3684948335827669,0.3373860182370822,2074,2134,2037,True,8.724018239153075,0.3738601823708205,2034,3,False,False,True,True,True,34116857.5,4,3.0,5.272859611996797,0.0917127071823205,0.2083261967971226,2023-03
1785,986,1154,1155,2019-09,-0.0835073068893528,-0.3319415448851774,-0.3945720250521921,1214,1274,1271,True,5.11371569491375,-0.0584551148225468,1174,3,False,False,True,True,True,36037350.0,5,3.0,5.595808237842128,0.08428246013667429,0.06536402132449859,2019-08
1785,1173,1341,1342,2020-07,-0.1217971230988956,-0.0630365899729091,-0.0630365899729091,1401,1461,1461,False,66.06826157149509,-0.0928050052137645,1361,4,True,True,False,True,True,1027892250.0,5,4.0,2.7749586106909554,0.8382642998027612,0.0271361339900269,2020-04
1785,2508,2676,2677,2025-12,0.2952243125904488,1.0332850940665708,1.0332850940665708,2736,2796,2796,False,9.038641492996312,-0.0795947901591894,2696,3,False,False,True,True,True,553472490.0,5,3.0,5.503609221842264,0.22007042253521125,0.01675372025890942,2025-11
1785,2574,2742,2743,2026-04,0.1062992125984252,,-0.0039370078740157,2802,-1,2806,True,0.9124839936914736,0.2519685039370078,2762,4,True,True,False,True,True,3835347740.0,5,4.0,0.2194451604015442,0.4473684210526314,0.2775692687704223,2026-03
1786,775,775,776,2018-03,0.1984251968503936,0.1367360802469142,0.3401574803149607,835,895,796,True,101.7966146587375,0.3543307086614173,795,5,True,True,True,True,True,43825826.95,6,5.0,9.032646764466813,0.4227544910179639,0.006049245974269368,2018-02
1786,2449,2449,2450,2025-01,-0.2075000000000001,-0.0251240541616758,-0.0958333333333333,2509,2569,2494,True,7.243972322862609,0.0416666666666665,2469,3,True,False,True,True,False,137152591.85,6,3.0,3.082729624697209,0.30434782608695654,0.08424656736580993,2024-12
1737,877,877,878,2018-08,-0.0251121497566151,0.0164786288373859,0.0164786288373859,937,997,997,False,12.047392142888944,0.024796784556186,897,3,False,False,True,True,True,8836533.15,7,3.0,9.247686124506872,0.07191780821917826,0.2583437892095357,2018-05
1752,1238,1238,1239,2020-02,-0.0635416666666665,-0.1073672035738191,-0.1073672035738191,1298,1358,1358,False,5.733757560865362,-0.109375,1258,3,False,False,True,True,True,22446297.5,2,3.0,9.07019966210463,0.12677725118483396,0.019620344395533618,2019-12
1752,2017,2017,2018,2023-04,-0.118292342898753,-0.1872445224058389,-0.007072135785007,2077,2137,2037,True,4.640556268913609,-0.0240452616690241,2037,3,False,False,True,True,True,121745697.85,2,3.0,6.893231677344236,0.1692307692307693,0.15864340472046834,2023-03
1773,1567,1567,1568,2021-06,0.1547545234712677,0.2086730226216768,0.2086730226216768,1627,1687,1687,False,9.888627203476778,0.0316205533596838,1587,3,False,False,True,True,True,36717649.2,3,3.0,10.403347663117822,0.06302521008403361,0.11989385453545576,2021-03
1773,1632,1632,1633,2021-09,0.0,0.426056338028169,0.426056338028169,1692,1752,1752,False,5.855534197344701,-0.0422535211267606,1652,3,False,False,True,True,True,87080231.4,3,3.0,3.7345123086110674,0.03541262248548871,0.03932458865858224,2021-07
1773,2751,2751,2752,2026-04,-0.0147285184378029,,-0.0437925739411126,2811,-1,2858,False,9.61279772245434,0.0482954545454545,2771,3,False,False,True,True,True,223014507.25,3,3.0,7.105547390348078,0.2210526315789474,0.06576766933358646,2026-03
1795,2657,2657,2658,2025-11,-0.1917591125198098,-0.3708399366085579,-0.0681458003169572,2717,2777,2711,True,5.168022370429366,-0.1172741679873218,2677,3,False,False,True,True,True,992659863.1,5,3.0,3.712652875367375,0.10314685314685312,0.011346616238893992,2025-10
1796,1222,2020,2021,2023-04,-0.1104104690455558,-0.3098160450662622,0.0635593220338983,2080,2140,2048,True,3.7026169609695705,0.2838983050847457,2040,3,True,False,False,True,True,64346020.0,6,3.0,1.4129622935497799,0.35057471264367823,0.02350904799370568,2023-03
1799,2342,2349,2350,2024-08,-0.7069565217391305,-0.7043478260869565,-0.4326086956521738,2409,2469,2375,True,1.435924153389471,-0.2304347826086956,2369,3,True,False,False,True,True,155931125.0,9,3.0,0.9500508638028489,0.37195121951219523,0.05541267588979548,2024-07
1802,714,714,715,2017-12,-0.0362116991643453,0.0055710306406686,-0.0417827298050138,774,834,760,True,14.719786268566049,0.233983286908078,734,3,False,False,True,True,True,62966685.25,2,3.0,6.260379396420586,0.1518987341772151,0.000890368122251628,2017-10
1802,1468,1468,1469,2021-01,0.0469483568075115,0.8920187793427226,0.4577464788732392,1528,1588,1544,True,7.172839603520174,-0.2394366197183099,1488,3,False,False,True,True,True,446188484.25,2,3.0,3.7869755375695804,0.1657608695652173,0.07471667829561657,2020-11
1802,1545,1545,1546,2021-05,0.0850332755386527,-0.2111437865506383,-0.1028169014084506,1605,1665,1550,True,13.430993079194492,0.0253521126760563,1565,4,True,True,False,True,True,1845028900.65,2,4.0,2.3536360126771654,0.5940366972477062,0.030097672208146298,2021-03
1802,2744,2744,2745,2026-04,-0.0687679083094555,,-0.163323782234957,2804,-1,2858,False,6.599436305162735,-0.0257879656160457,2764,3,False,False,True,True,True,4250483918.65,2,3.0,4.646834729414345,0.18197573656845756,0.03545421427256068,2026-03
1806,2217,2224,2225,2024-02,-0.1851851851851852,-0.074074074074074,-0.3000000000000001,2284,2344,2254,True,25.292822616713963,-0.2222222222222222,2244,3,False,False,True,True,True,17548162.4,6,3.0,13.087154698317587,0.18518518518518512,0.10987646912043858,2024-01
1809,653,662,663,2017-09,-0.1620689655172412,-0.1206896551724137,-0.1206896551724137,722,782,782,False,33.905866007331994,-0.1034482758620688,682,3,False,False,True,True,True,14359698.65,9,3.0,10.643681996766693,0.17599999999999993,0.0225941771729401,2017-08
1815,1572,1572,1573,2021-06,-0.0723860589812331,-0.1152815013404825,-0.1152815013404825,1632,1692,1692,False,2.8604967045343965,0.0884718498659518,1592,3,True,False,True,True,False,187022482.5,5,3.0,3.1002676376087566,0.5,0.027994778364265782,2021-05
1815,1596,1596,1597,2021-07,-0.2386634844868734,-0.2195704057279234,-0.2195704057279234,1656,1716,1716,False,10.967537389348324,-0.1813842482100238,1616,3,False,False,True,True,True,487957405.0,5,3.0,5.010018446179744,0.24855491329479773,0.0744800201410758,2021-06
1815,2457,2457,2458,2025-02,-0.1105919003115265,0.7009345794392523,-0.2242990654205607,2517,2577,2497,True,2.9681273541299924,0.0327102803738317,2477,3,False,False,True,True,True,800290232.5,5,3.0,3.620383683740636,0.18045112781954886,0.10119104714356908,2024-12
1815,2647,2647,2648,2025-11,-0.0490407316886424,0.1235648889295151,0.1235648889295151,2707,2767,2767,False,2.8620417624889627,-0.0761799802135098,2667,3,True,False,False,True,True,6570408530.0,5,3.0,1.9499130901073514,0.42879499217527384,0.09659527561500059,2025-10
1903,1521,1528,1529,2021-04,0.046801872074883,0.1310452418096725,0.1310452418096725,1588,1648,1648,False,12.206753396450427,-0.1388455538221528,1548,3,False,True,True,True,False,34333721.25,3,3.0,5.322492737369679,0.17613636363636376,2.942536759893538,2021-03
1904,1242,1242,1243,2020-02,0.0168674698795179,0.1770475406802643,-0.1373493975903615,1302,1362,1271,True,8.618570819033263,0.0650602409638554,1262,3,False,False,True,True,True,40325056.1,4,3.0,5.164151005359668,0.07772020725388584,0.17601445488123124,2019-12
1905,1529,1539,1540,2021-04,-0.0551470588235294,-0.181985294117647,-0.2297794117647058,1599,1659,1544,True,3.277855871183231,-0.1617647058823529,1559,4,True,True,False,True,True,695770818.5,5,4.0,0.6275832722352095,1.0532319391634979,0.034185768187448895,2021-03
1905,1555,1565,1566,2021-06,-0.15,-0.2166666666666667,-0.2166666666666667,1625,1685,1685,False,9.704823874099349,-0.0466666666666666,1585,4,False,True,True,True,True,1009783044.1,5,4.0,4.407288073416364,0.25324675324675305,0.034185768187448895,2021-03
1906,627,627,628,2017-08,-0.0078125,-0.1109374999999999,-0.1109374999999999,687,747,747,False,12.158574511456578,0.0406249999999999,647,3,False,False,True,True,True,26244603.2,6,3.0,8.121692920089567,0.2045028142589118,0.010216279106832538,2017-06
1907,767,767,768,2018-02,-0.1331058020477816,-0.1373946604277028,-0.1373946604277028,827,887,887,False,9.539726724083328,-0.1160409556313994,787,3,False,False,True,True,True,64015757.4,7,3.0,6.097044990988422,0.0780669144981414,0.02728492275750627,2018-01
1907,1456,1456,1457,2020-12,0.1351888667992049,0.8230908522148173,0.8230908522148173,1516,1576,1576,False,4.800384232783104,0.0656063618290259,1476,3,False,False,True,True,True,135403411.05,7,3.0,3.6451284732977927,0.09110629067245113,0.024414687250400968,2020-11
1909,1496,1496,1497,2021-02,-0.1174089068825909,0.1657361932605043,-0.0607287449392712,1556,1616,1550,True,2.945027298212015,-0.020242914979757,1516,3,False,False,True,True,True,302203891.8,9,3.0,3.4331275875382357,0.15639810426540257,0.050735100541995815,2021-01
1909,1588,1588,1589,2021-07,-0.2059701492537313,-0.2671641791044775,-0.2671641791044775,1648,1708,1708,False,6.940090158660453,-0.1641791044776118,1608,3,False,False,True,True,True,1057398812.25,9,3.0,4.292721011612806,0.25026851817344586,0.12194242575700232,2021-05
1909,2829,2830,2831,2026-08,,,-0.094170403587444,-1,-1,2858,False,5.695692851122815,-0.0807174887892376,2850,3,False,False,True,True,True,35070828.5,9,3.0,5.742055052962321,0.13366336633663356,0.07257756133290183,2026-06
2002,1546,1546,1547,2021-05,-0.1045673076923077,-0.1833708069854933,-0.1833708069854933,1606,1666,1666,False,9.562037886551687,-0.0853365384615385,1566,3,True,False,False,True,True,12244854072.55,2,3.0,0.9650060834525923,0.4635879218472472,0.11238625948831293,2021-03
2006,692,692,693,2017-11,0.044,-0.036,-0.036,752,812,812,False,4.265937697436794,-0.0420000000000001,712,3,False,False,True,True,True,20554786.7,6,3.0,3.0423193347951405,0.04631578947368409,0.11943281269334172,2017-09
2006,1528,1528,1529,2021-04,0.0581997541273355,-0.1988770222990792,-0.1988770222990792,1588,1648,1648,False,3.788541239453354,0.0714285714285714,1548,3,True,False,False,True,True,748523213.6,6,3.0,1.6840420031029482,0.30663329161451824,0.011498625257287287,2021-03
2007,1575,1582,1583,2021-06,0.3269230769230768,0.0456730769230768,0.0456730769230768,1642,1702,1702,False,0.721852211703035,0.3052884615384614,1602,3,False,True,False,True,True,200345323.1,7,3.0,0.48726051843632984,0.25082508250825075,0.0013564100347747132,2021-05
2007,1596,1603,1604,2021-07,-0.1989795918367346,-0.3775510204081632,-0.3775510204081632,1663,1723,1723,False,6.763583683391829,-0.1139455782312924,1623,3,True,True,False,True,False,822486023.3,7,3.0,1.5896939521890112,0.38942307692307687,0.0013564100347747132,2021-05
2008,1538,1563,1564,2021-06,0.1464646464646464,-0.0353535353535352,0.1919191919191918,1623,1683,1618,True,5.759867666607865,0.3257575757575757,1583,3,False,True,True,True,False,33611423.4,8,3.0,3.760924715851219,0.10000000000000009,0.15757378059278193,2021-04
2008,1559,1584,1585,2021-07,-0.1946050096339113,-0.2235067437379577,-0.0905587668593448,1644,1704,1618,True,10.24318686216106,-0.0674373795761079,1604,3,False,True,True,True,False,56736579.15,8,3.0,5.892389513229932,0.2713567839195983,0.0221994348380834,2021-05
2009,1510,1510,1511,2021-03,1.0346456692913382,0.6629921259842517,0.7606299212598424,1570,1630,1550,True,2.750593784697116,0.0834645669291338,1530,3,True,True,False,True,False,469852340.7,9,3.0,1.5818635401341101,0.38344226579520724,0.029363573285626998,2021-01
2009,1532,1532,1533,2021-04,0.3708133971291865,0.0572441168592823,0.3373205741626792,1592,1652,1550,True,8.190702893935336,0.1088516746411483,1552,4,True,False,True,True,True,547122896.4,9,4.0,5.364018428602543,0.3537190082644628,0.23379502734836577,2021-03
2010,1452,1452,1453,2020-12,-0.0350877192982456,0.5368421052631578,0.4035087719298245,1512,1572,1550,True,22.92419273426588,-0.063157894736842,1472,3,False,False,True,True,True,67405780.35,0,3.0,6.578084293330194,0.13709677419354827,0.09808827996684233,2020-11
2010,1545,1545,1546,2021-05,0.1929558639529824,-0.0506319826133332,-0.1820040899795501,1605,1665,1550,True,9.901969539656571,-0.0695296523517382,1565,3,True,True,False,True,False,676797546.85,0,3.0,1.020061834167684,0.49847094801223224,0.07623057662912491,2021-03
2010,1581,1581,1582,2021-06,-0.1142101363919655,-0.2280734836988585,-0.2280734836988585,1641,1701,1701,False,1.9346500562916376,-0.0221147819525667,1601,3,True,False,False,True,True,717901550.85,0,3.0,1.3569336559401584,0.3680387409200969,0.023376833097984884,2021-05
2012,1545,1547,1548,2021-05,0.1229235880398669,-0.043189368770764,-0.2408637873754151,1607,1667,1550,True,20.53050066378007,-0.1063122923588041,1567,3,True,True,False,True,False,184041910.75,2,3.0,0.8244073938468388,0.4272076372315037,0.04117512890187225,2021-04
2012,1570,1572,1573,2021-06,0.1464285714285713,0.0927392720768043,0.0927392720768043,1632,1692,1692,False,1.8411822565786176,0.2125000000000001,1592,3,True,True,False,True,False,62422930.35,2,3.0,1.4037887280951717,0.32407407407407396,0.019728631265646612,2021-05
2012,1594,1596,1597,2021-07,-0.2379032258064516,-0.1816068717504305,-0.1816068717504305,1656,1716,1716,False,4.104427622561933,-0.1693548387096776,1616,3,True,True,False,True,False,453679055.2,2,3.0,1.0825599493092932,0.4378585086042066,0.07267394122173276,2021-06
2015,1530,1530,1531,2021-04,0.0637191157347203,0.0257622761815716,0.0257622761815716,1590,1650,1650,False,4.496425420779832,-0.0676202860858257,1550,3,False,False,True,True,True,46360901.45,5,3.0,5.274777805253396,0.06685236768802216,0.19492845357560173,2021-03
2020,1581,1581,1582,2021-06,-0.1814516129032258,-0.1505376344086021,-0.1505376344086021,1641,1701,1701,False,6.267175709657233,-0.0268817204301075,1601,3,False,False,True,True,True,287656316.15,0,3.0,3.210734133570667,0.11060606003258977,0.10800636267232244,2021-05
2022,1521,1528,1529,2021-04,1.6252723311546844,0.715686274509804,0.5904139433551199,1588,1648,1550,True,13.79205404689036,0.96078431372549,1548,3,False,False,True,True,True,20458720.0,2,3.0,8.30159941579923,0.23949579831932777,0.02917107337595981,2021-03
2022,1542,1549,1550,2021-05,0.3219178082191782,-0.0445205479452055,-0.0136986301369862,1609,1669,1551,True,24.32745123487413,0.023972602739726,1569,3,True,True,False,True,False,452209778.5,2,3.0,0.8644495665190486,0.7940199335548175,0.02917107337595981,2021-03
2022,1570,1577,1578,2021-06,0.0735294117647058,-0.1852941176470588,0.2617647058823527,1637,1697,1593,True,3.541435727183852,0.4441176470588235,1597,3,False,True,True,True,False,241602940.2,2,3.0,3.1793312008708745,0.26953125,0.07585792581567286,2021-05
2022,1591,1598,1599,2021-07,-0.3771186440677967,-0.4618644067796611,-0.4618644067796611,1658,1718,1718,False,3.8579950653541273,-0.2245762711864407,1618,3,True,True,False,True,False,833426361.3,2,3.0,1.6562169858017426,0.39759036144578297,0.07585792581567286,2021-05
2023,1545,1545,1546,2021-05,0.4978632478632476,0.0598290598290598,-0.0427350427350426,1605,1665,1550,True,22.90615967430857,0.0448717948717949,1565,3,True,True,False,True,False,1573585719.35,3,3.0,1.7051599064513334,0.6048951048951048,0.08137790335075001,2021-03
2023,1582,1582,1583,2021-06,-0.1419939577039276,-0.2477341389728097,-0.2477341389728097,1642,1702,1702,False,3.063165460928562,0.0030211480362536,1602,3,False,True,False,True,True,1752216901.45,3,3.0,2.13303545520369,0.2899786780383795,0.07334471156523037,2021-05
2027,769,769,770,2018-03,0.1844484629294758,0.7721518987341773,0.7721518987341773,829,889,889,False,11.501933443614126,0.007233273056058,789,3,False,False,True,True,True,236041248.3,7,3.0,7.712431378460897,0.21225382932166292,0.16813491559672888,2018-01
2027,1546,1547,1548,2021-05,0.0428849902534114,-0.1060296015674888,-0.226120857699805,1607,1667,1550,True,10.023303544591588,-0.0721247563352825,1567,3,True,False,False,True,True,4429199136.35,7,3.0,2.1222319172459123,0.3766233766233764,0.04882826686641262,2021-04
