r,eq_sha,buys,days_sig,days_over,days_over_frac,days_full,days_act,days_act_frac,elim_by_lottery,elim_by_full,K0_tie_frac,K0_cut_tie_frac,K0_direct_diff,K0_direct_frac,K0_path_diff,K0_path_frac,K0_buys,K0_first_div_idx,K0_first_div_frac,K0_first_div_t,K0_mean_key_lottery,K0_mean_key_ranked,K1_tie_frac,K1_cut_tie_frac,K1_direct_diff,K1_direct_frac,K1_path_diff,K1_path_frac,K1_buys,K1_first_div_idx,K1_first_div_frac,K1_first_div_t,K1_mean_key_lottery,K1_mean_key_ranked,K2_tie_frac,K2_cut_tie_frac,K2_direct_diff,K2_direct_frac,K2_path_diff,K2_path_frac,K2_buys,K2_first_div_idx,K2_first_div_frac,K2_first_div_t,K2_mean_key_lottery,K2_mean_key_ranked,K3_tie_frac,K3_cut_tie_frac,K3_direct_diff,K3_direct_frac,K3_path_diff,K3_path_frac,K3_buys,K3_first_div_idx,K3_first_div_frac,K3_first_div_t,K3_mean_key_lottery,K3_mean_key_ranked,K4_tie_frac,K4_cut_tie_frac,K4_direct_diff,K4_direct_frac,K4_path_diff,K4_path_frac,K4_buys,K4_first_div_idx,K4_first_div_frac,K4_first_div_t,K4_mean_key_lottery,K4_mean_key_ranked
165,c620102562c36950,163,977,818,0.8372569089048106,775,43,0.044012282497441144,90,1602,0.24444444444444444,0.13793103448275862,12,0.0736196319018405,13,0.07975460122699386,163,8,0.049079754601226995,549,4.932515337423313,5.288343558282208,0.8666666666666667,0.7931034482758621,4,0.024539877300613498,4,0.024539877300613498,163,29,0.17791411042944785,797,3.1349693251533743,3.1717791411042944,0.0,0.0,15,0.09202453987730061,15,0.09202453987730061,163,15,0.09202453987730061,657,0.13535683009161711,0.14555950120960787,0.0,0.0,20,0.12269938650306748,21,0.12883435582822086,163,8,0.049079754601226995,549,4.4263909893470474,5.241497152845027,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,8,0.049079754601226995,549,0.2542138365244254,0.2731897201444821
166,9d8259400aaae20f,163,977,818,0.8372569089048106,775,43,0.044012282497441144,88,1606,0.2247191011235955,0.10344827586206896,14,0.08588957055214724,16,0.09815950920245399,163,20,0.12269938650306748,765,4.877300613496932,5.306748466257669,0.8764044943820225,0.8275862068965517,4,0.024539877300613498,6,0.03680981595092025,163,84,0.5153374233128835,1566,3.1411042944785277,3.1717791411042944,0.0,0.0,22,0.13496932515337423,25,0.15337423312883436,163,8,0.049079754601226995,549,0.12756905166362734,0.14555950120960787,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,20,0.12269938650306748,765,4.531944466920623,5.241497152845027,0.0,0.0,19,0.1165644171779141,23,0.1411042944785276,163,15,0.09202453987730061,657,0.2502739184598562,0.2731897201444821
167,c7305830172062af,163,977,818,0.8372569089048106,775,43,0.044012282497441144,89,1607,0.2247191011235955,0.10344827586206896,14,0.08588957055214724,16,0.09815950920245399,163,15,0.09202453987730061,657,4.9815950920245395,5.306748466257669,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,13,0.07975460122699386,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,19,0.1165644171779141,22,0.13496932515337423,163,8,0.049079754601226995,549,0.13012193149410461,0.14555950120960787,0.0,0.0,17,0.10429447852760736,19,0.1165644171779141,163,15,0.09202453987730061,657,4.557323594785871,5.241497152845027,0.0,0.0,18,0.11042944785276074,22,0.13496932515337423,163,20,0.12269938650306748,765,0.2478609196094436,0.2731897201444821
168,41be6e5d72667d02,163,977,814,0.8331627430910952,772,42,0.042988741044012284,88,1595,0.20689655172413793,0.07142857142857142,17,0.10429447852760736,17,0.10429447852760736,163,8,0.049079754601226995,549,4.809815950920245,5.306748466257669,0.8735632183908046,0.8214285714285714,6,0.03680981595092025,9,0.05521472392638037,163,74,0.4539877300613497,1447,3.128834355828221,3.1717791411042944,0.0,0.0,13,0.07975460122699386,15,0.09202453987730061,163,16,0.09815950920245399,663,0.13326565485240285,0.14555950120960787,0.0,0.0,23,0.1411042944785276,25,0.15337423312883436,163,8,0.049079754601226995,549,4.3627097695346855,5.241497152845027,0.0,0.0,14,0.08588957055214724,16,0.09815950920245399,163,8,0.049079754601226995,549,0.24724414793076194,0.2731897201444821
169,1a5a99254dd416d0,163,977,817,0.8362333674513818,774,43,0.044012282497441144,87,1601,0.20454545454545456,0.10344827586206896,19,0.1165644171779141,20,0.12269938650306748,163,9,0.05521472392638037,549,4.644171779141105,5.306748466257669,0.875,0.8275862068965517,7,0.04294478527607362,10,0.06134969325153374,163,29,0.17791411042944785,797,3.1165644171779143,3.1717791411042944,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,8,0.049079754601226995,549,0.12891211413163536,0.14555950120960787,0.0,0.0,23,0.1411042944785276,25,0.15337423312883436,163,9,0.05521472392638037,549,4.304551517527236,5.241497152845027,0.0,0.0,17,0.10429447852760736,20,0.12269938650306748,163,9,0.05521472392638037,549,0.2500435600565469,0.2731897201444821
170,6239fe1cfbf99ef9,163,977,815,0.834186284544524,773,42,0.042988741044012284,88,1597,0.20689655172413793,0.07142857142857142,14,0.08588957055214724,14,0.08588957055214724,163,9,0.05521472392638037,549,4.975460122699387,5.306748466257669,0.8735632183908046,0.8214285714285714,6,0.03680981595092025,10,0.06134969325153374,163,75,0.4601226993865031,1447,3.128834355828221,3.1717791411042944,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,8,0.049079754601226995,549,0.13268881734414553,0.14555950120960787,0.0,0.0,21,0.12883435582822086,23,0.1411042944785276,163,9,0.05521472392638037,549,4.415708830934509,5.241497152845027,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,9,0.05521472392638037,549,0.24922871933213878,0.2731897201444821
171,4e6554d39fd9e0b2,163,977,817,0.8362333674513818,773,44,0.04503582395087001,90,1599,0.24175824175824176,0.13333333333333333,17,0.10429447852760736,19,0.1165644171779141,163,20,0.12269938650306748,765,4.773006134969325,5.288343558282208,0.8571428571428571,0.8,6,0.03680981595092025,9,0.05521472392638037,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,8,0.049079754601226995,549,0.12858745432601645,0.14555950120960787,0.0,0.0,19,0.1165644171779141,20,0.12269938650306748,163,20,0.12269938650306748,765,4.486333033516696,5.241497152845027,0.0,0.0,15,0.09202453987730061,16,0.09815950920245399,163,15,0.09202453987730061,657,0.24785460527144804,0.2731897201444821
172,6fb1fde3e9357585,163,977,817,0.8362333674513818,774,43,0.044012282497441144,89,1600,0.2247191011235955,0.10344827586206896,16,0.09815950920245399,17,0.10429447852760736,163,15,0.09202453987730061,657,4.914110429447852,5.306748466257669,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,11,0.06748466257668712,163,75,0.4601226993865031,1447,3.128834355828221,3.1717791411042944,0.0,0.0,17,0.10429447852760736,19,0.1165644171779141,163,8,0.049079754601226995,549,0.12811429103124417,0.14555950120960787,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,15,0.09202453987730061,657,4.486619288112254,5.241497152845027,0.0,0.0,15,0.09202453987730061,18,0.11042944785276074,163,16,0.09815950920245399,663,0.2565678396332364,0.2731897201444821
173,e6182312a65a1fa6,163,977,816,0.8352098259979529,773,43,0.044012282497441144,90,1604,0.24444444444444444,0.13793103448275862,22,0.13496932515337423,23,0.1411042944785276,163,9,0.05521472392638037,549,4.595092024539877,5.288343558282208,0.8888888888888888,0.8275862068965517,8,0.049079754601226995,8,0.049079754601226995,163,29,0.17791411042944785,797,3.1165644171779143,3.1717791411042944,0.0,0.0,19,0.1165644171779141,20,0.12269938650306748,163,8,0.049079754601226995,549,0.13100860975799136,0.14555950120960787,0.0,0.0,12,0.0736196319018405,12,0.0736196319018405,163,9,0.05521472392638037,549,4.472956287019146,5.241497152845027,0.0,0.0,23,0.1411042944785276,23,0.1411042944785276,163,9,0.05521472392638037,549,0.243258012018914,0.2731897201444821
174,1e88f76b2d12315b,163,977,816,0.8352098259979529,773,43,0.044012282497441144,88,1600,0.2247191011235955,0.10344827586206896,17,0.10429447852760736,17,0.10429447852760736,163,20,0.12269938650306748,765,4.779141104294479,5.288343558282208,0.8539325842696629,0.7931034482758621,7,0.04294478527607362,7,0.04294478527607362,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,20,0.12269938650306748,20,0.12269938650306748,163,8,0.049079754601226995,549,0.12814428326245192,0.14555950120960787,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,20,0.12269938650306748,765,4.922410632618367,5.241497152845027,0.0,0.0,20,0.12269938650306748,20,0.12269938650306748,163,15,0.09202453987730061,657,0.24576629265832486,0.2731897201444821
175,02344dddf595faf4,163,977,815,0.834186284544524,772,43,0.044012282497441144,89,1597,0.2247191011235955,0.10344827586206896,18,0.11042944785276074,20,0.12269938650306748,163,15,0.09202453987730061,657,4.840490797546012,5.288343558282208,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,6,0.03680981595092025,163,75,0.4601226993865031,1447,3.128834355828221,3.1717791411042944,0.0,0.0,15,0.09202453987730061,16,0.09815950920245399,163,8,0.049079754601226995,549,0.13439407939183487,0.14555950120960787,0.0,0.0,21,0.12883435582822086,21,0.12883435582822086,163,15,0.09202453987730061,657,4.8025423986691145,5.241497152845027,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,20,0.12269938650306748,765,0.2535679721255605,0.2731897201444821
176,d25bed95dd8955c8,163,977,814,0.8331627430910952,772,42,0.042988741044012284,87,1601,0.20689655172413793,0.07142857142857142,15,0.09202453987730061,15,0.09202453987730061,163,8,0.049079754601226995,549,4.883435582822086,5.306748466257669,0.8735632183908046,0.8214285714285714,8,0.049079754601226995,11,0.06748466257668712,163,29,0.17791411042944785,797,3.104294478527607,3.1717791411042944,0.0,0.0,12,0.0736196319018405,14,0.08588957055214724,163,15,0.09202453987730061,657,0.1283369144307745,0.14555950120960787,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,8,0.049079754601226995,549,4.430559457172351,5.241497152845027,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,8,0.049079754601226995,549,0.24194387340354562,0.2731897201444821
177,df2e068a48f3e28a,163,977,816,0.8352098259979529,773,43,0.044012282497441144,88,1604,0.2247191011235955,0.10344827586206896,16,0.09815950920245399,16,0.09815950920245399,163,9,0.05521472392638037,549,4.822085889570552,5.306748466257669,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,9,0.05521472392638037,163,77,0.4723926380368098,1537,3.128834355828221,3.1717791411042944,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,8,0.049079754601226995,549,0.12910531578070683,0.14555950120960787,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,9,0.05521472392638037,549,4.47236064831036,5.241497152845027,0.0,0.0,17,0.10429447852760736,18,0.11042944785276074,163,9,0.05521472392638037,549,0.25076519294872107,0.2731897201444821
178,729d1cb845c015fc,163,977,816,0.8352098259979529,773,43,0.044012282497441144,89,1597,0.2247191011235955,0.10344827586206896,11,0.06748466257668712,11,0.06748466257668712,163,8,0.049079754601226995,549,4.950920245398773,5.288343558282208,0.8539325842696629,0.7931034482758621,4,0.024539877300613498,4,0.024539877300613498,163,74,0.4539877300613497,1447,3.147239263803681,3.1717791411042944,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,20,0.12269938650306748,765,0.13099880578460943,0.14555950120960787,0.0,0.0,25,0.15337423312883436,25,0.15337423312883436,163,8,0.049079754601226995,549,4.377203171790338,5.241497152845027,0.0,0.0,13,0.07975460122699386,13,0.07975460122699386,163,8,0.049079754601226995,549,0.2615112462989831,0.2731897201444821
179,02afb96cba042462,163,977,818,0.8372569089048106,775,43,0.044012282497441144,86,1605,0.20454545454545456,0.10344827586206896,17,0.10429447852760736,17,0.10429447852760736,163,16,0.09815950920245399,663,4.8343558282208585,5.306748466257669,0.875,0.8275862068965517,5,0.03067484662576687,10,0.06134969325153374,163,77,0.4723926380368098,1537,3.128834355828221,3.1717791411042944,0.0,0.0,22,0.13496932515337423,24,0.147239263803681,163,8,0.049079754601226995,549,0.12340627303230212,0.14555950120960787,0.0,0.0,21,0.12883435582822086,23,0.1411042944785276,163,16,0.09815950920245399,663,4.970469285633372,5.241497152845027,0.0,0.0,17,0.10429447852760736,18,0.11042944785276074,163,15,0.09202453987730061,657,0.24597520263209718,0.2731897201444821
180,f52bb948775d0d35,163,977,815,0.834186284544524,771,44,0.04503582395087001,91,1603,0.2608695652173913,0.16666666666666666,19,0.1165644171779141,22,0.13496932515337423,163,9,0.05521472392638037,549,4.7607361963190185,5.306748466257669,0.8695652173913043,0.8,5,0.03067484662576687,5,0.03067484662576687,163,77,0.4723926380368098,1537,3.1349693251533743,3.1717791411042944,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,8,0.049079754601226995,549,0.13057514506079154,0.14555950120960787,0.0,0.0,16,0.09815950920245399,17,0.10429447852760736,163,9,0.05521472392638037,549,4.91416338386285,5.241497152845027,0.0,0.0,18,0.11042944785276074,19,0.1165644171779141,163,9,0.05521472392638037,549,0.25025285794724617,0.2731897201444821
181,f0c77c0b5507c04c,163,977,814,0.8331627430910952,772,42,0.042988741044012284,88,1600,0.20689655172413793,0.07142857142857142,17,0.10429447852760736,17,0.10429447852760736,163,15,0.09202453987730061,657,4.809815950920245,5.306748466257669,0.8735632183908046,0.8214285714285714,6,0.03680981595092025,8,0.049079754601226995,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,8,0.049079754601226995,549,0.12902763437415843,0.14555950120960787,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,15,0.09202453987730061,657,4.960535019770261,5.241497152845027,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,16,0.09815950920245399,663,0.24827044320892605,0.2731897201444821
182,6fe57ea87e54117c,163,977,816,0.8352098259979529,773,43,0.044012282497441144,89,1599,0.2247191011235955,0.10344827586206896,14,0.08588957055214724,15,0.09202453987730061,163,9,0.05521472392638037,549,4.840490797546012,5.288343558282208,0.8764044943820225,0.8275862068965517,4,0.024539877300613498,8,0.049079754601226995,163,83,0.50920245398773,1566,3.147239263803681,3.1717791411042944,0.0,0.0,18,0.11042944785276074,19,0.1165644171779141,163,8,0.049079754601226995,549,0.13126057870486246,0.14555950120960787,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,9,0.05521472392638037,549,4.896181455777132,5.241497152845027,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,9,0.05521472392638037,549,0.25220620958097023,0.2731897201444821
183,72c5dbda5befa803,163,977,815,0.834186284544524,772,43,0.044012282497441144,89,1597,0.24444444444444444,0.13793103448275862,19,0.1165644171779141,19,0.1165644171779141,163,8,0.049079754601226995,549,4.668711656441718,5.288343558282208,0.8666666666666667,0.7931034482758621,3,0.018404907975460124,3,0.018404907975460124,163,82,0.5030674846625767,1566,3.1533742331288344,3.1717791411042944,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,16,0.09815950920245399,663,0.13104974887562262,0.14555950120960787,0.0,0.0,23,0.1411042944785276,23,0.1411042944785276,163,8,0.049079754601226995,549,4.807901807103055,5.241497152845027,0.0,0.0,15,0.09202453987730061,15,0.09202453987730061,163,8,0.049079754601226995,549,0.2576565708078707,0.2731897201444821
184,d1375ab7a288fe31,163,977,815,0.834186284544524,772,43,0.044012282497441144,88,1597,0.2247191011235955,0.10344827586206896,13,0.07975460122699386,13,0.07975460122699386,163,16,0.09815950920245399,663,4.840490797546012,5.288343558282208,0.8539325842696629,0.7931034482758621,4,0.024539877300613498,4,0.024539877300613498,163,82,0.5030674846625767,1566,3.147239263803681,3.1717791411042944,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,8,0.049079754601226995,549,0.13037122084355232,0.14555950120960787,0.0,0.0,23,0.1411042944785276,23,0.1411042944785276,163,16,0.09815950920245399,663,4.858200123877654,5.241497152845027,0.0,0.0,12,0.0736196319018405,12,0.0736196319018405,163,15,0.09202453987730061,657,0.25754274338381083,0.2731897201444821
185,fff486dada2b925a,163,977,815,0.834186284544524,772,43,0.044012282497441144,89,1602,0.24444444444444444,0.13793103448275862,19,0.1165644171779141,20,0.12269938650306748,163,9,0.05521472392638037,549,4.730061349693251,5.288343558282208,0.8666666666666667,0.7931034482758621,5,0.03067484662576687,5,0.03067484662576687,163,29,0.17791411042944785,797,3.1349693251533743,3.1717791411042944,0.0,0.0,20,0.12269938650306748,20,0.12269938650306748,163,8,0.049079754601226995,549,0.12665323321000097,0.14555950120960787,0.0,0.0,19,0.1165644171779141,20,0.12269938650306748,163,9,0.05521472392638037,549,4.849884576041915,5.241497152845027,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,9,0.05521472392638037,549,0.24905641822402408,0.2731897201444821
186,5b4c5e509fc85e34,163,977,816,0.8352098259979529,774,42,0.042988741044012284,88,1603,0.20689655172413793,0.07142857142857142,16,0.09815950920245399,16,0.09815950920245399,163,8,0.049079754601226995,549,4.920245398773006,5.306748466257669,0.8735632183908046,0.8214285714285714,6,0.03680981595092025,12,0.0736196319018405,163,74,0.4539877300613497,1447,3.128834355828221,3.1717791411042944,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,25,0.15337423312883436,779,0.1297483228143151,0.14555950120960787,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,8,0.049079754601226995,549,4.870068886073199,5.241497152845027,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,8,0.049079754601226995,549,0.24870771404314732,0.2731897201444821
187,c65e544035d74eb8,163,977,816,0.8352098259979529,773,43,0.044012282497441144,90,1605,0.24444444444444444,0.13793103448275862,18,0.11042944785276074,21,0.12883435582822086,163,25,0.15337423312883436,779,4.742331288343558,5.306748466257669,0.8888888888888888,0.8275862068965517,6,0.03680981595092025,6,0.03680981595092025,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,22,0.13496932515337423,23,0.1411042944785276,163,8,0.049079754601226995,549,0.12628325270334284,0.14555950120960787,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,53,0.32515337423312884,1168,4.510294974957954,5.241497152845027,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,15,0.09202453987730061,657,0.2437020368596728,0.2731897201444821
188,ec2c56767d2041ed,163,977,818,0.8372569089048106,775,43,0.044012282497441144,90,1605,0.24444444444444444,0.13793103448275862,21,0.12883435582822086,22,0.13496932515337423,163,9,0.05521472392638037,549,4.58282208588957,5.288343558282208,0.8888888888888888,0.8275862068965517,5,0.03067484662576687,5,0.03067484662576687,163,77,0.4723926380368098,1537,3.1411042944785277,3.1717791411042944,0.0,0.0,20,0.12269938650306748,21,0.12883435582822086,163,8,0.049079754601226995,549,0.1264860819137718,0.14555950120960787,0.0,0.0,20,0.12269938650306748,20,0.12269938650306748,163,9,0.05521472392638037,549,4.362852034656626,5.241497152845027,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,9,0.05521472392638037,549,0.25311412770995284,0.2731897201444821
189,42c6687e25b97e24,163,977,814,0.8331627430910952,772,42,0.042988741044012284,88,1601,0.22727272727272727,0.10714285714285714,21,0.12883435582822086,22,0.13496932515337423,163,9,0.05521472392638037,549,4.6871165644171775,5.288343558282208,0.8863636363636364,0.8214285714285714,6,0.03680981595092025,6,0.03680981595092025,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,21,0.12883435582822086,22,0.13496932515337423,163,8,0.049079754601226995,549,0.12612079908542473,0.14555950120960787,0.0,0.0,15,0.09202453987730061,15,0.09202453987730061,163,9,0.05521472392638037,549,4.924939810042911,5.241497152845027,0.0,0.0,23,0.1411042944785276,24,0.147239263803681,163,9,0.05521472392638037,549,0.24102092257812693,0.2731897201444821
190,b43b35a2de27af6d,163,977,817,0.8362333674513818,774,43,0.044012282497441144,88,1601,0.2247191011235955,0.13793103448275862,18,0.11042944785276074,20,0.12269938650306748,163,20,0.12269938650306748,765,4.852760736196319,5.288343558282208,0.8876404494382022,0.8275862068965517,7,0.04294478527607362,7,0.04294478527607362,163,74,0.4539877300613497,1447,3.128834355828221,3.1717791411042944,0.0,0.0,19,0.1165644171779141,20,0.12269938650306748,163,8,0.049079754601226995,549,0.1295952460718371,0.14555950120960787,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,20,0.12269938650306748,765,4.915927767432039,5.241497152845027,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,15,0.09202453987730061,657,0.24024692120066043,0.2731897201444821
191,4fc0a5b8f26742d4,163,977,816,0.8352098259979529,773,43,0.044012282497441144,88,1601,0.2247191011235955,0.13793103448275862,17,0.10429447852760736,19,0.1165644171779141,163,20,0.12269938650306748,765,4.865030674846626,5.288343558282208,0.8876404494382022,0.8275862068965517,7,0.04294478527607362,7,0.04294478527607362,163,75,0.4601226993865031,1447,3.1226993865030677,3.1717791411042944,0.0,0.0,16,0.09815950920245399,17,0.10429447852760736,163,8,0.049079754601226995,549,0.1304681571338688,0.14555950120960787,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,20,0.12269938650306748,765,4.450976477739333,5.241497152845027,0.0,0.0,20,0.12269938650306748,20,0.12269938650306748,163,15,0.09202453987730061,657,0.24707973387654464,0.2731897201444821
192,bd140d728b1b408f,163,977,820,0.8393039918116684,777,43,0.044012282497441144,89,1608,0.2247191011235955,0.10344827586206896,17,0.10429447852760736,18,0.11042944785276074,163,9,0.05521472392638037,549,4.791411042944786,5.288343558282208,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,6,0.03680981595092025,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,21,0.12883435582822086,22,0.13496932515337423,163,8,0.049079754601226995,549,0.1261902927204952,0.14555950120960787,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,9,0.05521472392638037,549,4.38773118179147,5.241497152845027,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,9,0.05521472392638037,549,0.2538116905921648,0.2731897201444821
193,696315ccd419b947,163,977,815,0.834186284544524,772,43,0.044012282497441144,89,1600,0.2247191011235955,0.10344827586206896,16,0.09815950920245399,16,0.09815950920245399,163,20,0.12269938650306748,765,4.871165644171779,5.306748466257669,0.8764044943820225,0.8275862068965517,8,0.049079754601226995,15,0.09202453987730061,163,29,0.17791411042944785,797,3.104294478527607,3.1717791411042944,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,8,0.049079754601226995,549,0.1268153977847175,0.14555950120960787,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,20,0.12269938650306748,765,5.044627579288988,5.241497152845027,0.0,0.0,21,0.12883435582822086,22,0.13496932515337423,163,15,0.09202453987730061,657,0.24284866854710635,0.2731897201444821
194,34793efc38d10e88,163,977,814,0.8331627430910952,772,42,0.042988741044012284,88,1602,0.20689655172413793,0.07142857142857142,22,0.13496932515337423,23,0.1411042944785276,163,15,0.09202453987730061,657,4.638036809815951,5.306748466257669,0.8735632183908046,0.8214285714285714,9,0.05521472392638037,14,0.08588957055214724,163,29,0.17791411042944785,797,3.1104294478527605,3.1717791411042944,0.0,0.0,17,0.10429447852760736,20,0.12269938650306748,163,8,0.049079754601226995,549,0.13006153591404407,0.14555950120960787,0.0,0.0,13,0.07975460122699386,15,0.09202453987730061,163,15,0.09202453987730061,657,4.569972935056295,5.241497152845027,0.0,0.0,19,0.1165644171779141,22,0.13496932515337423,163,20,0.12269938650306748,765,0.240940071726076,0.2731897201444821
195,8e528b14386c82ea,163,977,815,0.834186284544524,773,42,0.042988741044012284,86,1599,0.18604651162790697,0.07142857142857142,17,0.10429447852760736,17,0.10429447852760736,163,9,0.05521472392638037,549,4.785276073619632,5.306748466257669,0.872093023255814,0.8214285714285714,6,0.03680981595092025,9,0.05521472392638037,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,8,0.049079754601226995,549,0.13614565020997207,0.14555950120960787,0.0,0.0,17,0.10429447852760736,19,0.1165644171779141,163,9,0.05521472392638037,549,4.820190438808299,5.241497152845027,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,9,0.05521472392638037,549,0.24963331130805605,0.2731897201444821
196,287f9159d0df229c,163,977,816,0.8352098259979529,773,43,0.044012282497441144,89,1599,0.2247191011235955,0.10344827586206896,19,0.1165644171779141,21,0.12883435582822086,163,9,0.05521472392638037,549,4.828220858895706,5.306748466257669,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,10,0.06134969325153374,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,20,0.12269938650306748,23,0.1411042944785276,163,8,0.049079754601226995,549,0.12868168383076695,0.14555950120960787,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,9,0.05521472392638037,549,4.7721653004821585,5.241497152845027,0.0,0.0,16,0.09815950920245399,20,0.12269938650306748,163,9,0.05521472392638037,549,0.24749801962251441,0.2731897201444821
197,cb10eb3f2c72df01,163,977,819,0.8382804503582395,776,43,0.044012282497441144,89,1605,0.2247191011235955,0.10344827586206896,20,0.12269938650306748,21,0.12883435582822086,163,8,0.049079754601226995,549,4.705521472392638,5.306748466257669,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,8,0.049079754601226995,163,77,0.4723926380368098,1537,3.1349693251533743,3.1717791411042944,0.0,0.0,17,0.10429447852760736,20,0.12269938650306748,163,15,0.09202453987730061,657,0.13363819888415057,0.14555950120960787,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,8,0.049079754601226995,549,4.522164425040513,5.241497152845027,0.0,0.0,22,0.13496932515337423,24,0.147239263803681,163,8,0.049079754601226995,549,0.24986398086400466,0.2731897201444821
198,b6a9c348a9f801c6,163,977,816,0.8352098259979529,773,43,0.044012282497441144,89,1605,0.2247191011235955,0.10344827586206896,22,0.13496932515337423,23,0.1411042944785276,163,9,0.05521472392638037,549,4.711656441717792,5.306748466257669,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,10,0.06134969325153374,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,19,0.1165644171779141,22,0.13496932515337423,163,8,0.049079754601226995,549,0.13279245887805385,0.14555950120960787,0.0,0.0,12,0.0736196319018405,14,0.08588957055214724,163,9,0.05521472392638037,549,5.052571877959504,5.241497152845027,0.0,0.0,22,0.13496932515337423,24,0.147239263803681,163,9,0.05521472392638037,549,0.24586858479990797,0.2731897201444821
199,c5e8cddacf03fd82,163,977,819,0.8382804503582395,776,43,0.044012282497441144,89,1603,0.2247191011235955,0.10344827586206896,16,0.09815950920245399,18,0.11042944785276074,163,8,0.049079754601226995,549,4.809815950920245,5.288343558282208,0.8764044943820225,0.8275862068965517,4,0.024539877300613498,4,0.024539877300613498,163,29,0.17791411042944785,797,3.1411042944785277,3.1717791411042944,0.0,0.0,19,0.1165644171779141,20,0.12269938650306748,163,15,0.09202453987730061,657,0.1310019948915647,0.14555950120960787,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,8,0.049079754601226995,549,4.506972724851405,5.241497152845027,0.0,0.0,17,0.10429447852760736,19,0.1165644171779141,163,8,0.049079754601226995,549,0.2540352625719327,0.2731897201444821
