vid,H,版本,r,n,平均,lo,hi,n_eff,出口,結果
K18,60,不排除,28,265,0.005454198006391326,-0.025719870910283132,0.03662826692306578,38,出口②,結果①
K18,60,不排除,29,268,-0.00957765777838043,-0.040967872650183285,0.021812557093422422,37,出口②,結果①
K19,20,新預設,0,60409,0.0019735456937828443,0.0010540222564176978,0.0028930691311479908,113,出口③,結果②
K19,20,新預設,1,60343,0.0017256600665043476,0.0005993858547727465,0.0028519342782359486,113,出口③,結果②
K19,20,新預設,2,60437,0.0022042698420240794,0.0012774567908832106,0.003131082893164948,113,出口③,結果②
K19,20,新預設,3,60448,0.0016904693577327711,0.0006463437239326499,0.002734594991532892,113,出口③,結果②
K19,20,新預設,4,60351,0.0014114835014979205,0.0004587904511774121,0.002364176551818429,113,出口③,結果②
K19,20,新預設,5,60312,0.0017567551133386447,0.0006863733407916491,0.00282713688588564,113,出口③,結果②
K19,20,新預設,6,60378,0.0024240831004199033,0.0014852307298102397,0.003362935471029567,113,出口③,結果②
K19,20,新預設,7,60384,0.001640860484002244,0.0007023094877236271,0.002579411480280861,113,出口③,結果②
K19,20,新預設,8,60400,0.0015846120716112404,0.0007036915875986851,0.0024655325556237956,113,出口③,結果②
K19,20,新預設,9,60380,0.0020917766158940706,0.0012101351213521109,0.0029734181104360304,113,出口③,結果②
K19,20,新預設,10,60426,0.0016543933929338943,0.0006396826086377447,0.002669104177230044,113,出口③,結果②
K19,20,新預設,11,60387,0.0020091236611543086,0.0009167810597449115,0.003101466262563706,113,出口③,結果②
K19,20,新預設,12,60397,0.0014127426353363847,0.00036912214814938506,0.0024563631225233843,113,出口③,結果②
K19,20,新預設,13,60391,0.0013524644239462607,0.00042046489685900097,0.0022844639510335206,113,出口③,結果②
K19,20,新預設,14,60381,0.001261604800051605,0.0004776811990123848,0.002045528401090825,113,出口③,結果②
K19,20,新預設,15,60366,0.001364942422194148,0.00048371742899017535,0.0022461674153981207,113,出口③,結果②
K19,20,新預設,16,60356,0.0018343791156852623,0.0009508722620782202,0.002717885969292304,113,出口③,結果②
K19,20,新預設,17,60407,0.002246589265873529,0.001391490890922855,0.0031016876408242033,113,出口③,結果②
K19,20,新預設,18,60383,0.001461822582486583,0.000565214996347125,0.002358430168626041,113,出口③,結果②
K19,20,新預設,19,60372,0.001550907146548887,0.000625741959399912,0.002476072333697862,113,出口③,結果②
K19,20,新預設,20,60365,0.0014753127334851128,0.00063295657815557,0.0023176688888146557,113,出口③,結果②
K19,20,新預設,21,60390,0.0016129925734708584,0.0006692473500904326,0.002556737796851284,113,出口③,結果②
K19,20,新預設,22,60395,0.0015991226569453017,0.0006426350423752715,0.0025556102715153317,113,出口③,結果②
K19,20,新預設,23,60372,0.0016636799946382417,0.000705285992570999,0.0026220739967054846,113,出口③,結果②
K19,20,新預設,24,60427,0.001372928333870038,0.00043647833186727467,0.0023093783358728013,113,出口③,結果②
K19,20,新預設,25,60457,0.00181592162648567,0.0008656382614855133,0.002766204991485827,113,出口③,結果②
K19,20,新預設,26,60368,0.0018467003785756326,0.0008425495923061756,0.0028508511648450896,113,出口③,結果②
K19,20,新預設,27,60369,0.0018814985723562975,0.0009118951179721845,0.0028511020267404106,113,出口③,結果②
K19,20,新預設,28,60397,0.0027104062874739,0.0017122517237614734,0.003708560851186327,113,出口③,結果②
K19,20,新預設,29,60375,0.0020643921385766813,0.0011391930721529422,0.0029895912050004205,113,出口③,結果②
K19,20,不排除,0,60441,0.0015344327626498875,0.0004371376430876517,0.002631727882212123,113,出口③,結果②
K19,20,不排除,1,60490,0.0007431305880607387,-0.0003181445495751709,0.0018044057256966484,113,出口③,結果①
K19,20,不排除,2,60494,0.0016254404900713025,0.000724729439505171,0.002526151540637434,113,出口③,結果②
K19,20,不排除,3,60474,0.0022550477241230723,0.001215758904588036,0.0032943365436581087,113,出口③,結果②
K19,20,不排除,4,60453,0.0008113846467724053,-0.0002250553094844907,0.0018478246030293015,113,出口③,結果①
K19,20,不排除,5,60467,0.0012038950873856946,0.00019389955116216645,0.002213890623609223,113,出口③,結果②
K19,20,不排除,6,60448,0.0013162554509035128,0.00023767935952237842,0.002394831542284647,113,出口③,結果②
K19,20,不排除,7,60473,0.00156544430849678,0.0005377752710635825,0.0025931133459299776,113,出口③,結果②
K19,20,不排除,8,60506,0.0007436778702493995,-0.00019350637796354748,0.0016808621184623467,113,出口③,結果①
K19,20,不排除,9,60442,0.0007574099116653615,-0.0002810004680230319,0.001795820291353755,113,出口③,結果①
K19,20,不排除,10,60493,0.000924662041819659,-6.980599134917965e-05,0.0019191300749884976,113,出口③,結果①
K19,20,不排除,11,60440,0.0016067153654186282,0.0005971087575423202,0.0026163219732949364,113,出口③,結果②
K19,20,不排除,12,60440,0.0009441405609060607,-9.932694883885303e-05,0.0019876080706509747,113,出口③,結果①
K19,20,不排除,13,60463,0.00041304296130034414,-0.000547837712007659,0.0013739236346083474,113,出口③,結果①
K19,20,不排除,14,60404,0.0006384772267448122,-0.00030288581641938297,0.0015798402699090074,113,出口③,結果①
K19,20,不排除,15,60449,0.0008721843595089157,-0.00010557014610779788,0.0018499388651256293,113,出口③,結果①
K19,20,不排除,16,60463,0.0009696219197880978,6.451948647549918e-05,0.0018747243531006966,113,出口③,結果②
K19,20,不排除,17,60473,0.0009189191095453209,-0.00016526290186528027,0.002003101120955922,113,出口③,結果①
K19,20,不排除,18,60402,0.0013707656396423026,0.0002388367304096621,0.002502694548874943,113,出口③,結果②
K19,20,不排除,19,60447,0.0010676579670602043,-0.00015151545556794412,0.002286831389688353,113,出口③,結果①
K19,20,不排除,20,60433,0.0015436370249156768,0.0004643636609120488,0.0026229103889193047,113,出口③,結果②
K19,20,不排除,21,60463,0.0007558877388458314,-0.0002157896665714446,0.0017275651442631075,113,出口③,結果①
K19,20,不排除,22,60429,0.0013302922151023958,0.0003344177709111559,0.0023261666592936355,113,出口③,結果②
K19,20,不排除,23,60431,0.0014726335430397068,0.0004439378468365782,0.0025013292392428357,113,出口③,結果②
K19,20,不排除,24,60434,0.0007664085144969661,-0.00028712660468028074,0.001819943633674213,113,出口③,結果①
K19,20,不排除,25,60416,0.0018083818030660455,0.0008721987518034382,0.0027445648543286526,113,出口③,結果②
K19,20,不排除,26,60481,0.001552842973950789,0.0005186638493117311,0.002587022098589847,113,出口③,結果②
K19,20,不排除,27,60477,0.0012980223482770056,0.0002905320605413979,0.0023055126360126132,113,出口③,結果②
K19,20,不排除,28,60441,0.0009279499218714916,-5.752170394203969e-05,0.001913421547685023,113,出口③,結果①
K19,20,不排除,29,60495,0.0011178596553617056,3.011909518561449e-05,0.0022056002155377966,113,出口③,結果②
K19,60,新預設,0,58388,0.007236454902522777,0.004646209058694907,0.009826700746350647,38,出口②,結果②
K19,60,新預設,1,58454,0.006739122151126083,0.004566634351985453,0.008911609950266713,38,出口②,結果②
K19,60,新預設,2,58398,0.005957346763144244,0.003407573618259897,0.00850711990802859,38,出口②,結果②
K19,60,新預設,3,58374,0.006785104017603688,0.0042740342614137426,0.009296173773793633,38,出口②,結果②
K19,60,新預設,4,58410,0.005085156012770912,0.0025975291671761387,0.007572782858365686,38,出口②,結果②
K19,60,新預設,5,58405,0.006697859296506551,0.003969446206111534,0.009426272386901568,38,出口②,結果②
K19,60,新預設,6,58304,0.005598092436800333,0.0032259864890631764,0.00797019838453749,38,出口②,結果②
K19,60,新預設,7,58386,0.005327386215241637,0.0027255988646871076,0.007929173565796166,38,出口②,結果②
K19,60,新預設,8,58410,0.007064355864437381,0.004770925981854621,0.00935778574702014,38,出口②,結果②
K19,60,新預設,9,58433,0.006877401870724992,0.00399684516208253,0.009757958579367454,38,出口②,結果②
K19,60,新預設,10,58397,0.00611964928895419,0.003457337246410073,0.008781961331498308,38,出口②,結果②
K19,60,新預設,11,58384,0.004896617706105293,0.002093902066847814,0.007699333345362772,38,出口②,結果②
K19,60,新預設,12,58388,0.005828289462925593,0.003342461168961144,0.008314117756890043,38,出口②,結果②
K19,60,新預設,13,58394,0.005998688158504289,0.0036873288901475517,0.008310047426861027,38,出口②,結果②
K19,60,新預設,14,58411,0.005987476063538825,0.003534079888779069,0.00844087223829858,38,出口②,結果②
K19,60,新預設,15,58441,0.007256101069505642,0.004421403945073532,0.010090798193937751,38,出口②,結果②
K19,60,新預設,16,58437,0.007039635733925115,0.004666813086011233,0.009412458381838996,38,出口②,結果②
K19,60,新預設,17,58421,0.0062090034510484966,0.0038443780838094102,0.008573628818287583,38,出口②,結果②
K19,60,新預設,18,58401,0.006266971984425073,0.0037598938130281876,0.008774050155821958,38,出口②,結果②
K19,60,新預設,19,58435,0.00509013159320903,0.0022385574312444698,0.00794170575517359,38,出口②,結果②
K19,60,新預設,20,58360,0.005585107746785547,0.00314032115730042,0.008029894336270674,38,出口②,結果②
K19,60,新預設,21,58427,0.007150211134054491,0.0048585339391681755,0.009441888328940806,38,出口②,結果②
K19,60,新預設,22,58445,0.006700938590641562,0.004120945067617235,0.009280932113665888,38,出口②,結果②
K19,60,新預設,23,58503,0.006232430509397506,0.003645378515388404,0.008819482503406608,38,出口②,結果②
K19,60,新預設,24,58403,0.006094808647531317,0.003621856435861113,0.008567760859201521,38,出口②,結果②
K19,60,新預設,25,58406,0.005847852379002756,0.0038598454513186532,0.007835859306686859,38,出口②,結果②
K19,60,新預設,26,58436,0.007113977548162176,0.004578833302004976,0.009649121794319376,38,出口②,結果②
K19,60,新預設,27,58420,0.00529219077354543,0.0033792955337667236,0.007205086013324137,38,出口②,結果②
K19,60,新預設,28,58409,0.005456108389001598,0.0028027231351137522,0.008109493642889444,38,出口②,結果②
K19,60,新預設,29,58425,0.006131030998361621,0.003304529896451556,0.008957532100271686,38,出口②,結果②
K19,60,不排除,0,58587,0.0033511530627301283,0.000152933061492104,0.006549373063968153,38,出口②,結果②
K19,60,不排除,1,58613,0.004030483110173815,0.0014800502697606384,0.006580915950586992,38,出口②,結果②
K19,60,不排除,2,58620,0.00457270360863459,0.0019844705770150745,0.007160936640254105,38,出口②,結果②
K19,60,不排除,3,58619,0.003260466965375328,0.0007872862683416695,0.005733647662408987,38,出口②,結果②
K19,60,不排除,4,58634,0.0044533371133526145,0.0015852572535865477,0.007321416973118682,38,出口②,結果②
K19,60,不排除,5,58632,0.00413076349122052,0.0008789642418779164,0.0073825627405631235,38,出口②,結果②
K19,60,不排除,6,58626,0.003203797068780195,0.0003065920470593604,0.00610100209050103,38,出口②,結果②
K19,60,不排除,7,58633,0.00363839692605047,0.001193687493240319,0.006083106358860621,38,出口②,結果②
K19,60,不排除,8,58614,0.0029437079455728143,-6.973945350851728e-05,0.005957155344654146,38,出口②,結果①
K19,60,不排除,9,58648,0.00455803401914223,0.002079713333907431,0.007036354704377029,38,出口②,結果②
K19,60,不排除,10,58638,0.003145615582821739,0.00015859427059110092,0.006132636895052376,38,出口②,結果②
K19,60,不排除,11,58611,0.0036045290624201246,0.0008988842391016213,0.006310173885738628,38,出口②,結果②
K19,60,不排除,12,58682,0.003421702904087589,0.0008043916051678549,0.006039014203007323,38,出口②,結果②
K19,60,不排除,13,58641,0.001809207783103113,-0.0007420341790297341,0.00436044974523596,38,出口②,結果①
K19,60,不排除,14,58613,0.003438655149350536,0.0007144722990257792,0.006162837999675293,38,出口②,結果②
K19,60,不排除,15,58592,0.004377478121154385,0.0010924719830470693,0.0076624842592617004,38,出口②,結果②
K19,60,不排除,16,58620,0.004272319309455595,0.0012096120675930471,0.007335026551318143,38,出口②,結果②
K19,60,不排除,17,58637,0.0036026417814411086,0.0006193958529005592,0.006585887709981658,38,出口②,結果②
K19,60,不排除,18,58636,0.004610200285832023,0.0021125056733999202,0.007107894898264126,38,出口②,結果②
K19,60,不排除,19,58598,0.0036852618188202377,0.00023441605159334146,0.007136107586047134,38,出口②,結果②
K19,60,不排除,20,58669,0.0032215817896913156,0.0002710142697288512,0.00617214930965378,38,出口②,結果②
K19,60,不排除,21,58590,0.003885104856255938,0.0014372834629449906,0.006332926249566885,38,出口②,結果②
K19,60,不排除,22,58647,0.0047630956461201385,0.0021532668919050394,0.0073729244003352375,38,出口②,結果②
K19,60,不排除,23,58609,0.003941206526026384,0.0009669676800015915,0.006915445372051176,38,出口②,結果②
K19,60,不排除,24,58589,0.003466766453598424,0.0005598831243493392,0.006373649782847509,38,出口②,結果②
K19,60,不排除,25,58601,0.003510014772907417,0.0009616867360399792,0.006058342809774854,38,出口②,結果②
K19,60,不排除,26,58713,0.0024796473764119816,0.00023453003118476413,0.004724764721639199,38,出口②,結果②
K19,60,不排除,27,58648,0.0033317555820799954,0.0004937433071204346,0.006169767857039556,38,出口②,結果②
K19,60,不排除,28,58626,0.0034384839926518583,0.0003135903023659195,0.006563377682937797,38,出口②,結果②
K19,60,不排除,29,58626,0.004049161298625111,0.001191278664227179,0.006907043933023042,38,出口②,結果②
K20,20,新預設,0,270,0.0068195576474511105,-0.007047502013204301,0.020686617308106524,100,出口③,結果①
K20,20,新預設,1,264,0.0021617555855259073,-0.008386216128941386,0.0127097272999932,103,出口③,結果①
K20,20,新預設,2,268,0.006918741636231196,-0.007295688192468977,0.02113317146493137,97,出口②,結果①
K20,20,新預設,3,268,0.00035650089716886165,-0.012574728152784476,0.013287729947122198,102,出口③,結果①
K20,20,新預設,4,270,-0.007633375296159778,-0.02048009235945309,0.005213341767133536,103,出口③,結果①
K20,20,新預設,5,268,-0.0067446405669320895,-0.017055867488645987,0.003566586354781808,105,出口③,結果①
K20,20,新預設,6,270,0.00509014814119987,-0.005956658482692292,0.01613695476509203,108,出口③,結果①
K20,20,新預設,7,272,0.005310714273358559,-0.008405954270561188,0.019027382817278306,103,出口③,結果①
K20,20,新預設,8,269,0.002813792045464061,-0.011193459161368189,0.01682104325229631,98,出口②,結果①
K20,20,新預設,9,266,0.006375966814398605,-0.0066693431469720356,0.019421276775769245,100,出口③,結果①
K20,20,新預設,10,269,-0.005813742159336618,-0.019168529767539924,0.007541045448866689,99,出口②,結果①
K20,20,新預設,11,270,-5.857985746697372e-05,-0.013502842683023469,0.013385682968089521,96,出口②,結果①
