cell,r,cagr,mdd,vol,first,end,trades,eq_sha,eq_sha64,ret_mine
9,13,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,14,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,15,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,16,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,17,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,18,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,19,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
10,0,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,1,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,2,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,3,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,4,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,5,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,6,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,7,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,8,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,9,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,10,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,11,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,12,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,13,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,14,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,15,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,16,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,17,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,18,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
10,19,0.17834185057327967,-0.4475328767733335,0.31945601872462054,526,2859,294,7e8758c41a53458b,7e8758c41a53458bc2271d35e704cef792c4eb56bc34a4331f6aec4eb9d1c1d7,3.708247418414837
11,0,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,1,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,2,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,3,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,4,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,5,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,6,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,7,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,8,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,9,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,10,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,11,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,12,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,13,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,14,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,15,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,16,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,17,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,18,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
11,19,0.17861368704237135,-0.447240913847538,0.30874790675042124,526,2859,294,c41380d3a3f76b36,c41380d3a3f76b360948f5446e8e763595c79a2c4503a19a956abd5082f4587d,3.7185116896182118
12,0,0.2785949341624443,-0.48043266646671606,0.29375530818617607,526,2859,187,df1b825c3aea6422,df1b825c3aea64223e57fcb38f372ce541b0e05d244b503fb652ebbdc70fac6e,9.177625224634571
12,1,0.27270446886749,-0.47955060944229716,0.3005698254410933,526,2859,187,4c0174b17c2e182f,4c0174b17c2e182f020e6d8f564e8156a10212f046b88e9666604ff464548f97,8.743472052632672
12,2,0.2579293992693066,-0.46732974688244616,0.2923512445241868,526,2859,187,1bdc6c964ac723cb,1bdc6c964ac723cbf544935943b990949babd4c1d309bf1d4e96839be66062a7,7.726428095147151
12,3,0.2700351693671714,-0.45491901664753337,0.28253941481040756,526,2859,186,43ac17c57e1a12bf,43ac17c57e1a12bfbb0ee4fe2492bdc28e42c8a2ab8316d81bef19349cb4139a,8.552243913559048
12,4,0.23016876182171986,-0.4484240703920203,0.28440441449819154,526,2859,186,a15e841b78d01ced,a15e841b78d01cedf0ca3b0039d188735fec181500ac708966cfba1fec6ddd32,6.068709885626239
12,5,0.3018817818246282,-0.48244416812735796,0.28225067741749094,526,2859,186,15a074d8705fce15,15a074d8705fce1586cac8cc4e3b8938770990f162e52e7c5e8eea7e7d9e11ba,11.068379444034509
12,6,0.28333325164800116,-0.463540797775743,0.29379160985178826,526,2859,187,a25f20e511f5e15e,a25f20e511f5e15e9fa9819ac395659fd5946e60a78bf0077568551c8ce8ee05,9.539325592383154
12,7,0.2052453367929028,-0.46813807773402305,0.2817599568019624,526,2859,186,554430278b3ecca1,554430278b3ecca1ef8721b3e1985c5dbfb27ea5be31661a66137e03a2b33d10,4.82664454691869
12,8,0.26726508109942326,-0.45234200752350134,0.29416669623761743,526,2859,187,b1722ec8372dec64,b1722ec8372dec643eb50a0418a244b2e3da058addbf59d6167fb3c0d526a57c,8.357349993846267
12,9,0.3064174388768379,-0.4475817589447444,0.2990017391710804,526,2859,187,235e9f107eea0095,235e9f107eea0095d7be5f2257b773e3abaaff1ea98caf4e26e1bea40318b4da,11.471208733281916
12,10,0.2770139415570876,-0.43525492844443103,0.2939614993992125,526,2859,187,530016ed480d480d,530016ed480d480d5782037dfd6538982ebd25e65c30d67c21a483f30bae9def,9.059433381281346
12,11,0.2696493695723843,-0.444190926354756,0.2912074487834821,526,2859,187,ec66ff19f3c06f1b,ec66ff19f3c06f1bda5ed463763ea3dd60d7e278e85d269995b2f1adde830943,8.524884645307807
12,12,0.317987362655918,-0.4459498561627461,0.2931096202629025,526,2859,187,5ce44d23c561ad36,5ce44d23c561ad36b94bf95e28e7f7bc2bcb7f41e24690abe49b7778d3dfe627,12.55376807515389
12,13,0.3026000325252227,-0.46053896643247166,0.2993128939969545,526,2859,187,43d32a000695be20,43d32a000695be20c91ca681ad9c733aa44acd23702a9fd1457e0d46bff83f0b,11.131384359651632
12,14,0.24395141632569395,-0.4669366916497266,0.2859074368459584,526,2859,186,3461a9a3643fc9da,3461a9a3643fc9dae67e166e79d6452704e8e3019b3785e438bbecaaf9ca6b84,6.852748076161822
12,15,0.21043132783696628,-0.46934429558177615,0.2870237072518175,526,2859,186,62285e0d70c3e98c,62285e0d70c3e98c6620e41309aca5792c2058a09a48b4d153559f439de7b3f1,5.067681456911314
12,16,0.28137010272028085,-0.4336420769575255,0.2896866536007133,526,2859,187,2e5f0866d3b3db16,2e5f0866d3b3db16802bd6b388b4e20fb32b2facd362a6b4bbe22751ff29f6cf,9.388096994756179
12,17,0.2565349748654908,-0.4566335559532909,0.2869573774267717,526,2859,185,af291c9f5daeaf01,af291c9f5daeaf0199f1130394991d39af8f747c9978bd62fa02016beda04511,7.635530201077421
12,18,0.28269188414337965,-0.4678444910833096,0.28733056461402173,526,2859,186,bfb4adb2794fb64c,bfb4adb2794fb64cc5f7b3b12ab78ce4a7e7b2975a4955a3dfe1593b2ebfcea9,9.48970362011012
12,19,0.23914481882702976,-0.49141619067760123,0.29101831792252963,526,2859,186,fe7b3159cd6fffe0,fe7b3159cd6fffe0c25272d442528cdce5b1c9a08c8ac3d33cb26a394d791336,6.570914030796204
13,0,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,1,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,2,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,3,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,4,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,5,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,6,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,7,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,8,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,9,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,10,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,11,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,12,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,13,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,14,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,15,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,16,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,17,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,18,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
13,19,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7,e46ce57aa36c67d724a55fa22365b8c0f2988d062a1c5285d603254707eeef3c,17.383492994041408
14,0,0.33977189572391864,-0.33418325486278705,0.270670582183619,526,2859,701,756e5ede096a278a,756e5ede096a278aab174293bb57e51d8003075a3b3ddb7eaebe18ef0743ad36,14.82249798729161
14,1,0.32763227966057484,-0.32551187597104275,0.2706279444151869,526,2859,699,c2d6ebad3164a8f9,c2d6ebad3164a8f9dd946a04e787376052b5a738004824356deec130cb6e4a1d,13.519609410175606
14,2,0.2895592620536336,-0.33042829740237933,0.2701675495820584,526,2859,701,ba9e2149e6fe9d26,ba9e2149e6fe9d268afc661d45b5aecf71e392fe8b985f5afa56e69685fc2984,10.032046301246162
14,3,0.29513108929727605,-0.32405194934301096,0.2695932397647524,526,2859,701,71dbcb16ea44f3f8,71dbcb16ea44f3f8f52c44846f3cf389387bb2ddbce56eb6313964c9a874e82a,10.490350669562922
14,4,0.31616099689358923,-0.3255739637267481,0.26757302268709465,526,2859,700,619792112af7553a,619792112af7553aa782fd21c5c8ccda0d41434da349351a26d233ccc8fb2d73,12.377486256514114
14,5,0.3562893836323957,-0.3213881461635323,0.27149699613463857,526,2859,699,ea33023a0f6f4056,ea33023a0f6f40561922c74c8892e26ab7440615e9a5f31d268af62573831cbd,16.7629193140845
14,6,0.31357425347079126,-0.32995248571136054,0.2708664052673965,526,2859,700,72a74549db4c35f1,72a74549db4c35f1f6bad7639178c116a28f9eaf34dde5947ee43b42de892cfb,12.131319899082035
14,7,0.28888349488322884,-0.36469002447128845,0.27281054918580616,526,2859,699,311b8f9c1129e94d,311b8f9c1129e94d76eb4c2c13e19280bfd8b8e2bf76492d18471a5e5e727789,9.977588374766102
14,8,0.3101508883555524,-0.327386145396217,0.2727610859182004,526,2859,701,8d0b751495da2d59,8d0b751495da2d59b993eac03b8db53f6d1ec0a5a37236cbbfcc1081c2b4188e,11.811765835702138
14,9,0.37292026358557884,-0.3213143601969239,0.27381509398822035,526,2859,699,e6c8047399872141,e6c804739987214158171dc7c900371878a36373d229dfb6ebe688da1687b220,18.92893714430362
14,10,0.2972935252706981,-0.3239079623852949,0.2699116776381713,526,2859,700,57247923ab5dd39f,57247923ab5dd39f64cf508b1a95a13492e883dc1b435025f407a9b4a1fff877,10.672754761523699
14,11,0.3317008675903348,-0.3213935493728848,0.2672702788715751,526,2859,699,5598a99ae974f261,5598a99ae974f261536239d7e135abbf63d51eee3b5bc6f452374f3aa5fccc36,13.94516248243815
14,12,0.35323055662732394,-0.32131683742742684,0.27021932261912257,526,2859,699,b54c85f224614ebd,b54c85f224614ebd75f6ae67dff424b4646b5b928e5335fa73e187009bd23d0a,16.388294807696983
14,13,0.3518156419493854,-0.32139496431050074,0.27478257903729914,526,2859,701,2222ebd25efcf94e,2222ebd25efcf94e7fcaa1e80d3297cff0090f9ed8591254aaa32607841109fd,16.217407702445573
14,14,0.32745016583561104,-0.32686158272843385,0.27400342001583405,526,2859,700,158107465a91a41d,158107465a91a41db8a9ec77bcf4ed4cd6331f2ab3a0cc5131e407b0fbec2d2b,13.500817185968565
14,15,0.31619002888491576,-0.3223421279699401,0.27435989608334854,526,2859,700,53ce09114302b4e7,53ce09114302b4e7c7174ec6f1371a5535423dc7285e9d5b691e47759e0bec64,12.380272328292826
14,16,0.32721440282137526,-0.33936512237694216,0.26924193554892784,526,2859,700,dc86cd40423b0c2a,dc86cd40423b0c2a329e8670be251afd45beffc17e576d94dbd23e789094462e,13.476521231640065
14,17,0.3107340760597306,-0.32924440597721305,0.27259348165066183,526,2859,701,f6c8e0975cf53aae,f6c8e0975cf53aaec9d1aad7ce4d1c4f79a544b78366e395759d8c0fcaf37611,11.865707159109997
14,18,0.30226865464575536,-0.3270477134245632,0.2713356547623476,526,2859,700,1b97c827e391b609,1b97c827e391b6092c813ebc9c7d944978eacd822096b947540296a1569a7b60,11.102279460409456
14,19,0.36735742854090314,-0.3212329769691481,0.27246654065824366,526,2859,699,e418aef561f6ba2b,e418aef561f6ba2b9b422cc270d3a0f0258ef1dbabc77bd2841e2851c023c6da,18.179510445957423
15,0,0.35204024612249474,-0.35775917109707445,0.2739015465214379,526,2859,700,7f503819f5ce9ace,7f503819f5ce9ace1c3022a86c9de0481761818885a62099e53dbb298e033329,16.244433730343445
15,1,0.29647422725346284,-0.35985268252497155,0.26995345890503397,526,2859,700,e898d9b51249ef70,e898d9b51249ef70e6f467d8eab75208dec0a840bebc3ec48a2abe4881ef733f,10.603343605629801
15,2,0.33468886696192257,-0.32837933036349687,0.2722967707001152,526,2859,699,6edad83ab1050eb7,6edad83ab1050eb7e392284436477f17efdd6c660eaace36f0efb2caaabee1de,14.264757481846452
15,3,0.35414986876694843,-0.3213949618735096,0.2742809032355535,526,2859,700,3f58cd6d09861f37,3f58cd6d09861f37324ec66b97c0dcaec1e6e7da3f06149b8b0cd65d477f7a29,16.500136370998824
15,4,0.32126635312757457,-0.3310325749557509,0.2736472632689899,526,2859,699,89c7d8784b15d17d,89c7d8784b15d17dc35f8ad4eb6ee7ba138c95c384cb6cc7092b86ba1d9d438a,12.87547671152997
15,5,0.30252047160055673,-0.3247599390443468,0.26948960558056534,526,2859,701,0e9d176f0f9143a3,0e9d176f0f9143a3d1884274c7cc5dc7f1e7521b476f66689f06715778beec66,11.124390825500129
15,6,0.3258576056760327,-0.32721863381333516,0.2724878936175235,526,2859,700,21df828fcfb612e0,21df828fcfb612e07b7ce6e6c0b58e1f27df5a67f9adf66e96de8fc8236406ba,13.337406042344215
15,7,0.3538284431285974,-0.32139496070459006,0.2714299219426705,526,2859,699,5d402920d8b9c0e1,5d402920d8b9c0e16eda626cf53e2f1abc851af3ed2d591d58c82f9ee1f99a3b,16.460959500654173
15,8,0.3126336785312216,-0.3501701208429965,0.26906354701738366,526,2859,700,f3d4f5c1e298a57b,f3d4f5c1e298a57bdeb8bdb8474a511525e50dba7c7701792f1bc3738005243e,12.042819624187379
15,9,0.3410073421370383,-0.3409978088998526,0.2724153489654904,526,2859,700,3f2fd3699468d533,3f2fd3699468d533791a05f3e6506e6598f75ce805d9fe309d397cf9aa377ed4,14.960780861733781
15,10,0.30480452747301956,-0.32981564415505393,0.2676067547922144,526,2859,701,dd0d8d6b8c411b55,dd0d8d6b8c411b55995b9d2495f4bb3aa0e4d45961a2a1661b230def07b69503,11.326603248514681
15,11,0.3042354170638575,-0.32936185626276143,0.26575021873077886,526,2859,700,e3b4ff46187e6f52,e3b4ff46187e6f525744e089bdd5d943e82ac65129562cc68b510ab7a29897bd,11.275938636404561
15,12,0.3679603737924433,-0.3223421253489956,0.2715244593956629,526,2859,700,2b50bdb913c7b617,2b50bdb913c7b6176e4a47029a316a8a380a4255541502b9573dc6ce52bda772,18.259503311032972
15,13,0.33053948157378277,-0.34740262390424437,0.27058375341554985,526,2859,699,a601eddc4b0651b4,a601eddc4b0651b43523cdeacd04121b66a5071bde578b0ce9f5ebf1e8206e0d,13.822564836665059
15,14,0.3256462771778297,-0.32715602572008856,0.27436612929383836,526,2859,700,72373d1a4ed64509,72373d1a4ed6450906c5aaab1fbc4e0a2def6fa02bd466c3fcb81ebd0c02cbe4,13.315846020974192
15,15,0.32530003014350894,-0.3213150565270806,0.2676001374519204,526,2859,699,c4b8109ede33a98b,c4b8109ede33a98b393bc9d0c7459ec3085aa93e4a6d47efd941cf116ec6886d,13.280584074506658
15,16,0.32346471325840365,-0.32411087916520864,0.27162940484151815,526,2859,699,e69eeb39b5dd4788,e69eeb39b5dd4788eacde6dbe12f7e87ca12b1cc844aeed787a9946592a0aecf,13.094968071100297
15,17,0.32256265229301695,-0.33199804950061496,0.27364402404785315,526,2859,700,70ce96df11513891,70ce96df11513891738848174d62146b9c0980787d0442b3c2a82d92714b970b,13.00453064434707
15,18,0.35841999336396446,-0.32131505418296347,0.27266479069047794,526,2859,700,28cf5944f2521751,28cf5944f25217510245d621de89fc7bd0b7b532a4f5a8071ffd5a5365e28aa7,17.028108877325657
15,19,0.31700126621875446,-0.3213881401783856,0.27102849202295864,526,2859,701,d9d358f4ac4c4523,d9d358f4ac4c4523de7b511b7970502790971d60ff9209bbba0aebb5e34b0d81,12.458333273230481
16,0,0.29059009723628826,-0.3908965132757704,0.2480483248901471,526,2859,571,f894d22cb1e1e434,f894d22cb1e1e4346829a4a0e8f4c4500304a5e376a6f9d02445d8fe56b4de13,10.115583354274388
16,1,0.26559426292136834,-0.39464711641590766,0.24869185670677024,526,2859,572,78a722449e1adb60,78a722449e1adb60983c6b14be541fd460903d3f33cbdabb2801036de9349a8b,8.241523275823507
16,2,0.2873342831247083,-0.39553051705632775,0.2508370571470025,526,2859,571,40e60418988838b9,40e60418988838b9c9a087c51d45eaf0940f8ec33c61f5afd2884de024b026a1,9.853648376423168
16,3,0.2991003263787775,-0.3671127978394269,0.24858881035386365,526,2859,571,dbefbe8eafa7d00f,dbefbe8eafa7d00f5ec5c4e3797ed5626839bd4874573d2133b821c0c4d13bdf,10.827141177603739
16,4,0.28305128237898725,-0.39436186715014476,0.2491170244474655,526,2859,572,b29b6e22b1318fae,b29b6e22b1318fae44798d17ea3b3a3f9cc4c7e75bd029cbcf1a6f01d0f53fcb,9.517484114768013
16,5,0.2999604479113256,-0.3957775378748268,0.2475108959257312,526,2859,571,56a02e80deb191ce,56a02e80deb191ced0c78ef531cf1b23b6b48ddd809369649d67e77ed3db7936,10.901275666809845
16,6,0.28467682627870317,-0.3908275754169176,0.2490897159789126,526,2859,571,ab2d971ef45b5f2b,ab2d971ef45b5f2b66e4bccedc5e3f6da3787e6e3159c5453dfceefdb3874f97,9.643957561528337
16,7,0.30443419920259296,-0.36868902969257195,0.25095344564728794,526,2859,572,505faf3de1478abd,505faf3de1478abd4df7366f602034ff555a82d94640cb13abe6493ee1513b61,11.293613863395745
16,8,0.2666378192319554,-0.39239584314651715,0.24801082412619324,526,2859,572,1598d541b90bc091,1598d541b90bc09165651e6c255c1a4c9d4e0ad9082be349ce083b10c0def1ee,8.313714813921242
16,9,0.27624826892142607,-0.3962121830236203,0.24538902756600844,526,2859,572,68b69b510954d374,68b69b510954d3741ae8ff8eb879c29ca6493c44d45b0ec8c5b254bf099c1e87,9.002635540258357
