arm,N,r,seed,cagr,mdd,vol,end_value,first,end,trades,eq_sha,held_mean,held_max,maxw
A,5,169,1169,0.411183567686801,-0.5523879036387004,0.34387029547925846,25833928.329079255,526,2859,85,6b80e5c157266866,4.373108517077388,5,0.5156709160322362
A,5,170,1170,0.3234684424108951,-0.5322362191433709,0.34471631272503517,14095343.023887029,526,2859,85,9c1141bcc304538c,4.373108517077388,5,0.5377509897504751
A,5,171,1171,0.3472147134540895,-0.577363872926198,0.3451823270268137,16672058.205444088,526,2859,85,6dd9de3009942ce0,4.373108517077388,5,0.5156709160322362
A,5,172,1172,0.3423463911554945,-0.5322362191433712,0.3475634534292001,16111879.274325289,526,2859,85,e5c176b72ba9d402,4.373108517077388,5,0.5377509897504751
A,5,173,1173,0.35465014201010203,-0.5530088936520847,0.3421179949387874,17561268.392716322,526,2859,85,74522a0e895b52a6,4.373108517077388,5,0.5156709160322362
A,5,174,1174,0.3485394420198673,-0.5560288114102888,0.3489804614057841,16827472.804559726,526,2859,85,cc7f90a6cd3fe92d,4.373108517077388,5,0.5156709160322362
A,5,175,1175,0.29014603959704344,-0.5325299231687504,0.3439959425030736,11079528.623762969,526,2859,85,dec9e5d675923356,4.373108517077388,5,0.537750989750475
A,5,176,1176,0.40121868890357515,-0.5304443703184425,0.3453739390693095,24162145.329051483,526,2859,85,8806c24a3ddd7bd1,4.373108517077388,5,0.5156709160322361
A,5,177,1177,0.2950482736070583,-0.5322362191433712,0.34078582313368105,11483416.019850753,526,2859,85,5442c0f50c6658e3,4.373108517077388,5,0.5377509897504751
A,5,178,1178,0.37878426341305227,-0.5523879036387004,0.3525625102027843,20747181.986743312,526,2859,85,9f285e47ae148ced,4.373108517077388,5,0.5377509897504751
A,5,179,1179,0.3437372571302082,-0.5581275926123844,0.34671172882743795,16270177.59542047,526,2859,85,e5b3c7bf39712461,4.373108517077388,5,0.5377509897504751
A,5,180,1180,0.388752725020455,-0.5297920465717951,0.34406517871823056,22207297.582995262,526,2859,85,ca167ab0361bf8dd,4.373108517077388,5,0.537750989750475
A,5,181,1181,0.36959481099255553,-0.5469503101319473,0.34357339929747766,19477846.80988231,526,2859,85,390a8df00235af2c,4.373108517077388,5,0.5156709160322361
A,5,182,1182,0.32530820120278037,-0.5530088936520847,0.3483799598133823,14281415.323193874,526,2859,85,0715e09c0e926498,4.373108517077388,5,0.5377509897504751
A,5,183,1183,0.37084609687839354,-0.5526689546304404,0.3468704762576144,19646498.257484775,526,2859,85,7b213ea92a371fbf,4.373108517077388,5,0.5377509897504751
A,5,184,1184,0.3690212621135347,-0.5325299231687503,0.3411516517304579,19400976.013880927,526,2859,85,b76c3f431ca03490,4.373108517077388,5,0.537750989750475
A,5,185,1185,0.41016028185415343,-0.5297920465717952,0.3475654921087074,25657615.171557866,526,2859,85,39935236825b6eb8,4.373108517077388,5,0.5156709160322361
A,5,186,1186,0.37336465854726186,-0.5469503101319472,0.3389692919347966,19989920.434545457,526,2859,85,e4fa018f3e2dcc0d,4.373108517077388,5,0.5377509897504751
A,5,187,1187,0.4898785774833183,-0.5560288114102888,0.3527673217947854,43120681.23838672,526,2859,85,8e5e62b7ce752c2e,4.373108517077388,5,0.5156709160322362
A,5,188,1188,0.3661204702048586,-0.5326640966300624,0.3398697579377224,19016332.09679603,526,2859,85,4de9ed690827ebcd,4.373108517077388,5,0.5377509897504751
A,5,189,1189,0.34873302855613053,-0.5086230871050891,0.34533426336262724,16850292.144266628,526,2859,85,1c752e958502434b,4.373108517077388,5,0.5156709160322361
A,5,190,1190,0.3441765678661808,-0.5767767184828968,0.34862539559656597,16320464.928730566,526,2859,85,024dd8fd9dd2d1f7,4.373108517077388,5,0.537750989750475
A,5,191,1191,0.4212137372967748,-0.5086230871050891,0.3488894562817875,27620359.349146154,526,2859,85,540e472b86d53d24,4.373108517077388,5,0.537750989750475
A,5,192,1192,0.4514020644671688,-0.5297920465717952,0.34935363640313916,33682809.110261485,526,2859,85,d3ad4d26e08f8009,4.373108517077388,5,0.5156709160322361
A,5,193,1193,0.3674614143570083,-0.5322362191433712,0.3441098577680217,19193285.03053368,526,2859,85,e6a4a4df0a6623a1,4.373108517077388,5,0.5156709160322362
A,5,194,1194,0.32019144718798254,-0.5490920080554784,0.3458373512974568,13769271.248584928,526,2859,85,b5dc1f5d56b3cf59,4.373108517077388,5,0.5156709160322362
A,5,195,1195,0.3884981819498514,-0.5530088936520847,0.34431820593661255,22168899.840858176,526,2859,85,865c9d93cef4f844,4.373108517077388,5,0.5156709160322362
A,5,196,1196,0.40453032903985897,-0.5322362191433712,0.3421771504180916,24706670.435185913,526,2859,85,e147d9683524dc4a,4.373108517077388,5,0.5156709160322362
A,5,197,1197,0.3364581056108966,-0.5530088936520847,0.3443061250884593,15456861.60439048,526,2859,85,a6b80c92c51e697c,4.373108517077388,5,0.5377509897504751
A,5,198,1198,0.4658893758670031,-0.5326640966300625,0.35144847938991475,36993966.17079399,526,2859,85,c6011558bb903a6b,4.373108517077388,5,0.5156709160322362
A,5,199,1199,0.31950026550675137,-0.5793625109567813,0.3427212776739464,13701363.960683936,526,2859,85,65067ac041467d3e,4.373108517077388,5,0.5156709160322362
A,8,0,1000,0.40747598849940814,-0.37220966986870746,0.2979688032232943,25200210.281149074,526,2859,133,28d9ebc87d0c193b,6.842628620838737,8,0.38464117898747147
A,8,1,1001,0.37105110257262064,-0.44866664562851083,0.3047405380345938,19674253.56518316,526,2859,133,cda05e4107173012,6.842628620838737,8,0.38449039791692513
A,8,2,1002,0.4489451589912068,-0.415578718265587,0.3057273773941273,33148345.90132029,526,2859,133,687c7cc3be9f0fbd,6.842628620838737,8,0.3843612911719129
A,8,3,1003,0.3165997586750917,-0.44854742231276007,0.2973517833674516,13419647.648019278,526,2859,133,f9b33fa6188a94ac,6.842628620838737,8,0.3846413361788248
A,8,4,1004,0.41343172946507734,-0.46859753627542966,0.30664004420098984,26225098.531954713,526,2859,133,0e7ae2ba01f28e77,6.842628620838737,8,0.3846411789874772
A,8,5,1005,0.34268788817682316,-0.442012300033695,0.2936592382885466,16150617.917648617,526,2859,133,cc0db504a54eba90,6.842628620838737,8,0.38436155829795504
A,8,6,1006,0.3857363746209006,-0.36160465243500733,0.3006604691983454,21756081.775923863,526,2859,133,74be6e7e073b9587,6.842628620838737,8,0.38621472292714937
A,8,7,1007,0.4371104650422797,-0.3992814821339425,0.30496514985017004,30678604.28460842,526,2859,133,ad6b83a533fb6021,6.843060959792477,8,0.38479599618198357
A,8,8,1008,0.42557400632339415,-0.40718071051612387,0.30000092461613725,28430802.276200466,526,2859,133,77e4e56ff5441bc6,6.842628620838737,8,0.3862147229271509
A,8,9,1009,0.33425405635154215,-0.4369872221759281,0.29840630049829764,15217873.713815343,526,2859,133,a680565b13abd9aa,6.842628620838737,8,0.38464125143755656
A,8,10,1010,0.46562333761270036,-0.3441022569627507,0.30556778671224566,36930630.15904952,526,2859,133,adccaccd9cda4db2,6.842628620838737,8,0.3843612911719141
A,8,11,1011,0.4379358417662911,-0.42486777661487907,0.30360718476981857,30845352.089652173,526,2859,133,5a9d725ac5098f9d,6.842628620838737,8,0.38449022866524735
A,8,12,1012,0.4175310105983623,-0.35840956792032985,0.30230951421086477,26952009.23335101,526,2859,133,bae7291731747fe2,6.842628620838737,8,0.38449145868412443
A,8,13,1013,0.36238261126286586,-0.4613535890307672,0.299318213402756,18530752.6580516,526,2859,133,d853bbbdd0027c59,6.843060959792477,8,0.38618931834983733
A,8,14,1014,0.3853021127760292,-0.43924440476356363,0.3045753926078665,21691800.134232182,526,2859,133,d50a83934d8a5c5a,6.843060959792477,8,0.38436155829795565
A,8,15,1015,0.3645594732851065,-0.4510546676510425,0.29778247742187836,18812179.04633713,526,2859,133,dbfaa60c57a7414a,6.842628620838737,8,0.3862147229271509
A,8,16,1016,0.3966354161586918,-0.3653636338109556,0.3105793805302357,23426231.70017841,526,2859,133,5823e4365e292044,6.843060959792477,8,0.3846407203331003
A,8,17,1017,0.3005305247325105,-0.4036501079091184,0.29395143507729354,11950639.653547958,526,2859,133,97a0fa233eb5229d,6.843060959792477,8,0.3847958512861137
A,8,18,1018,0.4334471210706474,-0.3950017042289765,0.3063186285128167,29948197.389691304,526,2859,133,60cdfa3b2344770c,6.842628620838737,8,0.38449054261987664
A,8,19,1019,0.3889355196380688,-0.41317213903753447,0.29926712740809913,22234908.76556403,526,2859,133,7732e96c6be9901c,6.842628620838737,8,0.384641251437552
A,8,20,1020,0.39393295328674016,-0.4340450654502975,0.3003778825745696,23001764.058468014,526,2859,133,2ea8c3119b3b4b58,6.842628620838737,8,0.3846407203331015
A,8,21,1021,0.3962295466163599,-0.3874017006009441,0.2987578397751287,23362039.420254886,526,2859,133,483f09d1f21e95a0,6.842628620838737,8,0.38449054261988325
A,8,22,1022,0.45354396827001575,-0.4325873516840266,0.3043899270057244,34155020.491821386,526,2859,133,70d5f8fa57470bf3,6.842628620838737,8,0.3846407203331049
A,8,23,1023,0.3219836240928109,-0.44516621156766656,0.29439923769592763,13946753.078676252,526,2859,133,cc233aa5ad172cb7,6.842628620838737,8,0.3847956818087886
A,8,24,1024,0.4338136291230126,-0.37292365678850925,0.2962564689743841,30020566.088657636,526,2859,133,0e4759420f8f4451,6.842628620838737,8,0.3861891594813589
A,8,25,1025,0.39450346924919666,-0.4186339196227016,0.30192838512853426,23090796.21640405,526,2859,133,7dd7065e35811912,6.842628620838737,8,0.3844902286652622
A,8,26,1026,0.40755776593539417,-0.44244175247560774,0.3070306926431195,25214036.795417253,526,2859,133,2f8ce6b422c3a4f8,6.842628620838737,8,0.38436160091967264
A,8,27,1027,0.42590290884162685,-0.41317213903753447,0.29965396273808853,28492789.046568397,526,2859,133,bb592af88845c503,6.843060959792477,8,0.3844903979169302
A,8,28,1028,0.39733050348065624,-0.4513186515644526,0.2961527980868886,23536533.012045532,526,2859,133,554da49fd47009aa,6.842628620838737,8,0.3861891594813673
A,8,29,1029,0.44593786379564104,-0.4114360147574799,0.3021018975780079,32504481.73207238,526,2859,133,d950b9754216713d,6.842628620838737,8,0.386214957274902
A,8,30,1030,0.35072833509764845,-0.41589356760463675,0.28935016170215205,17087109.582042612,526,2859,133,fddc0b56cebe482b,6.842628620838737,8,0.38479599618198657
A,8,31,1031,0.4492694206274548,-0.35789419359383107,0.2996568320943733,33218447.06922905,526,2859,133,5a50c75b827a524b,6.842628620838737,8,0.3862149572749025
A,8,32,1032,0.4500866344311474,-0.3994861115520548,0.2975451357019416,33395706.434554376,526,2859,133,7b58709bfb6d48f7,6.842628620838737,8,0.38618923270442734
A,8,33,1033,0.3482502141761108,-0.4176020684669822,0.29429695303833836,16793431.059682667,526,2859,133,c5f7b88dd0d25b0b,6.842628620838737,8,0.38618931834983533
A,8,34,1034,0.38590014478791423,-0.41284655692863015,0.30320773497125786,21780368.057867628,526,2859,133,c56038f5e6619959,6.843060959792477,8,0.38436152185824396
A,8,35,1035,0.33244847609450634,-0.4317297143418973,0.30065203051944733,15024560.001419336,526,2859,133,eb9a9d7f15c77de4,6.842628620838737,8,0.3846413361788315
A,8,36,1036,0.4036237342685174,-0.4378121564643234,0.30691823346035174,24556521.22799389,526,2859,133,ddc17b1aace03456,6.842628620838737,8,0.38449022866523547
A,8,37,1037,0.423705537296577,-0.43487176428886737,0.3061184999225424,28080942.81445898,526,2859,133,6cd91f2204e4e1be,6.843060959792477,8,0.3843616009196631
A,8,38,1038,0.48830357803433744,-0.3603161777128033,0.30785239839442596,42692243.3867098,526,2859,133,ad455e476516c20c,6.842628620838737,8,0.3861891594813599
A,8,39,1039,0.4095909534462383,-0.3834697027924626,0.3007614514311031,25559985.83910864,526,2859,133,02cf3d5837a9220c,6.842628620838737,8,0.3844905426198846
A,8,40,1040,0.38650225144916694,-0.4176020684669822,0.2978927029867563,21869865.92573087,526,2859,133,39598d538a612750,6.842628620838737,8,0.3844902286652447
A,8,41,1041,0.3980478016169686,-0.41514840410045345,0.30690269960346384,23650845.498500433,526,2859,133,2c5437d5a7c23801,6.842628620838737,8,0.3847956818088398
A,8,42,1042,0.39059266280355054,-0.4386529250739399,0.30484846139042027,22486624.66495794,526,2859,133,1b155808b714b0aa,6.842628620838737,8,0.3847958512861083
A,8,43,1043,0.39048194858317165,-0.43151479211431165,0.2979983997109844,22469728.374487024,526,2859,133,749e1ad220a9916e,6.842628620838737,8,0.3861891594813673
A,8,44,1044,0.38510802956865087,-0.4315288383128383,0.304164853528632,21663125.90006379,526,2859,133,040c0dd35517b102,6.843060959792477,8,0.38479568180882956
A,8,45,1045,0.39215901937327735,-0.4313533813330037,0.30377991317913144,22726889.353250146,526,2859,133,0c07485999900731,6.842628620838737,8,0.38436155829795116
A,8,46,1046,0.3934242314422882,-0.3923224473877633,0.3022770143479735,22922634.205308218,526,2859,133,3ba7a5fba5ee455e,6.843060959792477,8,0.3847969134673651
A,8,47,1047,0.3736358907027266,-0.41514840410045345,0.2928754695720166,20027222.934307665,526,2859,133,522b42a0b2a35823,6.842628620838737,8,0.3862150375911686
A,8,48,1048,0.38314744642565524,-0.3336979702815115,0.2987119037517932,21375360.065297317,526,2859,133,65c400247c84c2a6,6.842628620838737,8,0.38449145868411133
A,8,49,1049,0.46435552734052954,-0.4626182210562934,0.30703061090430706,36630131.07460504,526,2859,133,45dfb5214068d0ba,6.842628620838737,8,0.3861893183498409
A,8,50,1050,0.36836789855690766,-0.3994861115050512,0.30085961199543687,19313738.50687275,526,2859,133,7c3f127a3a0ba359,6.842628620838737,8,0.3847958512861386
A,8,51,1051,0.4034042946902474,-0.4281980227369308,0.3070848253108543,24520300.75536424,526,2859,133,27f9afa1547dbc2d,6.843060959792477,8,0.38449022866524735
A,8,52,1052,0.44910808338050634,-0.4400560727040483,0.3051733310162951,33183551.494826496,526,2859,133,c3d23c8ad07f9a22,6.842628620838737,8,0.3843615582979542
A,8,53,1053,0.3740030366630265,-0.41918802091488816,0.2979447375651223,20077815.575421408,526,2859,133,f5f8d29f3f6c0969,6.842628620838737,8,0.38464133617881885
A,8,54,1054,0.3408473387543258,-0.4355144856934102,0.3011634763861604,15942811.071491543,526,2859,133,b8f90832749973f8,6.843060959792477,8,0.3846413361788165
A,8,55,1055,0.44705160194153803,-0.40101082064279825,0.30513627415979255,32741618.26029132,526,2859,133,4ecf14922c975883,6.842628620838737,8,0.3861886959334324
A,8,56,1056,0.42017845215911764,-0.3351919802907114,0.3045250284516637,27430992.201570027,526,2859,133,46d54e509fc35968,6.842628620838737,8,0.38464072033310287
A,8,57,1057,0.39709918782642784,-0.4347795256110112,0.3022812118006046,23499774.787866443,526,2859,133,6470780bb4321ed0,6.842628620838737,8,0.386214994292978
A,8,58,1058,0.4244046506955228,-0.46220606652023777,0.30490678566317037,28211394.26051973,526,2859,133,586d59e7b1d74f96,6.842628620838737,8,0.3844914586841158
A,8,59,1059,0.4334849823540581,-0.4585152637370773,0.3069194820354692,29955666.043039393,526,2859,133,23865426150e26e4,6.843060959792477,8,0.38436160091966365
A,8,60,1060,0.382721645038407,-0.46222777942015425,0.30607629038225576,21313316.408469666,526,2859,133,8063e541ddfd9995,6.842628620838737,8,0.3846413361788287
A,8,61,1061,0.3966575477915333,-0.41589356760463675,0.30575102444051466,23429736.56630276,526,2859,133,fae2fccf2dce98b7,6.843060959792477,8,0.3843615218582475
A,8,62,1062,0.46159345042972943,-0.4093074580245324,0.30603673218606114,35983014.60999508,526,2859,133,e9eb0f3e251e5ba4,6.843060959792477,8,0.3861892327044305
A,8,63,1063,0.4024731008626061,-0.42945925620917164,0.30405439371469967,24367129.68313306,526,2859,133,5d5b131cea1f9f12,6.842628620838737,8,0.3862150375911755
A,8,64,1064,0.40677716514695916,-0.406023272940113,0.30390745420511217,25082332.963321652,526,2859,133,f1b5346dce32f5ba,6.842628620838737,8,0.3847958512860971
A,8,65,1065,0.40648098416773215,-0.4462158147090027,0.3001723827830437,25032522.169235673,526,2859,133,89796c31ec7c39d7,6.842628620838737,8,0.3843615582979545
A,8,66,1066,0.38517104328653584,-0.38146929650312544,0.29909304813977294,21672431.952950582,526,2859,133,26ac89afd242a3bf,6.842628620838737,8,0.3844905426198996
A,8,67,1067,0.46223709706373284,-0.3700070389908305,0.3036917050128165,36132891.716223754,526,2859,133,4aa8d55aa0a374a1,6.842628620838737,8,0.3861891594813599
A,8,68,1068,0.42628314505609244,-0.43830906138547576,0.3061552072926916,28564601.017990436,526,2859,133,5a7facc97f03bb56,6.842628620838737,8,0.3844903979169145
A,8,69,1069,0.4643843540222923,-0.40997925366819216,0.3117902479219538,36636939.27336122,526,2859,133,d2f0c95a902e8b24,6.843060959792477,8,0.38621499429297607
A,8,70,1070,0.4667984923218669,-0.38941423620935683,0.3057954329153763,37211134.13229194,526,2859,133,fd0af28b5c36e57e,6.842628620838737,8,0.3862149572749026
A,8,71,1071,0.4214479193063969,-0.41143601475747976,0.29975807422053463,27663356.040889442,526,2859,133,9cbcd0672f128838,6.842628620838737,8,0.386214957274902
A,8,72,1072,0.4283818134179018,-0.33369796742902225,0.3053033772027626,28963877.946535654,526,2859,133,558601c9b87b856b,6.842628620838737,8,0.38464072033310037
A,8,73,1073,0.31920073592297893,-0.42507793066391025,0.30140771523517873,13672028.86190503,526,2859,133,885c081ed9088c7c,6.843060959792477,8,0.3846411789874801
A,8,74,1074,0.3994483615990594,-0.42945925620917164,0.301005859044625,23875478.09908432,526,2859,133,068bd510a025a1c7,6.843060959792477,8,0.3862150375911755
A,8,75,1075,0.43193715921335385,-0.41863391962270163,0.30741171854450683,29651690.661607593,526,2859,133,eca6af8e1d58ae63,6.843060959792477,8,0.38621503759116865
A,8,76,1076,0.43062496298215436,-0.361817702247721,0.3029947600067058,29396153.082328282,526,2859,133,d4f9b5d614a4d1f6,6.842628620838737,8,0.3843612911719141
A,8,77,1077,0.4521567539492879,-0.3555676014226524,0.29898816031261594,33848520.23102068,526,2859,133,9eb748b0e532563a,6.842628620838737,8,0.38621495727490746
A,8,78,1078,0.4594289830063665,-0.35819647900064766,0.3006441531524461,35483073.65414823,526,2859,133,8159ca91ac31f5b1,6.842628620838737,8,0.38618915948135446
A,8,79,1079,0.404137294084157,-0.4592414383496232,0.3058061503745286,24641475.93320083,526,2859,133,2a187ea58d22b3b3,6.842628620838737,8,0.38436160091966726
A,8,80,1080,0.3961183781245612,-0.43665011886251276,0.30723440168255606,23344484.483942173,526,2859,133,ffbcdd3948b31fa0,6.842628620838737,8,0.3862150375911745
A,8,81,1081,0.33220094681793677,-0.43605808143434865,0.29812001982022096,14998230.236350529,526,2859,133,38ae02792903e66b,6.842628620838737,8,0.3847958512861093
A,8,82,1082,0.3723685510039856,-0.43477952561101113,0.3001469516309837,19853458.374806512,526,2859,133,45542575d571b5a7,6.842628620838737,8,0.38621499429297795
A,8,83,1083,0.4384135266377398,-0.3422299708279943,0.3052195423329776,30942226.7573919,526,2859,133,5894ce6ff7bb93cf,6.842628620838737,8,0.38464072033310964
A,8,84,1084,0.44124178901066813,-0.3994861131654641,0.3031873519544258,31521393.454553753,526,2859,133,7bf9186054b46ba9,6.843060959792477,8,0.38621499429297484
