arm,seed,r,eq_sha,tr,tr_prev,cagr,mdd,expo,slot,trades,hold_days
A1,102128,128,b00361ed4486f8cb14ea3c68bc14af468879105b82f76e48d8ff838fdff446e5,31.342173023911798,30.990609626322705,0.44517136744259744,-0.3885934830175356,0.8688170596935261,0.8871002592912706,138,
A1,102129,129,91f1c5ae16b45a3db39a381f997e67f5a1be16b0ed7f20185f0dafe0af9d5e08,35.25271834913341,34.85879791267474,0.4627499772387358,-0.4067395657544626,0.8685591413711485,0.8871002592912706,138,
A1,102130,130,35f9e1091616e53cdf85f5e274a10213f23e5d77c8d917a221ed08aa22985196,24.088778551785126,23.81603022441223,0.4068154529564585,-0.4548797811063437,0.8664621853452622,0.8871002592912706,138,
A1,102131,131,62ffc85465dfac74301408db309197be81b73a1a5f94e71fb688cb392761422b,8.205302896453782,8.105261279496073,0.26506793486550717,-0.43240739712800885,0.8751506718502734,0.8871002592912706,138,
A1,102132,132,b288fdbc0150bf86d2f43e94928cc266c53d9b6e4bb543e4c2cf8936aa93d7f4,19.55354839063173,19.33023844801375,0.37741550352736075,-0.3966761528331662,0.8728294099700278,0.8871002592912706,138,
A1,102133,133,be21838a51667f770b6cd9f34b085628a3531ae01ddfb921cb729ec4b6e06901,15.419757211838895,15.241289997600052,0.34504044403425493,-0.4100254012277027,0.8701286742451411,0.8871002592912706,138,
A1,102134,134,c919bde6d888be06fc73e4ff717cd0039fef42ade69567bbb861a928fb1b34ac,7.492856234653603,7.400539843330465,0.25431958470207494,-0.46410809845931256,0.8672308048040275,0.8871002592912706,138,
A1,102135,135,e850f120b95d474bec5e63034694f4a22ba86b3a94e85299b85a002132a43d56,11.7050243032936,11.566922119181841,0.30899035061918023,-0.37959128652722673,0.877936095433707,0.8871002592912706,138,
A1,102136,136,69346da860e6f995a9b520729c0ca191d2e042fc4dc85d8431bb891799ce0323,4.595709480212906,4.534917087649886,0.20009353069864888,-0.5381948212257162,0.8764810897269606,0.8871002592912706,138,
A1,102137,137,3f58c79d0f08046901ec218e908223dadd3e7cd7c33a296a5bdbc2cc5411b138,7.881104216728062,7.78461290363072,0.26027263968407177,-0.4285136278792855,0.869246911843571,0.8871002592912706,138,
A1,102138,138,1f806119425c67d3a960de4867125054011096ba4212b8ace7f0aacc20d92b28,14.9213749160299,14.748344206589241,0.3406562597497462,-0.4313617567891595,0.8680072519310322,0.8871002592912706,138,
A1,102139,139,bc8596c2cc35e93dd2894f32994187d7a9bfeb3a084e12be45dec88b90e1e866,4.143950182410201,4.088040314353429,0.18944048671048197,-0.47458412685257606,0.8746029860017817,0.8871002592912706,138,
A1,102140,140,7789aec624db2be5f39c2c896ebb238d4b1e4f93206aaadccc3477a24cd0573b,12.63252920343986,12.484325514271589,0.3187965108222892,-0.39263768758541634,0.8688529467891819,0.8871002592912706,138,
A1,102141,141,22959b3f630e002710748b4ef8570030555c54e6ab2cc86a4b81e4adb218a5fb,7.703611780549689,7.609054801501669,0.2575806094000288,-0.4473835020674245,0.863791636049119,0.8871002592912706,138,
A1,102142,142,a4067ba2f8088763877ca747a827edf4ca70e29e385e193a729291e6a7a86771,17.766509464102025,17.56251519868239,0.36420820200410264,-0.3742107537752356,0.8656586521738784,0.8871002592912706,138,
A1,102143,143,b394498f5c00cbec58b299c22fd1d1147d2e34e81fd6e516bfa38536e3e540a1,12.873781017990453,12.723054761568191,0.3212492488786942,-0.41962755618174413,0.8691346398046064,0.8871002592912706,138,
A1,102144,144,db4841f94fb2e3bba135b360a2332b752f649d76159f9d01915c8bd4d53c5295,7.234618298184733,7.145156515016742,0.2502237465691619,-0.37426153980760335,0.8671053888446721,0.8871002592912706,138,
A1,102145,145,2acfca486fd6c9bacde02656fa25b27cde14e59c3caa001fed78ff8ea032f213,11.62002376828026,11.482827357259298,0.30805993816935473,-0.444794032215621,0.87010022909195,0.8871002592912706,138,
A1,102146,146,1d4a22557b3b5a572063058177b834f6178020123d46be517e97b9e3f64de4e6,9.010542617673172,8.901768503711143,0.27635509412776105,-0.3651590743947408,0.8710970322640271,0.8871002592912706,138,
A1,102147,147,51832dfd1c9384a22dde7cc0f7f9d82405841d14a5a096422d47e2ee94c7c093,23.80645040098609,23.536807077317036,0.4051300758045786,-0.405072385574383,0.8706758872403086,0.8871002592912706,138,
A1,102148,148,b6f7e5409e503799507a49aa16adfb4a63d7a4a3a5e982116f75aeb5a78de778,21.848182258506846,21.59994160574453,0.3929441479619391,-0.41910539771000155,0.8703885892099492,0.8871002592912706,138,
A1,102149,149,0f69db222d7306164d3869ef98772ffabc40e902db5eea9fbe6ce17869b2d9be,6.685746013345403,6.602242013520302,0.2411222455586517,-0.48623026585893203,0.8718403198917678,0.8871002592912706,138,
A1,102150,150,28cbb4cedd578f89714f26af96ef2fdab6aac5ba8f47dc8e3989f6f42acc0673,36.12029083516156,35.71687402651743,0.4664187794417862,-0.4066782526712914,0.8694480510573314,0.8871002592912706,138,
A1,102151,151,7c4502e698efe85ee4f03582ef86d0fc156dca105a6fc7524635067c3e550674,8.220921263647595,8.120698580120193,0.26529511621269974,-0.46812325426635104,0.8684340798586871,0.8871002592912706,138,
A1,102152,152,2b3bb98048df5cedc45979fa8980563a952b3dc51d32a18e82933f834eeaaddc,6.51646906468271,6.434809332403221,0.23819787936046954,-0.4711381767345627,0.8619196604358654,0.8871002592912706,138,
A1,102153,153,273c3e9c7f9cb325192c9f131263f5795a95d861f9a5bfe7da241d1dfb7a7e65,12.865369379446658,12.714725082819387,0.32116437408892407,-0.4503666227677023,0.8795366785923716,0.8871002592912706,138,
A1,102154,154,438e10653228175d0f756ab78214beb4f0f5532662a5ea9e48f97a7a49a76717,12.674754002316686,12.526189996903035,0.3192285854971755,-0.38742994719970436,0.8644325767608678,0.8871002592912706,138,
A1,102155,155,5a6cf1e3b9dd7df7a2e7b777ca79af7c2c206052af3ea9e47358be95c1270367,4.2677788145321465,4.210523046488384,0.1924412318470916,-0.4753916788219217,0.8752565424800017,0.8871002592912706,138,
A1,102156,156,b5c49c49b45a8d4948aa59f509d2f4a4d5cbe6e7419faf98755585ade480ccd6,15.26375632821657,15.087004677653528,0.34368107348740673,-0.5309305896531535,0.8606613937181863,0.8871002592912706,138,
A1,102157,157,3de3745fef9f07f2533b9c80b686613d2429c462b425995ee25df639e1724f55,6.418321109355266,6.337690982756241,0.2364752311226117,-0.47485103628757636,0.8730103265766607,0.8871002592912706,138,
A1,102158,158,b7a23299ee0c392215f76ef8c2ada7c8a63f0f1e870860cd883b4c63dd3502f6,28.28200288870984,27.963825938578303,0.43003549869003077,-0.44899146076794,0.8749215838810686,0.8871002592912706,138,
A1,102159,159,3adc04b00d754f2b68d8a09b8e096fdbed05fe0aef36ee8847c6c62bd842b8f9,8.251972533944071,8.151423719553549,0.26574576110551296,-0.4323113891060528,0.8712360337843408,0.8871002592912706,138,
A1,102160,160,3ac38fde526aeac6d9a8e2435e49d0253b6a51c2da133b83e4522eb2ce42dc26,10.507373383085536,10.382348212685676,0.2953341903795128,-0.43894032271606936,0.8719220831711918,0.8871002592912706,138,
A1,102161,161,c67cbd428121510ad71a327c6dc4f79633055cda772ab8a21ce72c62cbf12364,5.000380994830938,4.935162534734156,0.20900214074707102,-0.407325643767478,0.8692617633738009,0.8871002592912706,138,
A1,102162,162,e5c818e28c687583a7ebb63aecdf3b5963b867ed6f864edb3b25ba404da32c36,12.124499748809987,11.981913765076508,0.3135019712481273,-0.5006514627803044,0.8733705781633244,0.8871002592912706,138,
A1,102163,163,3ccfec1ce51c5edc2f1ce74bb690181b2ae8b380970d04065af699dfc36419df,11.193055640032592,11.060528669928134,0.30329985713975227,-0.3810824846569907,0.8721242284441553,0.8871002592912706,138,
A1,102164,164,c97ae4f8f70b0d32bf70f9170df8b0470757bf9a91dea19e90e02798aec2512b,17.85212448765936,17.6472040164551,0.3648660923467759,-0.4667203210003478,0.8650392508857534,0.8871002592912706,138,
A1,102165,165,d997c6d3b46d4c6083fec77e0538d29ff46fe2f7484e46a0bd82437337083621,18.24543857162258,18.036238287914696,0.36785452341802616,-0.41542374840576396,0.8665296272027059,0.8871002592912706,138,
A1,102166,166,77eb44c621b0610f38b0a49da1f73494d82f5e036044d56bf54794057ea92f4d,17.877974159451398,17.67288180789989,0.36506420361111536,-0.491402050421381,0.8691330029838205,0.8871002592912706,138,
A1,102167,167,efd6c7dd6baf28ff67d3d8594ac24cea861ab4947a77736baf700037d7743bf3,9.758291127556246,9.64134971394238,0.28613154351582937,-0.4070278934958445,0.8749539680745582,0.8871002592912706,138,
A1,102168,168,d5e5c846437e1043a33f35d520ab407240bf6317f4f0067d62574cdaa8764ea1,12.480642532080692,12.334178211026304,0.31723233905653103,-0.42325052342627745,0.8718181592359053,0.8871002592912706,138,
A1,102169,169,e4152be1dd97d0a30a3705099a3a13097b57a22d3d333587f929905eb4e5c219,25.967820841581187,25.674683664504595,0.41761907371434104,-0.4100305719801576,0.8728803595939493,0.8871002592912706,138,
A1,102170,170,f6fea77f059b492fa2e2781761be35ec29c827b6994dd11cb79cf7db4547b3bb,29.910341408418034,29.57450710696174,0.43825644914221296,-0.43538905947282996,0.8616995204357091,0.8871002592912706,138,
A1,102171,171,6438455e9054c09901202459d515056c59a09b62de121ce47649819437aa4dfb,8.89401596803509,8.786454880487035,0.27477311644818525,-0.4248969705465254,0.8701617487828769,0.8871002592912706,138,
A1,102172,172,7fcd9665aca355735e6a74305f9fe5654ea1ad7e8b433270d8db71049445c443,21.724013249096394,21.477121666277593,0.392140356930919,-0.3408748394320928,0.8645236230031659,0.8871002592912706,138,
A1,102173,173,23eaf4092fefbc93c03348596010db64259fe5e1a19e7426b6cbbf88e2e719f1,14.271795357127575,14.105870540640504,0.3347540347007072,-0.4014836128404245,0.8711080941301749,0.8871002592912706,138,
A1,102174,174,cbf4e4bec58bf84705c1981323d6a7056444ff537b712c84bcb86f44f6b937d6,7.146327220927715,7.057765830059116,0.24879701482570016,-0.35016527128645103,0.8685737783491613,0.8871002592912706,138,
A1,102175,175,9cf560cf68e469641ef336ffe6aba9b2d0618c33801c7c0ba541331cf86b7436,9.863731938765605,9.745666805920502,0.2874609140335098,-0.3994163189273457,0.8766351531732219,0.8871002592912706,138,
A1,102176,176,600fb1b430762e73b5395e8508e35265adf08e75e8bb1d43c1adccfc6d7a5af7,18.421811070865342,18.210698170624994,0.36917691721275947,-0.42600774560978183,0.8743465637172041,0.8871002592912706,138,
A1,102177,177,9ae90073dd999777d31f387357734a18d60ee0ab6e111cde7fd962c8cad29629,17.186044720625087,16.98840197704764,0.3596756192717221,-0.3929463673929215,0.8708175179446394,0.8871002592912706,138,
A1,102178,178,23816196e582e2588796137ce96e43483bcfc0d82a5335161fc47e3de2093429,19.864491721878856,19.63769213134763,0.3796079585057499,-0.4207887104780328,0.8706941786595468,0.8871002592912706,138,
A1,102179,179,70b5a5489faa7ab7a84fd0306fd815c731c28b760496bcf8d474ddd525ad10bb,8.22153670215279,8.12130732939155,0.2653040611989348,-0.4558653970659423,0.8693550696017674,0.8871002592912706,138,
A1,102180,180,77d51159248e13f9b7f78b131af145decd147c97aaf2ca9ed1278849078b0a32,10.2092574752138,10.087414108161225,0.29173781635614815,-0.4384045553762606,0.8644660112647666,0.8871002592912706,138,
A1,102181,181,a3fb64cf3ae9c208a4556575d127cdec71c5864f551e9df8451654f3ddb0e023,6.200556968814848,6.122324445020736,0.2325791750570827,-0.55796138256488,0.8739836510682527,0.8871002592912706,138,
A1,102182,182,53a5d8f70ad428d191e339f06b28d3c44393a685a8c1234df4aeae3cdf555837,12.352564839144373,12.20740473425933,0.31590106495187564,-0.4993241917474338,0.875941994057555,0.8871002592912706,138,
A1,102183,183,e42b93bae94031dfbcaa4fa7373c6002ea79b53c30dba732bca4420f4688c42c,22.013856799485517,21.763717966194214,0.3940105590362222,-0.4510435170313847,0.8643527223572499,0.8871002592912706,138,
A1,102184,184,1d96ba0efa2ff1287add3d32cbff4f8a6f38b6abd6236e80ed4a077537c11d6a,12.138787390009357,11.99595132977883,0.31365335793987525,-0.4044022526284452,0.866660980445768,0.8871002592912706,138,
A1,102185,185,5c38992aed036d6072d955b5e01310e8808786a2d70423f97ba77e67f9bfc5a9,19.23374927838308,19.013810701217977,0.37512945211281146,-0.45756894058609426,0.8692322638465292,0.8871002592912706,138,
A1,102186,186,a93cb4c6be08fa2b3942516063f4e616be5861e1a563839f0857da769fc7b1e5,18.010642588458214,17.803999043340912,0.3660771704408492,-0.3927176492029102,0.86949755079619,0.8871002592912706,138,
A1,102187,187,31bc4405bda4442638914d3591e8f535d9a5ab872a36f7f8032aa40860132763,20.363210462816035,20.131078761446055,0.3830641516165145,-0.372261939379139,0.8743665787574563,0.8871002592912706,138,
A1,102188,188,2bdb95e6790bcc94ba058ccddb7d9a7fd5d3527677c4b16b26131c77634ad285,7.177623481844876,7.088750504475467,0.24930431873407177,-0.4826167134933239,0.8760168503325663,0.8871002592912706,138,
A1,102189,189,b3e39cd720e3ef5f34fb9ecef01d8184f316e0b36009d84e3327df32d7e31a8a,9.153966948400894,9.043579848620025,0.27827978815918764,-0.4132980644490127,0.8670644352338978,0.8871002592912706,138,
A1,102190,190,3b312406e6f867fe60f594bb444d9bcc4bec1c43b37df33e27ac7898e6ea2c30,21.094409500888258,20.854264189176053,0.38800325074724107,-0.3974551458921933,0.8774689523066426,0.8871002592912706,138,
A1,102191,191,1251257605cb875c3589f1a539db7ad97d7fc6ba9c2e32b90831a62ba424fb4f,8.93924760344203,8.83124817795585,0.2753891539049149,-0.5722373371529255,0.8680472602006809,0.8871002592912706,138,
A1,102192,192,64e28553201229a2ab9c118127ab8d75f93fae50e1502076968279b8fb143278,23.114560669252935,22.852532918054838,0.4009261318951787,-0.3994347481970319,0.8682611228557127,0.8871002592912706,138,
A1,102193,193,3d167031e34bc764f2d291dc19ce9e872ab05d30cb9ed30e1cb781e22d77242c,9.678383237404505,9.562295036417071,0.28511630371610286,-0.4236858216602954,0.8737857896463075,0.8871002592912706,138,
A1,102194,194,8cf69af83a1fc8e0b851175459b9da8363b29e7613c66c771fdc103a497b20c9,9.380240894172317,9.267461779131773,0.2812674234087946,-0.4479732424056477,0.8728256445485958,0.8871002592912706,138,
A1,102195,195,8941a9225567cbc2745d8a4c03bca85fbc59cb20d5929a3859f4a497db02da6e,3.490404514763103,3.4416119776270904,0.17244387423569663,-0.4144018034132548,0.8778176431664451,0.8871002592912706,138,
A1,102196,196,c8ccc8c44600bfe84dddd3df62428a27509bc213b89af50d3484dd85df069009,14.961833524005621,14.788422439486629,0.34101671006895984,-0.42281210941540703,0.865731325428182,0.8871002592912706,138,
A1,102197,197,9a5e4bef29f56d33bd0d5ae086df784bfbf84cda5ead219440b3dd71845b0466,9.851160244234777,9.733218406541125,0.287303020603477,-0.45468432477512966,0.8649661407858861,0.8871002592912706,138,
A1,102198,198,429eab8fa0c2c809ebe2b73d3bd9ba1b494ca35ed29fdcce8af5e188972fd78e,13.198225681286342,13.04387212046071,0.3244883426218199,-0.409893832731502,0.8694015303282793,0.8871002592912706,138,
A1,102199,199,75e87face5ab4259b97ffb9fee95d00277bad202908a7ececc47b68d6e4d502e,6.525334283786364,6.443541025304134,0.23835248567687994,-0.43750827970215017,0.86993264951501,0.8871002592912706,138,
