stock_id,name,market,kind,first_seen,last_seen
6738,鼎恒,emerging,stock,2026-09-02,2026-09-02
6739,竹陞科技,tpex,stock,2026-09-02,2026-09-02
6741,91APP*-KY,tpex,stock,2026-09-02,2026-09-02
6742,澤米,twse,stock,2026-09-02,2026-09-02
6743,安普新,twse,stock,2026-09-02,2026-09-02
6744,豐技生技,emerging,stock,2026-09-02,2026-09-02
6748,亞果生醫,emerging,stock,2026-09-02,2026-09-02
6750,泰創工程,emerging,stock,2026-09-02,2026-09-02
6751,智聯服務,tpex,stock,2026-09-02,2026-09-02
6752,叡揚,tpex,stock,2026-09-02,2026-09-02
6753,龍德造船,twse,stock,2026-09-02,2026-09-02
6754,匯僑設計,twse,stock,2026-09-02,2026-09-02
6755,連鋐科技,emerging,stock,2026-09-02,2026-09-02
6756,威鋒電子,twse,stock,2026-09-02,2026-09-02
6757,台灣虎航,twse,stock,2026-09-02,2026-09-02
6758,冠亞,emerging,stock,2026-09-02,2026-09-02
6761,穩得,tpex,stock,2026-09-02,2026-09-02
6762,達亞,tpex,stock,2026-09-02,2026-09-02
6763,綠界科技*,tpex,stock,2026-09-02,2026-09-02
6768,志強-KY,twse,stock,2026-09-02,2026-09-02
6770,力積電,twse,stock,2026-09-02,2026-09-02
6771,平和環保-創,twse,stock,2026-09-02,2026-09-02
6775,穎台科技,emerging,stock,2026-09-02,2026-09-02
6776,展碁國際,twse,stock,2026-09-02,2026-09-02
6780,學習王,emerging,stock,2026-09-02,2026-09-02
6781,AES-KY,twse,stock,2026-09-02,2026-09-02
6782,視陽,twse,stock,2026-09-02,2026-09-02
6784,天凱科技,emerging,stock,2026-09-02,2026-09-02
6785,昱展新藥,tpex,stock,2026-09-02,2026-09-02
6786,芯測,emerging,stock,2026-09-02,2026-09-02
6787,晶瑞光,emerging,stock,2026-09-02,2026-09-02
6788,華景電,tpex,stock,2026-09-02,2026-09-02
6789,采鈺,twse,stock,2026-09-02,2026-09-02
6790,永豐實,twse,stock,2026-09-02,2026-09-02
6791,虎門科技,tpex,stock,2026-09-02,2026-09-02
6792,詠業,twse,stock,2026-09-02,2026-09-02
6793,天力離岸,emerging,stock,2026-09-02,2026-09-02
6794,向榮生技,twse,stock,2026-09-02,2026-09-02
6796,晉弘,twse,stock,2026-09-02,2026-09-02
6797,圓點奈米,emerging,stock,2026-09-02,2026-09-02
6798,展逸,emerging,stock,2026-09-02,2026-09-02
6799,來頡,twse,stock,2026-09-02,2026-09-02
6803,崑鼎,tpex,stock,2026-09-02,2026-09-02
6804,明係,tpex,stock,2026-09-02,2026-09-02
6805,富世達,twse,stock,2026-09-02,2026-09-02
6807,峰源-KY,twse,stock,2026-09-02,2026-09-02
6808,三鼎生技,emerging,stock,2026-09-02,2026-09-02
6810,新穎生醫,emerging,stock,2026-09-02,2026-09-02
6811,宏碁資訊,tpex,stock,2026-09-02,2026-09-02
6812,梭特,emerging,stock,2026-09-02,2026-09-02
6814,路迦生醫,emerging,stock,2026-09-02,2026-09-02
6815,晶鑽生醫,emerging,stock,2026-09-02,2026-09-02
6816,捷智商訊,emerging,stock,2026-09-02,2026-09-02
6817,溫士頓,emerging,stock,2026-09-02,2026-09-02
6818,連騰,emerging,stock,2026-09-02,2026-09-02
6819,眾智,emerging,stock,2026-09-02,2026-09-02
6820,連訊,emerging,stock,2026-09-02,2026-09-02
6821,聯寶,tpex,stock,2026-09-02,2026-09-02
6823,濾能,tpex,stock,2026-09-02,2026-09-02
6825,和暢科技,emerging,stock,2026-09-02,2026-09-02
6826,和淞,emerging,stock,2026-09-02,2026-09-02
6827,巨生醫,emerging,stock,2026-09-02,2026-09-02
6829,千附精密,tpex,stock,2026-09-02,2026-09-02
6830,汎銓,twse,stock,2026-09-02,2026-09-02
6831,邁科,twse,stock,2026-09-02,2026-09-02
6832,金鼎科,emerging,stock,2026-09-02,2026-09-02
6833,太康精密,emerging,stock,2026-09-02,2026-09-02
6834,天二科技,twse,stock,2026-09-02,2026-09-02
6835,圓裕,twse,stock,2026-09-02,2026-09-02
6838,台新藥,twse,stock,2026-09-02,2026-09-02
6839,開陽能源,emerging,stock,2026-09-02,2026-09-02
6840,東研信超,tpex,stock,2026-09-02,2026-09-02
6841,長佳智能,tpex,stock,2026-09-02,2026-09-02
6842,瑞宇,emerging,stock,2026-09-02,2026-09-02
6843,進典,tpex,stock,2026-09-02,2026-09-02
6844,諾貝兒,tpex,stock,2026-09-02,2026-09-02
6846,綠茵,tpex,stock,2026-09-02,2026-09-02
6847,普瑞博,emerging,stock,2026-09-02,2026-09-02
6848,拉法醫,emerging,stock,2026-09-02,2026-09-02
6849,奇鼎科技,emerging,stock,2026-09-02,2026-09-02
6850,光鼎生技,emerging,stock,2026-09-02,2026-09-02
6854,錼創科技-KY創,twse,stock,2026-09-02,2026-09-02
6855,數泓科,tpex,stock,2026-09-02,2026-09-02
6857,宏碁智醫,emerging,stock,2026-09-02,2026-09-02
6858,愛比科技,emerging,stock,2026-09-02,2026-09-02
6859,伯特光,tpex,stock,2026-09-02,2026-09-02
6861,睿生光電,twse,stock,2026-09-02,2026-09-02
6862,三集瑞-KY,twse,stock,2026-09-02,2026-09-02
6863,永道-KY,twse,stock,2026-09-02,2026-09-02
6864,元樟生技,emerging,stock,2026-09-02,2026-09-02
6865,偉康科技,tpex,stock,2026-09-02,2026-09-02
6867,坦德科技,emerging,stock,2026-09-02,2026-09-02
6868,采威國際,emerging,stock,2026-09-02,2026-09-02
6869,雲豹能源,twse,stock,2026-09-02,2026-09-02
6870,騰雲,tpex,stock,2026-09-02,2026-09-02
6872,浩宇生醫,tpex,stock,2026-09-02,2026-09-02
6873,泓德能源,twse,stock,2026-09-02,2026-09-02
6874,倍力,tpex,stock,2026-09-02,2026-09-02
6875,國邑*,tpex,stock,2026-09-02,2026-09-02
6876,朗齊生醫*,emerging,stock,2026-09-02,2026-09-02
6877,鏵友益,tpex,stock,2026-09-02,2026-09-02
6878,歐付寶,emerging,stock,2026-09-02,2026-09-02
6879,大江基因,emerging,stock,2026-09-02,2026-09-02
6882,甲尚,emerging,stock,2026-09-02,2026-09-02
6884,海柏特,tpex,stock,2026-09-02,2026-09-02
6885,全福生技,twse,stock,2026-09-02,2026-09-02
6886,遠東生技,emerging,stock,2026-09-02,2026-09-02
6887,寶綠特-KY,twse,stock,2026-09-02,2026-09-02
6890,來億-KY,twse,stock,2026-09-02,2026-09-02
6891,樂迦再生,emerging,stock,2026-09-02,2026-09-02
6892,台寶生醫,emerging,stock,2026-09-02,2026-09-02
6894,衛司特,tpex,stock,2026-09-02,2026-09-02
6895,宏碩系統,tpex,stock,2026-09-02,2026-09-02
6898,程曦資訊,emerging,stock,2026-09-02,2026-09-02
6899,創為精密,tpex,stock,2026-09-02,2026-09-02
6901,鑽石投資,twse,stock,2026-09-02,2026-09-02
6902,GOGOLOOK,twse,stock,2026-09-02,2026-09-02
6903,巨漢,tpex,stock,2026-09-02,2026-09-02
6904,伯鑫,tpex,stock,2026-09-02,2026-09-02
6906,現觀科,twse,stock,2026-09-02,2026-09-02
6907,雅特力-KY,tpex,stock,2026-09-02,2026-09-02
6908,宏碁遊戲-創,twse,stock,2026-09-02,2026-09-02
6909,創控,twse,stock,2026-09-02,2026-09-02
6910,德鴻,tpex,stock,2026-09-02,2026-09-02
6911,群運,emerging,stock,2026-09-02,2026-09-02
6912,益鈞環科*,emerging,stock,2026-09-02,2026-09-02
6913,鴻呈,tpex,stock,2026-09-02,2026-09-02
6914,阜爾運通,twse,stock,2026-09-02,2026-09-02
6915,美強光,emerging,stock,2026-09-02,2026-09-02
6916,華凌,twse,stock,2026-09-02,2026-09-02
6917,竟天,emerging,stock,2026-09-02,2026-09-02
6918,愛派司,twse,stock,2026-09-02,2026-09-02
6919,康霈*,twse,stock,2026-09-02,2026-09-02
6920,恆勁科技,emerging,stock,2026-09-02,2026-09-02
6921,嘉雨思-創,twse,stock,2026-09-02,2026-09-02
6922,宸曜,tpex,stock,2026-09-02,2026-09-02
6923,中台,twse,stock,2026-09-02,2026-09-02
6924,榮惠-KY創,twse,stock,2026-09-02,2026-09-02
6925,意藍,tpex,stock,2026-09-02,2026-09-02
6926,聖安生醫,emerging,stock,2026-09-02,2026-09-02
6927,聯合聚晶,emerging,stock,2026-09-02,2026-09-02
6928,攸泰科技,twse,stock,2026-09-02,2026-09-02
6929,佑全,tpex,stock,2026-09-02,2026-09-02
6931,青松健康,twse,stock,2026-09-02,2026-09-02
6932,水星生醫*,emerging,stock,2026-09-02,2026-09-02
6933,AMAX-KY,twse,stock,2026-09-02,2026-09-02
6934,心誠鎂,twse,stock,2026-09-02,2026-09-02
6935,王子製藥,emerging,stock,2026-09-02,2026-09-02
6936,永鴻生技,twse,stock,2026-09-02,2026-09-02
6937,天虹,twse,stock,2026-09-02,2026-09-02
6938,藍新資訊,emerging,stock,2026-09-02,2026-09-02
6939,啟弘生技,emerging,stock,2026-09-02,2026-09-02
6940,格斯科技*,emerging,stock,2026-09-02,2026-09-02
6944,兆聯實業,twse,stock,2026-09-02,2026-09-02
6945,圓祥生技,tpex,stock,2026-09-02,2026-09-02
6946,三地能源,emerging,stock,2026-09-02,2026-09-02
6947,台鎔科技,twse,stock,2026-09-02,2026-09-02
6950,科科科技-KY,emerging,stock,2026-09-02,2026-09-02
6951,青新-創,twse,stock,2026-09-02,2026-09-02
6952,大武山,twse,stock,2026-09-02,2026-09-02
6953,家碩,tpex,stock,2026-09-02,2026-09-02
6955,邦睿生技-創,twse,stock,2026-09-02,2026-09-02
6957,裕慶-KY,twse,stock,2026-09-02,2026-09-02
6958,日盛台駿,twse,stock,2026-09-02,2026-09-02
6958A,日盛台駿甲特,twse,special,2026-09-02,2026-09-02
6959,兆捷科技,emerging,stock,2026-09-02,2026-09-02
6961,旅天下,tpex,stock,2026-09-02,2026-09-02
6962,奕力-KY,twse,stock,2026-09-02,2026-09-02
6963,品元,emerging,stock,2026-09-02,2026-09-02
6965,中傑-KY,twse,stock,2026-09-02,2026-09-02
6967,汎瑋材料,tpex,stock,2026-09-02,2026-09-02
6968,萬達寵物,tpex,stock,2026-09-02,2026-09-02
6969,成信實業*-創,twse,stock,2026-09-02,2026-09-02
6971,惠民實業,tpex,stock,2026-09-02,2026-09-02
6972,博瑞達應材,emerging,stock,2026-09-02,2026-09-02
6973,永立榮,emerging,stock,2026-09-02,2026-09-02
6976,育世博-KY,emerging,stock,2026-09-02,2026-09-02
6977,聯純,emerging,stock,2026-09-02,2026-09-02
6979,勝釩,emerging,stock,2026-09-02,2026-09-02
6980,鐳洋科技,emerging,stock,2026-09-02,2026-09-02
6982,大井泵浦,tpex,stock,2026-09-02,2026-09-02
6983,華洋精機,tpex,stock,2026-09-02,2026-09-02
6984,ACpay,emerging,stock,2026-09-02,2026-09-02
6986,和迅,tpex,stock,2026-09-02,2026-09-02
6987,寶晶能源*,emerging,stock,2026-09-02,2026-09-02
6988,威力暘-創,twse,stock,2026-09-02,2026-09-02
6990,華鉬,emerging,stock,2026-09-02,2026-09-02
6992,萬勝發科技,emerging,stock,2026-09-02,2026-09-02
6994,富威電力,twse,stock,2026-09-02,2026-09-02
6995,野獸國,emerging,stock,2026-09-02,2026-09-02
6996,力領科技,tpex,stock,2026-09-02,2026-09-02
6997,博弘,tpex,stock,2026-09-02,2026-09-02
6999,瀚醫生技,emerging,stock,2026-09-02,2026-09-02
700019,宏捷科統一5C購01,tpex,stock,2026-09-02,2026-09-02
700022,華星光統一5C購01,tpex,stock,2026-09-02,2026-09-02
700024,新應材統一64購02,tpex,stock,2026-09-02,2026-09-02
700025,雙鴻統一5B購01,tpex,stock,2026-09-02,2026-09-02
700028,雙鴻中信59購01,tpex,stock,2026-09-02,2026-09-02
700047,宏捷科凱基59購01,tpex,stock,2026-09-02,2026-09-02
700113,雙鴻元大5A購01,tpex,stock,2026-09-02,2026-09-02
700173,雙鴻元大5A購02,tpex,stock,2026-09-02,2026-09-02
700189,協易機統一5A購01,tpex,stock,2026-09-02,2026-09-02
700190,昇達科統一65購01,tpex,stock,2026-09-02,2026-09-02
700192,朋程統一6A購01,tpex,stock,2026-09-02,2026-09-02
700193,東洋統一61購01,tpex,stock,2026-09-02,2026-09-02
700194,長聖統一61購01,tpex,stock,2026-09-02,2026-09-02
700195,家登統一5A購01,tpex,stock,2026-09-02,2026-09-02
700197,晶宏統一5A購01,tpex,stock,2026-09-02,2026-09-02
700201,萬潤統一6A購01,tpex,stock,2026-09-02,2026-09-02
700202,鈺太統一5A購01,tpex,stock,2026-09-02,2026-09-02
700203,聰泰統一5A購01,tpex,stock,2026-09-02,2026-09-02
700204,雙鴻統一5A購01,tpex,stock,2026-09-02,2026-09-02
700205,雙鴻統一61購01,tpex,stock,2026-09-02,2026-09-02
700206,雙鴻統一61購02,tpex,stock,2026-09-02,2026-09-02
700207,雙鴻統一6A購01,tpex,stock,2026-09-02,2026-09-02
700208,騰雲統一6A購01,tpex,stock,2026-09-02,2026-09-02
700243,萬潤元大59購01,tpex,stock,2026-09-02,2026-09-02
700258,大綜統一6A購01,tpex,stock,2026-09-02,2026-09-02
700261,宜鼎統一6A購01,tpex,stock,2026-09-02,2026-09-02
700263,旺矽統一6A購01,tpex,stock,2026-09-02,2026-09-02
700264,長聖統一6A購01,tpex,stock,2026-09-02,2026-09-02
700270,創惟統一5A購01,tpex,stock,2026-09-02,2026-09-02
700271,新鉅科統一6A購01,tpex,stock,2026-09-02,2026-09-02
700274,鴻呈統一5A購01,tpex,stock,2026-09-02,2026-09-02
700275,雙鴻統一6A購02,tpex,stock,2026-09-02,2026-09-02
700300,雙鴻中信5A購01,tpex,stock,2026-09-02,2026-09-02
700345,立碁統一6A購01,tpex,stock,2026-09-02,2026-09-02
700353,新鉅科統一6A購02,tpex,stock,2026-09-02,2026-09-02
700354,聖暉*統一6A購01,tpex,stock,2026-09-02,2026-09-02
700415,建榮統一6A購02,tpex,stock,2026-09-02,2026-09-02
700417,聰泰統一6A購02,tpex,stock,2026-09-02,2026-09-02
700451,臺慶科國票5A購01,tpex,stock,2026-09-02,2026-09-02
700542,雙鴻凱基59購03,tpex,stock,2026-09-02,2026-09-02
700673,信昌電統一6A購01,tpex,stock,2026-09-02,2026-09-02
700676,高技統一6A購01,tpex,stock,2026-09-02,2026-09-02
700677,高技統一6A購02,tpex,stock,2026-09-02,2026-09-02
700678,智通*統一6A購01,tpex,stock,2026-09-02,2026-09-02
700683,雍智統一6A購01,tpex,stock,2026-09-02,2026-09-02
700684,雍智統一6A購02,tpex,stock,2026-09-02,2026-09-02
700687,緯軟統一6A購01,tpex,stock,2026-09-02,2026-09-02
700688,營邦統一6A購01,tpex,stock,2026-09-02,2026-09-02
700711,華星光統一6A購01,tpex,stock,2026-09-02,2026-09-02
700712,聖暉*統一6A購02,tpex,stock,2026-09-02,2026-09-02
700746,雙鴻中信5A購02,tpex,stock,2026-09-02,2026-09-02
700755,宜鼎統一6A購02,tpex,stock,2026-09-02,2026-09-02
700756,威剛統一5C購03,tpex,stock,2026-09-02,2026-09-02
700830,中美晶元大5A購01,tpex,stock,2026-09-02,2026-09-02
700843,世界統一5C購01,tpex,stock,2026-09-02,2026-09-02
700875,良維元大5A購02,tpex,stock,2026-09-02,2026-09-02
700898,力旺統一5A購01,tpex,stock,2026-09-02,2026-09-02
700899,力旺統一6A購01,tpex,stock,2026-09-02,2026-09-02
700900,台半統一5C購03,tpex,stock,2026-09-02,2026-09-02
700902,光頡統一5A購01,tpex,stock,2026-09-02,2026-09-02
700904,波若威統一6A購01,tpex,stock,2026-09-02,2026-09-02
700938,中美晶兆豐5A購01,tpex,stock,2026-09-02,2026-09-02
701097,營邦元大5A購01,tpex,stock,2026-09-02,2026-09-02
701153,雙鴻群益5A購01,tpex,stock,2026-09-02,2026-09-02
701200,雙鴻元大5A購03,tpex,stock,2026-09-02,2026-09-02
701227,雙鴻元大5A購04,tpex,stock,2026-09-02,2026-09-02
701273,撼訊凱基5B購01,tpex,stock,2026-09-02,2026-09-02
701279,雙鴻國票5B購01,tpex,stock,2026-09-02,2026-09-02
701294,新應材元大5B購01,tpex,stock,2026-09-02,2026-09-02
701311,雙鴻群益5B購01,tpex,stock,2026-09-02,2026-09-02
701412,宏捷科國票59購01,tpex,stock,2026-09-02,2026-09-02
701434,良維統一6B購01,tpex,stock,2026-09-02,2026-09-02
701438,威剛統一6B購01,tpex,stock,2026-09-02,2026-09-02
701440,華星光統一5B購04,tpex,stock,2026-09-02,2026-09-02
701442,雙鴻統一6B購01,tpex,stock,2026-09-02,2026-09-02
701472,雙鴻統一61購03,tpex,stock,2026-09-02,2026-09-02
701474,穩懋統一6B購01,tpex,stock,2026-09-02,2026-09-02
701524,雙鴻群益5A購02,tpex,stock,2026-09-02,2026-09-02
701592,竹陞統一6B購01,tpex,stock,2026-09-02,2026-09-02
701593,竹陞統一6B購02,tpex,stock,2026-09-02,2026-09-02
701595,雙鴻統一59購03,tpex,stock,2026-09-02,2026-09-02
701623,元太統一5B購01,tpex,stock,2026-09-02,2026-09-02
701655,雙鴻元大59購01,tpex,stock,2026-09-02,2026-09-02
701667,雙鴻群益5B購02,tpex,stock,2026-09-02,2026-09-02
701694,系統電統一6B購01,tpex,stock,2026-09-02,2026-09-02
701707,威剛凱基59購02,tpex,stock,2026-09-02,2026-09-02
701806,濱川統一6B購01,tpex,stock,2026-09-02,2026-09-02
701807,濱川統一6B購02,tpex,stock,2026-09-02,2026-09-02
701808,濱川統一6B購03,tpex,stock,2026-09-02,2026-09-02
701853,巨有統一6B購02,tpex,stock,2026-09-02,2026-09-02
701908,信立凱基5B購01,tpex,stock,2026-09-02,2026-09-02
701971,臺慶科凱基59購01,tpex,stock,2026-09-02,2026-09-02
702161,精測中信5A購01,tpex,stock,2026-09-02,2026-09-02
702222,立碁元大5A購01,tpex,stock,2026-09-02,2026-09-02
702281,精測元大5C購01,tpex,stock,2026-09-02,2026-09-02
702306,竑騰國票59購01,tpex,stock,2026-09-02,2026-09-02
702322,家登富邦59購01,tpex,stock,2026-09-02,2026-09-02
702352,華電網國票5C購01,tpex,stock,2026-09-02,2026-09-02
702386,訊聯凱基5C購01,tpex,stock,2026-09-02,2026-09-02
702415,雍智元大5C購01,tpex,stock,2026-09-02,2026-09-02
702560,昇達科中信5C購01,tpex,stock,2026-09-02,2026-09-02
702561,雙鴻中信59購02,tpex,stock,2026-09-02,2026-09-02
702576,富喬凱基5A購01,tpex,stock,2026-09-02,2026-09-02
702592,富喬國票5C購01,tpex,stock,2026-09-02,2026-09-02
702593,富喬國票62購01,tpex,stock,2026-09-02,2026-09-02
702611,高技元大5C購01,tpex,stock,2026-09-02,2026-09-02
702627,富喬富邦5C購01,tpex,stock,2026-09-02,2026-09-02
702639,IET中信5C購01,tpex,stock,2026-09-02,2026-09-02
702641,富喬中信5C購01,tpex,stock,2026-09-02,2026-09-02
702645,旺矽永豐59購01,tpex,stock,2026-09-02,2026-09-02
702649,富喬永豐59購01,tpex,stock,2026-09-02,2026-09-02
702670,家登元大59購01,tpex,stock,2026-09-02,2026-09-02
702752,台特化統一6C購01,tpex,stock,2026-09-02,2026-09-02
702753,精測統一66購01,tpex,stock,2026-09-02,2026-09-02
702776,新應材永豐5C購01,tpex,stock,2026-09-02,2026-09-02
702777,精測永豐59購01,tpex,stock,2026-09-02,2026-09-02
702808,高技元大5A購01,tpex,stock,2026-09-02,2026-09-02
702811,聖暉*元大5A購01,tpex,stock,2026-09-02,2026-09-02
702828,勤凱統一5C購01,tpex,stock,2026-09-02,2026-09-02
702829,勤凱統一6C購01,tpex,stock,2026-09-02,2026-09-02
702830,擎亞統一6C購01,tpex,stock,2026-09-02,2026-09-02
702837,雙鴻中信59購03,tpex,stock,2026-09-02,2026-09-02
702850,創惟國票59購01,tpex,stock,2026-09-02,2026-09-02
702884,家登元大5C購01,tpex,stock,2026-09-02,2026-09-02
702885,高技元大5A購02,tpex,stock,2026-09-02,2026-09-02
702886,高技元大5B購01,tpex,stock,2026-09-02,2026-09-02
702888,穩懋元大59購05,tpex,stock,2026-09-02,2026-09-02
702919,高技元大5B購02,tpex,stock,2026-09-02,2026-09-02
702943,力旺元富59購02,tpex,stock,2026-09-02,2026-09-02
702990,華景電元富5C購01,tpex,stock,2026-09-02,2026-09-02
703002,新應材永豐5C購03,tpex,stock,2026-09-02,2026-09-02
703004,鑫科永豐5C購01,tpex,stock,2026-09-02,2026-09-02
703036,元太群益5B購01,tpex,stock,2026-09-02,2026-09-02
703045,雙鴻中信5C購02,tpex,stock,2026-09-02,2026-09-02
703075,台特化元大5A購01,tpex,stock,2026-09-02,2026-09-02
703093,順達中信5B購01,tpex,stock,2026-09-02,2026-09-02
703102,穩懋永豐5C購01,tpex,stock,2026-09-02,2026-09-02
703112,雙鴻凱基59購04,tpex,stock,2026-09-02,2026-09-02
703113,雙鴻凱基5A購01,tpex,stock,2026-09-02,2026-09-02
703132,聖暉*元大5C購01,tpex,stock,2026-09-02,2026-09-02
703135,金山電統一5C購02,tpex,stock,2026-09-02,2026-09-02
703136,博智統一5C購01,tpex,stock,2026-09-02,2026-09-02
703260,雙鴻中信5C購03,tpex,stock,2026-09-02,2026-09-02
703266,雙鴻永豐59購01,tpex,stock,2026-09-02,2026-09-02
703295,信驊群益5B購02,tpex,stock,2026-09-02,2026-09-02
703296,威剛群益5B購01,tpex,stock,2026-09-02,2026-09-02
703353,富喬凱基5A購02,tpex,stock,2026-09-02,2026-09-02
703354,富喬凱基5B購01,tpex,stock,2026-09-02,2026-09-02
703368,威剛國票59購02,tpex,stock,2026-09-02,2026-09-02
703371,富喬國票5B購01,tpex,stock,2026-09-02,2026-09-02
703372,富喬國票61購01,tpex,stock,2026-09-02,2026-09-02
703380,富喬群益5B購01,tpex,stock,2026-09-02,2026-09-02
703386,富喬富邦5A購01,tpex,stock,2026-09-02,2026-09-02
703389,富喬統一65購01,tpex,stock,2026-09-02,2026-09-02
703390,撼訊統一65購01,tpex,stock,2026-09-02,2026-09-02
703396,信驊元富5A購02,tpex,stock,2026-09-02,2026-09-02
703400,信驊中信61購01,tpex,stock,2026-09-02,2026-09-02
703401,富喬中信61購01,tpex,stock,2026-09-02,2026-09-02
703407,富喬永豐5A購01,tpex,stock,2026-09-02,2026-09-02
703418,富喬元大5B購01,tpex,stock,2026-09-02,2026-09-02
703419,富喬元大5C購01,tpex,stock,2026-09-02,2026-09-02
703420,富喬元大61購02,tpex,stock,2026-09-02,2026-09-02
703437,台燿兆豐59購01,tpex,stock,2026-09-02,2026-09-02
703438,欣銓國票59購01,tpex,stock,2026-09-02,2026-09-02
703465,台特化統一71購01,tpex,stock,2026-09-02,2026-09-02
703467,台燿統一61購02,tpex,stock,2026-09-02,2026-09-02
703468,宏捷科統一71購01,tpex,stock,2026-09-02,2026-09-02
703471,欣銓統一61購01,tpex,stock,2026-09-02,2026-09-02
703473,欣銓統一6C購01,tpex,stock,2026-09-02,2026-09-02
703475,茂迪統一65購01,tpex,stock,2026-09-02,2026-09-02
703477,雙鴻統一61購04,tpex,stock,2026-09-02,2026-09-02
703478,穩得統一65購01,tpex,stock,2026-09-02,2026-09-02
703480,穩懋統一5C購01,tpex,stock,2026-09-02,2026-09-02
703581,臺慶科凱基5C購01,tpex,stock,2026-09-02,2026-09-02
703616,矽科統一6C購01,tpex,stock,2026-09-02,2026-09-02
703617,金益鼎統一6C購01,tpex,stock,2026-09-02,2026-09-02
703618,長科*統一64購01,tpex,stock,2026-09-02,2026-09-02
703619,家登統一6C購01,tpex,stock,2026-09-02,2026-09-02
703630,聖暉*凱基59購01,tpex,stock,2026-09-02,2026-09-02
703632,穩懋凱基5C購01,tpex,stock,2026-09-02,2026-09-02
703651,家登元大5C購02,tpex,stock,2026-09-02,2026-09-02
703652,湧德元大61購01,tpex,stock,2026-09-02,2026-09-02
703660,聖暉*元大5C購02,tpex,stock,2026-09-02,2026-09-02
703661,雍智元大61購01,tpex,stock,2026-09-02,2026-09-02
703665,家登凱基5C購01,tpex,stock,2026-09-02,2026-09-02
703682,家登元大5C購03,tpex,stock,2026-09-02,2026-09-02
703690,家登國票59購01,tpex,stock,2026-09-02,2026-09-02
703729,聖暉*元大5A購03,tpex,stock,2026-09-02,2026-09-02
703740,精材群益5A購01,tpex,stock,2026-09-02,2026-09-02
703745,加百裕永豐5A購01,tpex,stock,2026-09-02,2026-09-02
703759,崴寶永豐59購01,tpex,stock,2026-09-02,2026-09-02
703771,系統電凱基5C購01,tpex,stock,2026-09-02,2026-09-02
703780,精材兆豐59購01,tpex,stock,2026-09-02,2026-09-02
703785,世界國票61購01,tpex,stock,2026-09-02,2026-09-02
703813,聖暉*元大5A購04,tpex,stock,2026-09-02,2026-09-02
703829,世界富邦5A購01,tpex,stock,2026-09-02,2026-09-02
703839,聖暉*元大5B購01,tpex,stock,2026-09-02,2026-09-02
703842,世界凱基61購01,tpex,stock,2026-09-02,2026-09-02
703851,穩懋凱基59購02,tpex,stock,2026-09-02,2026-09-02
703860,世界統一61購01,tpex,stock,2026-09-02,2026-09-02
703861,世界統一71購01,tpex,stock,2026-09-02,2026-09-02
703862,巨漢統一61購01,tpex,stock,2026-09-02,2026-09-02
