market,stock_id,start,end,days,open_ended
twse,3557,2015-01-05,2016-11-16,456,0
twse,3557,2016-12-01,2017-09-30,206,0
twse,3557,2017-10-13,2026-09-11,2172,1
twse,3559,2015-01-05,2017-08-23,644,0
twse,3561,2015-01-05,2018-09-17,908,0
twse,3563,2019-04-02,2026-09-11,1814,1
twse,3573,2015-01-05,2016-06-22,356,0
twse,3576,2015-01-05,2026-09-11,2850,1
twse,3579,2015-01-05,2019-06-25,1093,0
twse,3583,2015-01-05,2026-09-11,2850,1
twse,3584,2015-01-05,2016-04-06,303,0
twse,3588,2015-01-05,2026-09-11,2850,1
twse,3591,2015-01-05,2026-09-11,2850,1
twse,3592,2022-07-14,2026-09-11,1012,1
twse,3593,2015-01-05,2018-10-17,928,0
twse,3593,2018-10-26,2026-09-11,1916,1
twse,3596,2015-01-05,2026-09-11,2850,1
twse,3598,2015-01-05,2016-05-25,337,0
twse,3605,2015-01-05,2026-09-11,2850,1
twse,3607,2015-01-05,2026-09-11,2850,1
twse,3617,2015-01-05,2026-09-11,2850,1
twse,3622,2015-01-05,2026-09-11,2850,1
twse,3645,2015-01-05,2026-09-11,2850,1
twse,3652,2022-09-21,2026-09-11,964,1
twse,3653,2015-01-05,2026-09-11,2850,1
twse,3661,2015-06-30,2026-09-11,2735,1
twse,3665,2015-01-05,2026-09-11,2850,1
twse,3669,2015-01-05,2026-09-11,2850,1
twse,3673,2015-01-05,2026-09-11,2850,1
twse,3679,2015-01-05,2018-09-12,905,0
twse,3679,2018-09-21,2026-09-11,1939,1
twse,3682,2015-01-05,2023-12-14,2186,0
twse,3686,2015-01-05,2019-11-13,1189,0
twse,3686,2019-11-22,2026-09-11,1655,1
twse,3694,2015-01-05,2026-09-11,2850,1
twse,3698,2015-01-05,2021-01-05,1470,0
twse,3701,2021-07-30,2026-09-11,1245,1
twse,3702,2015-01-05,2018-09-19,910,0
twse,3702,2018-09-28,2026-09-11,1935,1
twse,3703,2015-01-05,2026-09-11,2850,1
twse,3704,2015-01-05,2026-09-11,2850,1
twse,3705,2015-01-05,2026-09-11,2850,1
twse,3706,2015-01-05,2026-09-11,2850,1
twse,3708,2016-08-30,2026-09-11,2447,1
twse,3711,2018-04-27,2026-09-11,2042,1
twse,3712,2018-09-28,2026-09-11,1935,1
twse,3714,2021-01-05,2026-09-11,1381,1
twse,3715,2022-08-24,2026-09-11,983,1
twse,3716,2024-09-02,2026-09-11,493,1
twse,3717,2025-08-14,2026-09-11,263,1
twse,4104,2015-01-05,2026-09-11,2850,1
twse,4106,2015-01-05,2026-09-11,2850,1
twse,4108,2015-01-05,2026-09-11,2850,1
twse,4119,2015-01-05,2026-09-11,2850,1
twse,4133,2015-01-05,2026-09-11,2850,1
twse,4137,2015-01-05,2026-09-11,2850,1
twse,4141,2015-01-05,2022-04-29,1787,0
twse,4142,2015-01-05,2026-09-11,2850,1
twse,4144,2015-01-05,2020-10-29,1423,0
twse,4148,2017-12-14,2026-09-11,2128,1
twse,4155,2018-06-11,2026-09-11,2012,1
twse,4164,2015-01-05,2026-09-11,2850,1
twse,4190,2016-04-27,2026-09-11,2533,1
twse,4306,2015-01-05,2015-12-02,223,0
twse,4306,2015-12-14,2026-09-11,2620,1
twse,4414,2015-01-05,2026-09-11,2850,1
twse,4426,2015-01-05,2026-09-11,2850,1
twse,4438,2017-04-21,2026-09-11,2293,1
twse,4439,2020-06-10,2026-09-11,1524,1
twse,4440,2022-05-06,2026-09-11,1060,1
twse,4441,2026-03-12,2026-09-11,127,1
twse,4526,2015-01-05,2026-09-11,2850,1
twse,4532,2015-01-05,2026-09-11,2850,1
twse,4536,2015-01-05,2026-09-11,2850,1
twse,4540,2019-02-27,2026-09-11,1836,1
twse,4545,2016-09-30,2026-09-11,2427,1
twse,4551,2016-02-22,2026-09-11,2577,1
twse,4552,2017-02-03,2026-09-11,2345,1
twse,4555,2016-05-05,2026-09-11,2528,1
twse,4557,2016-04-18,2026-09-11,2540,1
twse,4560,2017-12-04,2026-09-11,2136,1
twse,4562,2018-03-02,2026-09-11,2080,1
twse,4564,2019-09-12,2026-09-11,1702,1
twse,4566,2018-08-15,2026-09-11,1966,1
twse,4569,2024-09-09,2026-09-11,488,1
twse,4571,2020-03-24,2026-09-11,1577,1
twse,4572,2020-03-13,2026-09-11,1584,1
twse,4576,2020-03-11,2026-09-11,1586,1
twse,4581,2020-09-16,2026-09-11,1456,1
twse,4583,2023-03-31,2026-09-11,839,1
twse,4585,2026-04-01,2026-09-11,113,1
twse,4588,2024-09-09,2026-09-11,488,1
twse,4590,2026-08-10,2026-09-11,25,1
twse,4720,2015-06-24,2026-09-11,2739,1
twse,4722,2015-01-05,2026-09-11,2850,1
twse,4725,2015-01-05,2021-01-15,1478,0
twse,4733,2015-01-05,2016-08-18,396,0
twse,4736,2023-12-22,2026-09-11,659,1
twse,4737,2015-01-05,2026-09-11,2850,1
twse,4739,2017-09-07,2026-09-11,2196,1
twse,4746,2015-01-05,2026-09-11,2850,1
twse,4755,2015-01-05,2026-09-11,2850,1
twse,4763,2016-05-12,2026-09-11,2523,1
twse,4764,2018-07-20,2026-09-11,1984,1
twse,4766,2019-06-04,2026-09-11,1772,1
twse,4770,2022-06-29,2026-09-11,1023,1
twse,4771,2024-09-26,2026-09-11,476,1
twse,4807,2018-05-31,2026-09-11,2019,1
twse,4904,2015-01-05,2026-09-11,2850,1
twse,4906,2015-01-05,2026-09-11,2850,1
twse,4912,2015-05-21,2026-09-11,2762,1
twse,4915,2015-01-05,2026-09-11,2850,1
twse,4916,2015-01-05,2026-09-11,2850,1
twse,4919,2015-01-05,2026-09-11,2850,1
twse,4927,2015-09-08,2026-09-11,2686,1
twse,4930,2015-01-05,2026-09-11,2850,1
twse,4934,2015-01-05,2026-09-11,2850,1
twse,4935,2015-01-05,2026-09-11,2850,1
twse,4938,2015-01-05,2026-09-11,2850,1
twse,4942,2015-01-05,2026-09-11,2850,1
twse,4943,2018-06-29,2026-09-11,1999,1
twse,4949,2024-11-13,2026-09-11,446,1
twse,4952,2015-01-05,2026-09-11,2850,1
twse,4956,2015-01-05,2026-09-11,2850,1
twse,4958,2015-01-05,2026-09-11,2850,1
twse,4960,2015-01-05,2026-09-11,2850,1
twse,4961,2019-04-24,2026-09-11,1800,1
twse,4967,2019-07-22,2026-09-11,1739,1
twse,4968,2016-05-19,2026-09-11,2518,1
twse,4976,2015-01-05,2026-09-11,2850,1
twse,4977,2015-01-05,2026-09-11,2850,1
twse,4984,2015-01-05,2018-08-23,891,0
twse,4989,2019-01-04,2026-09-11,1867,1
twse,4994,2015-01-05,2026-09-11,2850,1
twse,4999,2015-01-05,2026-09-11,2850,1
twse,5007,2015-01-05,2026-09-11,2850,1
twse,5203,2015-01-05,2026-09-11,2850,1
twse,5215,2015-01-05,2026-09-11,2850,1
twse,5222,2022-05-06,2026-09-11,1060,1
twse,5225,2015-01-05,2026-09-11,2850,1
twse,5234,2015-01-05,2026-09-11,2850,1
twse,5236,2026-07-16,2026-09-11,42,1
twse,5243,2015-01-05,2026-09-11,2850,1
twse,5244,2022-07-25,2026-09-11,1005,1
twse,5258,2017-07-05,2026-09-11,2242,1
twse,5259,2015-01-05,2016-11-04,448,0
twse,5259,2016-11-18,2017-11-08,240,0
twse,5259,2017-11-17,2019-04-03,335,0
twse,5259,2019-07-12,2019-11-18,87,0
twse,5259,2019-12-13,2020-01-08,18,0
twse,5264,2015-01-05,2021-01-14,1477,0
twse,5269,2015-01-05,2026-09-11,2850,1
twse,5283,2019-12-02,2026-09-11,1649,1
twse,5284,2017-03-09,2026-09-11,2322,1
twse,5285,2015-01-05,2026-09-11,2850,1
twse,5288,2015-04-02,2026-09-11,2794,1
twse,5292,2024-05-29,2026-09-11,558,1
twse,5305,2015-01-05,2020-11-27,1444,0
twse,5306,2022-03-08,2026-09-11,1100,1
twse,5388,2015-01-05,2026-09-11,2850,1
twse,5434,2015-01-05,2026-09-11,2850,1
twse,5469,2015-01-05,2026-09-11,2850,1
twse,5471,2015-01-05,2026-09-11,2850,1
twse,5484,2015-01-05,2019-09-11,1148,0
twse,5484,2019-09-20,2026-09-11,1697,1
twse,5515,2015-01-05,2019-11-26,1198,0
twse,5515,2019-12-03,2026-09-11,1648,1
twse,5519,2015-01-05,2026-09-11,2850,1
twse,5521,2015-01-05,2026-09-11,2850,1
twse,5522,2015-01-05,2026-09-11,2850,1
twse,5525,2015-01-05,2017-10-03,674,0
twse,5525,2017-10-19,2026-09-11,2168,1
twse,5531,2015-01-05,2026-09-11,2850,1
twse,5533,2015-01-05,2026-09-11,2850,1
twse,5534,2015-01-05,2026-09-11,2850,1
twse,5538,2015-01-05,2026-09-11,2850,1
twse,5546,2020-12-02,2026-09-11,1404,1
twse,5607,2015-01-05,2026-09-11,2850,1
twse,5608,2015-01-05,2019-02-14,1006,0
twse,5608,2019-02-22,2026-09-11,1839,1
twse,5706,2015-01-05,2026-09-11,2850,1
twse,5871,2015-01-05,2026-09-11,2850,1
twse,5876,2019-04-26,2026-09-11,1798,1
twse,5880,2015-01-05,2026-09-11,2850,1
twse,5906,2015-01-05,2016-06-29,361,0
twse,5906,2016-07-13,2018-06-06,467,0
twse,5906,2018-06-15,2026-09-11,2008,1
twse,5907,2015-01-05,2026-09-11,2850,1
twse,6005,2015-01-05,2026-09-11,2850,1
twse,6024,2017-10-16,2026-09-11,2171,1
twse,6108,2015-01-05,2026-09-11,2850,1
twse,6112,2015-01-05,2026-09-11,2850,1
twse,6115,2015-01-05,2026-09-11,2850,1
twse,6116,2015-01-05,2026-09-11,2850,1
twse,6117,2015-01-05,2026-09-11,2850,1
twse,6120,2015-01-05,2026-09-11,2850,1
twse,6128,2015-01-05,2026-09-11,2850,1
twse,6131,2015-01-05,2016-04-06,303,0
twse,6131,2016-07-04,2018-05-17,459,0
twse,6131,2019-03-20,2021-07-02,559,0
twse,6133,2015-01-05,2026-09-11,2850,1
twse,6136,2015-01-05,2026-09-11,2850,1
twse,6139,2015-01-05,2026-09-11,2850,1
twse,6141,2015-01-05,2026-09-11,2850,1
twse,6142,2015-01-05,2026-09-11,2850,1
twse,6145,2015-01-05,2018-09-17,908,0
twse,6152,2015-01-05,2026-09-11,2850,1
twse,6153,2015-01-05,2026-09-11,2850,1
twse,6155,2015-01-05,2026-09-11,2850,1
twse,6164,2015-01-05,2026-09-11,2850,1
twse,6165,2015-01-05,2015-08-07,143,0
twse,6165,2015-08-21,2026-09-11,2698,1
twse,6166,2015-01-05,2026-09-11,2850,1
twse,6168,2015-01-05,2026-09-11,2850,1
twse,6172,2015-01-05,2015-12-04,225,0
twse,6172,2015-12-18,2022-06-28,1593,0
twse,6176,2015-01-05,2026-09-11,2850,1
twse,6177,2015-01-05,2026-09-11,2850,1
twse,6183,2015-01-05,2026-09-11,2850,1
twse,6184,2015-01-05,2026-09-11,2850,1
twse,6189,2015-01-05,2026-09-11,2850,1
twse,6191,2015-01-05,2026-09-11,2850,1
twse,6192,2015-01-05,2017-08-28,647,0
twse,6192,2017-09-07,2026-09-11,2196,1
twse,6196,2015-01-05,2026-09-11,2850,1
twse,6197,2015-01-05,2017-09-18,662,0
twse,6197,2017-09-30,2026-09-11,2179,1
twse,6201,2015-01-05,2026-09-11,2850,1
twse,6202,2015-01-05,2026-09-11,2850,1
twse,6205,2015-01-05,2026-09-11,2850,1
twse,6206,2015-01-05,2026-09-11,2850,1
twse,6209,2015-01-05,2026-09-11,2850,1
twse,6213,2015-01-05,2026-09-11,2850,1
twse,6214,2015-01-05,2026-09-11,2850,1
twse,6215,2015-01-05,2026-09-11,2850,1
twse,6216,2015-01-05,2026-09-11,2850,1
twse,6224,2015-01-05,2026-09-11,2850,1
twse,6225,2015-01-05,2026-09-11,2850,1
twse,6226,2015-01-05,2026-09-11,2850,1
twse,6230,2015-01-05,2026-09-11,2850,1
twse,6235,2015-01-05,2026-09-11,2850,1
twse,6239,2015-01-05,2026-09-11,2850,1
twse,6243,2015-01-05,2026-09-11,2850,1
twse,6251,2015-01-05,2022-08-24,1868,0
twse,6257,2015-01-05,2026-09-11,2850,1
twse,6269,2015-01-05,2026-09-11,2850,1
twse,6271,2015-01-05,2026-09-11,2850,1
twse,6272,2026-07-08,2026-09-11,47,1
twse,6277,2015-01-05,2026-09-11,2850,1
twse,6278,2015-01-05,2026-09-11,2850,1
twse,6281,2015-01-05,2026-09-11,2850,1
twse,6282,2015-01-05,2026-09-11,2850,1
twse,6283,2015-01-05,2016-10-05,427,0
twse,6283,2016-10-20,2026-09-11,2414,1
twse,6285,2015-01-05,2026-09-11,2850,1
twse,6286,2015-01-05,2016-04-20,313,0
twse,6288,2018-11-14,2025-08-14,1641,0
twse,6289,2015-01-05,2022-09-23,1889,0
twse,6405,2015-01-05,2026-09-11,2850,1
twse,6409,2015-01-05,2026-09-11,2850,1
twse,6412,2015-01-05,2026-09-11,2850,1
twse,6414,2015-01-05,2026-09-11,2850,1
twse,6415,2015-01-05,2026-09-11,2850,1
twse,6416,2018-10-31,2026-09-11,1913,1
twse,6422,2015-07-02,2018-09-19,793,0
twse,6423,2025-02-07,2026-01-21,238,0
twse,6426,2021-03-24,2026-09-11,1333,1
twse,6431,2015-06-12,2026-09-11,2746,1
twse,6438,2021-01-19,2026-09-11,1371,1
twse,6442,2016-01-21,2026-09-11,2593,1
twse,6443,2016-04-18,2019-06-20,780,0
twse,6443,2019-06-28,2026-09-11,1755,1
twse,6446,2024-01-25,2026-09-11,636,1
twse,6449,2015-06-15,2026-09-11,2745,1
twse,6451,2015-07-30,2026-09-11,2714,1
twse,6452,2015-10-02,2021-03-31,1343,0
twse,6456,2015-12-18,2026-09-11,2616,1
twse,6464,2016-06-27,2026-09-11,2492,1
twse,6472,2023-12-19,2026-09-11,662,1
twse,6477,2016-12-23,2026-09-11,2368,1
twse,6491,2020-04-13,2026-09-11,1565,1
twse,6504,2015-01-05,2026-09-11,2850,1
twse,6505,2015-01-05,2026-09-11,2850,1
twse,6515,2021-07-29,2026-09-11,1246,1
twse,6525,2016-10-17,2026-09-11,2417,1
twse,6526,2024-04-29,2026-09-11,579,1
twse,6531,2016-12-09,2026-09-11,2378,1
twse,6533,2017-09-19,2026-09-11,2188,1
twse,6534,2024-06-27,2026-09-11,538,1
twse,6541,2018-05-03,2026-09-11,2039,1
twse,6550,2023-03-31,2026-09-11,839,1
twse,6552,2017-07-14,2026-09-11,2235,1
twse,6558,2019-08-30,2026-09-11,1711,1
twse,6573,2018-04-30,2026-09-11,2041,1
twse,6579,2018-03-02,2026-09-11,2080,1
twse,6581,2018-08-03,2026-09-11,1974,1
twse,6582,2017-12-19,2026-09-11,2125,1
twse,6585,2022-11-25,2026-09-11,918,1
twse,6589,2025-07-21,2026-09-11,281,1
twse,6591,2018-07-04,2026-09-11,1996,1
twse,6592,2020-06-16,2026-09-11,1520,1
twse,6598,2021-03-31,2026-09-11,1328,1
twse,6605,2015-01-05,2026-09-11,2850,1
twse,6606,2023-10-04,2026-09-11,714,1
twse,6614,2026-06-02,2026-09-11,72,1
twse,6625,2018-08-14,2026-09-11,1967,1
twse,6641,2019-03-26,2026-09-11,1819,1
twse,6645,2024-06-28,2026-09-11,537,1
twse,6655,2019-06-04,2026-09-11,1772,1
twse,6657,2023-12-15,2026-09-11,664,1
twse,6658,2024-05-09,2026-09-11,572,1
twse,6666,2019-05-27,2026-09-11,1778,1
twse,6668,2019-06-20,2026-09-11,1761,1
twse,6669,2019-10-04,2026-09-11,1688,1
twse,6670,2019-06-26,2026-09-11,1757,1
twse,6671,2019-06-17,2026-09-11,1764,1
twse,6672,2019-10-22,2026-09-11,1678,1
twse,6674,2019-06-04,2026-09-11,1772,1
twse,6689,2023-07-31,2026-09-11,759,1
twse,6691,2022-07-13,2026-09-11,1013,1
twse,6695,2023-05-26,2026-09-11,803,1
twse,6698,2020-05-29,2026-09-11,1532,1
twse,6702,2015-01-05,2017-01-24,504,0
twse,6706,2020-08-31,2026-09-11,1468,1
twse,6715,2020-06-17,2026-09-11,1519,1
twse,6719,2022-11-30,2026-09-11,915,1
twse,6722,2026-07-22,2026-09-11,38,1
twse,6742,2024-06-12,2026-09-11,549,1
twse,6743,2021-06-22,2026-09-11,1273,1
twse,6753,2023-09-19,2026-09-11,724,1
twse,6754,2021-03-04,2026-09-11,1347,1
twse,6756,2021-07-01,2026-09-11,1266,1
twse,6757,2024-06-07,2026-09-11,551,1
twse,6768,2021-10-29,2026-09-11,1183,1
twse,6770,2022-06-10,2026-09-11,1036,1
twse,6771,2024-11-26,2026-09-11,437,1
twse,6776,2021-10-07,2026-09-11,1198,1
twse,6781,2021-09-28,2026-09-11,1205,1
twse,6782,2023-07-31,2026-09-11,759,1
twse,6789,2023-02-24,2026-09-11,862,1
twse,6790,2022-04-08,2026-09-11,1079,1
twse,6792,2022-06-30,2026-09-11,1022,1
twse,6794,2025-11-21,2026-09-11,196,1
twse,6796,2023-01-31,2026-09-11,880,1
twse,6799,2023-01-31,2026-09-11,880,1
twse,6805,2024-07-08,2026-09-11,531,1
twse,6806,2022-05-23,2026-06-22,991,0
twse,6807,2023-04-28,2026-09-11,822,1
twse,6830,2023-03-31,2026-09-11,839,1
twse,6831,2026-07-13,2026-09-11,45,1
twse,6834,2023-03-13,2026-09-11,853,1
twse,6835,2023-05-23,2026-09-11,806,1
twse,6838,2025-02-19,2026-09-11,384,1
twse,6854,2024-01-11,2026-09-11,646,1
twse,6861,2023-10-05,2026-09-11,713,1
twse,6862,2025-04-29,2026-09-11,338,1
twse,6863,2023-09-28,2026-09-11,717,1
twse,6869,2024-01-11,2026-09-11,646,1
twse,6873,2024-01-11,2026-09-11,646,1
twse,6885,2025-06-23,2026-09-11,301,1
twse,6887,2025-09-15,2026-09-11,241,1
twse,6890,2024-12-18,2026-09-11,421,1
twse,6901,2024-03-28,2026-09-11,599,1
twse,6902,2025-06-20,2026-09-11,302,1
twse,6906,2024-07-18,2026-09-11,523,1
twse,6909,2025-12-03,2026-09-11,188,1
twse,6914,2024-11-07,2026-09-11,450,1
twse,6916,2024-06-12,2026-09-11,549,1
twse,6918,2025-12-15,2026-09-11,180,1
twse,6919,2026-04-27,2026-09-11,97,1
twse,6923,2025-03-28,2026-09-11,358,1
twse,6928,2024-11-25,2026-09-11,438,1
twse,6931,2025-07-30,2026-09-11,274,1
twse,6933,2024-07-09,2026-09-11,530,1
twse,6934,2026-08-11,2026-09-11,24,1
twse,6936,2025-11-03,2026-09-11,210,1
twse,6937,2024-06-19,2026-09-11,544,1
twse,6944,2025-12-02,2026-09-11,189,1
twse,6949,2025-06-30,2026-09-11,296,1
twse,6951,2024-12-25,2026-09-11,416,1
twse,6952,2024-12-19,2026-09-11,420,1
twse,6957,2024-12-30,2026-09-11,413,1
twse,6958,2025-02-27,2026-09-11,378,1
twse,6962,2025-06-10,2026-09-11,310,1
twse,6965,2025-09-18,2026-09-11,238,1
twse,6994,2025-07-24,2026-09-11,278,1
twse,7631,2026-07-22,2026-09-11,38,1
twse,7705,2025-06-20,2026-09-11,302,1
twse,7711,2026-05-26,2026-09-11,77,1
twse,7721,2026-02-04,2026-09-11,145,1
twse,7722,2025-06-11,2026-09-11,309,1
twse,7730,2026-05-12,2026-09-11,87,1
twse,7732,2025-07-29,2026-09-11,275,1
twse,7736,2025-09-30,2026-09-11,231,1
twse,7740,2025-12-23,2026-09-11,174,1
twse,7749,2025-12-18,2026-09-11,177,1
twse,7750,2026-04-02,2026-09-11,112,1
twse,7765,2026-03-27,2026-09-11,116,1
twse,7769,2026-06-02,2026-09-11,72,1
twse,7780,2026-07-08,2026-09-11,47,1
twse,7786,2026-05-26,2026-09-11,77,1
twse,7788,2026-04-23,2026-09-11,99,1
twse,7791,2026-04-30,2026-09-11,94,1
twse,7795,2026-07-22,2026-09-11,38,1
twse,7799,2026-03-27,2026-09-11,116,1
twse,7823,2026-08-12,2026-09-11,23,1
twse,8011,2015-01-05,2026-09-11,2850,1
twse,8016,2015-01-05,2026-09-11,2850,1
twse,8021,2015-01-05,2018-10-09,923,0
twse,8021,2018-10-19,2026-09-11,1921,1
twse,8028,2019-01-18,2026-09-11,1857,1
twse,8033,2015-01-05,2017-09-13,659,0
twse,8033,2017-09-27,2026-09-11,2182,1
twse,8039,2015-01-05,2026-09-11,2850,1
twse,8045,2025-07-02,2026-09-11,294,1
twse,8046,2015-01-05,2026-09-11,2850,1
twse,8070,2015-01-05,2016-08-26,402,0
twse,8070,2016-09-09,2026-09-11,2439,1
twse,8072,2015-01-05,2017-08-25,646,0
twse,8072,2017-09-07,2026-09-11,2196,1
twse,8081,2015-01-05,2026-09-11,2850,1
twse,8101,2015-01-05,2018-08-24,892,0
twse,8101,2018-08-31,2026-09-11,1954,1
twse,8103,2015-01-05,2026-09-11,2850,1
twse,8104,2019-07-23,2026-09-11,1738,1
twse,8105,2015-01-05,2026-09-11,2850,1
twse,8110,2015-01-05,2026-09-11,2850,1
twse,8112,2015-01-05,2026-09-11,2850,1
twse,8114,2015-01-05,2026-09-11,2850,1
twse,8131,2015-01-05,2026-09-11,2850,1
twse,8150,2015-01-05,2018-10-17,928,0
twse,8150,2018-10-25,2026-09-11,1917,1
twse,8162,2025-10-29,2026-09-11,213,1
twse,8163,2015-01-05,2026-09-11,2850,1
twse,8201,2015-01-05,2016-07-05,365,0
twse,8201,2016-07-15,2026-09-11,2479,1
twse,8210,2015-01-05,2026-09-11,2850,1
twse,8213,2015-01-05,2026-09-11,2850,1
twse,8215,2015-01-05,2026-09-11,2850,1
twse,8222,2015-08-04,2026-09-11,2711,1
twse,8249,2015-01-05,2026-09-11,2850,1
twse,8261,2015-01-05,2015-08-27,157,0
twse,8261,2015-09-10,2026-09-11,2684,1
twse,8271,2015-01-05,2016-09-12,414,0
twse,8271,2016-09-26,2026-09-11,2429,1
twse,8341,2015-10-02,2026-09-11,2670,1
twse,8367,2019-03-15,2026-09-11,1826,1
twse,8374,2015-01-05,2026-09-11,2850,1
twse,8404,2015-01-05,2026-09-11,2850,1
twse,8411,2015-01-05,2026-09-11,2850,1
twse,8422,2015-01-05,2026-09-11,2850,1
twse,8427,2015-01-05,2022-03-02,1747,0
twse,8429,2015-01-05,2026-09-11,2850,1
twse,8438,2022-09-19,2026-09-11,966,1
twse,8442,2017-05-15,2026-09-11,2278,1
twse,8443,2015-04-02,2026-09-11,2794,1
twse,8454,2015-06-25,2026-09-11,2738,1
twse,8462,2019-03-15,2026-09-11,1826,1
twse,8463,2016-01-20,2026-09-11,2594,1
twse,8464,2016-06-29,2026-09-11,2490,1
twse,8466,2017-05-10,2026-09-11,2281,1
twse,8467,2016-06-20,2026-09-11,2497,1
twse,8473,2017-03-14,2026-09-11,2319,1
twse,8476,2023-10-31,2026-09-11,697,1
twse,8478,2018-06-15,2026-09-11,2008,1
twse,8480,2017-07-25,2022-12-20,1328,0
twse,8481,2017-08-31,2026-09-11,2201,1
twse,8482,2019-02-22,2026-09-11,1839,1
twse,8487,2025-04-11,2026-09-11,350,1
twse,8488,2017-06-20,2026-09-11,2253,1
twse,8497,2018-10-02,2020-10-29,506,0
twse,8499,2018-05-29,2026-09-11,2021,1
twse,8926,2015-01-05,2026-09-11,2850,1
twse,8940,2015-01-05,2026-09-11,2850,1
twse,8996,2015-01-05,2026-09-11,2850,1
twse,9103,2015-01-05,2026-09-11,2850,1
twse,910322,2015-01-05,2026-09-11,2850,1
twse,910482,2015-01-05,2020-06-12,1329,0
twse,9105,2015-01-05,2026-09-11,2850,1
twse,9106,2015-01-05,2017-06-26,602,0
twse,910801,2015-01-05,2017-12-12,721,0
twse,910861,2015-01-05,2026-09-11,2850,1
twse,911609,2015-01-05,2015-06-16,107,0
twse,911611,2015-01-05,2016-11-28,464,0
twse,911612,2015-01-05,2016-01-25,260,0
twse,911616,2015-01-05,2021-08-30,1627,0
twse,911619,2015-01-05,2019-08-16,1130,0
twse,911868,2015-01-05,2026-09-11,2850,1
twse,912000,2015-01-05,2026-09-11,2850,1
twse,912398,2015-01-05,2021-12-10,1698,0
twse,9136,2015-01-05,2026-09-11,2850,1
twse,913889,2015-01-05,2015-12-28,241,0
twse,9157,2015-01-05,2019-11-11,1187,0
twse,9188,2015-01-05,2022-03-17,1758,0
twse,9802,2015-01-05,2026-09-11,2850,1
twse,9902,2015-01-05,2026-09-11,2850,1
twse,9904,2015-01-05,2026-09-11,2850,1
twse,9905,2015-01-05,2026-09-11,2850,1
twse,9906,2015-01-05,2026-09-11,2850,1
twse,9907,2015-01-05,2026-09-11,2850,1
twse,9908,2015-01-05,2026-09-11,2850,1
twse,9910,2015-01-05,2026-09-11,2850,1
twse,9911,2015-01-05,2016-10-20,437,0
twse,9911,2016-11-03,2026-09-11,2404,1
twse,9912,2015-01-05,2026-09-11,2850,1
twse,9914,2015-01-05,2026-09-11,2850,1
twse,9917,2015-01-05,2026-09-11,2850,1
twse,9918,2015-01-05,2026-09-11,2850,1
twse,9919,2015-01-05,2026-09-11,2850,1
twse,9921,2015-01-05,2026-09-11,2850,1
twse,9924,2015-01-05,2026-09-11,2850,1
twse,9925,2015-01-05,2026-09-11,2850,1
twse,9926,2015-01-05,2026-09-11,2850,1
twse,9927,2015-01-05,2026-09-11,2850,1
twse,9928,2015-01-05,2016-12-30,488,0
twse,9928,2017-01-13,2026-09-11,2354,1
twse,9929,2015-01-05,2015-03-26,52,0
twse,9929,2015-04-09,2026-09-11,2791,1
twse,9930,2015-01-05,2026-09-11,2850,1
twse,9931,2015-01-05,2026-09-11,2850,1
twse,9933,2015-01-05,2026-09-11,2850,1
twse,9934,2015-01-05,2026-09-11,2850,1
twse,9935,2015-01-05,2026-09-11,2850,1
twse,9937,2015-01-05,2026-09-11,2850,1
twse,9938,2015-01-05,2026-09-11,2850,1
twse,9939,2015-01-05,2026-09-11,2850,1
twse,9940,2015-01-05,2026-09-11,2850,1
twse,9941,2015-01-05,2026-09-11,2850,1
twse,9942,2015-01-05,2026-09-11,2850,1
twse,9943,2015-01-05,2026-09-11,2850,1
twse,9944,2015-01-05,2026-09-11,2850,1
twse,9945,2015-01-05,2018-09-26,914,0
twse,9945,2018-10-05,2026-09-11,1930,1
twse,9946,2015-01-05,2026-09-11,2850,1
twse,9955,2015-01-05,2026-09-11,2850,1
twse,9958,2015-01-05,2026-09-11,2850,1
