stock_id,roc_year,volume,amount,transactions,high,high_date,low,low_date,avg_close,asof
2377,105,1848718715,125268512208,1031330,90.90,10/31,39.20,1/18,62.88,20260909
2377,106,1489301279,106761538367,852456,82.00,8/08,59.10,4/27,71.17,20260909
2377,107,2373838920,218475261886,1370720,131.00,5/25,63.50,11/20,91.58,20260909
2377,108,1199082133,100964510046,737010,94.70,9/24,71.80,1/04,84.78,20260909
2377,109,1411893229,165049773227,857633,158.00,8/19,68.50,3/19,112.55,20260909
2377,110,1553476846,242000844232,1069944,203.00,5/05,117.00,8/23,153.02,20260909
2377,111,1051359828,130436579675,765756,163.00,1/04,98.30,7/07,126.33,20260909
2377,112,1086579803,184465077573,1038885,216.50,7/26,119.00,1/03,162.10,20260909
2377,113,1078227849,194704810682,1158825,210.00,5/28,152.00,4/22,176.94,20260909
2377,114,1511916429,207690020704,1257617,210.00,2/18,94.30,12/30,140.45,20260909
2377,87,105912132,15320641346,55173,159.00,11/11,121.50,10/31,146.67,20260909
2377,88,927014250,158903000000,463624,270.00,6/24,87.00,2/03,156.08,20260909
2377,89,1188112682,178708571461,539465,280.00,4/06,41.10,12/28,153.87,20260909
2377,90,3215935481,323723611079,1178559,170.00,12/26,38.60,1/02,93.62,20260909
2377,91,2380590323,273466849936,985514,181.00,1/25,57.00,12/31,110.07,20260909
2377,92,1834372594,124108955622,606360,89.50,7/28,49.00,12/22,63.06,20260909
2377,93,1290924073,46474037517,437324,61.00,3/10,18.80,11/30,36.34,20260909
2377,94,2119415211,48324607773,554770,28.40,7/13,16.30,10/28,21.44,20260909
2377,95,1572726977,32169722534,421645,27.30,12/20,15.05,8/28,18.69,20260909
2377,96,2611539515,76270410171,748204,37.50,8/21,21.00,3/07,27.42,20260909
2377,97,1482080730,29007434661,437384,29.20,4/21,10.80,10/28,20.39,20260909
2377,98,3298558932,66377649124,864245,26.55,6/02,14.20,3/03,19.78,20260909
2377,99,1554935398,28527818548,455914,23.00,1/19,15.55,8/31,17.90,20260909
2379,100,972860826,52887803354,519433,71.20,1/06,39.40,8/22,53.81,20260909
2379,101,1033673000,59254720590,556237,67.00,5/04,43.25,1/02,56.86,20260909
2379,102,1093021192,79721196697,621896,90.90,5/08,60.20,1/17,71.81,20260909
2379,103,1140159188,110192488396,668435,121.50,9/02,77.60,1/14,96.90,20260909
2379,104,1116375084,83791624228,687010,108.00,1/08,49.75,8/24,80.85,20260909
2379,105,887135899,86153971829,574713,133.00,8/19,71.30,1/14,98.43,20260909
2379,106,446111231,49113173375,291445,124.50,11/02,99.50,4/26,109.36,20260909
2379,107,638406016,80772860118,401163,151.00,12/03,101.00,10/11,123.94,20260909
2379,108,1083091645,225691124081,741969,251.50,12/18,136.00,1/04,207.43,20260909
2379,109,1046830412,322326385327,776196,432.00,8/06,162.00,3/23,312.62,20260909
2379,110,687992366,342891625046,682230,621.00,8/06,383.00,1/05,508.23,20260909
2379,111,797019584,283859530694,827201,594.00,1/03,232.50,10/13,377.37,20260909
2379,112,660739201,262176715031,738209,492.00,12/14,280.00,1/03,397.49,20260909
2379,113,839128542,441641240282,968412,620.00,3/08,433.50,1/18,518.91,20260909
2379,114,582446830,310636385656,710204,593.00,7/23,432.50,4/09,534.72,20260909
2379,87,46550535,4025161328,17507,95.00,11/21,74.00,10/28,85.44,20260909
2379,88,1296701071,156987000000,538220,161.00,6/10,60.50,2/03,103.04,20260909
2379,89,2107028001,393999413134,986661,301.00,7/15,82.00,12/28,191.17,20260909
2379,90,2470879963,345693805710,1132590,197.00,4/23,78.00,9/24,138.44,20260909
2379,91,1932723512,246754473768,818831,196.00,2/18,76.00,10/14,128.82,20260909
2379,92,1682533195,125319467716,593499,99.00,1/15,58.00,12/31,73.16,20260909
2379,93,1473407603,66867676991,511564,66.50,1/15,29.00,7/23,43.97,20260909
2379,94,1546979648,54985149459,490809,41.60,8/02,27.50,4/25,34.68,20260909
2379,95,1848345545,79568892691,592608,59.60,12/27,30.80,6/20,40.04,20260909
2379,96,2957397866,298441361664,1109207,212.00,7/26,52.00,1/10,110.76,20260909
2379,97,1773423492,135768451994,830753,116.50,1/02,27.10,12/05,71.14,20260909
2379,98,3011912588,182446157079,1246566,96.60,12/24,32.65,1/05,63.32,20260909
2379,99,1244444521,97930125599,625719,100.50,1/19,62.10,8/31,76.87,20260909
2380,100,490297635,10073330303,156704,25.70,3/09,9.60,11/24,16.49,20260909
2380,101,127028867,1408092181,41248,14.55,3/03,7.20,11/05,10.05,20260909
2380,102,249130122,2528729172,71252,12.60,11/04,7.75,8/23,8.74,20260909
2380,103,347573454,3742556804,99336,12.70,7/17,7.50,10/27,9.97,20260909
2380,104,87951121,736260242,32981,10.20,1/12,6.08,8/24,8.04,20260909
2380,105,47196284,334522286,19202,8.00,1/04,6.40,11/09,7.00,20260909
2380,106,121736083,847413293,39072,7.90,3/02,6.38,8/21,6.85,20260909
2380,107,106422256,694581460,29158,7.70,3/08,3.88,10/31,5.98,20260909
2380,108,73771728,269976225,23717,4.47,12/10,2.91,6/03,3.75,20260909
2380,109,247917263,1549892268,91713,9.82,12/31,2.88,3/23,4.90,20260909
2380,110,594034905,7491550989,253983,18.30,12/22,6.99,2/01,11.06,20260909
2380,111,268582221,3498284716,137250,17.35,1/03,8.70,7/07,12.07,20260909
2380,112,153060973,1486801141,112689,11.80,7/07,6.19,11/22,9.64,20260909
2380,113,49985585,321824543,62621,7.80,2/20,4.33,12/31,6.47,20260909
2380,114,41161859,221062099,32567,7.20,10/14,2.89,4/09,4.60,20260909
2380,87,20243327,3053680984,11401,162.00,12/16,125.00,12/03,147.33,20260909
2380,88,295689866,50257137776,174185,300.00,7/03,81.50,2/02,159.47,20260909
2380,89,514479907,57040739731,271413,220.00,4/06,45.90,10/19,113.27,20260909
2380,90,1401074433,88878911199,572936,111.00,4/24,31.90,10/03,65.89,20260909
2380,91,622230891,25357586748,240935,54.50,1/11,19.80,12/31,35.45,20260909
2380,92,439186694,11671514715,135219,31.60,7/21,18.20,5/02,24.50,20260909
2380,93,379355705,10108343179,112836,32.50,2/23,16.80,7/20,23.13,20260909
2380,94,849727965,21813133855,248052,33.10,8/11,15.20,5/17,21.80,20260909
2380,95,390587072,9699604501,126497,31.50,1/05,18.55,9/14,24.00,20260909
2380,96,452829700,10139551317,140020,25.50,4/02,16.50,8/17,21.23,20260909
2380,97,131630447,2090378512,45778,19.50,1/24,6.26,11/21,13.92,20260909
2380,98,293948227,3827209403,78913,16.85,12/17,6.61,1/20,10.99,20260909
2380,99,845582947,16537330784,249121,25.25,6/01,12.50,2/06,17.46,20260909
2382,100,2692745736,162371912994,953134,73.00,7/27,48.10,9/23,60.09,20260909
2382,101,2615948658,192334776544,1034409,86.40,5/04,62.10,2/01,73.57,20260909
2382,102,1814617629,117373044141,740428,71.00,10/30,56.40,4/22,64.88,20260909
2382,103,1906750629,150449225683,803460,91.00,7/01,67.60,1/03,79.31,20260909
2382,104,1604969186,107795620360,756258,82.50,2/04,50.50,11/30,66.96,20260909
2382,105,1507156332,89023380881,730846,69.00,7/21,47.35,1/20,58.69,20260909
2382,106,1718209463,115659472253,755689,80.00,7/26,59.20,12/06,67.15,20260909
2382,107,1668538265,90519818025,767854,65.20,1/25,47.00,10/25,54.31,20260909
2382,108,1876993349,109520342516,858303,64.90,12/30,51.20,1/04,58.20,20260909
2382,109,2538444637,180798224527,1209083,85.00,8/18,50.70,3/19,70.75,20260909
2382,110,2277336039,196872269824,1316650,102.00,3/31,72.50,8/16,85.63,20260909
2382,111,1930563062,154995762536,1183671,96.00,2/09,66.20,11/04,80.79,20260909
2382,112,10844437252,2159269052660,7106737,282.00,8/24,71.10,1/05,160.39,20260909
2382,113,7731787741,2114145883482,7580463,345.00,7/10,209.00,1/03,274.39,20260909
2382,114,5122937087,1368163360148,5843356,314.00,10/07,174.00,4/09,269.36,20260909
2382,88,456301431,179272000000,330139,850.00,6/10,203.00,12/18,420.12,20260909
2382,89,1060842535,183317934735,579795,316.00,4/10,84.00,12/30,171.00,20260909
2382,90,1797048987,174733242795,698945,123.50,4/09,57.00,9/24,96.06,20260909
2382,91,1643357701,167088121091,628269,146.00,1/25,53.50,10/14,94.32,20260909
2382,92,2000554294,156940923999,620363,96.00,10/29,56.00,1/02,75.89,20260909
2382,93,1713207146,114584152220,438632,90.00,1/09,52.00,12/02,67.09,20260909
2382,94,1989541580,107751271419,529142,64.10,7/21,44.00,10/28,54.08,20260909
2382,95,2091107644,107082132078,571545,61.90,12/29,43.10,8/29,50.92,20260909
2382,96,3606077754,189569080049,948219,59.90,1/02,42.50,12/21,51.83,20260909
2382,97,2831540061,121375744804,838716,53.10,5/07,29.35,10/28,42.54,20260909
2382,98,3508340715,196023260588,1162892,75.30,9/16,29.55,1/12,54.84,20260909
2382,99,2619768090,151992038628,889301,72.30,1/18,45.40,9/01,58.50,20260909
2383,100,825005705,23561937973,288155,34.20,4/08,17.05,12/20,26.51,20260909
2383,101,823525203,22384959515,302316,31.70,9/13,18.50,1/03,27.05,20260909
2383,102,391750522,10933353815,155775,30.80,3/11,23.85,10/24,27.24,20260909
2383,103,786571986,25651892862,313469,42.10,12/08,25.00,1/02,31.85,20260909
2383,104,1166085215,70228443900,641707,77.40,8/11,39.25,1/08,58.28,20260909
2383,105,791784551,56831669909,493354,92.10,9/06,49.80,1/18,71.68,20260909
2383,106,839740955,103117541015,534264,167.50,8/21,89.10,1/03,124.87,20260909
2383,107,718697616,61520773405,478008,115.50,1/15,54.10,10/26,85.44,20260909
2383,108,1627676932,180643999971,1012866,142.00,9/17,63.30,1/04,108.53,20260909
2383,109,1078474022,154935095537,719429,183.50,8/27,90.00,3/19,145.16,20260909
2383,110,991368843,206964449848,758657,293.50,11/30,141.50,5/13,204.60,20260909
2383,111,641577383,123371148637,584978,298.00,1/03,128.00,10/26,204.17,20260909
2383,112,1296879674,439386227090,1253955,462.00,8/24,150.00,4/26,297.43,20260909
2383,113,1597204592,727174888281,1926341,634.00,12/30,350.50,4/22,451.94,20260909
2383,114,1205967953,1100797871273,1875245,1695.00,12/26,407.00,4/09,963.85,20260909
2383,87,9341434,246396332,3348,29.80,11/27,23.10,12/29,25.64,20260909
2383,88,325646599,8379669052,107769,35.00,7/05,16.50,2/06,23.92,20260909
2383,89,1329853772,61730256341,446569,67.50,4/24,16.70,12/28,42.37,20260909
2383,90,995228964,19888573064,284462,35.50,2/20,6.40,9/24,17.84,20260909
2383,91,967259018,14292148319,217402,21.00,4/25,6.90,12/31,12.66,20260909
2383,92,660373324,5521391685,120720,10.75,6/20,5.35,5/02,7.74,20260909
2383,93,842921393,9170081607,162073,14.20,4/15,8.15,7/07,10.35,20260909
2383,94,711836104,6721118176,124817,14.40,12/30,6.60,5/18,8.58,20260909
2383,95,1584379777,26399696333,380103,20.60,1/17,11.20,6/21,15.78,20260909
2383,96,907357940,15407655337,215510,19.80,8/07,10.00,12/21,16.18,20260909
2383,97,388006189,4277944881,91355,16.30,5/23,4.36,11/21,10.56,20260909
2383,98,1853367667,34031410156,432812,26.80,9/16,4.81,1/15,16.74,20260909
2383,99,1851099431,55444336135,570286,37.85,4/30,20.90,1/27,28.65,20260909
2385,100,559431058,30231182358,286263,67.00,1/19,40.70,8/09,53.39,20260909
2385,101,625107578,37650076767,350756,69.50,10/01,49.00,1/12,60.15,20260909
2385,102,548143751,41660151674,334072,87.20,4/30,67.50,8/28,76.07,20260909
2385,103,474602122,39769175177,304774,100.00,9/01,73.00,2/06,83.36,20260909
2385,104,384983544,31631459338,260387,90.80,1/28,68.20,12/14,82.39,20260909
2385,105,272531260,20585535744,198668,82.80,3/31,62.90,1/21,75.61,20260909
2385,106,218697654,16735287333,148167,83.10,5/12,71.00,9/29,76.28,20260909
2385,107,288097425,19165013312,188305,77.50,1/25,52.80,10/11,68.02,20260909
2385,108,515946203,42291551519,326079,100.50,10/28,62.40,1/02,80.34,20260909
2385,109,593210803,49921488034,382465,95.20,8/11,67.80,3/23,84.70,20260909
2385,110,844144017,70069043131,509055,107.00,4/08,75.90,5/27,83.27,20260909
2385,111,472747263,39492409656,373662,92.20,2/18,73.20,6/20,83.45,20260909
2385,112,697458543,83276245281,579605,189.00,12/14,84.70,1/13,112.06,20260909
2385,113,1124962293,213188895957,1149651,267.00,3/20,140.00,8/06,176.53,20260909
2385,114,831912514,121207612551,731872,177.50,3/13,112.00,12/16,142.77,20260909
2385,88,170653612,5156681254,55899,48.90,1/05,20.00,8/07,28.81,20260909
2385,89,190806566,5112314198,52490,35.70,2/21,11.90,12/30,22.88,20260909
2385,90,284170325,8721987310,88774,51.00,12/31,10.10,1/16,26.18,20260909
2385,91,535438820,29073604059,200953,72.50,4/15,39.20,12/19,54.01,20260909
2385,92,545975184,31469399187,191236,70.00,11/18,40.60,4/01,55.93,20260909
2385,93,332771351,17962411504,112252,82.00,2/11,28.50,11/26,52.60,20260909
2385,94,539355132,15125875327,170830,36.40,3/10,19.10,10/27,28.86,20260909
2385,95,431417904,16524809641,163332,51.40,11/30,25.70,1/23,35.74,20260909
2385,96,472859521,28891927572,182146,81.60,7/09,45.90,1/08,58.90,20260909
2385,97,469184875,21600606787,192558,69.20,5/16,25.60,11/26,50.08,20260909
2385,98,1209027224,72801300279,512829,82.30,9/01,29.35,1/13,61.36,20260909
2385,99,1158881578,84125530523,563037,90.90,1/14,57.00,8/31,73.34,20260909
2387,100,74618984,2041658229,33575,34.25,1/20,16.45,12/30,25.46,20260909
2387,101,155405705,2647465731,57792,23.90,3/09,10.55,10/29,15.30,20260909
2387,102,98049079,1205320408,31085,14.80,5/24,10.65,11/26,12.37,20260909
2387,103,692181937,11205622728,187387,20.00,12/31,11.55,1/02,14.90,20260909
2387,104,870504699,15841215709,304801,23.30,1/09,9.51,8/24,16.45,20260909
2387,105,241068514,3916876274,104532,19.55,10/03,13.00,1/18,16.31,20260909
2387,106,203371009,3981244496,79828,22.20,3/23,16.55,11/20,18.97,20260909
2387,107,126597825,2139703278,49553,19.30,8/09,13.95,10/11,16.62,20260909
2387,108,1135687536,42350217217,595403,47.50,10/16,17.00,1/11,27.96,20260909
2387,109,1594093119,86443688362,878109,78.00,10/21,20.90,3/23,48.30,20260909
2387,110,427229716,25101931217,256549,71.60,3/22,41.55,10/05,54.24,20260909
2387,111,179369259,7119872107,115235,49.35,1/04,33.60,7/05,39.12,20260909
2387,112,399365922,19985372996,260856,64.00,12/14,37.60,1/16,45.56,20260909
2387,113,295124321,17865270515,234935,66.70,3/25,49.60,8/06,59.76,20260909
2387,114,207549194,11101968999,166620,73.40,3/05,38.20,12/30,49.31,20260909
2387,88,161294616,5395372918,50218,44.40,6/25,27.50,12/10,35.29,20260909
2387,89,274487280,9312051731,84697,39.80,9/01,28.50,1/04,33.07,20260909
2387,90,75025110,2541964177,21198,37.20,3/29,26.60,11/23,32.23,20260909
2387,91,38596738,1292768006,8812,37.70,3/05,29.00,10/15,33.34,20260909
2387,92,228710984,7586574290,35620,41.10,8/05,27.60,3/12,33.10,20260909
2387,93,98161088,2724390159,25422,35.40,2/27,21.00,12/10,26.74,20260909
2387,94,138734811,4712305881,53728,44.00,12/30,23.30,2/15,30.76,20260909
2387,95,257148030,9672983066,104891,47.50,5/26,26.50,9/15,35.08,20260909
2387,96,537053449,21834671075,204834,48.30,7/04,30.30,12/18,39.17,20260909
2387,97,207600976,6393422384,84133,40.00,4/28,13.75,11/21,30.51,20260909
2387,98,471051112,13940349856,163209,38.65,8/12,14.70,2/02,28.33,20260909
2387,99,204520345,6900994867,74866,39.30,1/19,27.05,5/25,32.65,20260909
2388,100,1257044334,38282159578,505760,38.15,7/07,14.80,12/20,28.19,20260909
2388,101,954987375,17202782451,347811,25.60,12/06,7.77,8/07,16.32,20260909
2388,102,715095770,16922227810,278949,31.50,11/26,17.00,8/08,22.14,20260909
2388,103,307043386,7033432033,133071,29.50,1/10,9.25,12/03,21.29,20260909
2388,104,66806005,557578529,21915,12.35,1/12,4.30,7/28,7.87,20260909
2388,105,254315711,3199642961,95943,16.25,4/19,8.42,1/08,11.15,20260909
2388,106,221546840,2440570184,78125,13.45,9/22,9.76,8/18,10.65,20260909
2388,107,1479179368,50929383280,737910,55.40,7/02,10.45,1/16,31.06,20260909
2388,108,519703584,17898973866,301316,42.80,4/17,23.50,1/18,33.18,20260909
2388,109,881513563,35736889967,484163,62.00,12/18,16.50,3/23,35.12,20260909
2388,110,3030453070,228242667975,1678253,103.50,11/15,38.05,10/12,57.78,20260909
2388,111,4147025433,300000869609,2315447,93.90,9/14,42.50,6/20,65.91,20260909
2388,112,5125681092,599859450654,3127255,182.50,12/04,66.30,1/17,106.02,20260909
2388,113,2420677936,309594153571,1630059,167.50,1/08,91.40,8/06,123.25,20260909
2388,114,950805985,65704635323,750590,102.00,1/07,48.00,11/19,67.59,20260909
2388,88,1407316145,311275000000,694650,345.00,12/28,128.00,3/05,191.72,20260909
2388,89,3115634058,1172813698214,1813920,629.00,4/12,165.00,12/28,400.73,20260909
2388,90,4654897859,918833896766,2355519,365.00,3/27,70.00,10/08,215.49,20260909
2388,91,3825627016,362730301831,1662247,156.00,2/06,35.50,12/20,83.96,20260909
2388,92,2537688626,115817215388,830253,61.50,8/04,32.30,4/04,45.21,20260909
2388,93,1480682513,41751335905,456110,49.60,1/09,16.30,12/23,29.43,20260909
2388,94,5611615037,118581910937,1194420,27.80,8/04,14.70,1/27,19.43,20260909
2388,95,6528314772,188623203789,1598731,40.55,12/29,17.90,2/14,26.00,20260909
2388,96,5239957735,167305586229,1475015,41.40,1/02,15.60,11/12,28.99,20260909
2388,97,2834414479,46742748752,746676,24.00,6/18,4.89,11/26,15.79,20260909
2388,98,2656918445,41114153202,623393,32.30,9/22,8.01,1/06,15.99,20260909
2388,99,1380055166,35305703920,474434,32.80,12/29,15.85,2/06,23.37,20260909
2390,100,180050915,1579920149,48062,10.85,1/17,6.66,11/25,8.59,20260909
2390,101,446909948,5255952922,130471,14.90,12/20,7.00,7/25,9.22,20260909
2390,102,699892168,14404755776,271776,25.60,2/27,13.35,1/02,19.18,20260909
2390,103,1749394574,66160885557,806463,61.10,7/25,16.65,1/06,35.11,20260909
2390,104,841186122,23134907956,424637,40.75,3/23,17.60,8/25,27.08,20260909
2390,105,311020020,6127881391,151395,22.90,3/11,13.50,11/17,18.98,20260909
2390,106,140330444,1995447863,63950,18.45,2/20,11.35,12/12,13.85,20260909
2390,107,645352575,7695114073,234276,14.40,9/17,8.32,8/20,10.84,20260909
2390,108,575269082,7219680572,227340,16.40,4/11,10.15,11/15,11.79,20260909
2390,109,1286361137,21054087326,497857,24.65,7/13,5.87,3/18,13.56,20260909
2390,110,3244868523,77849613337,1304624,34.05,6/15,12.45,2/01,21.37,20260909
2390,111,511134886,9924707117,243563,25.50,4/21,11.00,10/26,16.86,20260909
2390,112,369257560,5418458010,206413,17.80,12/01,11.60,5/15,13.36,20260909
2390,113,184883624,2573268819,131823,15.75,2/19,11.00,8/06,13.39,20260909
2390,114,111050702,1223590128,100933,13.00,2/24,8.31,4/09,10.80,20260909
2390,88,351427441,29720498933,148121,116.50,7/05,65.00,10/07,78.78,20260909
2390,89,1822429601,210644692662,729866,193.00,6/08,41.50,12/28,112.62,20260909
2390,90,2077664105,86385370380,624620,74.00,2/16,18.50,9/19,40.69,20260909
2390,91,1728390606,58921110407,457404,46.50,1/22,14.60,12/20,25.76,20260909
2390,92,687513752,8670937381,152337,17.40,1/10,9.50,4/28,12.06,20260909
2390,93,514963010,5902844252,101591,14.10,3/05,6.80,12/01,10.05,20260909
2390,94,187795630,1342735314,43451,8.90,7/15,4.38,10/28,6.64,20260909
2390,95,176466275,1208992520,42269,8.52,12/05,5.20,9/15,6.61,20260909
2390,96,419685035,4803328971,101904,15.50,7/25,7.64,2/01,10.53,20260909
2390,97,84062771,594407574,24300,10.10,5/05,3.92,9/18,6.93,20260909
2390,98,293931493,2993447585,73942,15.10,12/10,4.71,2/06,7.06,20260909
2390,99,513692838,6101406777,134559,14.55,1/04,9.00,2/09,11.38,20260909
2392,100,1565047616,110114852188,846593,91.00,7/29,52.00,12/19,66.76,20260909
2392,101,1306563567,85531277454,729364,76.70,3/16,52.30,7/25,64.05,20260909
2392,102,632000097,37445165559,370275,64.70,7/25,54.00,3/05,58.95,20260909
2392,103,608364517,36039512485,332774,67.70,3/11,45.85,10/16,57.62,20260909
2392,104,600608300,31017008624,342620,62.50,4/09,40.80,8/25,51.65,20260909
2392,105,251036784,10273307831,156508,46.05,3/08,33.90,11/17,40.73,20260909
2392,106,433312580,19710905855,262771,54.60,12/19,36.10,1/23,42.70,20260909
2392,107,285267889,9458333793,166776,50.40,1/04,20.00,10/29,33.24,20260909
2392,108,1368741207,54236078196,727978,48.40,10/22,22.15,1/04,35.77,20260909
2392,109,1124338111,46159627751,589676,49.20,12/14,23.40,3/19,39.74,20260909
2392,110,601676568,26926222160,349213,51.50,1/06,36.30,9/22,41.83,20260909
2392,111,321556126,12044587156,222845,42.80,1/06,31.10,7/07,35.82,20260909
2392,112,577648831,25157609277,377602,51.80,12/12,36.30,1/03,41.66,20260909
2392,113,2653102938,195309198817,1691713,95.40,7/11,42.50,2/15,61.73,20260909
