date,stock_id,name,market,sources,why
2020-12-07,4429,聚紡,tpex,otcper+otcmargin,
2020-12-07,5205,中茂,tpex,otcper,
2020-12-07,5514,三豐,tpex,otcper+otcmargin,
2020-12-07,5703,亞都,tpex,otcper+otcmargin,
2020-12-07,6131,鈞泰,twse,margin,
2020-12-07,6198,瑞築,tpex,otcper,
2020-12-07,6225,天瀚,twse,per+margin,
2020-12-07,6452,康友-KY,twse,margin,
2020-12-07,9929,秋雨,twse,margin,
2020-12-08,1470,大統新創,twse,per+margin,
2020-12-08,2035,唐榮,tpex,otcper+otcmargin,
2020-12-08,2534,宏盛,twse,margin,
2020-12-08,2740,華軒,tpex,otcper,
2020-12-08,3073,天方能源,tpex,otcmargin,
2020-12-08,3207,耀勝,tpex,otcper+otcmargin,
2020-12-08,3219,倚強科,tpex,otcper+otcmargin,
2020-12-08,4304,勝昱,tpex,otcper+otcmargin,
2020-12-08,4419,皇家美食,tpex,otcper,
2020-12-08,4429,聚紡,tpex,otcper+otcmargin,
2020-12-08,4556,旭然,tpex,otcper+otcmargin,
2020-12-08,4767,誠泰科技,tpex,otcper,
2020-12-08,5205,中茂,tpex,otcper,
2020-12-08,5455,昇益,tpex,otcper+otcmargin,
2020-12-08,6131,鈞泰,twse,margin,
2020-12-08,6198,瑞築,tpex,otcper,
2020-12-08,6199,天品,tpex,otcper,
2020-12-08,6452,康友-KY,twse,margin,
2020-12-08,8291,尚茂,tpex,otcper,
2020-12-08,8455,大拓-KY,tpex,otcper,
2020-12-08,8921,沈氏,tpex,otcper,
2020-12-08,9929,秋雨,twse,margin,
2020-12-09,2534,宏盛,twse,margin,
2020-12-09,2724,藝舍-KY,tpex,otcper+otcmargin,
2020-12-09,3073,天方能源,tpex,otcmargin,
2020-12-09,3629,地心引力,tpex,otcper,
2020-12-09,4304,勝昱,tpex,otcper+otcmargin,
2020-12-09,4419,皇家美食,tpex,otcper,
2020-12-09,4542,科嶠,tpex,otcper+otcinst,
2020-12-09,5205,中茂,tpex,otcper,
2020-12-09,5455,昇益,tpex,otcper+otcmargin,
2020-12-09,5703,亞都,tpex,otcper+otcmargin,
2020-12-09,6131,鈞泰,twse,margin,
2020-12-09,6198,瑞築,tpex,otcper,
2020-12-09,6236,中湛,tpex,otcper,
2020-12-09,6291,沛亨,tpex,otcper+otcmargin,
2020-12-09,6452,康友-KY,twse,margin,
2020-12-09,6482,弘煜科,tpex,otcper,
2020-12-09,6680,鑫創電子,tpex,otcper,
2020-12-09,8455,大拓-KY,tpex,otcper,
2020-12-09,8917,欣泰,tpex,otcper+otcmargin,
2020-12-09,9929,秋雨,twse,margin,
2020-12-09,9960,邁達康,tpex,otcper+otcmargin,
2020-12-10,1470,大統新創,twse,per+margin,
2020-12-10,2424,隴華,twse,margin,
2020-12-10,2534,宏盛,twse,margin,
2020-12-10,2740,華軒,tpex,otcper,
2020-12-10,3064,泰偉,tpex,otcper+otcmargin,
2020-12-10,3073,天方能源,tpex,otcmargin,
2020-12-10,3219,倚強科,tpex,otcper+otcmargin,
2020-12-10,3629,地心引力,tpex,otcper,
2020-12-10,4304,勝昱,tpex,otcper+otcmargin,
2020-12-10,4429,聚紡,tpex,otcper+otcmargin,
2020-12-10,4543,萬在,tpex,otcper+otcmargin,
2020-12-10,4568,科際精密,tpex,otcper+otcmargin,
2020-12-10,5345,馥鴻,tpex,otcper+otcmargin,
2020-12-10,5455,昇益,tpex,otcper+otcmargin,
2020-12-10,5703,亞都,tpex,otcper+otcmargin,
2020-12-10,6131,鈞泰,twse,margin,
2020-12-10,6236,中湛,tpex,otcper,
2020-12-10,6242,立康,tpex,otcper,
2020-12-10,6452,康友-KY,twse,margin,
2020-12-10,6482,弘煜科,tpex,otcper,
2020-12-10,6512,啟發電,tpex,otcper,
2020-12-10,6680,鑫創電子,tpex,otcper,
2020-12-10,8147,正淩,tpex,otcper+otcmargin,
2020-12-10,8917,欣泰,tpex,otcper+otcmargin,
2020-12-10,9929,秋雨,twse,margin,
2020-12-11,2424,隴華,twse,margin,
2020-12-11,2534,宏盛,twse,margin,
2020-12-11,2916,滿心,tpex,otcper+otcmargin,
2020-12-11,3073,天方能源,tpex,otcmargin,
2020-12-11,3115,富榮綱,tpex,otcper,
2020-12-11,3629,地心引力,tpex,otcper,
2020-12-11,4304,勝昱,tpex,otcper+otcmargin,
2020-12-11,4305,世坤,tpex,otcper+otcmargin,
2020-12-11,4416,三圓,tpex,otcper+otcmargin,
2020-12-11,5703,亞都,tpex,otcper+otcmargin,
2020-12-11,6131,鈞泰,twse,margin,
2020-12-11,6198,瑞築,tpex,otcper,
2020-12-11,6212,理銘,tpex,otcper+otcmargin,
2020-12-11,6452,康友-KY,twse,margin,
2020-12-11,6593,台灣銘板,tpex,otcper,
2020-12-11,8067,志旭,tpex,otcper,
2020-12-11,8906,花王,tpex,otcper+otcmargin,
2020-12-11,8923,時報,tpex,otcper+otcmargin,
2020-12-11,9929,秋雨,twse,margin,
2020-12-14,1418,東華,twse,per+margin,
2020-12-14,1470,大統新創,twse,per+margin,
2020-12-14,1591,駿吉-KY,tpex,otcper+otcmargin,
2020-12-14,2424,隴華,twse,margin,
2020-12-14,3073,天方能源,tpex,otcmargin,
2020-12-14,3115,富榮綱,tpex,otcper,
2020-12-14,3434,哲固,tpex,otcper+otcmargin,
2020-12-14,3555,博士旺,tpex,otcper+otcmargin,
2020-12-14,3577,泓格,tpex,otcper+otcmargin,
2020-12-14,4304,勝昱,tpex,otcper+otcmargin,
2020-12-14,4406,新昕纖,tpex,otcper+otcmargin,
2020-12-14,4429,聚紡,tpex,otcper+otcmargin,
2020-12-14,4609,唐鋒,tpex,otcper+otcmargin,
2020-12-14,5432,新門,tpex,otcper+otcmargin,
2020-12-14,5703,亞都,tpex,otcper+otcmargin,
2020-12-14,6131,鈞泰,twse,margin,
2020-12-14,6199,天品,tpex,otcper,
2020-12-14,6212,理銘,tpex,otcper+otcmargin,
2020-12-14,6242,立康,tpex,otcper,
2020-12-14,6452,康友-KY,twse,margin,
2020-12-14,6593,台灣銘板,tpex,otcper,
2020-12-14,8427,基勝-KY,twse,per+margin,
2020-12-14,8488,吉源-KY,twse,per+margin,
2020-12-14,8906,花王,tpex,otcper+otcmargin+otcinst,
2020-12-14,8921,沈氏,tpex,otcper+otcinst,
2020-12-14,9926,新海,twse,per+margin,
2020-12-15,1470,大統新創,twse,per+margin+inst,
2020-12-15,2424,隴華,twse,margin,
2020-12-15,2718,全心投控,tpex,otcper,
2020-12-15,2724,藝舍-KY,tpex,otcper+otcmargin,
2020-12-15,2937,集雅社,tpex,otcper,
2020-12-15,3073,天方能源,tpex,otcmargin,
2020-12-15,3629,地心引力,tpex,otcper,
2020-12-15,3701,大眾控,twse,per,
2020-12-15,4429,聚紡,tpex,otcper+otcmargin,
2020-12-15,4905,台聯電,tpex,otcper+otcmargin,
2020-12-15,5205,中茂,tpex,otcper,
2020-12-15,5455,昇益,tpex,otcper+otcmargin,
2020-12-15,5468,凱鈺,tpex,otcper+otcmargin,
2020-12-15,5703,亞都,tpex,otcper+otcmargin,
2020-12-15,6131,鈞泰,twse,margin,
2020-12-15,6236,中湛,tpex,otcper,
2020-12-15,6452,康友-KY,twse,margin,
2020-12-15,6662,樂斯科,tpex,otcper,
2020-12-15,8087,麗升能源,tpex,otcper,
2020-12-15,8426,紅木-KY,tpex,otcper+otcmargin,
2020-12-15,8427,基勝-KY,twse,per+margin,
2020-12-15,8455,大拓-KY,tpex,otcper,
2020-12-15,8923,時報,tpex,otcper+otcmargin,
2020-12-16,2424,隴華,twse,margin,
2020-12-16,3073,天方能源,tpex,otcmargin,
2020-12-16,3332,幸康,tpex,otcper+otcmargin,
2020-12-16,3434,哲固,tpex,otcper+otcmargin,
2020-12-16,3629,地心引力,tpex,otcper,
2020-12-16,4429,聚紡,tpex,otcper+otcmargin,
2020-12-16,5205,中茂,tpex,otcper,
2020-12-16,5703,亞都,tpex,otcper+otcmargin,
2020-12-16,6130,上亞科技,tpex,otcper,
2020-12-16,6131,鈞泰,twse,margin,
2020-12-16,6199,天品,tpex,otcper,
2020-12-16,6236,中湛,tpex,otcper,
2020-12-16,6291,沛亨,tpex,otcper+otcmargin,
2020-12-16,6452,康友-KY,twse,margin,
2020-12-16,8067,志旭,tpex,otcper,
2020-12-16,8147,正淩,tpex,otcper+otcmargin,
2020-12-16,8906,花王,tpex,otcper+otcmargin,
2020-12-16,8921,沈氏,tpex,otcper,
2020-12-17,2424,隴華,twse,margin,
2020-12-17,2740,華軒,tpex,otcper+otcinst,
2020-12-17,3073,天方能源,tpex,otcmargin,
2020-12-17,3531,先益,tpex,otcper+otcmargin,
2020-12-17,3629,地心引力,tpex,otcper,
2020-12-17,4304,勝昱,tpex,otcper+otcmargin,
2020-12-17,4419,皇家美食,tpex,otcper,
2020-12-17,4429,聚紡,tpex,otcper+otcmargin,
2020-12-17,4905,台聯電,tpex,otcper+otcmargin,
2020-12-17,5205,中茂,tpex,otcper,
2020-12-17,5703,亞都,tpex,otcper+otcmargin,
2020-12-17,6131,鈞泰,twse,margin,
2020-12-17,6144,得利影,tpex,otcper+otcmargin+otcinst,
2020-12-17,6199,天品,tpex,otcper,
2020-12-17,6236,中湛,tpex,otcper,
2020-12-17,6242,立康,tpex,otcper,
2020-12-17,6452,康友-KY,twse,margin,
2020-12-17,8067,志旭,tpex,otcper,
2020-12-17,8342,益張,tpex,otcper+otcmargin,
2020-12-17,8906,花王,tpex,otcper+otcmargin,
2020-12-17,8923,時報,tpex,otcper+otcmargin,
2020-12-18,2424,隴華,twse,margin,
2020-12-18,3064,泰偉,tpex,otcper+otcmargin,
2020-12-18,3073,天方能源,tpex,otcmargin,
2020-12-18,3130,一零四,twse,per+margin,
2020-12-18,3332,幸康,tpex,otcper+otcmargin,
2020-12-18,3434,哲固,tpex,otcper+otcmargin,
2020-12-18,4304,勝昱,tpex,otcper+otcmargin,
2020-12-18,4419,皇家美食,tpex,otcper,
2020-12-18,4767,誠泰科技,tpex,otcper,
2020-12-18,5205,中茂,tpex,otcper,
2020-12-18,5703,亞都,tpex,otcper+otcmargin,
2020-12-18,6131,鈞泰,twse,margin,
2020-12-18,6198,瑞築,tpex,otcper,
2020-12-18,6199,天品,tpex,otcper,
2020-12-18,6452,康友-KY,twse,margin,
2020-12-18,6482,弘煜科,tpex,otcper,
2020-12-18,6570,維田,tpex,otcper,
2020-12-18,8147,正淩,tpex,otcper+otcmargin,
2020-12-18,8906,花王,tpex,otcper+otcmargin,
2020-12-18,8923,時報,tpex,otcper+otcmargin,
2020-12-21,1418,東華,twse,per+margin,
2020-12-21,2724,藝舍-KY,tpex,otcper+otcmargin,
2020-12-21,2740,華軒,tpex,otcper,
2020-12-21,3073,天方能源,tpex,otcmargin,
2020-12-21,3555,博士旺,tpex,otcper+otcmargin,
2020-12-21,3629,地心引力,tpex,otcper,
2020-12-21,4304,勝昱,tpex,otcper+otcmargin,
2020-12-21,4416,三圓,tpex,otcper+otcmargin,
2020-12-21,4419,皇家美食,tpex,otcper,
2020-12-21,4609,唐鋒,tpex,otcper+otcmargin,
2020-12-21,5398,慕康生醫,tpex,otcper+otcmargin+otcinst,
2020-12-21,5455,昇益,tpex,otcper+otcmargin,
2020-12-21,5601,台聯櫃,tpex,otcper,
2020-12-21,5703,亞都,tpex,otcper+otcmargin,
2020-12-21,6131,鈞泰,twse,margin,
2020-12-21,6144,得利影,tpex,otcper+otcmargin,
2020-12-21,6199,天品,tpex,otcper,
2020-12-21,6212,理銘,tpex,otcper+otcmargin,
2020-12-21,6225,天瀚,twse,per+margin,
2020-12-21,6242,立康,tpex,otcper,
2020-12-21,6291,沛亨,tpex,otcper+otcmargin,
2020-12-21,6452,康友-KY,twse,margin,
2020-12-21,6482,弘煜科,tpex,otcper,
2020-12-21,8067,志旭,tpex,otcper,
2020-12-21,8427,基勝-KY,twse,per+margin,
2020-12-21,8923,時報,tpex,otcper+otcmargin,
2020-12-22,2434,統懋,twse,per+margin,
2020-12-22,2718,全心投控,tpex,otcper,
2020-12-22,3066,李洲,tpex,otcper+otcmargin,
2020-12-22,3073,天方能源,tpex,otcmargin,
2020-12-22,3115,富榮綱,tpex,otcper,
2020-12-22,4304,勝昱,tpex,otcper+otcmargin,
2020-12-22,4419,皇家美食,tpex,otcper,
2020-12-22,4429,聚紡,tpex,otcper+otcmargin,
2020-12-22,4523,永彰,tpex,otcper+otcmargin,
2020-12-22,4609,唐鋒,tpex,otcper+otcmargin,
2020-12-22,5205,中茂,tpex,otcper,
2020-12-22,5703,亞都,tpex,otcper+otcmargin,
2020-12-22,6131,鈞泰,twse,margin,
2020-12-22,6199,天品,tpex,otcper,
2020-12-22,6228,全譜,tpex,otcper+otcmargin,
2020-12-22,6291,沛亨,tpex,otcper+otcmargin,
2020-12-22,6452,康友-KY,twse,margin,
2020-12-22,6482,弘煜科,tpex,otcper,
2020-12-22,6574,霈方,tpex,otcper,
2020-12-22,8420,明揚,tpex,otcper+otcmargin,
2020-12-22,8427,基勝-KY,twse,per+margin,
2020-12-22,8442,威宏-KY,twse,per+margin,官方暫停交易
2020-12-22,8906,花王,tpex,otcper+otcmargin,
2020-12-22,8917,欣泰,tpex,otcper+otcmargin,
2020-12-22,8921,沈氏,tpex,otcper,
2020-12-23,1418,東華,twse,per+margin,
2020-12-23,2718,全心投控,tpex,otcper,
2020-12-23,2740,華軒,tpex,otcper,
2020-12-23,3064,泰偉,tpex,otcper+otcmargin,
2020-12-23,3073,天方能源,tpex,otcmargin,
2020-12-23,3332,幸康,tpex,otcper+otcmargin,
2020-12-23,3434,哲固,tpex,otcper+otcmargin,
2020-12-23,4304,勝昱,tpex,otcper+otcmargin,
2020-12-23,4416,三圓,tpex,otcper+otcmargin+otcinst,
2020-12-23,4419,皇家美食,tpex,otcper,
2020-12-23,4767,誠泰科技,tpex,otcper,
2020-12-23,5205,中茂,tpex,otcper,
2020-12-23,5432,新門,tpex,otcper+otcmargin,
2020-12-23,5703,亞都,tpex,otcper+otcmargin+otcinst,
2020-12-23,6131,鈞泰,twse,margin,
2020-12-23,6452,康友-KY,twse,margin,
2020-12-23,6574,霈方,tpex,otcper,
2020-12-23,8427,基勝-KY,twse,per+margin,
2020-12-23,8906,花王,tpex,otcper+otcmargin,
2020-12-23,8917,欣泰,tpex,otcper+otcmargin,
2020-12-23,8921,沈氏,tpex,otcper,
2020-12-23,8923,時報,tpex,otcper+otcmargin,
2020-12-24,1472,三洋實業,twse,per+margin,官方暫停交易
2020-12-24,2035,唐榮,tpex,otcper+otcmargin,
2020-12-24,2448,晶電,twse,margin,
2020-12-24,2505,國揚,twse,margin,
2020-12-24,2719,燦星旅,tpex,otcmargin,
2020-12-24,3073,天方能源,tpex,otcmargin,
2020-12-24,3629,地心引力,tpex,otcper,
2020-12-24,3698,隆達,twse,margin,
2020-12-24,4304,勝昱,tpex,otcper+otcmargin,
2020-12-24,4416,三圓,tpex,otcper+otcmargin,
2020-12-24,4419,皇家美食,tpex,otcper,
2020-12-24,4556,旭然,tpex,otcper+otcmargin,
2020-12-24,4609,唐鋒,tpex,otcper+otcmargin,
2020-12-24,5205,中茂,tpex,otcper,
2020-12-24,5345,馥鴻,tpex,otcper+otcmargin,
2020-12-24,5455,昇益,tpex,otcper+otcmargin,
2020-12-24,5601,台聯櫃,tpex,otcper,
2020-12-24,6131,鈞泰,twse,margin,
2020-12-24,6144,得利影,tpex,otcper+otcmargin,
2020-12-24,6199,天品,tpex,otcper,
2020-12-24,6212,理銘,tpex,otcper+otcmargin,
2020-12-24,6242,立康,tpex,otcper,
2020-12-24,6452,康友-KY,twse,margin,
2020-12-24,6574,霈方,tpex,otcper,
2020-12-24,8917,欣泰,tpex,otcper+otcmargin,
2020-12-25,2035,唐榮,tpex,otcper+otcmargin,
2020-12-25,2448,晶電,twse,margin,
2020-12-25,2505,國揚,twse,margin,
2020-12-25,2718,全心投控,tpex,otcper,
2020-12-25,2719,燦星旅,tpex,otcmargin,
2020-12-25,2724,藝舍-KY,tpex,otcper+otcmargin,
2020-12-25,2734,易飛網,tpex,otcper+otcmargin,
2020-12-25,3073,天方能源,tpex,otcmargin,
2020-12-25,3207,耀勝,tpex,otcper+otcmargin+otcinst,
2020-12-25,3698,隆達,twse,margin,
2020-12-25,4304,勝昱,tpex,otcper+otcmargin,
2020-12-25,6103,合邦,tpex,otcper+otcmargin,
2020-12-25,6131,鈞泰,twse,margin,
2020-12-25,6199,天品,tpex,otcper,
2020-12-25,6236,中湛,tpex,otcper,
2020-12-25,6452,康友-KY,twse,margin,
2020-12-25,6482,弘煜科,tpex,otcper,
2020-12-25,6574,霈方,tpex,otcper,
2020-12-25,8420,明揚,tpex,otcper+otcmargin,
2020-12-25,8433,弘帆,tpex,otcper+otcmargin,
2020-12-25,8917,欣泰,tpex,otcper+otcmargin,
2020-12-25,8921,沈氏,tpex,otcper,
2020-12-25,9931,欣高,twse,per+margin,
2020-12-25,9960,邁達康,tpex,otcper+otcmargin,
2020-12-28,2448,晶電,twse,margin,
2020-12-28,2505,國揚,twse,margin,
2020-12-28,2718,全心投控,tpex,otcper,
2020-12-28,2719,燦星旅,tpex,otcmargin,
2020-12-28,3073,天方能源,tpex,otcmargin,
2020-12-28,3426,台興,tpex,otcper,
2020-12-28,3555,博士旺,tpex,otcper+otcmargin,
2020-12-28,3698,隆達,twse,margin,
2020-12-28,4304,勝昱,tpex,otcper+otcmargin,
2020-12-28,5205,中茂,tpex,otcper,
2020-12-28,5455,昇益,tpex,otcper+otcmargin,
2020-12-28,6131,鈞泰,twse,margin,
2020-12-28,6199,天品,tpex,otcper,
2020-12-28,6291,沛亨,tpex,otcper+otcmargin,
2020-12-28,6452,康友-KY,twse,margin,
2020-12-28,6482,弘煜科,tpex,otcper,
2020-12-28,8921,沈氏,tpex,otcper,
2020-12-28,8923,時報,tpex,otcper+otcmargin,
2020-12-29,2070,精湛,tpex,otcper+otcmargin,
2020-12-29,2448,晶電,twse,margin,
2020-12-29,2505,國揚,twse,margin,
2020-12-29,2719,燦星旅,tpex,otcmargin,
2020-12-29,2740,華軒,tpex,otcper+otcinst,
2020-12-29,2937,集雅社,tpex,otcper,
2020-12-29,3064,泰偉,tpex,otcper+otcmargin,
2020-12-29,3073,天方能源,tpex,otcmargin,
2020-12-29,3332,幸康,tpex,otcper+otcmargin,
2020-12-29,3426,台興,tpex,otcper,
2020-12-29,3698,隆達,twse,margin,
2020-12-29,4304,勝昱,tpex,otcper+otcmargin,
2020-12-29,4416,三圓,tpex,otcper+otcmargin,
2020-12-29,5205,中茂,tpex,otcper,
2020-12-29,5455,昇益,tpex,otcper+otcmargin,
2020-12-29,5703,亞都,tpex,otcper+otcmargin,
2020-12-29,6103,合邦,tpex,otcper+otcmargin,
2020-12-29,6131,鈞泰,twse,margin,
2020-12-29,6236,中湛,tpex,otcper,
2020-12-29,6291,沛亨,tpex,otcper+otcmargin,
2020-12-29,6452,康友-KY,twse,margin,
2020-12-29,6482,弘煜科,tpex,otcper,
2020-12-29,8921,沈氏,tpex,otcper,
2020-12-29,8923,時報,tpex,otcper+otcmargin,
2020-12-30,2438,翔耀,twse,margin,
2020-12-30,2448,晶電,twse,margin,
2020-12-30,2505,國揚,twse,margin,
2020-12-30,2719,燦星旅,tpex,otcmargin,
2020-12-30,2740,華軒,tpex,otcper,
2020-12-30,2910,統領,twse,per+margin,
2020-12-30,3064,泰偉,tpex,otcper+otcmargin,
2020-12-30,3073,天方能源,tpex,otcmargin,
2020-12-30,3698,隆達,twse,margin,
2020-12-30,4304,勝昱,tpex,otcper+otcmargin,
2020-12-30,4419,皇家美食,tpex,otcper,
2020-12-30,4556,旭然,tpex,otcper+otcmargin,
2020-12-30,5205,中茂,tpex,otcper,
2020-12-30,5455,昇益,tpex,otcper+otcmargin+otcinst,
2020-12-30,5703,亞都,tpex,otcper+otcmargin,
2020-12-30,6131,鈞泰,twse,margin,
2020-12-30,6199,天品,tpex,otcper,
2020-12-30,6236,中湛,tpex,otcper,
2020-12-30,6452,康友-KY,twse,margin,
2020-12-30,8067,志旭,tpex,otcper,
2020-12-30,8080,泰霖,tpex,otcmargin,
2020-12-30,8917,欣泰,tpex,otcper+otcmargin,
2020-12-30,8921,沈氏,tpex,otcper,
2020-12-30,8923,時報,tpex,otcper+otcmargin,
2020-12-31,2438,翔耀,twse,margin,
2020-12-31,2448,晶電,twse,margin,
2020-12-31,2505,國揚,twse,margin,
2020-12-31,2724,藝舍-KY,tpex,otcper+otcmargin,
2020-12-31,2740,華軒,tpex,otcper+otcinst,
2020-12-31,3064,泰偉,tpex,otcper+otcmargin,
2020-12-31,3073,天方能源,tpex,otcmargin,
2020-12-31,3332,幸康,tpex,otcper+otcmargin,
2020-12-31,3698,隆達,twse,margin,
2020-12-31,4304,勝昱,tpex,otcper+otcmargin,
2020-12-31,4419,皇家美食,tpex,otcper,
2020-12-31,4767,誠泰科技,tpex,otcper,
2020-12-31,5013,強新,tpex,otcper+otcmargin,
2020-12-31,5205,中茂,tpex,otcper,
2020-12-31,5601,台聯櫃,tpex,otcper,
2020-12-31,5703,亞都,tpex,otcper+otcmargin,
2020-12-31,6131,鈞泰,twse,margin,
2020-12-31,6212,理銘,tpex,otcper+otcmargin,
2020-12-31,6236,中湛,tpex,otcper,
2020-12-31,6242,立康,tpex,otcper,
2020-12-31,6452,康友-KY,twse,margin,
2020-12-31,6574,霈方,tpex,otcper,
2020-12-31,6680,鑫創電子,tpex,otcper,
2020-12-31,8067,志旭,tpex,otcper,
2020-12-31,8080,泰霖,tpex,otcmargin,
2020-12-31,8921,沈氏,tpex,otcper,
2021-01-04,2438,翔耀,twse,margin,
2021-01-04,2448,晶電,twse,margin,
2021-01-04,2718,全心投控,tpex,otcper,
2021-01-04,2724,藝舍-KY,tpex,otcper+otcmargin,
2021-01-04,2740,華軒,tpex,otcper+otcinst,
2021-01-04,3073,天方能源,tpex,otcmargin,
2021-01-04,3219,倚強科,tpex,otcper+otcmargin,
2021-01-04,3434,哲固,tpex,otcper+otcmargin,
2021-01-04,3629,地心引力,tpex,otcper,
2021-01-04,3698,隆達,twse,margin,
2021-01-04,4419,皇家美食,tpex,otcper,
2021-01-04,4609,唐鋒,tpex,otcper+otcmargin,
2021-01-04,5205,中茂,tpex,otcper,
2021-01-04,5601,台聯櫃,tpex,otcper,
2021-01-04,6131,鈞泰,twse,margin,
2021-01-04,6212,理銘,tpex,otcper+otcmargin,
2021-01-04,6236,中湛,tpex,otcper,
2021-01-04,6452,康友-KY,twse,margin,
2021-01-04,6574,霈方,tpex,otcper,
2021-01-04,6680,鑫創電子,tpex,otcper,
2021-01-04,8067,志旭,tpex,otcper,
2021-01-04,8080,泰霖,tpex,otcmargin,
2021-01-04,8455,大拓-KY,tpex,otcper,
2021-01-04,8921,沈氏,tpex,otcper,
2021-01-05,2438,翔耀,twse,margin,
2021-01-05,2448,晶電,twse,margin,
2021-01-05,2910,統領,twse,per+margin,
2021-01-05,3064,泰偉,tpex,otcper+otcmargin,
2021-01-05,3073,天方能源,tpex,otcmargin,
2021-01-05,3130,一零四,twse,per+margin,
2021-01-05,3698,隆達,twse,margin,
2021-01-05,3714,富采,twse,margin,
2021-01-05,4419,皇家美食,tpex,otcper,
2021-01-05,5205,中茂,tpex,otcper,
2021-01-05,5601,台聯櫃,tpex,otcper+otcinst,
2021-01-05,5703,亞都,tpex,otcper+otcmargin,
2021-01-05,6131,鈞泰,twse,margin,
2021-01-05,6236,中湛,tpex,otcper,
2021-01-05,6242,立康,tpex,otcper,
2021-01-05,6452,康友-KY,twse,margin,
2021-01-05,8067,志旭,tpex,otcper,
2021-01-05,8077,洛碁,tpex,otcper,
2021-01-05,8080,泰霖,tpex,otcmargin,
2021-01-05,8423,保綠-KY,tpex,otcper+otcinst,
2021-01-05,8923,時報,tpex,otcper+otcmargin+otcinst,
2021-01-06,2438,翔耀,twse,margin,
2021-01-06,2718,全心投控,tpex,otcper,
2021-01-06,2910,統領,twse,per+margin,
2021-01-06,3073,天方能源,tpex,otcmargin,
2021-01-06,3434,哲固,tpex,otcper+otcmargin,
2021-01-06,4419,皇家美食,tpex,otcper,
2021-01-06,5013,強新,tpex,otcper+otcmargin+otcinst,
2021-01-06,5205,中茂,tpex,otcper,
2021-01-06,5703,亞都,tpex,otcper+otcmargin,
2021-01-06,6131,鈞泰,twse,margin,
2021-01-06,6236,中湛,tpex,otcper,
2021-01-06,6452,康友-KY,twse,margin,
2021-01-06,8080,泰霖,tpex,otcmargin,
2021-01-06,8906,花王,tpex,otcper+otcmargin,
2021-01-06,8917,欣泰,tpex,otcper+otcmargin,
2021-01-06,8923,時報,tpex,otcper+otcmargin+otcinst,
2021-01-07,2035,唐榮,tpex,otcper+otcmargin,
2021-01-07,2438,翔耀,twse,margin,
2021-01-07,2718,全心投控,tpex,otcper,
2021-01-07,2910,統領,twse,per+margin,
2021-01-07,3073,天方能源,tpex,otcmargin,
2021-01-07,3130,一零四,twse,per+margin,
2021-01-07,4304,勝昱,tpex,otcper+otcmargin,
2021-01-07,4305,世坤,tpex,otcper+otcmargin,
2021-01-07,4754,國碳科,tpex,otcper+otcinst,
2021-01-07,5013,強新,tpex,otcper+otcmargin,
2021-01-07,5205,中茂,tpex,otcper,
2021-01-07,5264,鎧勝-KY,twse,margin,
2021-01-07,6131,鈞泰,twse,margin,
2021-01-07,6134,萬旭,tpex,otcmargin,
2021-01-07,6199,天品,tpex,otcper,
2021-01-07,6236,中湛,tpex,otcper,
2021-01-07,6242,立康,tpex,otcper,
2021-01-07,6251,定穎,twse,margin,
2021-01-07,6452,康友-KY,twse,margin,
2021-01-07,8080,泰霖,tpex,otcmargin,
2021-01-07,8423,保綠-KY,tpex,otcper,
2021-01-07,8427,基勝-KY,twse,per+margin,
2021-01-07,8921,沈氏,tpex,otcper,
2021-01-08,2438,翔耀,twse,margin,
2021-01-08,2718,全心投控,tpex,otcper,
2021-01-08,2724,藝舍-KY,tpex,otcper+otcmargin,
2021-01-08,2740,華軒,tpex,otcper,
2021-01-08,3073,天方能源,tpex,otcmargin,
2021-01-08,4304,勝昱,tpex,otcper+otcmargin,
2021-01-08,5205,中茂,tpex,otcper,
2021-01-08,5264,鎧勝-KY,twse,margin,
2021-01-08,5703,亞都,tpex,otcper+otcmargin,
