stock_id,name,market,sec_kind,halt_date,resume_date,source,asof
071767,聯電凱基77購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
071768,聯電凱基77購02,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
071811,樺漢統一77購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
071935,奇力新富邦79購02,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
071948,新光金凱基77購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
07198P,ZJ元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
072007,奇力新元大77購04,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
072034,奇力新群益77購02,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
072042,新光金日盛77購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
072053,聯電元大79購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
072082,新光金玉山79購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
072087,奇力新國泰77購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
07208P,奇力新群益7A售06,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
07214P,奇力新元大7A售01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
07215P,8J富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
072214,樺漢群益77購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
072247,奇力新元大77購05,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
072253,樺漢元大77購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
072285,奇力新統一77購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
072387,奇力新元大78購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
07238P,國巨富邦7B售01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07238P,國巨富邦7B售01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072405,樺漢統一77購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
072430,聯電中信78購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
072452,聯電麥證77購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
07245P,AH中信,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
072462,樺漢麥證77購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
07254P,8T富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
072554,樺漢元富77購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
072560,聯電兆豐77購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
07263P,國巨國泰7A售02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07263P,國巨國泰7A售02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072644,新光金麥證77購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
07270P,國巨統一7A售07,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07270P,國巨統一7A售07,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072740,國巨凱基77購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072740,國巨凱基77購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072741,國巨凱基77購03,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072741,國巨凱基77購03,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072753,國巨群益77購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072753,國巨群益77購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072754,國巨群益77購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072754,國巨群益77購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072755,國巨群益77購03,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072755,國巨群益77購03,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072757,奇力新群益77購03,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
07275P,奇力新元大7A售03,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
072769,國巨元大77購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072769,國巨元大77購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072770,國巨元大77購03,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072770,國巨元大77購03,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072771,國巨元大77購04,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072771,國巨元大77購04,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
07277P,兆豐NE,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
072783,新光金元大77購03,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
072787,國巨中信78購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072787,國巨中信78購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072790,國巨台新77購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072790,國巨台新77購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072791,國巨台新78購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072791,國巨台新78購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072795,國巨永豐77購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072795,國巨永豐77購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072796,國巨永豐77購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072796,國巨永豐77購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
07282P,奇力新群益7B售03,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
072878,奇力新元大77購06,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
072891,國巨國票77購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072891,國巨國票77購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072893,國巨凱基77購04,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072893,國巨凱基77購04,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072898,國巨日盛77購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072898,國巨日盛77購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072915,國巨統一77購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072915,國巨統一77購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072916,國巨統一77購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072916,國巨統一77購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072917,國巨統一78購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072917,國巨統一78購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
072923,國巨國泰77購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
072923,國巨國泰77購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073024,聯電麥證78購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
073025,國巨麥證77購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073025,國巨麥證77購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073026,國巨麥證78購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073026,國巨麥證78購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073069,國巨元大77購06,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073069,國巨元大77購06,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073070,國巨元大77購07,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073070,國巨元大77購07,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073087,聯電台新78購03,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
073099,聯電麥證7A購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
073125,新光金兆豐81購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
073134,樺漢兆豐77購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
073136,聯電國泰77購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
07314P,國巨統一81售01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07314P,國巨統一81售01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073180,奇力新群益77購04,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
073190,仁寶麥證78購01,twse,其他,2018-08-07,2018-08-08,twse-TWTAWU,2026-09-07
073212,聯電統一78購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
07321P,國巨元大7A售04,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07321P,國巨元大7A售04,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
07322P,國巨元大7A售05,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07322P,國巨元大7A售05,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073233,國巨第一77購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073233,國巨第一77購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
07325P,國巨兆豐7A售01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07325P,國巨兆豐7A售01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
07330P,國巨富邦7B售02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07330P,國巨富邦7B售02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073327,樺漢麥證78購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
073361,樺漢群益78購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
07336P,國巨永豐7A售03,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07336P,國巨永豐7A售03,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073418,樺漢麥證7A購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
073421,國巨兆豐78購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073421,國巨兆豐78購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073422,國巨兆豐79購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073422,國巨兆豐79購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073480,國巨永豐78購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073480,國巨永豐78購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073500,國巨富邦78購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073500,國巨富邦78購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073501,國巨富邦79購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073501,國巨富邦79購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073505,國巨中信78購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073505,國巨中信78購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073511,樺漢永豐78購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
073523,國巨日盛78購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073523,國巨日盛78購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073532,聯電兆豐78購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
073594,國巨國泰79購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073594,國巨國泰79購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073601,聯電富邦79購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
073635,國巨元大78購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073635,國巨元大78購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073710,國巨元富78購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073710,國巨元富78購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073711,國巨元富78購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073711,國巨元富78購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073733,聯電永昌7A購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
073755,國巨元大78購03,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073755,國巨元大78購03,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073756,國巨元大78購04,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073756,國巨元大78購04,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073796,國巨麥證7A購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073796,國巨麥證7A購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
07384P,國巨中信7B售04,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07384P,國巨中信7B售04,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073850,國巨中信79購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073850,國巨中信79購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073857,奇力新永豐78購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
07391P,國巨康和7A售01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07391P,國巨康和7A售01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073926,奇力新凱基78購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
07393P,國巨富邦7B售05,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07393P,國巨富邦7B售05,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073947,新光金麥證79購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
073959,國巨富邦78購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
073959,國巨富邦78購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
073966,奇力新富邦7A購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
073976,聯電日盛78購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
074001,聯電麥證7A購02,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
074003,國巨麥證78購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074003,國巨麥證78購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074013,樺漢群益78購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
074023,國巨統一78購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074023,國巨統一78購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074043,奇力新兆豐78購02,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
074045,聯電國票78購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
074047,新光金國票78購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074050,奇力新日盛78購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
074058,國巨統一78購03,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074058,國巨統一78購03,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074065,國巨凱基78購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074065,國巨凱基78購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074089,國巨國泰79購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074089,國巨國泰79購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074125,國巨麥證79購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074125,國巨麥證79購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074147,國巨永豐78購03,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074147,國巨永豐78購03,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074159,奇力新群益79購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
07415P,國巨統一7A售09,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07415P,國巨統一7A售09,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074195,新光金元大7A購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074204,國巨富邦79購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074204,國巨富邦79購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074205,國巨富邦7A購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074205,國巨富邦7A購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074249,新光金群益78購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074269,樺漢麥證7A購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
074315,奇力新永豐78購02,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
074347,新光金康和78購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074348,國巨兆豐78購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074348,國巨兆豐78購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074369,樺漢群益78購03,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
074376,樺漢永豐78購02,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
07437P,奇力新永豐7A售02,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
074439,聯電群益7A購01,twse,其他,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
074441,國巨群益7A購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074441,國巨群益7A購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074442,國巨群益7A購02,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074442,國巨群益7A購02,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074445,新光金群益78購02,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074455,國巨永豐78購04,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074455,國巨永豐78購04,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074493,新光金凱基78購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074501,樺漢凱基78購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
074503,奇力新台新7A購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
074504,新光金台新7A購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
07450P,國巨統一7A售10,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07450P,國巨統一7A售10,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074516,國巨元大78購06,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074516,國巨元大78購06,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074519,新光金元大78購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074529,樺漢元大78購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
074530,樺漢元大7A購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
074534,新光金統一78購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074538,樺漢統一7A購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
074554,新光金富邦78購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
07455P,國巨元大7A售09,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07455P,國巨元大7A售09,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
07456P,國巨元大7A售10,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07456P,國巨元大7A售10,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074594,國巨日盛79購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074594,國巨日盛79購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074605,樺漢中信7A購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
074675,新光金中信79購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074680,新光金永豐79購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074708,樺漢凱基79購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
074710,新光金日盛79購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
07471P,國巨統一7A售11,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
07471P,國巨統一7A售11,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074735,樺漢富邦7A購01,twse,其他,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
074740,國巨元大79購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074740,國巨元大79購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074743,新光金元大79購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
07474P,奇力新元富7A售03,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
074758,國巨統一7A購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074758,國巨統一7A購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074761,新光金統一79購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074767,奇力新元富79購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
07477P,大成鋼元富7A售02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
074819,奇力新國票79購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
074856,國巨國票79購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
074856,國巨國票79購01,twse,其他,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
074858,新光金國票79購01,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074869,奇力新群益7A購01,twse,其他,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
074882,新光金凱基79購02,twse,其他,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
074894,國巨永豐79購01,twse,其他,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
