stock_id,date,kind,factor,share_factor,ratio,lag,shares_before,shares_after
3206,2019-07-31,除權息,0.92591304,0.98039215,0.944431,0,52859432,53916621
5871,2019-07-31,權息,0.94164318,0.97087379,0.969892,13,1289514593,1328200030
6472,2019-07-31,除權息,0.75736434,0.76846475,0.985555,0,29519386,38413455
8404,2019-07-31,權息,0.92225889,0.92592593,0.996040,10,291831598,315178126
2115,2019-08-01,權息,0.92951467,0.95238096,0.975990,6,81964967,86063215
3209,2019-08-01,權息,0.93137255,0.98039216,0.950000,19,169525076,172915577
4433,2019-08-01,除權息,0.83520000,0.83660575,0.998320,0,34535155,41280083
5392,2019-08-01,除權息,0.94278146,0.95481894,0.987393,0,159102781,166631363
6177,2019-08-01,權息,0.93650819,0.95189234,0.983838,10,244538047,256896748
6464,2019-08-01,權息,0.94052144,0.99009901,0.949927,24,121628422,122844706
6625,2019-08-01,權息,0.92372355,0.95319052,0.969086,15,35490546,37233423
8437,2019-08-01,除權息,0.77755102,0.80000000,0.971939,0,38280856,47851070
8936,2019-08-01,除權,0.99492386,0.91864515,1.083034,0,225836608,245836608
2838,2019-08-02,權,0.93457941,0.93258956,1.002134,15,2690012883,2884455292
8929,2019-08-02,除權息,0.94521576,0.97087379,0.973572,0,49107633,50580862
1464,2019-08-05,權,0.98916525,0.86998319,1.136994,32,334565652,384565652
3049,2019-08-05,權,0.99543439,0.91325345,1.089987,32,736948529,806948529
4745,2019-08-05,除權息,0.82828685,0.83333333,0.993944,0,61467894,73761473
5531,2019-08-05,權,0.99009896,0.99009901,1.000000,13,972746775,982474245
6245,2019-08-05,除權息,0.90182529,0.92592055,0.973977,0,109266438,118008438
8436,2019-08-05,除權息,0.85569528,0.86604619,0.988048,0,102792035,118691169
1240,2019-08-06,除權息,0.94094650,0.97087379,0.969175,0,33000000,33990000
1453,2019-08-06,權,0.90909089,0.90909091,1.000000,20,89674671,98642138
1718,2019-08-06,權息,0.92864879,0.93896714,0.989011,12,1522410532,1621367217
2801,2019-08-06,權息,0.95072544,0.98039216,0.969740,10,9789520746,9985311160
4707,2019-08-06,除權息,0.92535885,0.93457944,0.990134,0,267819792,286567177
4953,2019-08-06,除權息,0.89747126,0.90931815,0.986972,0,60379729,66401104
2049,2019-08-07,權息,0.94358015,0.97087379,0.971888,16,300562026,309578886
2539,2019-08-07,權息,0.87914322,0.88495575,0.993432,16,408242809,461314374
2547,2019-08-08,權息,0.92207881,0.98039216,0.940520,13,894419263,912307649
4764,2019-08-08,權息,0.85352301,0.90909091,0.938875,17,69807832,76788615
5291,2019-08-08,除權,0.98550000,0.91792359,1.073619,0,33551308,36551308
2892,2019-08-09,權息,0.94667360,0.99009901,0.956140,10,12338557223,12461942795
3491,2019-08-09,除權息,0.91482143,0.94324894,0.969862,0,56733841,60147262
4207,2019-08-09,除權息,0.93728814,0.96153846,0.974780,0,166277723,172928832
2887,2019-08-12,權息,0.94480280,0.97955921,0.964518,12,10438243070,10656061370
5820,2019-08-12,除權息,0.91904762,0.97500310,0.942610,0,3619035741,3711819741
1101,2019-08-13,權息,0.86420922,0.93458028,0.924703,15,5108059911,5465619204
3454,2019-08-13,權息,0.95383276,0.97570777,0.977580,5,84478575,86581841
2834,2019-08-14,權息,0.93105896,0.95238095,0.977612,20,6393880193,6713574203
4977,2019-08-14,權,0.98234872,0.92497061,1.062032,16,61640551,66640551
5880,2019-08-14,權息,0.93569720,0.97087379,0.963768,12,12568784736,12945848278
2880,2019-08-15,權息,0.92427800,0.94831674,0.974651,14,11543613256,12172740178
4912,2019-08-15,權息,0.81869699,0.83341314,0.982342,18,39563846,47472069
4123,2019-08-16,除權息,0.85278137,0.87086731,0.979232,0,355280985,407962247
9946,2019-08-19,權息,0.92391882,0.93457944,0.988593,22,281140998,300820867
1340,2019-08-20,權息,0.89898994,0.90909091,0.988889,19,139020777,152922855
6443,2019-08-20,權,0.97158760,0.82850361,1.172702,20,314016730,379016730
8489,2019-08-21,除權息,0.91759124,0.95413549,0.961699,0,36020918,37752414
2702,2019-08-22,權息,0.91664346,0.92592593,0.989975,21,102301424,110485538
5289,2019-08-22,除權息,0.93480620,0.98039216,0.953502,0,78166129,79729451
6569,2019-08-22,除權,0.90907317,0.90909091,0.999980,0,20007471,22008218
1516,2019-08-23,權,0.95630649,0.95630653,1.000000,16,31893673,33350889
1586,2019-08-23,除權息,0.93813814,0.95430707,0.983057,0,76488857,80151200
1609,2019-08-23,權,0.96153841,0.96153846,1.000000,22,572180791,595068022
2114,2019-08-23,權息,0.89899637,0.95238096,0.943946,18,67525288,70901552
8423,2019-08-23,除權息,0.91346939,0.95234428,0.959180,0,21023000,22075000
8477,2019-08-23,除權,0.90917431,0.90911824,1.000062,0,22692604,24961114
1313,2019-08-26,權,0.97109239,0.97109240,1.000000,13,1293832629,1332347607
1460,2019-08-26,權,0.98039210,0.98039216,1.000000,17,499837433,509834182
1587,2019-08-26,權息,0.97512118,0.98039216,0.994624,18,66035900,67356618
1597,2019-08-26,除權息,0.89935829,0.90909090,0.989294,0,73806862,81187549
3289,2019-08-26,除權,0.92752688,0.67940196,1.365211,0,63575121,93575121
3362,2019-08-26,除權息,0.97041540,0.98039216,0.989824,0,109358706,111545880
5525,2019-08-26,權息,0.84403968,0.90909091,0.928444,19,222719921,244991913
6469,2019-08-26,除權,0.88557047,0.87980675,1.006551,0,36551595,41545027
8147,2019-08-26,除權息,0.96504298,0.98039217,0.984344,0,29691820,30285656
1210,2019-08-27,權息,0.91626030,0.95238095,0.962073,14,787941987,827339086
2023,2019-08-27,權息,0.96955901,0.98039216,0.988950,18,1875811292,1913327518
2812,2019-08-27,權息,0.92919205,0.95057034,0.977510,12,3525508458,3708834898
3312,2019-08-27,權息,0.89975037,0.93457944,0.962733,12,110310394,118032122
5876,2019-08-27,權,0.97263222,0.91520891,1.062743,31,4101603140,4481603140
6516,2019-08-27,除權息,0.85486301,0.85551430,0.999239,0,30040085,35113481
8255,2019-08-27,除權,0.98787234,0.82391460,1.198998,0,74865000,90865000
1514,2019-08-28,權息,0.93147600,0.97087379,0.959420,21,201067013,207099023
2104,2019-08-28,權息,0.84907916,0.88495575,0.959459,11,871445686,984733625
2640,2019-08-28,除權,0.95243742,0.95238095,1.000059,0,51195297,53755062
3236,2019-08-28,除權息,0.90748899,0.92165898,0.984626,0,85641378,92920896
3483,2019-08-28,除權息,0.94137214,0.94438880,0.996806,0,53856000,57027360
3706,2019-08-28,權息,0.82822295,0.86956522,0.952456,13,936767693,1077282847
4549,2019-08-28,除權息,0.91114719,0.95294272,0.956141,0,40389224,42383685
6485,2019-08-28,除權,0.86974359,0.86965463,1.000102,0,34250050,39383508
1229,2019-08-29,權息,0.91017017,0.95238095,0.955679,8,1052133182,1104739841
1231,2019-08-29,權息,0.91511387,0.95238095,0.960870,13,166281329,174595395
1436,2019-08-29,權息,0.79317267,0.83333333,0.951807,24,79695000,95634000
1441,2019-08-29,權息,0.75262468,0.77492468,0.971223,13,78112408,100800000
1599,2019-08-29,除權息,0.81488889,0.84000796,0.970097,0,62002519,73811823
2509,2019-08-29,權息,0.83016255,0.84745763,0.979592,16,172997328,204136846
2845,2019-08-29,權息,0.93854317,0.97418412,0.963415,17,3269185979,3355819407
3033,2019-08-29,權息,0.89481808,0.94081422,0.951110,16,345985599,367751242
8908,2019-08-29,除權,0.91742508,0.91743119,0.999993,0,165367462,180250534
6409,2019-09-02,權息,0.92401216,0.94458368,0.978222,20,78685230,83301492
8429,2019-09-02,權息,0.97408799,0.98328417,0.990647,8,182642233,185747151
1815,2019-09-03,除權息,0.95709571,0.99021335,0.966555,0,428709403,432946498
5607,2019-09-03,權,0.92267765,0.73910673,1.248369,31,169979100,229979100
8421,2019-09-03,除權息,0.95359477,0.97560976,0.977435,0,53480137,54817140
4763,2019-09-04,權息,0.88468578,0.91000397,0.972178,11,46480000,51076700
2618,2019-09-05,權息,0.93714211,0.97102776,0.965103,12,4712950694,4853569490
4426,2019-09-05,權息,0.91709155,0.92250923,0.994127,20,148597303,161079476
8403,2019-09-05,除權息,0.93684211,0.95238095,0.983684,0,97437761,102309649
2236,2019-09-09,權息,0.91180258,0.91678231,0.994568,6,41096386,44826766
2888,2019-09-09,權,0.99785621,0.97301672,1.025528,13,12260394063,12600394063
3577,2019-09-09,除權息,0.89160935,0.90909091,0.980770,0,48058343,52864177
3594,2019-09-10,除權息,0.97625000,0.98086597,0.995294,0,62998571,64227502
4919,2019-09-10,權,0.95890104,0.72179177,1.328501,28,207554400,287554400
8354,2019-09-10,除權息,0.86971678,0.89285714,0.974083,0,70118092,78532263
2836,2019-09-11,權息,0.95174818,0.96246391,0.988866,12,1040343106,1080916486
8279,2019-09-19,除權,0.97581882,0.85240316,1.144786,0,23100851,27100851
2605,2019-09-20,權息,0.95958453,0.97087378,0.988372,18,568304171,585353297
2889,2019-09-24,權,0.99009900,0.99009901,1.000000,13,2819865936,2848064596
4552,2019-09-25,權息,0.82379176,0.86206897,0.955598,18,100000000,116000000
6590,2019-09-26,除權,0.95555556,0.83539095,1.143842,0,15225000,18225000
6596,2019-09-30,除權,0.90909091,0.90909091,1.000000,0,25300000,27830000
8027,2019-09-30,除權息,0.97125749,0.98063550,0.990437,0,79884285,81461751
6221,2019-10-01,除權息,0.86780952,0.88888888,0.976286,0,39910358,44899153
4563,2019-10-03,除權,0.97910751,0.88876529,1.101649,0,39950000,44950000
6246,2019-10-03,除權,0.96157735,0.96153837,1.000041,0,29574175,30757145
4152,2019-10-04,除權,0.99748503,0.86258468,1.156391,0,64027534,74227534
5521,2019-10-04,權,0.98111690,0.77655000,1.263430,36,347527413,447527413
2882,2019-10-14,權,0.99435864,0.95398357,1.042323,35,12563210128,13169210128
3596,2019-10-23,權,0.98252963,0.92807656,1.058673,18,193555090,208555090
4502,2019-10-23,除權息,0.92990196,0.93471089,0.994855,0,46518844,49768163
8936,2019-10-23,除權息,0.98162730,0.98640762,0.995154,0,245836608,249224157
6257,2019-10-24,權,0.98879685,0.95319388,1.037351,18,391851117,411092773
6461,2019-10-28,除權,0.98238095,0.80099502,1.226451,0,80500000,100500000
3406,2019-11-04,權,0.98143965,0.90899127,1.079702,17,100798463,110890463
6541,2019-11-04,權,0.99196026,0.92396197,1.073594,21,243974074,264052074
2603,2019-11-05,權,0.99123461,0.93766847,1.057127,19,4512973786,4812973786
1909,2019-11-06,權,0.99820168,0.95893850,1.040944,33,1167685727,1217685727
1235,2019-11-14,權,0.88888889,0.88888889,1.000000,15,87960388,98955436
3188,2019-11-18,除權,0.94418605,0.75061332,1.257886,0,90295120,120295120
4168,2019-11-19,除權,1.00000000,0.93859339,1.065424,0,76424456,81424456
3680,2019-11-20,除權,0.99424000,0.95274139,1.043557,0,70560582,74060582
1626,2019-11-21,權,0.98907603,0.89764716,1.101854,17,122843586,136850637
6547,2019-11-21,除權,0.98990991,0.83873200,1.180246,0,156025750,186025750
6426,2019-11-22,除權,0.95816949,0.87016022,1.101141,0,33509000,38509000
5284,2019-11-27,權,0.99075117,0.90381226,1.096191,20,39464608,43664608
6452,2019-11-27,權息,0.77028794,0.78000000,0.987549,9,78000000,100000000
8099,2019-11-27,除權,0.95854342,0.79674797,1.203070,0,70560000,88560000
8941,2019-11-27,除權,0.90901379,0.90909092,0.999915,0,25132643,27645907
2929,2019-11-28,權息,0.84503236,0.87035781,0.970902,10,82645080,94955292
1598,2019-12-04,權,0.99551643,0.83492742,1.192339,27,96100887,115100887
3576,2019-12-04,權,0.99475605,1.00036045,0.994398,13,2516484132,2515577382
3321,2019-12-05,權,0.92305759,0.73854867,1.249826,18,93218519,126218519
4979,2019-12-10,除權,0.98200837,0.87773056,1.118804,0,105526279,120226279
2643,2019-12-20,除權,0.98316832,0.87433333,1.124478,0,26230000,30000000
6438,2019-12-24,除權,0.99283111,0.95854063,1.035774,0,57800000,60300000
4104,2019-12-25,權,0.98450791,0.90789873,1.084381,15,128148970,141148970
5278,2019-12-26,除權,0.98851711,0.94100691,1.050489,0,14356025,15256025
5324,2020-01-02,除權,0.99285714,0.78002493,1.272853,0,106379090,136379090
6472,2020-01-15,除權,0.98966443,0.94715000,1.044887,0,39427249,41627249
3483,2020-02-11,除權,0.98136201,0.93445563,1.050196,0,57027360,61027360
8086,2020-02-12,除權,0.98365095,0.93536550,1.051622,0,144716123,154716123
6023,2020-02-13,除權,0.99014337,0.92919328,1.065595,0,232276288,249976288
6213,2020-02-13,權,0.98069250,0.90989833,1.077804,33,302957218,332957218
4563,2020-03-02,除權,0.97387580,0.81801638,1.190533,0,44950000,54950000
6024,2020-03-04,權,0.96263173,0.83843190,1.148133,17,176437584,210437584
6220,2020-03-04,除權,0.98561798,0.92568067,1.064749,0,124554488,134554488
1449,2020-03-05,權,0.95936255,0.66655546,1.439284,14,120000000,180030030
4746,2020-03-05,權,0.98995878,0.91413737,1.082943,26,99012550,108312550
1506,2020-03-10,權,0.96085748,0.75296753,1.276094,32,122855501,163161751
3563,2020-03-27,權,1.00259985,0.95260264,1.052485,32,42608234,44728234
4173,2020-04-16,除權,0.89007264,0.59771694,1.489121,0,44574355,74574355
2888,2020-04-17,權,0.99759680,0.96774291,1.030849,17,12600394063,13020394063
6208,2020-04-17,除權,0.99137577,0.95192010,1.041449,0,98993565,103993565
6589,2020-04-22,除權,0.96892655,0.82870769,1.169202,0,169329075,204329075
5215,2020-04-23,權,0.97787765,0.91573625,1.067859,34,54337500,59337500
5469,2020-04-23,權,0.99403919,0.92998277,1.068879,21,491441352,528441352
6251,2020-05-28,權,0.98248701,0.90355538,1.087357,15,281059335,311059335
2406,2020-06-10,權,0.97648125,0.72018745,1.355871,11,205905689,285905689
4152,2020-06-10,除權,0.99360223,0.88121954,1.127531,0,74188934,84188934
3512,2020-06-16,除權,0.97060811,0.84523810,1.148325,0,71000000,84000000
4155,2020-06-22,權息,0.93230964,0.83672807,1.114233,32,79433651,94933651
6573,2020-06-22,權,0.97692971,0.83850800,1.165081,17,67499345,80499345
5871,2020-06-23,權息,0.92698318,0.96153846,0.964063,13,1328200030,1381328031
6570,2020-06-30,除權息,0.87067308,0.90090090,0.966447,0,27104664,30086177
2637,2020-07-06,權息,0.92195702,0.97691687,0.943742,12,729155894,746384791
1773,2020-07-08,權息,0.81912144,0.83333333,0.982946,16,150000000,180000000
1708,2020-07-09,權息,0.89879256,0.92592593,0.970696,14,211520260,228441881
2231,2020-07-09,權息,0.93607875,1.00741963,0.929185,35,122821241,121916665
4114,2020-07-09,除權息,0.92495379,0.86375295,1.070855,0,244168526,282683289
3376,2020-07-13,權息,0.95989918,0.94775246,1.012816,34,181759346,191779346
2726,2020-07-14,除權,0.95217391,0.95472999,0.997323,0,34908543,36563786
3706,2020-07-14,權息,0.86675020,0.89285714,0.970760,15,1077282847,1206556789
5227,2020-07-14,除權,0.93696275,0.81252304,1.153152,0,130019664,160019664
6222,2020-07-14,除權,0.96602317,0.85217625,1.133596,0,34588878,40588878
6596,2020-07-14,除權,0.99315206,0.92766667,1.070592,0,27830000,30000000
2027,2020-07-15,權息,0.94239244,0.98039216,0.961240,36,1233790052,1258465853
6732,2020-07-15,除權息,0.82617747,0.84551491,0.977129,0,41356348,48912618
4139,2020-07-16,除權息,0.96343693,0.98619330,0.976925,0,41962437,42549911
4745,2020-07-16,除權息,0.92575406,0.95238095,0.972042,0,73761473,77449547
5514,2020-07-16,除權,0.90931373,0.90909091,1.000245,0,176643300,194307630
6446,2020-07-17,除權,0.98098485,0.85306745,1.149950,0,225161935,263943882
8462,2020-07-17,權息,0.92626487,0.95236507,0.972594,30,70240179,73753418
1615,2020-07-20,權息,0.87144737,0.90909091,0.958592,22,111861784,123047962
2641,2020-07-20,除權息,0.97458894,0.99009901,0.984335,0,151124642,152635888
5386,2020-07-20,除權息,0.93595890,0.95238090,0.982757,0,22474972,23598722
6680,2020-07-20,除權,0.94294118,0.94339623,0.999518,0,17500000,18550000
1626,2020-07-21,權息,0.95282401,0.98039216,0.971880,19,136850637,139587650
3257,2020-07-21,權息,0.92643635,0.95382512,0.971285,11,69380277,72738991
2834,2020-07-22,權息,0.93529785,0.95238095,0.982063,22,7131984244,7488583457
8444,2020-07-22,除權,0.86963064,0.87027304,0.999262,0,73770300,84766845
1305,2020-07-23,權息,0.92757932,0.95238095,0.973958,23,527029927,553381423
1308,2020-07-23,權息,0.92322643,0.95238095,0.969388,21,554382745,582101882
1309,2020-07-23,權息,0.95289463,0.97087379,0.981481,23,334204892,344231038
2496,2020-07-23,權息,0.88813507,0.91003386,0.975936,20,17459400,19185440
2838,2020-07-23,權息,0.92645261,0.93246408,0.993553,17,2884455292,3093368806
4760,2020-07-23,除權息,0.95115020,0.96405229,0.986617,0,29500000,30600000
5206,2020-07-23,除權息,0.91229050,0.95238095,0.957905,0,148500000,155925000
5706,2020-07-23,權息,0.90408998,0.91324200,0.989979,16,61294353,67117317
3114,2020-07-24,除權息,0.90726496,0.94786730,0.957165,0,56000000,59080000
3546,2020-07-24,除權息,0.87709677,0.90987015,0.963980,0,41747917,45883379
6186,2020-07-24,除權,0.94833597,0.76929183,1.232739,0,100034408,130034408
3537,2020-07-27,除權息,0.87468354,0.90909091,0.962152,0,48695220,53564742
5392,2020-07-27,除權息,0.96040404,0.98039216,0.979612,0,166631363,169963990
1231,2020-07-28,權息,0.91836734,0.95238095,0.964286,14,174595395,183325165
2884,2020-07-28,權息,0.90088041,0.92459676,0.974350,15,11619500000,12567100000
4754,2020-07-28,除權息,0.84523364,0.86956523,0.972019,0,18761208,21575389
6177,2020-07-28,權息,0.85233056,0.75445006,1.129738,17,257238332,340961379
8917,2020-07-28,除權息,0.89617564,0.90909091,0.985793,0,122203200,134423520
4538,2020-07-30,除權息,0.93116883,0.94339623,0.987039,0,47600000,50456000
2395,2020-07-31,權息,0.88870597,0.90862773,0.978075,15,700870010,771350011
4126,2020-08-03,除權息,0.86937431,0.90930050,0.956091,0,66015216,72600000
4550,2020-08-03,除權息,0.92191235,0.98039215,0.940351,0,37096846,37838783
2855,2020-08-04,權息,0.92006031,0.98039216,0.938462,15,1372390028,1399837829
9925,2020-08-04,權息,0.94000080,0.99009901,0.949401,12,383653075,387489605
2905,2020-08-05,權息,0.87878787,0.90909091,0.966667,20,826682688,909350956
3541,2020-08-05,除權息,0.89143577,0.95238094,0.936008,0,49321087,51787142
4576,2020-08-05,權息,0.99354185,0.99403578,0.999503,21,117908241,118615691
6569,2020-08-05,除權息,0.77325905,0.79999999,0.966574,0,22008218,27510273
3217,2020-08-06,除權,0.97819672,0.91121391,1.073509,0,82104203,90104203
4123,2020-08-06,除權息,0.93711340,0.93229126,1.005172,0,428157937,459253406
2892,2020-08-07,權息,0.92822033,0.97087379,0.956067,18,12461942795,12835801078
8406,2020-08-07,除權息,0.93200000,0.95238095,0.978600,0,92450472,97072996
2801,2020-08-11,權息,0.94171289,0.96153846,0.979381,13,9985311160,10384723606
2887,2020-08-11,權息,0.93748000,0.97720487,0.959348,11,10659928870,10908591670
6016,2020-08-11,除權息,0.96190476,0.99304866,0.968638,0,590322726,594454986
9802,2020-08-11,權,0.98148881,0.94418053,1.039514,38,175117167,185470004
