class,stock_id,date,official_factor,our_factor,official_src,our_event,our_kind
A,3570,2015-08-26,0.94134897,0.94134897,exDailyQ,exright,
A,4903,2015-08-26,0.96313364,0.96313364,exDailyQ,exright,
A,5014,2015-08-26,0.93459302,0.93459302,exDailyQ,exright,
A,5255,2015-08-26,0.95027624,0.95027624,exDailyQ,exright,
A,5603,2015-08-26,0.86706587,0.86706587,exDailyQ,exright,
A,5703,2015-08-26,0.98309179,0.98309179,exDailyQ,exright,
A,6294,2015-08-26,0.90908367,0.90908367,exDailyQ,exright,
A,8937,2015-08-26,0.97714286,0.97714286,exDailyQ,exright,
A,9950,2015-08-26,0.90769231,0.90769231,exDailyQ,exright,
A,1784,2015-08-27,0.96713615,0.96713615,exDailyQ,exright,
A,3092,2015-08-27,0.94736842,0.94736842,exDailyQ,exright,
A,3285,2015-08-27,0.96714579,0.96714579,exDailyQ,exright,
A,3289,2015-08-27,0.97171146,0.97171146,exDailyQ,exright,
A,3373,2015-08-27,0.95731707,0.95731707,exDailyQ,exright,
A,4430,2015-08-27,0.94654788,0.94654788,exDailyQ,exright,
A,4549,2015-08-27,0.93149606,0.93149606,exDailyQ,exright,
A,4953,2015-08-27,0.9030303,0.9030303,exDailyQ,exright,
A,5210,2015-08-27,0.94664372,0.94664372,exDailyQ,exright,
A,5291,2015-08-27,0.88589744,0.88589744,exDailyQ,exright,
A,6227,2015-08-27,0.93076923,0.93076923,exDailyQ,exright,
A,6247,2015-08-27,0.99230769,0.99230769,exDailyQ,exright,
A,6290,2015-08-27,0.90473684,0.90473684,exDailyQ,exright,
A,8076,2015-08-27,0.91944056,0.91944056,exDailyQ,exright,
A,8079,2015-08-27,0.92156863,0.92156863,exDailyQ,exright,
A,8088,2015-08-27,0.886121,0.886121,exDailyQ,exright,
A,8410,2015-08-27,0.88235294,0.88235294,exDailyQ,exright,
A,3105,2015-08-28,1.15890909,1.15890909,revivt,reduce,
A,3363,2015-08-28,0.98076923,0.98076923,exDailyQ,exright,
A,4908,2015-08-28,0.90027701,0.90027701,exDailyQ,exright,
A,4991,2015-08-28,0.81848998,0.81848998,exDailyQ,exright,
A,6174,2015-08-28,0.91724138,0.91724138,exDailyQ,exright,
A,8071,2015-08-28,0.99115044,0.99115044,exDailyQ,exright,
A,9960,2015-08-28,0.96330275,0.96330275,exDailyQ,exright,
A,3268,2015-08-31,0.91060606,0.91060606,exDailyQ,exright,
A,3324,2015-08-31,0.9875,0.9875,exDailyQ,exright,
A,4175,2015-08-31,0.95733333,0.95733333,exDailyQ,exright,
A,4303,2015-08-31,0.9824,0.9824,exDailyQ,exright,
A,4728,2015-08-31,0.97431579,0.97431579,exDailyQ,exright,
A,6138,2015-08-31,0.89411765,0.89411765,exDailyQ,exright,
A,6237,2015-08-31,0.96551724,0.96551724,exDailyQ,exright,
A,2734,2015-09-01,0.85095541,0.85095541,exDailyQ,exright,
A,3264,2015-09-01,0.9122549,0.9122549,exDailyQ,exright,
A,3290,2015-09-01,0.96732026,0.96732026,exDailyQ,exright,
A,3291,2015-09-01,0.88764045,0.88764045,exDailyQ,exright,
A,6180,2015-09-01,0.98097826,0.98097826,exDailyQ,exright,
A,6203,2015-09-01,0.88993711,0.88993711,exDailyQ,exright,
A,6261,2015-09-01,0.88850103,0.88850103,exDailyQ,exright,
A,8941,2015-09-01,0.8292,0.8292,exDailyQ,exright,
A,1599,2015-09-02,0.96016343,0.96016343,exDailyQ,exright,
A,2221,2015-09-02,0.97905405,0.97905405,exDailyQ,exright,
A,3581,2015-09-02,0.92666667,0.92666667,exDailyQ,exright,
A,4107,2015-09-02,1.21863581,1.21863581,revivt,reduce,
A,4973,2015-09-02,0.90196078,0.90196078,exDailyQ,exright,
A,5452,2015-09-02,0.98094028,0.98094028,exDailyQ,exright,
A,8234,2015-09-02,0.92196078,0.92196078,exDailyQ,exright,
A,3163,2015-09-03,0.96307692,0.96307692,exDailyQ,exright,
A,3322,2015-09-03,0.93628809,0.93628809,exDailyQ,exright,
A,3362,2015-09-03,0.94228571,0.94228571,exDailyQ,exright,
A,3552,2015-09-03,0.98181818,0.98181818,exDailyQ,exright,
A,5464,2015-09-03,0.87319885,0.87319885,exDailyQ,exright,
A,6217,2015-09-03,0.95035461,0.95035461,exDailyQ,exright,
A,8390,2015-09-03,0.97450199,0.97450199,exDailyQ,exright,
A,3663,2015-09-04,0.97206704,0.97206704,exDailyQ,exright,
A,6426,2015-09-04,0.95129032,0.95129032,exDailyQ,exright,
A,8050,2015-09-04,0.9522,0.9522,exDailyQ,exright,
A,2718,2015-09-07,0.98461538,0.98461538,exDailyQ,exright,
A,3081,2015-09-07,0.8550358,0.8550358,exDailyQ,exright,
A,3594,2015-09-07,0.95198238,0.95198238,exDailyQ,exright,
A,4123,2015-09-07,0.90903522,0.90903522,exDailyQ,exright,
A,6223,2015-09-07,0.93062284,0.93062284,exDailyQ,exright,
A,2636,2015-09-08,0.92134831,0.92134831,exDailyQ,exright,
A,4933,2015-09-08,0.91583333,0.91583333,exDailyQ,exright,
A,4971,2015-09-08,0.9838785,0.9838785,exDailyQ,exright,
A,5395,2015-09-08,0.97925311,0.97925311,exDailyQ,exright,
A,5820,2015-09-08,0.92894737,0.92894737,exDailyQ,exright,
A,6509,2015-09-08,0.97421384,0.97421384,exDailyQ,exright,
A,8147,2015-09-08,0.95700935,0.95700935,exDailyQ,exright,
A,8403,2015-09-08,0.94126984,0.94126984,exDailyQ,exright,
A,3693,2015-09-09,0.94010582,0.94010582,exDailyQ,exright,
A,4721,2015-09-09,0.93010753,0.93010753,exDailyQ,exright,
A,6220,2015-09-09,0.95749129,0.95749129,exDailyQ,exright,
A,6603,2015-09-09,0.94553571,0.94553571,exDailyQ,exright,
A,3577,2015-09-10,0.95283019,0.95283019,exDailyQ,exright,
A,4207,2015-09-10,0.95329087,0.95329087,exDailyQ,exright,
A,8450,2015-09-10,0.98108108,0.98108108,exDailyQ,exright,
A,5530,2015-09-11,0.94570136,0.94570136,exDailyQ,exright,
A,4109,2015-09-14,0.95326316,0.95326316,exDailyQ,exright,
A,4113,2015-09-14,0.70985075,0.70985075,exDailyQ,exright,
A,6154,2015-09-14,0.92987013,0.92987013,exDailyQ,exright,
A,5386,2015-09-15,0.95231317,0.95231317,exDailyQ,exright,
A,1752,2015-09-16,0.98885097,0.98885097,exDailyQ,exright,
A,4111,2015-09-17,0.94456763,0.94456763,exDailyQ,exright,
A,8049,2015-09-17,0.96516854,0.96516854,exDailyQ,exright,
A,3299,2015-09-18,0.97807377,0.97807377,exDailyQ,exright,
A,3555,2015-09-21,2.72964169,2.72964169,revivt,reduce,
A,8936,2015-09-21,0.98443465,0.98443465,exDailyQ,exright,
A,3564,2015-09-24,0.96994992,0.96994992,exDailyQ,exright,
A,4107,2015-09-24,0.9775,0.9775,exDailyQ,exright,
A,4550,2015-09-24,0.95247148,0.95247148,exDailyQ,exright,
A,1586,2015-10-01,0.95371179,0.95371179,exDailyQ,exright,
A,8354,2015-10-01,0.94684385,0.94684385,exDailyQ,exright,
A,6186,2015-10-05,0.85569106,0.85569106,exDailyQ,exright,
A,5478,2015-10-06,0.95818182,0.95818182,exDailyQ,exright,
A,6150,2015-10-06,1.3992674,1.3992674,revivt,reduce,
A,4129,2015-10-12,0.95110759,0.95110759,exDailyQ,exright,
A,5351,2015-10-15,0.98601399,0.98601399,exDailyQ,exright,
A,5011,2015-10-16,0.93939394,0.93939394,exDailyQ,exright,
A,3642,2015-10-20,0.9802139,0.9802139,exDailyQ,exright,
A,6101,2015-10-20,0.98089888,0.98089888,exDailyQ,exright,
A,5403,2015-10-21,1.08992629,1.08992629,revivt,reduce,
A,5284,2015-10-22,0.98850575,0.98850575,exDailyQ,exright,
A,6156,2015-10-22,1.29481641,1.29481641,revivt,reduce,
A,4950,2015-10-28,0.96939314,0.96939314,exDailyQ,exright,
A,6194,2015-11-06,1.1136612,1.1136612,revivt,reduce,
A,3434,2015-11-17,1.44506104,1.44506104,revivt,reduce,
A,4502,2015-11-23,2.77727273,2.77727273,revivt,reduce,
A,9949,2015-11-23,0.97879859,0.97879859,exDailyQ,exright,
A,006201,2015-11-24,0.97854077,0.97854077,exDailyQ,exright,
A,3642,2015-11-25,0.96418605,0.96418605,exDailyQ,exright,
A,3629,2015-11-27,2.07529412,2.07529412,revivt,reduce,
A,6419,2015-11-30,0.93333333,0.93333333,exDailyQ,exright,
A,8934,2015-12-01,0.88776655,0.88776655,exDailyQ,exright,
A,8421,2015-12-03,0.98125,0.98125,exDailyQ,exright,
A,5324,2015-12-07,0.98325581,0.98325581,exDailyQ,exright,
A,4702,2015-12-16,0.98181818,0.98181818,exDailyQ,exright,
A,3289,2015-12-21,0.98711454,0.98711454,exDailyQ,exright,
A,5272,2015-12-28,0.9755414,0.9755414,exDailyQ,exright,
A,3528,2015-12-30,0.98591065,0.98591065,exDailyQ,exright,
A,3141,2015-12-31,1.31658031,1.31658031,revivt,reduce,
A,6182,2015-12-31,0.99285714,0.99285714,exDailyQ,exright,
A,6248,2015-12-31,1.11334792,1.11334792,revivt,reduce,
A,4157,2016-01-07,0.99651899,0.99651899,exDailyQ,exright,
A,3623,2016-01-08,1.50684932,1.50684932,revivt,reduce,
A,6264,2016-02-24,1.59294872,1.59294872,revivt,reduce,
A,8107,2016-03-04,1.07537688,1.07537688,revivt,reduce,
A,5398,2016-03-21,1.26247086,1.26247086,revivt,reduce,
A,4167,2016-03-30,0.98475336,0.98475336,exDailyQ,exright,
A,6244,2016-04-13,0.98818565,0.98818565,exDailyQ,exright,
A,4420,2016-04-20,0.90079365,0.90079365,exDailyQ,exright,
A,2641,2016-04-28,0.98300654,0.98300654,exDailyQ,exright,
A,3224,2016-04-28,0.97527734,0.97527734,exDailyQ,exright,
A,5011,2016-04-28,0.98571429,0.98571429,exDailyQ,exright,
A,4188,2016-05-27,0.96488764,0.96488764,exDailyQ,exright,
A,3291,2016-06-02,0.97916667,0.97916667,exDailyQ,exright,
A,3438,2016-06-02,0.98416887,0.98416887,exDailyQ,exright,
A,5211,2016-06-03,0.97255814,0.97255814,exDailyQ,exright,
A,6219,2016-06-06,0.98918919,0.98918919,exDailyQ,exright,
A,6185,2016-06-07,0.89209932,0.89209932,exDailyQ,exright,
A,6023,2016-06-14,0.94100906,0.94100906,exDailyQ,exright,
A,3234,2016-06-15,0.93662864,0.93662864,exDailyQ,exright,
A,8074,2016-06-16,0.94601449,0.94601449,exDailyQ,exright,
A,4527,2016-06-17,0.93181818,0.93181818,exDailyQ,exright,
A,8424,2016-06-17,0.93489583,0.93489583,exDailyQ,exright,
A,1264,2016-06-20,0.94270833,0.94270833,exDailyQ,exright,
A,4114,2016-06-20,0.97796374,0.97796374,exDailyQ,exright,
A,8066,2016-06-20,0.91959799,0.91959799,exDailyQ,exright,
A,4120,2016-06-22,0.96666667,0.96666667,exDailyQ,exright,
A,4979,2016-06-22,0.94644128,0.94644128,exDailyQ,exright,
A,6024,2016-06-22,0.93251366,0.93251366,exDailyQ,exright,
A,6470,2016-06-22,0.9223301,0.9223301,exDailyQ,exright,
A,3144,2016-06-23,0.94630872,0.94630872,exDailyQ,exright,
A,3490,2016-06-23,0.99644068,0.99644068,exDailyQ,exright,
A,5016,2016-06-23,0.95092025,0.95092025,exDailyQ,exright,
A,5272,2016-06-23,0.97336815,0.97336815,exDailyQ,exright,
A,8416,2016-06-23,0.94418605,0.94418605,exDailyQ,exright,
A,8435,2016-06-23,0.93410042,0.93410042,exDailyQ,exright,
A,2916,2016-06-24,0.9295393,0.9295393,exDailyQ,exright,
A,3310,2016-06-24,0.96336996,0.96336996,exDailyQ,exright,
A,3563,2016-06-24,0.9219935,0.9219935,exDailyQ,exright,
A,8942,2016-06-24,0.93239278,0.93239278,exDailyQ,exright,
A,2064,2016-06-27,0.92941176,0.92941176,exDailyQ,exright,
A,3217,2016-06-27,0.92932862,0.92932862,exDailyQ,exright,
A,3265,2016-06-27,0.98863636,0.98863636,exDailyQ,exright,
A,3324,2016-06-27,0.98419453,0.98419453,exDailyQ,exright,
A,4747,2016-06-27,0.95558376,0.95558376,exDailyQ,exright,
A,6207,2016-06-27,0.89648033,0.89648033,exDailyQ,exright,
A,6208,2016-06-27,0.98290598,0.98290598,exDailyQ,exright,
A,8086,2016-06-27,0.92725881,0.92725881,exDailyQ,exright,
A,8420,2016-06-27,0.94117647,0.94117647,exDailyQ,exright,
A,1259,2016-06-28,0.96205962,0.96205962,exDailyQ,exright,
A,3658,2016-06-28,0.98796992,0.98796992,exDailyQ,exright,
A,4806,2016-06-28,0.98125,0.98125,exDailyQ,exright,
A,5604,2016-06-28,0.91688312,0.91688312,exDailyQ,exright,
A,6151,2016-06-28,0.91252485,0.91252485,exDailyQ,exright,
A,6494,2016-06-28,0.94650817,0.94650817,exDailyQ,exright,
A,8064,2016-06-28,0.96610169,0.96610169,exDailyQ,exright,
A,3118,2016-06-29,0.93880389,0.93880389,exDailyQ,exright,
A,3290,2016-06-29,0.92481203,0.92481203,exDailyQ,exright,
A,3374,2016-06-29,0.97613365,0.97613365,exDailyQ,exright,
A,3553,2016-06-29,0.98367347,0.98367347,exDailyQ,exright,
A,5353,2016-06-29,0.97345972,0.97345972,exDailyQ,exright,
A,5465,2016-06-29,0.98074074,0.98074074,exDailyQ,exright,
A,8913,2016-06-29,0.975,0.975,exDailyQ,exright,
A,1788,2016-06-30,0.94923858,0.94923858,exDailyQ,exright,
A,3276,2016-06-30,0.99111111,0.99111111,exDailyQ,exright,
A,3479,2016-06-30,0.95202703,0.95202703,exDailyQ,exright,
A,3529,2016-06-30,0.98130841,0.98130841,exDailyQ,exright,
A,4175,2016-06-30,0.95604396,0.95604396,exDailyQ,exright,
A,4706,2016-06-30,0.95336788,0.95336788,exDailyQ,exright,
A,5015,2016-06-30,0.91718427,0.91718427,exDailyQ,exright,
A,5310,2016-06-30,0.98832685,0.98832685,exDailyQ,exright,
A,5347,2016-06-30,0.95220588,0.95220588,exDailyQ,exright,
A,5878,2016-06-30,0.93478261,0.93478261,exDailyQ,exright,
A,8433,2016-06-30,0.96428571,0.96428571,exDailyQ,exright,
A,3211,2016-07-01,0.92631579,0.92631579,exDailyQ,exright,
A,3299,2016-07-01,0.91086556,0.91086556,exDailyQ,exright,
A,5364,2016-07-01,0.89672727,0.89672727,exDailyQ,exright,
A,6022,2016-07-01,0.965,0.965,exDailyQ,exright,
A,3260,2016-07-04,0.9882904,0.9882904,exDailyQ,exright,
A,4116,2016-07-04,0.97175141,0.97175141,exDailyQ,exright,
A,4735,2016-07-04,0.96358118,0.96358118,exDailyQ,exright,
A,6109,2016-07-04,0.91208791,0.91208791,exDailyQ,exright,
A,6170,2016-07-04,0.96160714,0.96160714,exDailyQ,exright,
A,1813,2016-07-05,0.93031359,0.93031359,exDailyQ,exright,
A,3541,2016-07-05,0.96363636,0.96363636,exDailyQ,exright,
A,4126,2016-07-05,0.97816594,0.97816594,exDailyQ,exright,
A,4420,2016-07-05,0.9556213,0.9556213,exDailyQ,exright,
A,4535,2016-07-05,0.94584838,0.94584838,exDailyQ,exright,
A,4995,2016-07-05,0.92881356,0.92881356,exDailyQ,exright,
A,5356,2016-07-05,0.90762125,0.90762125,exDailyQ,exright,
A,6457,2016-07-05,0.94017094,0.94017094,exDailyQ,exright,
A,8024,2016-07-05,0.98076923,0.98076923,exDailyQ,exright,
A,8083,2016-07-05,0.9472973,0.9472973,exDailyQ,exright,
A,8472,2016-07-05,0.93856921,0.93856921,exDailyQ,exright,
A,3213,2016-07-06,0.91632928,0.91632928,exDailyQ,exright,
A,4130,2016-07-06,0.98933902,0.98933902,exDailyQ,exright,
A,4739,2016-07-06,0.968357,0.968357,exDailyQ,exright,
A,6465,2016-07-06,0.88210526,0.88210526,exDailyQ,exright,
A,6510,2016-07-06,0.99172414,0.99172414,exDailyQ,exright,
A,8401,2016-07-06,0.94618834,0.94618834,exDailyQ,exright,
A,2729,2016-07-07,0.95320088,0.95320088,exDailyQ,exright,
A,3093,2016-07-07,0.92727273,0.92727273,exDailyQ,exright,
A,3388,2016-07-07,0.93220339,0.93220339,exDailyQ,exright,
A,3491,2016-07-07,0.93291732,0.93291732,exDailyQ,exright,
A,4543,2016-07-07,0.95131846,0.95131846,exDailyQ,exright,
A,4965,2016-07-07,0.97661202,0.97661202,exDailyQ,exright,
A,5263,2016-07-07,0.98893805,0.98893805,exDailyQ,exright,
A,5371,2016-07-07,0.9474606,0.9474606,exDailyQ,exright,
A,5474,2016-07-07,0.93312102,0.93312102,exDailyQ,exright,
A,5480,2016-07-07,0.95121951,0.95121951,exDailyQ,exright,
A,5490,2016-07-07,0.928,0.928,exDailyQ,exright,
A,5904,2016-07-07,0.96634877,0.96634877,exDailyQ,exright,
A,6195,2016-07-07,0.92790937,0.92790937,exDailyQ,exright,
A,6514,2016-07-07,0.87120879,0.87120879,exDailyQ,exright,
A,8923,2016-07-07,0.95264624,0.95264624,exDailyQ,exright,
A,3169,2016-07-08,0.94117647,0.94117647,exDailyQ,exright,
A,4417,2016-07-08,0.94908062,0.94908062,exDailyQ,exright,
A,5276,2016-07-08,0.92292871,0.92292871,exDailyQ,exright,
A,5281,2016-07-08,0.97988615,0.97988615,exDailyQ,exright,
A,5512,2016-07-08,0.94339623,0.94339623,exDailyQ,exright,
A,6194,2016-07-08,0.9556213,0.9556213,exDailyQ,exright,
A,8299,2016-07-08,0.95774648,0.95774648,exDailyQ,exright,
A,8426,2016-07-08,0.94617869,0.94617869,exDailyQ,exright,
A,8916,2016-07-08,0.94055666,0.94055666,exDailyQ,exright,
A,8938,2016-07-08,0.96601942,0.96601942,exDailyQ,exright,
A,3105,2016-07-11,0.99165303,0.99165303,exDailyQ,exright,
A,3122,2016-07-11,0.95666667,0.95666667,exDailyQ,exright,
A,3672,2016-07-11,0.89438849,0.89438849,exDailyQ,exright,
A,4129,2016-07-11,0.98228128,0.98228128,exDailyQ,exright,
A,5245,2016-07-11,0.9845098,0.9845098,exDailyQ,exright,
A,5438,2016-07-11,0.90804598,0.90804598,exDailyQ,exright,
A,5511,2016-07-11,0.97452229,0.97452229,exDailyQ,exright,
A,5601,2016-07-11,0.98091603,0.98091603,exDailyQ,exright,
A,6123,2016-07-11,0.93648855,0.93648855,exDailyQ,exright,
A,6229,2016-07-11,0.99693487,0.99693487,exDailyQ,exright,
A,2235,2016-07-12,0.96153846,0.96153846,exDailyQ,exright,
A,3354,2016-07-12,0.97281324,0.97281324,exDailyQ,exright,
A,3611,2016-07-12,0.96146435,0.96146435,exDailyQ,exright,
A,3684,2016-07-12,0.82691552,0.82691552,exDailyQ,exright,
A,5102,2016-07-12,0.95,0.95,exDailyQ,exright,
A,5230,2016-07-12,0.92722892,0.92722892,exDailyQ,exright,
A,5345,2016-07-12,0.96753247,0.96753247,exDailyQ,exright,
A,5443,2016-07-12,0.94318182,0.94318182,exDailyQ,exright,
A,6266,2016-07-12,0.879375,0.879375,exDailyQ,exright,
A,8088,2016-07-12,0.94618182,0.94618182,exDailyQ,exright,
A,8240,2016-07-12,0.97067449,0.97067449,exDailyQ,exright,
A,8446,2016-07-12,0.9626556,0.9626556,exDailyQ,exright,
A,8933,2016-07-12,0.95967742,0.95967742,exDailyQ,exright,
A,3373,2016-07-13,0.94927536,0.94927536,exDailyQ,exright,
A,6488,2016-07-13,0.93055556,0.93055556,exDailyQ,exright,
A,3131,2016-07-14,0.94805195,0.94805195,exDailyQ,exright,
A,3141,2016-07-14,0.9938,0.9938,exDailyQ,exright,
A,3587,2016-07-14,0.96782609,0.96782609,exDailyQ,exright,
A,3652,2016-07-14,0.96577017,0.96577017,exDailyQ,exright,
A,3689,2016-07-14,0.94800693,0.94800693,exDailyQ,exright,
A,4127,2016-07-14,0.9843342,0.9843342,exDailyQ,exright,
A,4139,2016-07-14,0.90918367,0.90918367,exDailyQ,exright,
A,4205,2016-07-14,0.95555556,0.95555556,exDailyQ,exright,
A,4430,2016-07-14,0.95636364,0.95636364,exDailyQ,exright,
A,4432,2016-07-14,0.9445215,0.9445215,exDailyQ,exright,
A,4905,2016-07-14,0.96872428,0.96872428,exDailyQ,exright,
A,5213,2016-07-14,0.9223301,0.9223301,exDailyQ,exright,
A,5284,2016-07-14,0.95276074,0.95276074,exDailyQ,exright,
A,5487,2016-07-14,0.93158954,0.93158954,exDailyQ,exright,
A,5493,2016-07-14,0.93004769,0.93004769,exDailyQ,exright,
A,6121,2016-07-14,0.94092827,0.94092827,exDailyQ,exright,
A,6160,2016-07-14,0.96742671,0.96742671,exDailyQ,exright,
A,6179,2016-07-14,0.93157895,0.93157895,exDailyQ,exright,
A,6270,2016-07-14,0.95391705,0.95391705,exDailyQ,exright,
A,8064,2016-07-14,0.96666667,0.96666667,exDailyQ,exright,
A,8255,2016-07-14,0.94758065,0.94758065,exDailyQ,exright,
A,8436,2016-07-14,0.88685897,0.88685897,exDailyQ,exright,
A,8905,2016-07-14,0.94615385,0.94615385,exDailyQ,exright,
A,3444,2016-07-15,0.94117647,0.94117647,exDailyQ,exright,
A,3691,2016-07-15,0.96055227,0.96055227,exDailyQ,exright,
A,4510,2016-07-15,0.95721925,0.95721925,exDailyQ,exright,
A,5011,2016-07-15,0.97336683,0.97336683,exDailyQ,exright,
A,5212,2016-07-15,0.96062992,0.96062992,exDailyQ,exright,
A,6105,2016-07-15,0.94504673,0.94504673,exDailyQ,exright,
A,8042,2016-07-15,0.93596585,0.93596585,exDailyQ,exright,
A,1256,2016-07-18,0.96313364,0.96313364,TWT49U,exright,
A,1565,2016-07-18,0.97098765,0.97098765,exDailyQ,exright,
A,2732,2016-07-18,0.83192436,0.83192436,exDailyQ,exright,
A,3492,2016-07-18,0.96725441,0.96725441,exDailyQ,exright,
A,3528,2016-07-18,0.91158537,0.91158537,TWT49U,exright,
A,4163,2016-07-18,0.97680412,0.97680412,exDailyQ,exright,
A,4711,2016-07-18,0.95286195,0.95286195,exDailyQ,exright,
A,5349,2016-07-18,0.94651405,0.94651405,exDailyQ,exright,
A,5425,2016-07-18,0.93589744,0.93589744,exDailyQ,exright,
A,5483,2016-07-18,0.9594046,0.9594046,exDailyQ,exright,
A,8287,2016-07-18,0.92811594,0.92811594,exDailyQ,exright,
A,8432,2016-07-18,0.97839506,0.97839506,exDailyQ,exright,
A,3218,2016-07-19,0.95445135,0.95445135,exDailyQ,exright,
A,3232,2016-07-19,0.98322851,0.98322851,exDailyQ,exright,
A,3284,2016-07-19,0.95679012,0.95679012,exDailyQ,exright,
A,4971,2016-07-19,0.93416268,0.93416268,exDailyQ,exright,
A,4974,2016-07-19,0.91908397,0.91908397,exDailyQ,exright,
A,6469,2016-07-19,0.97569866,0.97569866,exDailyQ,exright,
A,8406,2016-07-19,0.98045977,0.98045977,exDailyQ,exright,
A,8444,2016-07-19,0.98580645,0.98580645,exDailyQ,exright,
A,8921,2016-07-19,0.95669516,0.95669516,exDailyQ,exright,
A,3078,2016-07-20,0.94345238,0.94345238,exDailyQ,exright,
A,3303,2016-07-20,0.94666667,0.94666667,exDailyQ,exright,
A,5206,2016-07-20,0.94954591,0.94954591,exDailyQ,exright,
A,5439,2016-07-20,0.94827586,0.94827586,exDailyQ,exright,
A,6173,2016-07-20,0.97635135,0.97635135,exDailyQ,exright,
A,6218,2016-07-20,0.95951417,0.95951417,exDailyQ,exright,
A,6231,2016-07-20,0.97507331,0.97507331,exDailyQ,exright,
A,6609,2016-07-20,0.94615385,0.94615385,exDailyQ,exright,
A,1566,2016-07-21,0.93273543,0.93273543,exDailyQ,exright,
A,1593,2016-07-21,0.92941176,0.92941176,exDailyQ,exright,
A,1787,2016-07-21,0.93638254,0.93638254,exDailyQ,exright,
A,2596,2016-07-21,0.92753623,0.92753623,exDailyQ,exright,
A,3551,2016-07-21,0.94334278,0.94334278,exDailyQ,exright,
A,3624,2016-07-21,0.90689013,0.90689013,exDailyQ,exright,
A,4105,2016-07-21,0.96943231,0.96943231,exDailyQ,exright,
A,4506,2016-07-21,0.9470405,0.9470405,exDailyQ,exright,
A,4513,2016-07-21,0.94646681,0.94646681,exDailyQ,exright,
A,4720,2016-07-21,0.9408284,0.9408284,TWT49U,exright,
A,5392,2016-07-21,0.98302207,0.98302207,exDailyQ,exright,
A,5704,2016-07-21,0.96376812,0.96376812,exDailyQ,exright,
A,7402,2016-07-21,0.97105263,0.97105263,exDailyQ,exright,
A,8032,2016-07-21,0.94921875,0.94921875,exDailyQ,exright,
A,8048,2016-07-21,0.90803109,0.90803109,exDailyQ,exright,
A,8050,2016-07-21,0.9475188,0.9475188,exDailyQ,exright,
A,8437,2016-07-21,0.97394958,0.97394958,exDailyQ,exright,
A,8941,2016-07-21,0.89308324,0.89308324,exDailyQ,exright,
A,3416,2016-07-22,0.93150685,0.93150685,TWT49U,exright,
A,4909,2016-07-22,0.94901961,0.94901961,exDailyQ,exright,
A,4912,2016-07-22,0.93063584,0.93063584,TWT49U,exright,
A,5520,2016-07-22,0.94545455,0.94545455,exDailyQ,exright,
A,8054,2016-07-22,0.94820513,0.94820513,exDailyQ,exright,
A,3294,2016-07-25,0.97887324,0.97887324,exDailyQ,exright,
A,3556,2016-07-25,0.89894552,0.89894552,exDailyQ,exright,
A,3666,2016-07-25,0.96587031,0.96587031,exDailyQ,exright,
A,4162,2016-07-25,0.82622318,0.82622318,exDailyQ,exright,
A,4429,2016-07-25,0.97816594,0.97816594,exDailyQ,exright,
A,5306,2016-07-25,0.97933884,0.97933884,exDailyQ,exright,
A,5609,2016-07-25,0.94410959,0.94410959,exDailyQ,exright,
A,8047,2016-07-25,0.96698113,0.96698113,exDailyQ,exright,
