N,stop,cal_pos,date,n_triggered
20,fix 15%,1548,2021-05-11,244
20,fix 15%,1549,2021-05-12,522
20,fix 15%,1550,2021-05-13,48
20,fix 15%,1551,2021-05-14,143
20,fix 15%,1552,2021-05-17,381
20,fix 15%,1576,2021-06-21,55
20,fix 15%,1577,2021-06-22,44
20,fix 15%,1592,2021-07-13,62
20,fix 15%,1603,2021-07-28,66
20,fix 15%,1611,2021-08-09,20
20,fix 15%,1612,2021-08-10,6
20,fix 15%,1613,2021-08-11,3
20,fix 15%,1614,2021-08-12,3
20,fix 15%,1615,2021-08-13,139
20,fix 15%,1616,2021-08-16,37
20,fix 15%,1617,2021-08-17,252
20,fix 15%,1618,2021-08-18,8
20,fix 15%,1619,2021-08-19,80
20,fix 15%,1620,2021-08-20,10
20,fix 15%,1622,2021-08-24,49
20,fix 15%,1625,2021-08-27,3
20,fix 15%,1630,2021-09-03,10
20,fix 15%,1631,2021-09-06,16
20,fix 15%,1633,2021-09-08,57
20,fix 15%,1635,2021-09-10,14
20,fix 15%,1639,2021-09-16,44
20,fix 15%,1641,2021-09-22,176
20,fix 15%,1645,2021-09-28,79
20,fix 15%,1646,2021-09-29,54
20,fix 15%,1648,2021-10-01,207
20,fix 15%,1649,2021-10-04,350
20,fix 15%,1650,2021-10-05,8
20,fix 15%,1651,2021-10-06,116
20,fix 15%,1653,2021-10-08,5
20,fix 15%,1654,2021-10-12,80
20,fix 15%,1655,2021-10-13,19
20,fix 15%,1660,2021-10-20,11
20,fix 15%,1662,2021-10-22,17
20,fix 15%,1665,2021-10-27,11
20,fix 15%,1668,2021-11-01,9
20,fix 15%,1689,2021-11-30,23
20,fix 15%,1692,2021-12-03,6
20,fix 15%,1695,2021-12-08,10
20,fix 15%,1714,2022-01-05,52
20,fix 15%,1715,2022-01-06,59
20,fix 15%,1716,2022-01-07,115
20,fix 15%,1718,2022-01-11,146
20,fix 15%,1720,2022-01-13,15
20,fix 15%,1721,2022-01-14,19
20,fix 15%,1724,2022-01-19,10
20,fix 15%,1726,2022-01-21,30
20,fix 15%,1727,2022-01-24,65
20,fix 15%,1728,2022-01-25,38
20,fix 15%,1730,2022-02-07,101
20,fix 15%,1735,2022-02-14,36
20,fix 15%,1741,2022-02-22,54
20,fix 15%,1743,2022-02-24,25
20,fix 15%,1744,2022-02-25,9
20,fix 15%,1745,2022-03-01,5
20,fix 15%,1747,2022-03-03,6
20,fix 15%,1748,2022-03-04,7
20,fix 15%,1749,2022-03-07,100
20,fix 15%,1750,2022-03-08,173
20,fix 15%,1753,2022-03-11,10
20,fix 15%,1755,2022-03-15,117
20,fix 15%,1756,2022-03-16,13
20,fix 15%,1762,2022-03-24,3
20,fix 15%,1769,2022-04-06,14
20,fix 15%,1770,2022-04-07,116
20,fix 15%,1772,2022-04-11,24
20,fix 15%,1773,2022-04-12,29
20,fix 15%,1776,2022-04-15,2
20,fix 15%,1777,2022-04-18,43
20,fix 15%,1781,2022-04-22,65
20,fix 15%,1782,2022-04-25,110
20,fix 15%,1783,2022-04-26,7
20,fix 15%,1784,2022-04-27,41
20,fix 15%,1790,2022-05-06,29
20,fix 15%,1791,2022-05-09,77
20,fix 15%,1792,2022-05-10,7
20,fix 15%,1793,2022-05-11,129
20,fix 15%,1794,2022-05-12,357
20,fix 15%,1800,2022-05-20,4
20,fix 15%,1809,2022-06-02,42
20,fix 15%,1813,2022-06-09,4
20,fix 15%,1814,2022-06-10,99
20,fix 15%,1815,2022-06-13,103
20,fix 15%,1816,2022-06-14,93
20,fix 15%,1817,2022-06-15,35
20,fix 15%,1818,2022-06-16,104
20,fix 15%,1819,2022-06-17,45
20,fix 15%,1820,2022-06-20,370
20,fix 15%,1822,2022-06-22,53
20,fix 15%,1826,2022-06-28,56
20,fix 15%,1827,2022-06-29,7
20,fix 15%,1828,2022-06-30,109
20,fix 15%,1829,2022-07-01,527
20,fix 15%,1830,2022-07-04,37
20,fix 15%,1832,2022-07-06,152
20,fix 15%,1836,2022-07-12,112
20,fix 15%,1839,2022-07-15,6
20,fix 15%,1855,2022-08-08,66
20,fix 15%,1856,2022-08-09,93
20,fix 15%,1878,2022-09-08,23
20,fix 15%,1885,2022-09-20,78
20,fix 15%,1886,2022-09-21,39
20,fix 15%,1887,2022-09-22,81
20,fix 15%,1888,2022-09-23,15
20,fix 15%,1889,2022-09-26,193
20,fix 15%,1891,2022-09-28,157
20,fix 15%,1899,2022-10-11,95
20,fix 15%,1900,2022-10-12,54
20,fix 15%,1901,2022-10-13,354
20,fix 15%,1903,2022-10-17,57
20,fix 15%,1905,2022-10-19,12
20,fix 15%,1907,2022-10-21,61
20,fix 15%,1908,2022-10-24,12
20,fix 15%,1909,2022-10-25,105
20,fix 15%,1910,2022-10-26,38
20,fix 15%,1927,2022-11-18,33
20,fix 15%,1948,2022-12-19,14
20,fix 15%,1956,2022-12-29,21
20,fix 15%,1957,2022-12-30,54
20,fix 15%,1966,2023-01-13,50
20,fix 15%,1998,2023-03-14,21
20,fix 15%,1999,2023-03-15,32
20,fix 15%,2000,2023-03-16,37
20,fix 15%,2024,2023-04-24,57
20,fix 15%,2048,2023-05-29,45
20,fix 15%,2064,2023-06-20,197
20,fix 15%,2078,2023-07-12,29
20,fix 15%,2079,2023-07-13,26
20,fix 15%,2082,2023-07-18,123
20,fix 15%,2085,2023-07-21,93
20,fix 15%,2086,2023-07-24,89
20,fix 15%,2092,2023-08-01,16
20,fix 15%,2099,2023-08-11,39
20,fix 15%,2100,2023-08-14,218
20,fix 15%,2102,2023-08-16,332
20,fix 15%,2106,2023-08-22,172
20,fix 15%,2107,2023-08-23,158
20,fix 15%,2110,2023-08-28,164
20,fix 15%,2113,2023-08-31,159
20,fix 15%,2118,2023-09-07,169
20,fix 15%,2121,2023-09-12,308
20,fix 15%,2126,2023-09-19,67
20,fix 15%,2131,2023-09-26,163
20,fix 15%,2140,2023-10-12,2
20,fix 15%,2142,2023-10-16,264
20,fix 15%,2143,2023-10-17,169
20,fix 15%,2144,2023-10-18,54
20,fix 15%,2145,2023-10-19,94
20,fix 15%,2150,2023-10-26,128
20,fix 15%,2153,2023-10-31,26
20,fix 15%,2172,2023-11-27,52
20,fix 15%,2183,2023-12-12,34
20,fix 15%,2188,2023-12-19,155
20,fix 15%,2199,2024-01-04,104
20,fix 15%,2203,2024-01-10,21
20,fix 15%,2207,2024-01-16,17
20,fix 15%,2208,2024-01-17,152
20,fix 15%,2221,2024-02-05,19
20,fix 15%,2223,2024-02-16,18
20,fix 15%,2227,2024-02-22,26
20,fix 15%,2230,2024-02-27,16
20,fix 15%,2237,2024-03-08,35
20,fix 15%,2240,2024-03-13,4
20,fix 15%,2242,2024-03-15,43
20,fix 15%,2243,2024-03-18,48
20,fix 15%,2244,2024-03-19,18
20,fix 15%,2253,2024-04-01,9
20,fix 15%,2261,2024-04-15,16
20,fix 15%,2262,2024-04-16,137
20,fix 15%,2276,2024-05-07,29
20,fix 15%,2280,2024-05-13,96
20,fix 15%,2281,2024-05-14,98
20,fix 15%,2298,2024-06-06,252
20,fix 15%,2329,2024-07-22,239
20,fix 15%,2331,2024-07-26,47
20,fix 15%,2332,2024-07-29,185
20,fix 15%,2336,2024-08-02,100
20,fix 15%,2337,2024-08-05,486
20,fix 15%,2338,2024-08-06,371
20,fix 15%,2340,2024-08-08,1
20,fix 15%,2359,2024-09-04,33
20,fix 15%,2363,2024-09-10,149
20,fix 15%,2364,2024-09-11,78
20,fix 15%,2370,2024-09-20,37
20,fix 15%,2371,2024-09-23,36
20,fix 15%,2378,2024-10-04,34
20,fix 15%,2380,2024-10-08,12
20,fix 15%,2382,2024-10-11,58
20,fix 15%,2384,2024-10-15,30
20,fix 15%,2394,2024-10-29,101
20,fix 15%,2399,2024-11-06,20
20,fix 15%,2402,2024-11-11,73
20,fix 15%,2403,2024-11-12,104
20,fix 15%,2405,2024-11-14,41
20,fix 15%,2406,2024-11-15,39
20,fix 15%,2407,2024-11-18,138
20,fix 15%,2411,2024-11-22,27
20,fix 15%,2415,2024-11-28,74
20,fix 15%,2417,2024-12-02,38
20,fix 15%,2418,2024-12-03,35
20,fix 15%,2422,2024-12-09,64
20,fix 15%,2424,2024-12-11,33
20,fix 15%,2427,2024-12-16,318
20,fix 15%,2430,2024-12-19,38
20,fix 15%,2431,2024-12-20,72
20,fix 15%,2432,2024-12-23,32
20,fix 15%,2437,2024-12-30,64
20,fix 15%,2438,2024-12-31,21
20,fix 15%,2439,2025-01-02,27
20,fix 15%,2444,2025-01-09,60
20,fix 15%,2445,2025-01-10,248
20,fix 15%,2446,2025-01-13,354
20,fix 15%,2448,2025-01-15,25
20,fix 15%,2450,2025-01-17,38
20,fix 15%,2454,2025-02-03,76
20,fix 15%,2455,2025-02-04,104
20,fix 15%,2473,2025-03-03,91
20,fix 15%,2477,2025-03-07,68
20,fix 15%,2479,2025-03-11,23
20,fix 15%,2481,2025-03-13,45
20,fix 15%,2483,2025-03-17,72
20,fix 15%,2488,2025-03-24,80
20,fix 15%,2489,2025-03-25,19
20,fix 15%,2492,2025-03-28,297
20,fix 15%,2493,2025-03-31,621
20,fix 15%,2496,2025-04-07,627
20,fix 15%,2497,2025-04-08,1897
20,fix 15%,2498,2025-04-09,531
20,fix 15%,2528,2025-05-22,21
20,fix 15%,2542,2025-06-12,200
20,fix 15%,2543,2025-06-13,391
20,fix 15%,2545,2025-06-17,15
20,fix 15%,2558,2025-07-04,61
20,fix 15%,2564,2025-07-14,78
20,fix 15%,2575,2025-07-29,42
20,fix 15%,2576,2025-07-30,60
20,fix 15%,2588,2025-08-15,20
20,fix 15%,2600,2025-09-02,57
20,fix 15%,2620,2025-10-01,2
20,fix 15%,2625,2025-10-09,28
20,fix 15%,2627,2025-10-14,12
20,fix 15%,2634,2025-10-23,2
20,fix 15%,2641,2025-11-04,66
20,fix 15%,2643,2025-11-06,40
20,fix 15%,2644,2025-11-07,1
20,fix 15%,2645,2025-11-10,3
20,fix 15%,2646,2025-11-11,48
20,fix 15%,2648,2025-11-13,24
20,fix 15%,2649,2025-11-14,22
20,fix 15%,2650,2025-11-17,54
20,fix 15%,2651,2025-11-18,228
20,fix 15%,2652,2025-11-19,190
20,fix 15%,2654,2025-11-21,160
20,fix 15%,2655,2025-11-24,2
20,fix 15%,2666,2025-12-09,34
20,fix 15%,2671,2025-12-16,40
20,fix 15%,2672,2025-12-17,38
20,fix 15%,2673,2025-12-18,1
20,fix 15%,2686,2026-01-08,44
20,fix 15%,2689,2026-01-13,91
20,fix 15%,2692,2026-01-16,1
20,fix 15%,2703,2026-02-02,76
20,fix 15%,2706,2026-02-05,50
20,fix 15%,2707,2026-02-06,192
20,fix 15%,2708,2026-02-09,46
20,fix 15%,2710,2026-02-11,3
20,fix 15%,2714,2026-02-26,6
20,fix 15%,2716,2026-03-03,20
20,fix 15%,2717,2026-03-04,162
20,fix 15%,2720,2026-03-09,280
20,fix 15%,2727,2026-03-18,8
20,fix 15%,2729,2026-03-20,10
20,fix 15%,2730,2026-03-23,11
20,fix 15%,2735,2026-03-30,8
20,fix 15%,2736,2026-03-31,19
20,fix 15%,2738,2026-04-02,62
20,fix 15%,2752,2026-04-24,10
20,fix 15%,2764,2026-05-13,5
20,fix 15%,2769,2026-05-20,6
20,fix 15%,2802,2026-07-07,3
20,fix 15%,2809,2026-07-17,6
20,fix 15%,2810,2026-07-20,7
20,fix 15%,2816,2026-07-28,12
20,fix 15%,2817,2026-07-29,22
20,fix 15%,2818,2026-07-30,6
