cell,kind,version,r,seed,param,cagr,mdd,vol,expo,x_mult_short,n_rebal,ctrl_cost_total
Bb,mbar,paired,137,99137,1.0888888888888888,0.34066435019307373,-0.3351392865624759,0.2684880245347981,0.8769547429350208,31.0,,
Bb,mbar,median,137,99137,1.0872738813075213,0.3403745017433062,-0.3352456460701746,0.2684026900090909,0.8768967023574971,31.0,,
Bb,mbar,pooled,137,99137,1.0862561847168775,0.3401915457322624,-0.3353127110055513,0.26834946886235816,0.8768601606689369,31.0,,
Bb,mbar,paired,138,99138,1.0875912408759123,0.28081889714071906,-0.4684510043541026,0.276502263471507,0.8780433572988932,24.0,,
Bb,mbar,median,138,99138,1.0872738813075213,0.2807801573282085,-0.4683865004248654,0.2764666566183179,0.878033111370581,24.0,,
Bb,mbar,pooled,138,99138,1.0862561847168775,0.2806558856249175,-0.4681795849551078,0.2763526675147172,0.8780002400754316,24.0,,
Bb,mbar,paired,139,99139,1.1044776119402986,0.2902679700232884,-0.45132356478677677,0.2844918401464651,0.8772249894632298,24.0,,
Bb,mbar,median,139,99139,1.0872738813075213,0.29028045584704487,-0.4526969538754338,0.2836636781184692,0.8775087104380518,24.0,,
Bb,mbar,pooled,139,99139,1.0862561847168775,0.2901622479394834,-0.45270787379494365,0.28360532426426527,0.8775160878800895,24.0,,
Bb,mbar,paired,140,99140,1.0942028985507246,0.4221051530807818,-0.38857065164824806,0.2873703860018302,0.881708507439815,30.0,,
Bb,mbar,median,140,99140,1.0872738813075213,0.42043095233171,-0.3887592874844841,0.28701272043132153,0.8813602720329264,30.0,,
Bb,mbar,pooled,140,99140,1.0862561847168775,0.4201842039291799,-0.38878603757244273,0.2869617790764372,0.8813091458406049,30.0,,
Bb,mbar,paired,141,99141,1.0766423357664234,0.40306721460971806,-0.44185208239249174,0.28128793594598767,0.884622554259917,28.0,,
Bb,mbar,median,141,99141,1.0872738813075213,0.39937504566303383,-0.44251420937419944,0.2811804307124053,0.8848643828409287,29.0,,
Bb,mbar,pooled,141,99141,1.0862561847168775,0.3996380540661242,-0.4424505813312032,0.2811577791979808,0.8847925346523411,29.0,,
Bb,mbar,paired,142,99142,1.0693430656934306,0.16112465172373014,-0.48339964446891254,0.27160925857551216,0.8883272696752936,28.0,,
Bb,mbar,median,142,99142,1.0872738813075213,0.1633224297738356,-0.48648534709867464,0.2725627901602382,0.8882520435921781,29.0,,
Bb,mbar,pooled,142,99142,1.0862561847168775,0.16317421925083164,-0.4862436986092795,0.27251537048803,0.8882343932616944,29.0,,
Bb,mbar,paired,143,99143,1.088235294117647,0.3362515082828694,-0.43769325996411995,0.27570528656865556,0.8755890040823385,26.0,,
Bb,mbar,median,143,99143,1.0872738813075213,0.3362073287936367,-0.43768129699605013,0.27563610038553266,0.8755696479148262,26.0,,
Bb,mbar,pooled,143,99143,1.0862561847168775,0.33613938640680807,-0.4376686361621184,0.2755619603689449,0.8755461446081508,26.0,,
Bb,mbar,paired,144,99144,1.0808823529411764,0.41823673060788913,-0.36278401333608973,0.27664086248510955,0.8755510202666731,23.0,,
Bb,mbar,median,144,99144,1.0872738813075213,0.4166855834649843,-0.36307118582034226,0.2766802837538791,0.8752805217860006,24.0,,
Bb,mbar,pooled,144,99144,1.0862561847168775,0.4168286396827112,-0.363027265586601,0.27667316047948204,0.8753088166899435,24.0,,
Bb,mbar,paired,145,99145,1.0833333333333333,0.35848313200579685,-0.4633755362750556,0.2913078513238671,0.8823588491224855,28.0,,
Bb,mbar,median,145,99145,1.0872738813075213,0.35922506274113797,-0.463266110467778,0.2916231931718468,0.8826137757641312,28.0,,
Bb,mbar,pooled,145,99145,1.0862561847168775,0.35904900901406833,-0.4632944970179557,0.29154335504927575,0.8825494232147985,28.0,,
Bb,mbar,paired,146,99146,1.0955882352941178,0.2179735491064485,-0.44122265843825437,0.26717577388889696,0.8749363194539953,26.0,,
Bb,mbar,median,146,99146,1.0872738813075213,0.21821304245106,-0.4392210183538388,0.26667894318642454,0.8750131633315901,26.0,,
Bb,mbar,pooled,146,99146,1.0862561847168775,0.21824161046196533,-0.4389760748041666,0.2666206580581696,0.875022375257115,26.0,,
Bb,mbar,paired,147,99147,1.051094890510949,0.3024191254118027,-0.5159185955823022,0.25916338032596137,0.8758169674787349,20.0,,
Bb,mbar,median,147,99147,1.0872738813075213,0.30694640404942986,-0.5203690411438296,0.2617565969482655,0.8768426314673614,21.0,,
Bb,mbar,pooled,147,99147,1.0862561847168775,0.30683201777879665,-0.5202444570939294,0.2616759963859648,0.8768169376347268,21.0,,
Bb,mbar,paired,148,99148,1.0833333333333333,0.336399135177194,-0.46850943784098353,0.26650071879420795,0.8784261249555727,31.0,,
Bb,mbar,median,148,99148,1.0872738813075213,0.3369293371995272,-0.4681104516865532,0.2667689701804939,0.878760205659526,31.0,,
Bb,mbar,pooled,148,99148,1.0862561847168775,0.3367926518512303,-0.46821348054145384,0.2666990872253636,0.8786738076359072,31.0,,
Bb,mbar,paired,149,99149,1.0955882352941178,0.20083317908635046,-0.455992297683099,0.2680606562846143,0.8810945422606034,26.0,,
Bb,mbar,median,149,99149,1.0872738813075213,0.20095946981562207,-0.4554471785795055,0.2674423915497762,0.8805957549381666,26.0,,
Bb,mbar,pooled,149,99149,1.0862561847168775,0.20097365108704635,-0.4553807859129071,0.2673684574421776,0.8805346656564741,26.0,,
Bb,mbar,paired,150,99150,1.0851851851851853,0.24276381793505375,-0.5731950388113609,0.2688778285027491,0.8827875453580812,25.0,,
Bb,mbar,median,150,99150,1.0872738813075213,0.242694649290079,-0.5743271949893427,0.26902923220151537,0.8827898384292866,25.0,,
Bb,mbar,pooled,150,99150,1.0862561847168775,0.2427286611045567,-0.5737755315589662,0.268955141316383,0.8827887852404906,25.0,,
Bb,mbar,paired,151,99151,1.0693430656934306,0.2855866093800039,-0.37669742975034864,0.2686205094604716,0.878106240358071,28.0,,
Bb,mbar,median,151,99151,1.0872738813075213,0.28904974287374485,-0.3771168827261877,0.26933841044858065,0.8789201805606219,28.0,,
Bb,mbar,pooled,151,99151,1.0862561847168775,0.28886451996345386,-0.37709350788215956,0.2692936150488949,0.8788783414554685,28.0,,
Bb,mbar,paired,152,99152,1.0656934306569343,0.1759476750533493,-0.44281822246126534,0.2654482587793938,0.8735512270162488,21.0,,
Bb,mbar,median,152,99152,1.0872738813075213,0.1749623409497787,-0.44039075146947443,0.26648290670194275,0.8751852637972539,21.0,,
Bb,mbar,pooled,152,99152,1.0862561847168775,0.17502891184080482,-0.4404291952480586,0.266429484703132,0.8751072863494643,21.0,,
Bb,mbar,paired,153,99153,1.0808823529411764,0.21889258060444527,-0.38045415232296426,0.2632461417912217,0.8805014857830802,25.0,,
Bb,mbar,median,153,99153,1.0872738813075213,0.21851681540168721,-0.3787489882888664,0.2633256515968338,0.8802206987335573,26.0,,
Bb,mbar,pooled,153,99153,1.0862561847168775,0.21836395126009767,-0.3784864386654998,0.2632477990056866,0.8801791450274747,26.0,,
Bb,mbar,paired,154,99154,1.0985401459854014,0.27615408940522235,-0.37686165306966807,0.2565605575427211,0.87978203568534,29.0,,
Bb,mbar,median,154,99154,1.0872738813075213,0.2785362058315679,-0.3751528454643864,0.25618964488806595,0.8801843428819065,28.0,,
Bb,mbar,pooled,154,99154,1.0862561847168775,0.2787210618990372,-0.3749985101046516,0.25614523407566225,0.8802074889781886,28.0,,
Bb,mbar,paired,155,99155,1.0766423357664234,0.22354854475033648,-0.4031851354850461,0.26655943313471964,0.8795036853742024,28.0,,
Bb,mbar,median,155,99155,1.0872738813075213,0.22177390251073326,-0.39966805728997223,0.26687614900474094,0.8802107992196689,28.0,,
Bb,mbar,pooled,155,99155,1.0862561847168775,0.22193056069454298,-0.40000841550779365,0.2668455265000457,0.880151797265374,28.0,,
Bb,mbar,paired,156,99156,1.0955882352941178,0.317097983543029,-0.5556293970069629,0.2907955266896867,0.8762572113357275,26.0,,
Bb,mbar,median,156,99156,1.0872738813075213,0.3189841760827208,-0.5546242434289427,0.29024253539585715,0.8760794466337741,24.0,,
Bb,mbar,pooled,156,99156,1.0862561847168775,0.31891721126157857,-0.5544820505942869,0.2901580254253414,0.8760010726920826,24.0,,
Bb,mbar,paired,157,99157,1.0875912408759123,0.3399682826487609,-0.4409122855697681,0.27511227759874185,0.8826181412729199,28.0,,
Bb,mbar,median,157,99157,1.0872738813075213,0.3398910966822335,-0.44087000856079406,0.27508979395553057,0.8825868538679338,28.0,,
Bb,mbar,pooled,157,99157,1.0862561847168775,0.3396436591111427,-0.44073444337182627,0.2750181784538933,0.8824865286723812,28.0,,
Bb,mbar,paired,158,99158,1.1014492753623188,0.1758670425325135,-0.4490016117171584,0.260639675163216,0.8821812906209271,28.0,,
Bb,mbar,median,158,99158,1.0872738813075213,0.17615714178551234,-0.4491338459719745,0.26046713414641026,0.8820676694592431,27.0,,
Bb,mbar,pooled,158,99158,1.0862561847168775,0.1761757109195008,-0.4490511591090767,0.2604518908786828,0.8820659058065621,27.0,,
Bb,mbar,paired,159,99159,1.0588235294117647,0.2953824397695137,-0.43007523389836594,0.27108373266406927,0.8903599893480616,26.0,,
Bb,mbar,median,159,99159,1.0872738813075213,0.29048546946302967,-0.4396499241447869,0.2717948293166021,0.8926127111696064,28.0,,
Bb,mbar,pooled,159,99159,1.0862561847168775,0.29063629925233614,-0.439428006702542,0.27177675599635315,0.8925688375252864,28.0,,
Bb,mbar,paired,160,99160,1.0875912408759123,0.3439305443000835,-0.4801926195112337,0.2691144105751647,0.8820208646865713,28.0,,
Bb,mbar,median,160,99160,1.0872738813075213,0.34399199204793596,-0.48016140446115474,0.2691065354845377,0.8820048527773426,28.0,,
Bb,mbar,pooled,160,99160,1.0862561847168775,0.34418892991715966,-0.48006129386991836,0.2690817166559428,0.8819535108011005,28.0,,
Bb,mbar,paired,161,99161,1.0869565217391304,0.27260564957489897,-0.3322464835505249,0.26375661274315165,0.8820836623863091,27.0,,
Bb,mbar,median,161,99161,1.0872738813075213,0.27259672637176213,-0.33235284698650597,0.26378753802153987,0.8821330037783102,27.0,,
Bb,mbar,pooled,161,99161,1.0862561847168775,0.2704418723883366,-0.33263399936332966,0.26315608794958345,0.8824760690717808,28.0,,
Bb,mbar,paired,162,99162,1.094890510948905,0.3010866428535197,-0.4581295230648294,0.2792282725871951,0.8801703555707284,31.0,,
Bb,mbar,median,162,99162,1.0872738813075213,0.4160430928214378,-0.41148342502199664,0.28205886585163864,0.8703228063163783,27.0,,
Bb,mbar,pooled,162,99162,1.0862561847168775,0.4155923117825375,-0.41153203916129083,0.2819608536910592,0.8702160543589507,27.0,,
Bb,mbar,paired,163,99163,1.088235294117647,0.29080235623259165,-0.4187402814557586,0.2766753097293703,0.8794288876789846,28.0,,
Bb,mbar,median,163,99163,1.0872738813075213,0.27858781060399207,-0.41872252455240355,0.2730330988095153,0.8810551106164997,30.0,,
Bb,mbar,pooled,163,99163,1.0862561847168775,0.27863578217087936,-0.4187036771623167,0.2731664098710667,0.8814755638120161,29.0,,
Bb,mbar,paired,164,99164,1.0724637681159421,0.28425924710524453,-0.41212425986020024,0.27378316377688683,0.8733083277142654,22.0,,
Bb,mbar,median,164,99164,1.0872738813075213,0.2863693115796031,-0.4115764978354216,0.27470591028156277,0.873504853374682,23.0,,
Bb,mbar,pooled,164,99164,1.0862561847168775,0.2862959850361091,-0.41161365722555404,0.2746384099992906,0.8735070259844406,23.0,,
Bb,mbar,paired,165,99165,1.0919117647058822,0.3093067789937749,-0.448940635918451,0.27931108803255567,0.8769086878293475,27.0,,
Bb,mbar,median,165,99165,1.0872738813075213,0.3077665325202925,-0.4487778252745146,0.2789094631021499,0.8765911263668186,27.0,,
Bb,mbar,pooled,165,99165,1.0862561847168775,0.30742872440542746,-0.44874219357010464,0.27882238010065263,0.8765215712323995,27.0,,
Bb,mbar,paired,166,99166,1.1102941176470589,0.30031971145511704,-0.500782516406853,0.28241671937045526,0.8844108036757782,28.0,,
Bb,mbar,median,166,99166,1.0872738813075213,0.29840303625809983,-0.49798487205150627,0.2807823118823975,0.8837395290618267,29.0,,
Bb,mbar,pooled,166,99166,1.0862561847168775,0.29836919063142364,-0.4978604548263985,0.28073750234654765,0.8837403509261398,29.0,,
Bb,mbar,paired,167,99167,1.0919117647058822,0.29477113411631195,-0.3694600601105585,0.2646806314729299,0.8798577716693023,27.0,,
Bb,mbar,median,167,99167,1.0872738813075213,0.2945770913819843,-0.3712033225483043,0.26463082394089377,0.8797995346214191,27.0,,
Bb,mbar,pooled,167,99167,1.0862561847168775,0.2945491825937028,-0.37158482764142275,0.2646265922978468,0.8797888519500208,27.0,,
Bb,mbar,paired,168,99168,1.102189781021898,0.3279108398941859,-0.538097403854636,0.28639621299395013,0.8819829540780758,24.0,,
Bb,mbar,median,168,99168,1.0872738813075213,0.3287528986724706,-0.538763880144977,0.2852771789143916,0.8809756305182792,24.0,,
Bb,mbar,pooled,168,99168,1.0862561847168775,0.328683686856168,-0.5386780701539678,0.28520970979297666,0.8809086462574302,24.0,,
Bb,mbar,paired,169,99169,1.0845588235294117,0.37329196782853513,-0.3743329613964322,0.2867844151295745,0.8850541615452369,27.0,,
Bb,mbar,median,169,99169,1.0872738813075213,0.3736210003895739,-0.37426030137098726,0.28686476312023845,0.8852023873592297,27.0,,
Bb,mbar,pooled,169,99169,1.0862561847168775,0.37349781414446115,-0.37428772789389875,0.2868342027925745,0.885146832379527,27.0,,
Bb,mbar,paired,170,99170,1.0942028985507246,0.24924686497524284,-0.42748635332322993,0.2693140379238086,0.8824941660152749,30.0,,
Bb,mbar,median,170,99170,1.0872738813075213,0.2492052663069304,-0.4265752677458282,0.2690182689825308,0.8823994076492365,29.0,,
Bb,mbar,pooled,170,99170,1.0862561847168775,0.24930991078565423,-0.4264412067046085,0.2689732416676174,0.8823173944580637,29.0,,
Bb,mbar,paired,171,99171,1.0919117647058822,0.3138584388772958,-0.3942094723288198,0.28420708647977905,0.8789047332947071,25.0,,
Bb,mbar,median,171,99171,1.0872738813075213,0.31393588239925907,-0.3942292457433778,0.28407555073640856,0.8785414641495378,25.0,,
Bb,mbar,pooled,171,99171,1.0862561847168775,0.31395215558066925,-0.39423365448654013,0.28404791180564115,0.878461913431317,25.0,,
Bb,mbar,paired,172,99172,1.0845588235294117,0.15404691058783437,-0.6019512157175231,0.2658113041461199,0.8776635312947536,27.0,,
Bb,mbar,median,172,99172,1.0872738813075213,0.1540160543959035,-0.6021289231584162,0.26587496238832253,0.8777014819994258,27.0,,
Bb,mbar,pooled,172,99172,1.0862561847168775,0.15402770774437213,-0.6020622634481352,0.2658505349054309,0.8776872468914696,27.0,,
Bb,mbar,paired,173,99173,1.0962962962962963,0.31545010927188066,-0.4155547342418785,0.2659537025572404,0.8813640397217968,29.0,,
Bb,mbar,median,173,99173,1.0872738813075213,0.31548821876915034,-0.4148709642492986,0.26539661387074137,0.8806558265961087,26.0,,
Bb,mbar,pooled,173,99173,1.0862561847168775,0.3152119118733909,-0.4149225869835979,0.2653283774497741,0.880575102106794,26.0,,
Bb,mbar,paired,174,99174,1.102189781021898,0.202795737812979,-0.46406941749177494,0.2733169549443825,0.8812739413854065,28.0,,
Bb,mbar,median,174,99174,1.0872738813075213,0.20076548224821766,-0.4625968444818616,0.2723850772810596,0.8806881374095357,28.0,,
Bb,mbar,pooled,174,99174,1.0862561847168775,0.20059268351395243,-0.4624963958273089,0.2723205348721008,0.8806393018512216,28.0,,
Bb,mbar,paired,175,99175,1.0851851851851853,0.18797263253225882,-0.44513770778104217,0.2507389049857909,0.8832536260408543,28.0,,
Bb,mbar,median,175,99175,1.0872738813075213,0.18723654772670173,-0.4446290638640143,0.2507768511427341,0.883424730618735,29.0,,
Bb,mbar,pooled,175,99175,1.0862561847168775,0.18803464191511732,-0.4452041618212244,0.25077400007919015,0.8833394821130354,28.0,,
Bb,mbar,paired,176,99176,1.088235294117647,0.22370934367383022,-0.48311248871645973,0.26946986108659887,0.8799086184101524,31.0,,
Bb,mbar,median,176,99176,1.0872738813075213,0.22364430703645466,-0.48296288260861653,0.2694371607125789,0.8798974175395553,31.0,,
Bb,mbar,pooled,176,99176,1.0862561847168775,0.22357537611160283,-0.48280431187326855,0.26940291091033797,0.8798855596062118,31.0,,
Bb,mbar,paired,177,99177,1.0962962962962963,0.20828614140015578,-0.4534112349619744,0.26208385608281176,0.8761182213069384,22.0,,
Bb,mbar,median,177,99177,1.0872738813075213,0.20699046747545613,-0.45381058424622955,0.26187937502929737,0.8758479112096728,21.0,,
Bb,mbar,pooled,177,99177,1.0862561847168775,0.20678248720873715,-0.45385594912731375,0.26184386080459293,0.8757432466973032,21.0,,
Bb,mbar,paired,178,99178,1.0869565217391304,0.22495316409818455,-0.39478698069933854,0.25986923305844983,0.8803475155240189,30.0,,
Bb,mbar,median,178,99178,1.0872738813075213,0.22498773115670745,-0.3947867156999055,0.25988661904610233,0.8803612620226137,30.0,,
Bb,mbar,pooled,178,99178,1.0862561847168775,0.22487682977794754,-0.39478756566010487,0.25983097567367697,0.8803171776926144,30.0,,
Bb,mbar,paired,179,99179,1.0875912408759123,0.2987254485719286,-0.42512602844209924,0.27538668381599823,0.8811062481376557,31.0,,
Bb,mbar,median,179,99179,1.0872738813075213,0.2987668717532057,-0.42517493172393606,0.2753784497625092,0.8811053537497714,31.0,,
Bb,mbar,pooled,179,99179,1.0862561847168775,0.29889955585926975,-0.42533173813901315,0.27535238665044276,0.8811024792672616,31.0,,
Bb,mbar,paired,180,99180,1.0851851851851853,0.25615774329703855,-0.44623697003563106,0.2740825821198506,0.888555863148532,28.0,,
Bb,mbar,median,180,99180,1.0872738813075213,0.2562390825116079,-0.4467029391898558,0.27421037101269535,0.8887093166154193,28.0,,
Bb,mbar,pooled,180,99180,1.0862561847168775,0.25619950705093175,-0.44647594642098665,0.2741479174777654,0.8886345335129499,28.0,,
Bb,mbar,paired,181,99181,1.0724637681159421,0.31112607607741016,-0.45421219882473557,0.2717214289236634,0.880455637256663,23.0,,
Bb,mbar,median,181,99181,1.0872738813075213,0.3133950314823173,-0.4536345495441952,0.27281164324558177,0.8817320960685986,25.0,,
Bb,mbar,pooled,181,99181,1.0862561847168775,0.313218737316715,-0.45367422997115,0.27273107124571805,0.8816740516294881,25.0,,
Bb,mbar,paired,182,99182,1.094890510948905,0.27887702563434047,-0.4084865534240854,0.27294791385331363,0.8739594337707103,23.0,,
Bb,mbar,median,182,99182,1.0872738813075213,0.27765946035926437,-0.4113132233469146,0.27226420523658335,0.8735093985827918,23.0,,
Bb,mbar,pooled,182,99182,1.0862561847168775,0.27749599893202714,-0.41169087617095235,0.2721747323855814,0.87344925463058,23.0,,
Bb,mbar,paired,183,99183,1.0693430656934306,0.24568875867307582,-0.3923089724791786,0.27145585419462587,0.8875213461782634,25.0,,
Bb,mbar,median,183,99183,1.0872738813075213,0.19393142474950542,-0.4032728000233025,0.2603227435481598,0.8816803736399873,25.0,,
Bb,mbar,pooled,183,99183,1.0862561847168775,0.1944922670865188,-0.40236050575197624,0.2603358464394858,0.8816928661099553,25.0,,
Bb,mbar,paired,184,99184,1.099264705882353,0.2731830775771886,-0.39008783264263297,0.2759494889581237,0.8753150304508315,26.0,,
Bb,mbar,median,184,99184,1.0872738813075213,0.2715345015735453,-0.3893927353159957,0.2748987247661468,0.875156239475633,25.0,,
Bb,mbar,pooled,184,99184,1.0862561847168775,0.27142153471228503,-0.38933403995744637,0.2748053474350931,0.8751483240264905,25.0,,
