key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit
2026-09-02_2393,2026-09-02,2393,億光,twse,65.10,66.00,64.90,66.00,1241673,81446885,0.6,
2026-09-02_2395,2026-09-02,2395,研華,twse,705.00,709.00,688.00,692.00,3182937,2212142961,-19.0,
2026-09-02_2397,2026-09-02,2397,友通,twse,62.40,63.00,62.20,62.90,107257,6697725,0.5,
2026-09-02_2399,2026-09-02,2399,映泰,twse,46.15,47.60,45.85,46.10,3822478,179061474,-0.05,
2026-09-02_2401,2026-09-02,2401,凌陽,twse,25.20,25.70,25.20,25.50,1189251,30329656,0.05,
2026-09-02_2402,2026-09-02,2402,毅嘉,twse,59.30,60.00,58.60,59.30,4781802,282849338,-2.9,
2026-09-02_2404,2026-09-02,2404,漢唐,twse,1085.00,1085.00,1025.00,1025.00,2371343,2476437990,-75.0,
2026-09-02_2405,2026-09-02,2405,輔信,twse,15.30,15.55,15.25,15.45,812413,12543100,0.15,
2026-09-02_2406,2026-09-02,2406,國碩,twse,28.25,28.50,27.90,27.90,2962726,83098360,-0.5,
2026-09-02_2408,2026-09-02,2408,南亞科,twse,509.00,524.00,502.00,518.00,52916302,27238426641,0.0,
2026-09-02_2409,2026-09-02,2409,友達,twse,26.20,27.15,26.05,26.40,117900028,3136171220,0.0,
2026-09-02_2412,2026-09-02,2412,中華電,twse,136.50,137.50,136.00,137.50,10960892,1498892875,1.5,
2026-09-02_2413,2026-09-02,2413,環科,twse,43.05,43.40,42.90,42.95,316220,13624102,-0.25,
2026-09-02_2414,2026-09-02,2414,精技,twse,52.40,52.50,52.20,52.40,86349,4516898,0.1,
2026-09-02_2415,2026-09-02,2415,錩新,twse,28.95,29.75,28.70,28.85,107187,3110881,-0.1,
2026-09-02_2417,2026-09-02,2417,圓剛,twse,43.20,44.30,43.20,43.60,452862,19887217,0.1,
2026-09-02_2419,2026-09-02,2419,仲琦,twse,26.55,27.90,26.50,27.90,2493846,69227171,2.5,
2026-09-02_2420,2026-09-02,2420,新巨,twse,54.80,55.00,54.40,54.70,200073,10937101,-0.4,
2026-09-02_2421,2026-09-02,2421,建準,twse,175.00,178.50,166.00,168.00,6794329,1158822395,-9.0,
2026-09-02_2423,2026-09-02,2423,固緯,twse,74.30,74.70,73.90,74.20,48380,3590984,-0.1,
2026-09-02_2424,2026-09-02,2424,隴華,twse,8.05,8.30,7.86,8.01,43565,348189,-0.04,
2026-09-02_2425,2026-09-02,2425,承啟,twse,37.45,37.95,37.25,37.65,566300,21269932,0.2,
2026-09-02_2426,2026-09-02,2426,鼎元,twse,108.00,111.00,100.00,104.50,78465633,8183855841,-3.0,
2026-09-02_2427,2026-09-02,2427,三商電,twse,22.30,22.35,22.00,22.15,166706,3682037,-0.05,
2026-09-02_2428,2026-09-02,2428,興勤,twse,254.00,256.00,250.00,250.50,1282277,323952094,-5.5,
2026-09-02_2429,2026-09-02,2429,銘旺科,twse,32.60,32.60,32.05,32.05,130992,4224088,-0.65,
2026-09-02_2430,2026-09-02,2430,燦坤,twse,17.85,17.85,17.60,17.80,45151,799546,0.0,
2026-09-02_2431,2026-09-02,2431,聯昌,twse,10.20,10.30,10.15,10.20,60035,612100,-0.1,
2026-09-02_2432,2026-09-02,2432,倚天酷碁-創,twse,27.45,27.50,27.40,27.50,25000,685750,0.05,
2026-09-02_2433,2026-09-02,2433,互盛電,twse,41.40,41.60,41.40,41.60,18204,755429,0.05,
2026-09-02_2434,2026-09-02,2434,統懋,twse,71.20,71.20,63.80,65.00,2453812,164042089,-3.2,
2026-09-02_2436,2026-09-02,2436,偉詮電,twse,66.50,67.70,66.30,66.90,2414302,162165795,0.2,
2026-09-02_2438,2026-09-02,2438,翔耀,twse,18.45,20.05,18.45,20.05,266618,5285571,1.8,
2026-09-02_2439,2026-09-02,2439,美律,twse,78.40,78.50,77.60,78.30,1180331,92038414,-0.3,
2026-09-02_2440,2026-09-02,2440,太空梭,twse,14.10,14.25,14.10,14.25,189042,2683891,-0.05,
2026-09-02_2441,2026-09-02,2441,超豐,twse,118.50,119.50,116.00,116.00,2453928,287298696,-3.5,
2026-09-02_2442,2026-09-02,2442,新美齊,twse,19.35,19.40,19.20,19.25,2129027,41076483,-0.1,
2026-09-02_2444,2026-09-02,2444,兆勁,twse,10.95,11.00,10.80,10.85,261922,2844218,-0.15,
2026-09-02_2449,2026-09-02,2449,京元電子,twse,274.50,283.50,270.50,270.50,34026931,9341651098,-8.5,
2026-09-02_2450,2026-09-02,2450,神腦,twse,28.15,28.30,28.10,28.25,61547,1733680,0.1,
2026-09-02_2451,2026-09-02,2451,創見,twse,297.50,300.00,294.00,296.50,2618056,776992543,1.5,
2026-09-02_2453,2026-09-02,2453,凌群,twse,52.20,52.40,52.10,52.30,121371,6337262,0.1,
2026-09-02_2454,2026-09-02,2454,聯發科,twse,4450.00,4565.00,4230.00,4275.00,23567252,103733406910,-40.0,
2026-09-02_2455,2026-09-02,2455,全新,twse,515.00,552.00,509.00,542.00,34014193,18233770197,18.0,
2026-09-02_2457,2026-09-02,2457,飛宏,twse,22.60,23.55,22.60,23.05,1468898,34079550,0.35,
2026-09-02_2458,2026-09-02,2458,義隆,twse,138.00,139.50,136.50,137.00,981501,134955521,-1.0,
2026-09-02_2459,2026-09-02,2459,敦吉,twse,66.80,67.00,66.50,66.90,62665,4183246,0.2,
2026-09-02_2460,2026-09-02,2460,建通,twse,28.80,28.95,28.00,28.45,265637,7531959,-0.65,
2026-09-02_2461,2026-09-02,2461,光群雷,twse,18.30,18.50,18.25,18.40,323917,5957455,0.1,
2026-09-02_2462,2026-09-02,2462,良得電,twse,20.40,20.55,20.00,20.00,247419,4996198,-0.55,
2026-09-02_2464,2026-09-02,2464,盟立,twse,181.50,202.00,181.50,202.00,27613956,5481249087,0.0,
2026-09-02_2465,2026-09-02,2465,麗臺,twse,99.20,105.00,99.20,105.00,8513698,888870515,9.2,
2026-09-02_2466,2026-09-02,2466,冠西電,twse,100.50,108.50,99.50,104.00,1938163,202674489,4.5,
2026-09-02_2467,2026-09-02,2467,志聖,twse,617.00,630.00,608.00,609.00,953685,589798972,-15.0,
2026-09-02_2468,2026-09-02,2468,華經,twse,33.45,33.80,33.35,33.60,140878,4737093,0.15,
2026-09-02_2471,2026-09-02,2471,資通,twse,50.90,50.90,50.30,50.40,76604,3870844,-0.1,
2026-09-02_2472,2026-09-02,2472,立隆電,twse,220.00,220.50,217.00,217.00,1277615,279179304,-7.0,
2026-09-02_2474,2026-09-02,2474,可成,twse,213.50,214.00,208.50,211.00,2577018,543679370,-2.5,
2026-09-02_2476,2026-09-02,2476,鉅祥,twse,127.00,127.50,125.00,125.50,989187,124699724,-2.0,
2026-09-02_2477,2026-09-02,2477,美隆電,twse,21.60,21.85,21.55,21.55,163237,3527187,-0.05,
2026-09-02_2478,2026-09-02,2478,大毅,twse,120.50,123.00,119.50,121.00,1828520,221475782,-2.5,
2026-09-02_2480,2026-09-02,2480,敦陽科,twse,155.50,156.50,155.00,156.50,181787,28273247,1.0,
2026-09-02_2481,2026-09-02,2481,強茂,twse,153.50,157.00,148.00,148.00,21327766,3224310726,-9.0,
2026-09-02_2482,2026-09-02,2482,連宇,twse,15.95,16.10,15.85,15.95,46529,741693,0.0,
2026-09-02_2483,2026-09-02,2483,百容,twse,34.40,35.65,34.20,34.85,794214,27628247,0.05,
2026-09-02_2484,2026-09-02,2484,希華,twse,76.70,77.80,74.50,74.50,8710402,659360586,-2.2,
2026-09-02_2485,2026-09-02,2485,兆赫,twse,42.50,43.25,42.20,42.30,1510633,64425103,-0.6,
2026-09-02_2486,2026-09-02,2486,一詮,twse,272.00,288.00,270.50,288.00,7156723,2014870692,12.0,
2026-09-02_2488,2026-09-02,2488,漢平,twse,48.05,48.40,48.05,48.30,36445,1759649,0.05,
2026-09-02_2489,2026-09-02,2489,瑞軒,twse,42.50,44.95,42.15,42.25,64396060,2789024643,-0.55,
2026-09-02_2491,2026-09-02,2491,吉祥全,twse,45.75,50.30,44.75,50.00,8049652,391898878,4.25,
2026-09-02_2492,2026-09-02,2492,華新科,twse,296.00,302.50,291.00,293.00,17530839,5196955425,-9.5,
2026-09-02_2493,2026-09-02,2493,揚博,twse,187.00,194.50,184.00,184.00,1793827,335860225,-3.0,
2026-09-02_2495,2026-09-02,2495,普安,twse,37.50,38.10,37.50,38.05,784771,29713882,0.1,
2026-09-02_2496,2026-09-02,2496,卓越,twse,54.60,54.80,54.60,54.60,11247,615187,0.0,
2026-09-02_2497,2026-09-02,2497,怡利電,twse,45.00,45.60,44.95,45.40,113543,5139687,0.2,
2026-09-02_2498,2026-09-02,2498,宏達電,twse,40.90,42.20,40.30,41.65,5875912,242512040,0.75,
2026-09-02_2501,2026-09-02,2501,國建,twse,22.40,22.65,22.30,22.50,1386470,31150391,0.0,
2026-09-02_2504,2026-09-02,2504,國產,twse,31.45,31.50,31.15,31.40,752572,23578339,-0.05,
2026-09-02_2505,2026-09-02,2505,國揚,twse,16.95,17.00,16.85,17.00,146851,2485019,0.0,
2026-09-02_2506,2026-09-02,2506,太設,twse,8.56,8.57,8.50,8.56,102027,869720,0.0,
2026-09-02_2509,2026-09-02,2509,全坤建,twse,15.20,15.30,14.65,14.85,280365,4177824,-0.4,
2026-09-02_2511,2026-09-02,2511,太子,twse,8.26,8.33,8.25,8.33,401030,3322082,0.03,
2026-09-02_2514,2026-09-02,2514,龍邦,twse,11.80,11.80,11.65,11.70,65888,771146,-0.1,
2026-09-02_2515,2026-09-02,2515,中工,twse,12.10,12.40,12.10,12.10,8760061,107047913,0.05,
2026-09-02_2516,2026-09-02,2516,新建,twse,14.15,14.15,14.00,14.05,86288,1208831,-0.05,
2026-09-02_2520,2026-09-02,2520,冠德,twse,35.90,36.20,35.45,35.85,906763,32488251,-0.25,
2026-09-02_2524,2026-09-02,2524,京城,twse,34.55,34.55,34.30,34.30,96847,3327050,-0.6,
2026-09-02_2527,2026-09-02,2527,宏璟,twse,44.20,44.20,42.70,42.95,518811,22303675,-1.0,
2026-09-02_2528,2026-09-02,2528,皇普,twse,19.85,19.90,19.75,19.75,199859,3960546,-0.2,
2026-09-02_2530,2026-09-02,2530,華建,twse,19.35,19.75,19.25,19.25,702969,13621943,-0.5,
2026-09-02_2534,2026-09-02,2534,宏盛,twse,17.15,17.15,16.95,17.05,201772,3430535,-0.1,
2026-09-02_2535,2026-09-02,2535,達欣工,twse,89.10,90.10,89.00,89.50,128465,11486377,0.3,
2026-09-02_2536,2026-09-02,2536,宏普,twse,20.80,20.80,19.80,20.35,4492273,90856537,-0.45,
2026-09-02_2537,2026-09-02,2537,聯上發,twse,11.70,11.70,11.50,11.55,808163,9373665,-0.15,
2026-09-02_2538,2026-09-02,2538,基泰,twse,8.82,8.83,8.73,8.81,853127,7483953,-0.02,
2026-09-02_2539,2026-09-02,2539,櫻花建,twse,35.30,35.35,34.95,34.95,857288,30112090,-0.6,
2026-09-02_2540,2026-09-02,2540,愛山林,twse,47.75,47.75,46.90,46.90,648792,30606535,-1.2,
2026-09-02_2542,2026-09-02,2542,興富發,twse,47.55,48.00,47.55,47.95,4263041,203860671,0.05,
2026-09-02_2543,2026-09-02,2543,皇昌,twse,38.55,38.80,38.15,38.30,557418,21376191,-0.35,
2026-09-02_2545,2026-09-02,2545,皇翔,twse,34.50,34.80,34.05,34.25,217854,7468876,-0.3,
2026-09-02_2546,2026-09-02,2546,根基,twse,103.00,105.50,103.00,105.50,106754,11074189,1.5,
2026-09-02_2547,2026-09-02,2547,日勝生,twse,9.96,10.05,9.95,9.99,1041750,10405494,0.01,
2026-09-02_2548,2026-09-02,2548,華固,twse,93.60,94.00,93.20,93.40,615987,57642902,0.2,
2026-09-02_2596,2026-09-02,2596,綠意,tpex,35.30,35.85,35.30,35.75,110717,3939334,0.55,
2026-09-02_2597,2026-09-02,2597,潤弘,twse,170.50,171.00,168.00,170.00,402060,67958699,-0.5,
2026-09-02_2601,2026-09-02,2601,益航,twse,6.80,6.83,6.73,6.83,1669108,11334402,0.07,
2026-09-02_2603,2026-09-02,2603,長榮,twse,237.00,240.00,231.00,234.50,10458669,2447641166,-3.5,
2026-09-02_2605,2026-09-02,2605,新興,twse,35.10,35.45,34.75,35.05,7593610,267285433,0.3,
2026-09-02_2606,2026-09-02,2606,裕民,twse,75.30,76.40,73.80,75.10,3821274,286181561,0.1,
2026-09-02_2607,2026-09-02,2607,榮運,twse,53.20,53.60,53.10,53.30,308568,16463107,-0.3,
2026-09-02_2608,2026-09-02,2608,嘉里大榮,twse,28.50,28.65,28.50,28.55,52361,1494124,-0.05,
2026-09-02_2609,2026-09-02,2609,陽明,twse,58.00,60.00,56.90,57.50,41626918,2408897955,-0.1,
2026-09-02_2610,2026-09-02,2610,華航,twse,20.20,20.55,20.15,20.45,16116339,328148310,0.1,
2026-09-02_2611,2026-09-02,2611,志信,twse,14.80,14.85,14.60,14.65,484805,7100852,-0.15,
2026-09-02_2612,2026-09-02,2612,中航,twse,60.60,61.80,60.50,61.40,423840,25976302,0.5,
2026-09-02_2613,2026-09-02,2613,中櫃,twse,22.75,23.30,22.55,22.60,327576,7446203,-0.1,
2026-09-02_2614,2026-09-02,2614,東森,twse,18.35,18.40,18.20,18.20,371070,6780108,-0.05,
2026-09-02_2615,2026-09-02,2615,萬海,twse,115.50,117.00,110.50,112.00,20652756,2329635314,-2.5,
2026-09-02_2616,2026-09-02,2616,山隆,twse,13.50,13.60,13.40,13.45,129893,1751439,0.0,
2026-09-02_2617,2026-09-02,2617,台航,twse,31.10,31.40,31.05,31.25,752082,23438759,0.05,
2026-09-02_2618,2026-09-02,2618,長榮航,twse,42.15,42.30,41.70,42.15,20019837,840746182,-0.25,
2026-09-02_2630,2026-09-02,2630,亞航,twse,52.30,52.40,50.80,50.80,1752887,90586035,-0.5,
2026-09-02_2633,2026-09-02,2633,台灣高鐵,twse,26.20,26.25,26.05,26.20,1880139,49181932,-0.05,
2026-09-02_2634,2026-09-02,2634,漢翔,twse,66.60,67.80,66.40,66.40,11409935,762775362,-0.6,
2026-09-02_2636,2026-09-02,2636,台驊控股,twse,69.50,70.00,68.70,69.40,409609,28374144,-0.2,
2026-09-02_2637,2026-09-02,2637,慧洋-KY,twse,96.60,97.30,94.90,96.30,2532689,243378347,0.7,
2026-09-02_2640,2026-09-02,2640,大車隊,tpex,157.50,158.50,156.50,158.50,34164,5385411,2.00,
2026-09-02_2641,2026-09-02,2641,正德,tpex,17.95,18.15,17.80,17.90,1128578,20218957,0.00,
2026-09-02_2642,2026-09-02,2642,宅配通,twse,20.50,20.90,20.30,20.45,40808,833982,-0.05,
2026-09-02_2643,2026-09-02,2643,捷迅,tpex,62.60,62.60,62.60,62.60,7268,455041,-0.60,down
2026-09-02_2644,2026-09-02,2644,中信造船,emerging,,76.2,73.8,75.9,13464,,,
2026-09-02_2645,2026-09-02,2645,長榮航太,twse,176.00,178.50,175.00,176.00,1733029,306304320,0.0,
2026-09-02_2646,2026-09-02,2646,星宇航空,twse,20.70,20.70,20.50,20.65,2568845,52883547,0.0,
2026-09-02_2701,2026-09-02,2701,萬企,twse,10.40,10.45,10.35,10.45,75766,789092,0.0,
2026-09-02_2702,2026-09-02,2702,華園,twse,12.60,12.70,12.50,12.70,13146,165345,0.0,
2026-09-02_2704,2026-09-02,2704,國賓,twse,44.60,45.35,44.60,45.15,102773,4631263,0.15,
2026-09-02_2705,2026-09-02,2705,六福,twse,15.75,15.90,15.55,15.70,143926,2265905,-0.15,
2026-09-02_2706,2026-09-02,2706,第一店,twse,12.55,12.55,12.45,12.50,155349,1944578,0.0,
2026-09-02_2707,2026-09-02,2707,晶華,twse,178.00,179.50,178.00,179.00,50072,8940572,0.0,
2026-09-02_2712,2026-09-02,2712,遠雄來,twse,14.30,14.30,14.25,14.25,3000,42800,-0.15,
2026-09-02_2718,2026-09-02,2718,全心投控,tpex,41.65,41.70,41.65,41.70,10536,439185,-0.10,
2026-09-02_2719,2026-09-02,2719,燦星旅,tpex,20.25,20.40,20.25,20.40,5020,101900,0.10,
2026-09-02_2722,2026-09-02,2722,夏都,twse,21.90,21.90,21.45,21.45,20605,443605,-0.2,
2026-09-02_2723,2026-09-02,2723,美食-KY,twse,82.60,84.00,82.30,83.50,581659,48501935,0.7,
2026-09-02_2724,2026-09-02,2724,藝舍-KY,tpex,10.90,10.90,10.40,10.40,12525,133540,-0.50,
2026-09-02_2726,2026-09-02,2726,雅茗-KY,tpex,8.33,8.70,8.16,8.25,26244,217772,0.04,
2026-09-02_2727,2026-09-02,2727,王品,twse,232.00,234.50,232.00,234.50,183447,42850923,2.0,
2026-09-02_2729,2026-09-02,2729,瓦城,tpex,154.50,156.00,153.50,155.00,17107,2641484,0.00,
2026-09-02_2731,2026-09-02,2731,雄獅,twse,144.50,144.50,143.00,143.50,215915,30962343,0.0,
2026-09-02_2732,2026-09-02,2732,六角,tpex,65.20,65.70,64.60,65.30,73463,4794713,0.10,
2026-09-02_2733,2026-09-02,2733,維格餅家,emerging,,10.95,10.95,10.95,601,,,
2026-09-02_2734,2026-09-02,2734,易飛網,tpex,14.95,15.00,14.80,14.95,27602,412253,-0.05,
2026-09-02_2736,2026-09-02,2736,富野,tpex,11.70,11.70,11.45,11.55,87476,1008143,-0.20,
2026-09-02_2739,2026-09-02,2739,寒舍,twse,38.00,38.05,37.70,37.85,99091,3749219,0.0,
2026-09-02_2740,2026-09-02,2740,華軒,tpex,30.80,30.80,30.80,30.80,1411,43249,-0.05,down
2026-09-02_2741,2026-09-02,2741,老四川,emerging,,20.9,20,20.8,42626,,,
2026-09-02_2743,2026-09-02,2743,山富,tpex,58.70,58.80,58.00,58.80,47806,2795549,-0.20,
2026-09-02_2745,2026-09-02,2745,五福,tpex,88.30,88.30,87.90,87.90,28551,2513341,-0.40,
2026-09-02_2748,2026-09-02,2748,雲品,twse,38.85,38.85,38.55,38.85,50673,1957705,0.0,
2026-09-02_2751,2026-09-02,2751,王座,tpex,51.70,51.70,51.40,51.70,10710,552579,0.10,
2026-09-02_2752,2026-09-02,2752,豆府,tpex,177.00,177.00,177.00,177.00,7661,1356514,0.00,down
2026-09-02_2753,2026-09-02,2753,八方雲集,twse,179.50,182.00,179.50,182.00,128525,23292103,2.5,
2026-09-02_2754,2026-09-02,2754,亞洲藏壽司,tpex,69.40,69.50,69.40,69.50,2502,173765,0.00,
2026-09-02_2755,2026-09-02,2755,揚秦,tpex,102.00,102.50,102.00,102.50,7138,728402,0.50,
2026-09-02_2756,2026-09-02,2756,聯發國際,tpex,62.50,64.00,62.00,64.00,20615,1286337,1.70,
2026-09-02_2758,2026-09-02,2758,路易莎咖啡,emerging,,68.6,66.7,68.6,2076,,,
2026-09-02_2760,2026-09-02,2760,巨宇翔,emerging,,8.83,8.8,8.8,5500,,,
2026-09-02_2761,2026-09-02,2761,橘焱胡同,emerging,,14.8,14.65,14.8,22031,,,
2026-09-02_2762,2026-09-02,2762,世界健身-KY,twse,82.30,82.40,81.60,82.10,46561,3818080,-0.2,
2026-09-02_2801,2026-09-02,2801,彰銀,twse,24.95,25.80,24.95,25.70,28838271,734813635,0.5,
2026-09-02_2812,2026-09-02,2812,台中銀,twse,19.10,19.45,19.05,19.40,36663547,705527477,0.3,
2026-09-02_2816,2026-09-02,2816,旺旺保,twse,38.65,38.90,38.55,38.90,290704,11244435,0.25,
2026-09-02_2820,2026-09-02,2820,華票,twse,16.50,16.80,16.50,16.75,2924592,48726246,0.2,
2026-09-02_2832,2026-09-02,2832,台產,twse,58.40,58.60,57.90,58.20,221855,12895468,-0.7,
2026-09-02_2834,2026-09-02,2834,臺企銀,twse,17.00,17.30,16.95,17.25,45702144,782830681,0.15,
2026-09-02_2836,2026-09-02,2836,高雄銀,twse,12.00,12.15,11.95,12.15,1897972,22907376,0.15,
2026-09-02_2836A,2026-09-02,2836A,高雄銀甲特,twse,24.05,24.05,24.05,24.05,6000,144300,-0.05,down
2026-09-02_2838,2026-09-02,2838,聯邦銀,twse,20.15,20.55,20.15,20.55,2204487,44919343,0.3,
2026-09-02_2838A,2026-09-02,2838A,聯邦銀甲特,twse,52.00,52.00,51.90,52.00,48050,2496104,0.0,
2026-09-02_2845,2026-09-02,2845,遠東銀,twse,13.00,13.10,12.90,13.00,36473327,473111388,0.0,
2026-09-02_2849,2026-09-02,2849,安泰銀,twse,14.30,14.50,14.25,14.40,123689,1774215,0.0,
2026-09-02_2850,2026-09-02,2850,新產,twse,159.50,162.00,159.50,161.00,87079,13998242,0.5,
2026-09-02_2851,2026-09-02,2851,中再保,twse,45.35,46.30,45.05,46.15,1974785,90565055,0.3,
2026-09-02_2852,2026-09-02,2852,第一保,twse,28.25,28.35,28.10,28.35,140893,3983823,0.1,
2026-09-02_2855,2026-09-02,2855,統一證,twse,49.50,50.00,49.40,49.60,3315604,164540851,-0.4,
2026-09-02_2880,2026-09-02,2880,華南金,twse,41.95,43.00,41.50,43.00,22882451,970321241,1.05,
2026-09-02_2881,2026-09-02,2881,富邦金,twse,144.50,145.00,142.50,143.50,13285257,1909246843,-1.5,
2026-09-02_2881A,2026-09-02,2881A,富邦特,twse,61.80,61.80,61.20,61.60,294483,18087069,-0.2,
2026-09-02_2881B,2026-09-02,2881B,富邦金乙特,twse,60.70,60.90,60.60,60.90,16937,1027611,0.0,
2026-09-02_2881C,2026-09-02,2881C,富邦金丙特,twse,51.50,51.60,51.50,51.50,31364,1615123,0.0,
2026-09-02_2882,2026-09-02,2882,國泰金,twse,109.50,110.00,108.00,109.00,24652478,2700932575,-2.0,
2026-09-02_2882A,2026-09-02,2882A,國泰特,twse,60.40,60.40,60.00,60.30,304843,18333385,-0.1,
2026-09-02_2882B,2026-09-02,2882B,國泰金乙特,twse,58.80,58.90,58.70,58.90,45979,2701312,0.0,
2026-09-02_2883,2026-09-02,2883,凱基金,twse,34.85,35.60,34.60,35.50,47214212,1664135542,0.55,
2026-09-02_2883B,2026-09-02,2883B,凱基金乙特,twse,8.21,8.21,8.19,8.21,815330,6686458,0.0,
2026-09-02_2884,2026-09-02,2884,玉山金,twse,39.65,40.60,39.35,40.50,47477441,1909613760,0.6,
2026-09-02_2885,2026-09-02,2885,元大金,twse,66.20,66.70,65.70,66.70,18145744,1202143702,0.0,
2026-09-02_2886,2026-09-02,2886,兆豐金,twse,48.25,49.10,48.05,49.00,33784817,1646803536,0.5,
2026-09-02_2887,2026-09-02,2887,台新新光金,twse,40.20,41.20,39.75,41.20,88399635,3603676164,0.9,
2026-09-02_2887E,2026-09-02,2887E,台新新光戊特一,twse,48.65,48.80,48.65,48.75,31890,1552589,-0.1,
2026-09-02_2887F,2026-09-02,2887F,台新新光戊特二,twse,45.75,45.80,45.75,45.75,16933,774993,0.0,
2026-09-02_2887G,2026-09-02,2887G,台新新光庚特一,twse,44.05,44.10,44.05,44.10,8430,371319,0.0,
2026-09-02_2887H,2026-09-02,2887H,台新新光庚特二,twse,42.15,42.45,42.05,42.10,444708,18748640,0.0,
2026-09-02_2887I,2026-09-02,2887I,台新新光辛特,twse,9.52,9.53,9.51,9.52,5977522,56937305,0.0,
2026-09-02_2887Z1,2026-09-02,2887Z1,台新新光己特,twse,20.80,21.20,20.35,21.20,117534,2474632,0.2,
2026-09-02_2889,2026-09-02,2889,國票金,twse,15.60,16.15,15.60,16.00,22666854,361202167,0.35,
2026-09-02_2890,2026-09-02,2890,永豐金,twse,41.50,42.30,40.95,42.15,31205716,1298333901,0.65,
2026-09-02_2891,2026-09-02,2891,中信金,twse,65.80,66.70,65.40,66.60,40072437,2647096469,0.1,
2026-09-02_2891B,2026-09-02,2891B,中信金乙特,twse,62.10,62.10,62.00,62.00,7347,455273,-0.1,
2026-09-02_2891C,2026-09-02,2891C,中信金丙特,twse,61.50,61.50,61.50,61.50,34750,2136818,-0.1,down
2026-09-02_2892,2026-09-02,2892,第一金,twse,35.55,36.35,35.40,36.25,37045311,1332261016,0.35,
2026-09-02_2897,2026-09-02,2897,王道銀行,twse,10.60,10.70,10.40,10.70,9951222,105609875,0.1,
2026-09-02_2897B,2026-09-02,2897B,王道銀乙特,twse,11.60,11.60,11.60,11.60,41105,476818,0.0,down
2026-09-02_2901,2026-09-02,2901,欣欣,twse,23.65,23.65,23.30,23.55,4467,104941,0.0,
2026-09-02_2903,2026-09-02,2903,遠百,twse,22.10,22.65,22.10,22.35,889116,19878611,0.15,
2026-09-02_2904,2026-09-02,2904,匯僑,twse,12.95,12.95,12.75,12.80,33987,435002,-0.05,
2026-09-02_2905,2026-09-02,2905,三商,twse,17.35,17.90,17.30,17.80,1552082,27421719,0.4,
2026-09-02_2906,2026-09-02,2906,高林,twse,13.95,13.95,13.70,13.85,80035,1106594,-0.05,
2026-09-02_2908,2026-09-02,2908,特力,twse,21.90,21.95,21.80,21.80,166182,3637784,-0.15,
2026-09-02_2910,2026-09-02,2910,統領,twse,23.65,24.10,23.65,24.10,7031,167586,0.3,
2026-09-02_2911,2026-09-02,2911,麗嬰房,twse,6.42,6.42,6.30,6.32,105567,668026,-0.1,
2026-09-02_2912,2026-09-02,2912,統一超,twse,215.50,218.00,215.00,217.00,1196376,258802829,1.0,
2026-09-02_2913,2026-09-02,2913,農林,twse,11.15,11.20,11.10,11.15,715788,7976196,0.0,
2026-09-02_2915,2026-09-02,2915,潤泰全,twse,56.50,57.40,56.20,57.20,1770702,100484933,0.5,
2026-09-02_2916,2026-09-02,2916,滿心,tpex,40.00,40.20,39.95,40.00,27336,1094522,0.00,
2026-09-02_2923,2026-09-02,2923,鼎固-KY,twse,24.25,24.95,23.80,24.05,165372,3967111,0.0,
2026-09-02_2924,2026-09-02,2924,宏太-KY,tpex,17.50,17.50,17.50,17.50,1000,17500,-0.05,down
2026-09-02_2926,2026-09-02,2926,誠品生活,tpex,30.30,30.70,30.10,30.70,4030,122749,0.10,
2026-09-02_2929,2026-09-02,2929,淘帝-KY,twse,5.56,5.67,5.55,5.67,56076,312337,0.12,
2026-09-02_2937,2026-09-02,2937,集雅社,tpex,44.15,44.15,44.10,44.10,4358,192471,-0.35,
2026-09-02_2938,2026-09-02,2938,床的世界,emerging,,24,22.9,24,31498,,,
2026-09-02_2939,2026-09-02,2939,永邑-KY,twse,19.30,19.80,19.15,19.80,8000,156300,0.1,
2026-09-02_2940,2026-09-02,2940,歐都納,emerging,,24.1,24.1,24.1,3000,,,
2026-09-02_2942,2026-09-02,2942,京站,emerging,,37.8,36.85,37.2,13721,,,
2026-09-02_2945,2026-09-02,2945,三商家購,twse,40.00,40.00,40.00,40.00,8306,332273,0.0,down
2026-09-02_2947,2026-09-02,2947,振宇五金,tpex,61.60,61.70,61.00,61.50,63387,3897311,0.00,
2026-09-02_2948,2026-09-02,2948,寶陞,tpex,38.20,38.20,38.20,38.20,1940,73983,-0.10,down
2026-09-02_3002,2026-09-02,3002,歐格,twse,17.10,17.40,17.10,17.35,58496,1013384,0.15,
2026-09-02_3003,2026-09-02,3003,健和興,twse,67.90,68.80,67.40,68.00,408190,27821389,0.0,
2026-09-02_3004,2026-09-02,3004,豐達科,twse,120.00,121.00,119.50,120.00,151692,18199405,0.0,
2026-09-02_3005,2026-09-02,3005,神基,twse,118.00,118.00,116.00,116.00,1404702,163830444,-2.5,
2026-09-02_3006,2026-09-02,3006,晶豪科,twse,276.00,284.50,271.00,281.50,9196167,2565183016,3.0,
2026-09-02_3008,2026-09-02,3008,大立光,twse,7470.00,7955.00,7460.00,7810.00,2294173,17860011905,230.0,
