r,arm,seed,cagr,mdd,vol,first,end,trades,eq_sha,expo,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,dd_單日暴跌型,dd_延續下跌型,dd_混合型,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,dd_n,n_stop,n_trim,trig_pos_frac,held_mean,turnover_yr,cost_total,cost_drag_yr,stop_ret_mean,stop_ret_med,stop_h120_mean,stop_h120_med,stop_h120_better_frac,stop_h120_ge0_frac,trim_fwd_mean,trim_fwd_med,trim_fwd_p90,trim_fwd_pos_frac,rebuy20_n,rebuy20_ret_mean,rebuy20_ret_med,cash_mean,cash_med,cash_end,nx_n,nx_stop_lots,nx_pending_end,nx_pending_amt_end_frac,nxw_med,nxw_p90,nxw_mean,nxw_max,nxsz_med,nxsz_mean,normal_n,sl_block_days
7,a_T2,1007,0.31615788589478044,-0.38255887284173806,0.21924339463848633,526,2859,163,b593ed2fd2490b78,0.6834025165955798,0.17635966473873776,0.04738466093290361,0.21421545714034806,0.33833649202634075,0.8248151529380938,-0.005551920422269818,0.6075740565079066,0.06449720730159125,0.34105957775141005,0.6043267740546834,0,0,2,0,0,2,2,0,87,0.5337423312883436,8.38651102464332,1.5559748516057383,0.33484613827589577,0.009102452881893566,,,,,,,0.16915719548859687,0.034722235855845884,0.69510736865982,0.5287356321839081,0,,,0.3165974834044201,0.25517253011012675,1.0,0,0,0,0.0,,,,,,,163,0
8,a_T2,1008,0.32303776215381474,-0.36834998871490077,0.22104100587080822,526,2859,163,6c8f22040a0d2bf5,0.6804429340758574,0.21585794485260035,0.05113886039231308,0.12819103043731017,0.29851218140618885,0.6315436751978485,-0.004878560508083218,0.621647357141387,0.2696002280551719,0.3480732198562273,0.6655509007665443,0,0,2,0,0,2,2,0,89,0.5460122699386503,8.386078685689581,1.533783959970563,0.31230225333061373,0.008972636165827797,,,,,,,0.16509783199159977,0.034722235855845884,0.6894353842808449,0.5280898876404494,0,,,0.31955706592414257,0.2625569426372132,1.0,0,0,0,0.0,,,,,,,163,0
9,a_T2,1009,0.3223554013453549,-0.3573226950033716,0.2179300446727401,526,2859,163,8cc8376744ddc5cb,0.6806584092594024,0.33140452302615264,0.07895619116474739,0.1405147695404534,0.3621941351072586,0.6719312009637981,-0.0048436927082287085,0.6216473571413865,0.1379541527057344,0.41198502839670037,0.4452775920802572,0,0,2,0,0,2,2,0,89,0.5460122699386503,8.386078685689581,1.5613803066374436,0.3616145895087712,0.009134074793829055,,,,,,,0.14179386186325071,0.034722235855845884,0.6753427792877932,0.5280898876404494,0,,,0.31934159074059765,0.2646006399251548,1.0,0,0,0,0.0,,,,,,,163,0
10,a_T2,1010,0.30357031885871755,-0.3608419614756984,0.21895510400949192,526,2859,163,c4507f16b75b1e42,0.6834013603162857,0.251136592647736,0.004825961131464718,0.14049119108968777,0.34809281286064553,0.8888519288721697,-0.006027987025187143,0.6170687427553809,0.0956911640609337,0.34618002092374356,0.411445673914963,0,0,2,0,0,2,2,0,86,0.5276073619631901,8.386078685689581,1.5632666109198126,0.33862044312195416,0.009145109673880903,,,,,,,0.1554929179828778,0.031924212344914604,0.6798139505057815,0.5232558139534884,0,,,0.3165986396837141,0.27027975977906377,1.0,0,0,0,0.0,,,,,,,163,0
11,a_T2,1011,0.3311090736861735,-0.3286423707158737,0.21885197510149804,526,2859,163,be9a517f274c0c3f,0.6848850827499502,0.17635966473873776,0.05211074147064032,0.14573793075462982,0.33288736166606414,0.900086813050478,-0.005788369743087163,0.6170687427553809,0.0872143730488879,0.3709523044733025,0.7293367864487437,0,0,2,0,0,2,2,0,86,0.5276073619631901,8.386078685689581,1.521927281925161,0.33181927969689784,0.008903274599262188,,,,,,,0.20198480522498927,0.07912439291947104,0.6926896068984691,0.5930232558139535,0,,,0.3151149172500498,0.2632460667685377,1.0,0,0,0,0.0,,,,,,,163,0
12,a_T2,1012,0.298695668448294,-0.3240403434596821,0.21798677662905175,526,2859,163,12ad2c4c9b227f55,0.6849948814076295,0.30002825595194094,0.05741366078024246,0.1458100561458231,0.3466831232022982,0.7755946191268916,-0.005993802910106982,0.6187719237848341,0.07934085203545016,0.38499413965559603,0.3016719851395937,0,0,2,0,0,2,2,0,85,0.5214723926380368,8.386078685689581,1.5870857363482378,0.35262641289208285,0.009284451557637192,,,,,,,0.16087146831005672,0.034722235855845884,0.6937743477710107,0.5176470588235295,0,,,0.31500511859237035,0.2568465455749232,1.0,0,0,0,0.0,,,,,,,163,0
13,a_T2,1013,0.3134333414462718,-0.3683499881182784,0.21660702067967144,526,2859,163,8c30cf8ffd621ac9,0.6840800756680279,0.28794089471965734,0.051277059763791266,0.1282210226138989,0.31614575036755665,0.7762184593085109,-0.005893170157391103,0.607574056507906,0.11684829718392797,0.3573372864142481,0.5162640552544266,0,0,2,0,0,2,2,0,86,0.5276073619631901,8.386078685689581,1.551388439683698,0.33605692366066314,0.009075622372149643,,,,,,,0.1632395463696894,0.009512613425345484,0.6926896068984691,0.5,0,,,0.3159199243319723,0.25666161487132655,1.0,0,0,0,0.0,,,,,,,163,0
14,a_T2,1014,0.33115735042712413,-0.35732269498825336,0.22278342660972497,526,2859,163,3f00bf59f004a88c,0.6819992494022894,0.21585794485260013,0.05113886039231352,0.14044632610407004,0.3158966587530627,0.9431293700355494,-0.005959859214367591,0.6075740565079066,0.1273660520221387,0.4015556747517546,0.5821053489196473,0,0,2,0,0,2,2,0,89,0.5460122699386503,8.38651102464332,1.5392534283242343,0.3518572922746146,0.009004632555696768,,,,,,,0.16897147182099712,0.03616788190096765,0.6894353842808449,0.5393258426966292,0,,,0.31800075059771055,0.26632375131863373,1.0,0,0,0,0.0,,,,,,,163,0
15,a_T2,1015,0.298222557818681,-0.35732269499609753,0.2153493658476438,526,2859,163,f463331005230e1d,0.6801813357040607,0.251136592647736,0.025765660634285315,0.14048827697756594,0.33417892858596776,0.6310955898820709,-0.004875827663650689,0.6170687427553811,0.09912017411339069,0.34461222252052326,0.5513983512198806,0,0,2,0,0,2,2,0,87,0.5337423312883436,8.386078685689581,1.5568877084345765,0.30526221492207367,0.009107793094342266,,,,,,,0.14228184424032786,0.029126188833983324,0.6218859783132054,0.5057471264367817,0,,,0.31981866429593936,0.2649344193382998,1.0,0,0,0,0.0,,,,,,,163,0
16,a_T2,1016,0.31411258216940374,-0.33011851995562386,0.21443389334923987,526,2859,163,73a75b3bed287492,0.6815818393255979,0.30002825595194094,0.07026413165862722,0.21417301621685692,0.385492525284747,0.603015945474559,-0.004839671131609213,0.6187719237848339,0.039858810345517304,0.3595022747538752,0.5427264849389093,0,0,2,0,0,2,2,0,86,0.5276073619631901,8.386078685689581,1.5553983007138523,0.3481734151613772,0.009099080059176033,,,,,,,0.16330293338488236,0.031924212344914604,0.6956083590933794,0.5232558139534884,0,,,0.3184181606744021,0.2553206764217451,1.0,0,0,0,0.0,,,,,,,163,0
17,a_T2,1017,0.3120362377069048,-0.31609086827130206,0.2183529202866064,526,2859,163,8cd79f01328687ea,0.6808774593642711,0.21585794485260035,0.05942469860418753,0.21418511601861034,0.40167578772715706,0.8056750428182151,-0.005935551449004262,0.607574056507906,0.06503741287943554,0.40137901666674236,0.3755421779707664,0,0,2,0,0,2,2,0,87,0.5337423312883436,8.386078685689581,1.5703714309005203,0.3608957720332191,0.00918667287076805,,,,,,,0.15765659223761438,0.034722235855845884,0.6896009042916904,0.5172413793103449,0,,,0.31912254063572887,0.26632375131863373,1.0,0,0,0,0.0,,,,,,,163,0
18,a_T2,1018,0.3533756057111457,-0.3283160289103662,0.21948992876136492,526,2859,163,bdb1cf14084bb829,0.6799450586019873,0.33140452302615264,0.10455448571818726,0.2141715243124669,0.356060642522426,0.9390226640961217,-0.005783844426317741,0.6187719237848341,0.0589390205770135,0.3595471645692905,0.6000204294341422,0,0,2,0,0,2,2,0,89,0.5460122699386503,8.386078685689581,1.536844751450184,0.42234149058019016,0.008990541795983579,,,,,,,0.17788884137814456,0.05000003974745004,0.6941053877927014,0.550561797752809,0,,,0.3200549413980127,0.26172546016492815,1.0,0,0,0,0.0,,,,,,,163,0
19,a_T2,1019,0.3435091276902045,-0.3159102981170993,0.21880626437288384,526,2859,163,3cfab0858cf3839a,0.682390816778763,0.21585794485260013,0.016897100375091068,0.21417509504278098,0.37893270585936056,0.9914769087788138,-0.005498663646590685,0.6216473571413867,0.09197742699478018,0.40143945015602367,0.5965658977406483,0,0,2,0,0,2,2,0,90,0.5521472392638037,8.386078685689581,1.5347417337129747,0.3799866195501217,0.008978239142220895,,,,,,,0.1710987727489929,0.031924212344914604,0.693604397359142,0.5222222222222223,0,,,0.31760918322123693,0.2612660171163488,1.0,0,0,0,0.0,,,,,,,163,0
20,a_T2,1020,0.2937647544856823,-0.3681707216281912,0.2208425319951562,526,2859,163,e2820727a2cd5215,0.6852948681475431,0.25411912316513874,0.039305331904324836,0.2141904091739819,0.37009625236163557,0.6947163769666858,-0.005792959890113969,0.6216473571413863,0.057844849219913064,0.3207878263759931,0.3743595231771353,1,0,2,0,0,3,3,0,84,0.5153374233128835,8.386078685689581,1.5808006678973834,0.33793476764359315,0.00924768390719969,,,,,,,0.1763517261983741,0.035445058878406766,0.6966103399604981,0.5238095238095238,0,,,0.31470513185245685,0.2423046961882728,1.0,0,0,0,0.0,,,,,,,163,0
21,a_T2,1021,0.32551324478322363,-0.34130713036716104,0.2201332005440499,526,2859,163,c1db7e6da334e60e,0.6847904725169299,0.33140452302615264,0.04886768102501993,0.14576845063384636,0.3387654346536153,0.802088556406026,-0.005858923592041987,0.6187719237848335,0.11371792075443077,0.3861859677286139,0.491306610179314,0,0,2,0,0,2,2,0,87,0.5337423312883436,8.386078685689581,1.5590947787461742,0.36801519011420664,0.00912070445566513,,,,,,,0.17507899607057947,0.05000003974745004,0.737235297387416,0.5517241379310345,0,,,0.3152095274830701,0.25864421199984555,1.0,0,0,0,0.0,,,,,,,163,0
22,a_T2,1022,0.3225788254465096,-0.3573226949965369,0.21984459666753714,526,2859,163,637e20ade44d8aed,0.6837525550538543,0.28794089471965734,0.03923414582234397,0.1404910527364891,0.3337545355941198,0.8617727848132424,-0.005743298180159284,0.621647357141387,0.09806426968960102,0.3373446129442348,0.5605901009401721,0,0,2,0,0,2,2,0,87,0.5337423312883436,8.386078685689581,1.5446595880927094,0.35016449284370826,0.00903625859034236,,,,,,,0.16386743122963301,0.03616788190096765,0.6916048660259279,0.5402298850574713,0,,,0.3162474449461456,0.2609726410408662,1.0,0,0,0,0.0,,,,,,,163,0
23,a_T2,1023,0.3230104617942422,-0.368349987575993,0.22036172323869171,526,2859,163,68a774a90fad993d,0.6891398027663317,0.20767296434124094,0.04715519003976221,0.1282585497858426,0.2773121790324167,0.8773038794717178,-0.0058406824903686205,0.607574056507906,0.05382857142977171,0.3834282366158135,0.7623913204289821,0,0,2,0,0,2,2,0,85,0.5214723926380368,8.386078685689581,1.533680714643,0.3174116042352087,0.00897203218066155,,,,,,,0.19734155066948247,0.03616788190096765,0.8228619713535847,0.5411764705882353,0,,,0.3108601972336684,0.26024272824902656,1.0,0,0,0,0.0,,,,,,,163,0
24,a_T2,1024,0.33404370783430126,-0.30207027875155334,0.21584151526946863,526,2859,163,a61033c6ad978acf,0.6777655399235546,0.24723618308453998,0.07280897176402701,0.21417298033200227,0.40167578772708024,0.7288104384508745,-0.005998703294091801,0.6216473571413867,0.1580928587168653,0.3365891102491041,0.5469499153066906,0,0,2,0,0,2,2,0,87,0.5337423312883436,8.386078685689581,1.540132585850612,0.3722143973724953,0.009009775627226083,,,,,,,0.18704693841047837,0.05000003974745004,0.737235297387416,0.5402298850574713,0,,,0.32223446007644535,0.26906913262445464,1.0,0,0,0,0.0,,,,,,,163,0
25,a_T2,1025,0.30784913577729056,-0.3683499875752689,0.21916471554597053,526,2859,163,df467097743f6840,0.6805164604796049,0.24723618308453998,0.08136319575624018,0.12825860186295324,0.3288470057584303,0.6235478310877598,-0.005087209316041341,0.607574056507906,0.1645288769475013,0.36875487539327345,0.5055611834653702,0,0,2,0,0,2,2,0,88,0.5398773006134969,8.38651102464332,1.551486330372492,0.3208325313106875,0.009076195032679084,,,,,,,0.1450900767831023,0.035445058878406766,0.6768331696937893,0.5227272727272727,0,,,0.3194835395203951,0.2665655610521183,1.0,0,0,0,0.0,,,,,,,163,0
26,a_T2,1026,0.2915475654430566,-0.35732269499582375,0.2175049618590403,526,2859,163,8ab45d1275cd2a32,0.6808506129995464,0.20767296434124094,0.038873087847380194,0.14047463108256664,0.34879949758432427,0.592900217811287,-0.005209215681668766,0.6170687427553814,0.10302606025236694,0.342040313627461,0.5290719425536214,0,0,2,0,0,2,2,0,85,0.5214723926380368,8.386078685689581,1.556875418923878,0.29527457795318063,0.009107721200704685,,,,,,,0.1534444640405888,0.03616788190096765,0.6387113183674042,0.5294117647058824,0,,,0.3191493870004535,0.26750294929399654,1.0,0,0,0,0.0,,,,,,,163,0
27,a_T2,1027,0.31485420637169836,-0.32404034345218447,0.2151625738411261,526,2859,163,2f046c57682aada2,0.679867606280491,0.17066765591774447,0.01841901362741183,0.145768381224054,0.3509758167633774,0.8524855131203026,-0.00587911981025202,0.607574056507906,0.20052625264788837,0.3314994172813297,0.5174675540430651,0,0,2,0,0,2,2,0,88,0.5398773006134969,8.386078685689581,1.5483018300354692,0.32525618668715167,0.009057565705707506,,,,,,,0.14485810860378576,0.031924212344914604,0.6768331696937893,0.5227272727272727,0,,,0.320132393719509,0.26564335430260994,1.0,0,0,0,0.0,,,,,,,163,0
28,a_T2,1028,0.3032162080978962,-0.30207027875179315,0.21831237425510752,526,2859,163,35d757e124e2cccb,0.6808725990325114,0.21585794485260035,0.02621505845087957,0.21418746657647647,0.3763749749758172,0.5977082577362374,-0.00515210082142592,0.6075740565079062,0.17484453252968635,0.39265814724860726,0.39783393422920055,0,0,2,0,0,2,2,0,87,0.5337423312883436,8.386078685689581,1.5752302506987779,0.3269082973735194,0.009215096966587857,,,,,,,0.13870961269619275,0.029126188833983324,0.6783235600997854,0.5172413793103449,0,,,0.3191274009674886,0.2577711811778372,1.0,0,0,0,0.0,,,,,,,163,0
29,a_T2,1029,0.2986536130371291,-0.36834998811869696,0.21735224418127336,526,2859,163,ed336ea163a0377a,0.6887398410764439,0.17635966473873776,0.01809052433913383,0.12822099344391824,0.3142307478525579,0.7896007032419505,-0.005797678774024928,0.6170687427553809,0.07276033073665511,0.40482471284457877,0.5310631484993407,0,0,2,0,0,2,2,0,84,0.5153374233128835,8.386078685689581,1.5590102878914527,0.30105579313785197,0.009120210184164992,,,,,,,0.1696456289318992,0.035445058878406766,0.694859088643552,0.5357142857142857,0,,,0.31126015892355613,0.24774096128134954,1.0,0,0,0,0.0,,,,,,,163,0
30,a_T2,1030,0.3190008559911399,-0.36834998870696267,0.22116403226085274,526,2859,163,117d9ea5a044d68c,0.6794991971490778,0.30002825595194094,0.04956692393823747,0.12819194999567718,0.3031144675432129,0.895790541352216,-0.005814813080465275,0.6187719237848339,0.06531385101624276,0.3872594317149205,0.509401008600803,0,0,2,0,0,2,2,0,89,0.5460122699386503,8.386078685689581,1.553500747289082,0.35363115335173106,0.009087979371641132,,,,,,,0.16429339069525978,0.05000003974745004,0.6894353842808449,0.550561797752809,0,,,0.3205008028509222,0.26460713009742226,1.0,0,0,0,0.0,,,,,,,163,0
31,a_T2,1031,0.3448698866434281,-0.30207027875788356,0.2167210285121922,526,2859,163,b11a9d15eb8d817d,0.681096360192646,0.20767296434124094,0.08049409904776206,0.2142126305111134,0.3899677438737905,0.7424958434115103,-0.005812784411664329,0.607574056507906,0.15571915753796906,0.40600199966930517,0.6456080800860675,0,0,2,0,0,2,2,0,89,0.5460122699386503,8.386078685689581,1.5296552493642492,0.3672744636532493,0.008948483208780857,,,,,,,0.1774255669236324,0.06211469467232167,0.6884334034137263,0.5617977528089888,0,,,0.318903639807354,0.2575173691698136,1.0,0,0,0,0.0,,,,,,,163,0
32,a_T2,1032,0.33112398038701363,-0.333123155746899,0.2178525185591433,526,2859,163,46216a9f93e888f9,0.6838776329411889,0.17635966473873776,0.01809052433913405,0.2141750433740357,0.4046020917010291,0.9107183782399029,-0.005883279079638926,0.6170687427553816,0.07276033073665489,0.404824712844579,0.5742568565659771,0,0,2,0,0,2,2,0,87,0.5337423312883436,8.386078685689581,1.5474708074981165,0.3587167666964392,0.009052704223863976,,,,,,,0.18005852710214826,0.05000003974745004,0.69510736865982,0.5517241379310345,0,,,0.31612236705881114,0.2549796738626235,1.0,0,0,0,0.0,,,,,,,163,0
33,a_T2,1033,0.3254199875959416,-0.36941223553508507,0.2216045548352218,526,2859,163,180798a318a14933,0.6798763329077325,0.251136592647736,0.07098420734610755,0.12821766894952047,0.31140327560416803,0.7920736002910356,-0.005899610845726766,0.6075740565079064,0.10777052674569854,0.3201839777166031,0.7213087424444113,0,0,2,0,0,2,2,0,90,0.5521472392638037,8.386078685689581,1.5420001105266605,0.33361962303794035,0.00902070064658096,,,,,,,0.17900625603892215,0.043083960824208845,0.7189047546099124,0.5444444444444444,0,,,0.32012366709226747,0.2697495879702048,1.0,0,0,0,0.0,,,,,,,163,0
34,a_T2,1034,0.2905523159546446,-0.3711508258967089,0.2179781153830492,526,2859,163,f15f28f6f887edd9,0.6874233589051685,0.17635966473873776,-0.0019564523602535466,0.21414531185731445,0.3557667576577479,0.7146539340668012,-0.005570431483659766,0.6216473571413865,0.09507284611829214,0.33384731255151423,0.4236751650676116,1,0,2,0,0,3,3,0,84,0.5153374233128835,8.386078685689581,1.5745835072264347,0.3114595767233904,0.009211313517274637,,,,,,,0.16814020781308023,0.035445058878406766,0.6913521556086365,0.5357142857142857,0,,,0.3125766410948316,0.24735863729065044,1.0,0,0,0,0.0,,,,,,,163,0
35,a_T2,1035,0.31476997967834963,-0.35732269498854785,0.22000193075917496,526,2859,163,ae529400396b984a,0.6880461035849965,0.33140452302615264,0.02820113410158598,0.14044873998895557,0.31097837381977533,0.7034050626041082,-0.005794469408786473,0.6170687427553811,0.07404503206731738,0.4203367939561864,0.5489703801018029,1,0,2,0,0,3,3,0,84,0.5153374233128835,8.386078685689581,1.5553980692909315,0.33492159600399324,0.00909907870535195,,,,,,,0.19689660186206182,0.058594827057784626,0.7665767869820953,0.5595238095238095,0,,,0.3119538964150035,0.24890769307173555,1.0,0,0,0,0.0,,,,,,,163,0
36,a_T2,1036,0.3250059981016109,-0.36838618618097463,0.21818011878276725,526,2859,163,71de04999b0766dd,0.6825704342732489,0.17635966473873776,0.05211074147064032,0.21414277538162696,0.3796957521536122,0.8852012278782349,-0.00599779711449111,0.607574056507906,0.07349695325152039,0.3206551946132814,0.6094416763479553,0,0,2,0,0,2,2,0,87,0.5337423312883436,8.386078685689581,1.5443664016727474,0.3532569525235225,0.00903454344978557,,,,,,,0.19779418848133737,0.06211469467232167,0.69510736865982,0.5632183908045977,0,,,0.3174295657267511,0.26225768082483525,1.0,0,0,0,0.0,,,,,,,163,0
37,a_T2,1037,0.32169462725817954,-0.368349988118154,0.2190795547228566,526,2859,163,1a51849d525b5ddb,0.6773962833611383,0.30002825595194094,0.04874034558752105,0.12822106350063112,0.3184757903477804,0.8795320008554399,-0.005799265965118816,0.6187719237848337,0.11973625237556784,0.3699370186969895,0.47898496793294987,0,0,2,0,0,2,2,0,88,0.5398773006134969,8.386078685689581,1.5541291835562498,0.3568901283911649,0.009091655723804064,,,,,,,0.16237333247449842,0.035445058878406766,0.7274548008558553,0.5227272727272727,0,,,0.32260371663886167,0.26668972158789983,1.0,0,0,0,0.0,,,,,,,163,0
38,a_T2,1038,0.33836490015451726,-0.32404034345257354,0.2210521029965963,526,2859,163,c28047296700f761,0.6817030794155896,0.2221328062393242,0.0049442531434269466,0.1457830321585294,0.3620411756648385,0.958632328161312,-0.005838431199213234,0.607574056507906,0.21784499001611546,0.3289055944790886,0.6134181935588003,0,0,2,0,0,2,2,0,89,0.5460122699386503,8.38651102464332,1.5229023552993624,0.3573256653917469,0.008908978778501275,,,,,,,0.1803969712964269,0.03616788190096765,0.6894353842808449,0.5393258426966292,0,,,0.3182969205844103,0.26525919867834236,1.0,0,0,0,0.0,,,,,,,163,0
39,a_T2,1039,0.28195010969516066,-0.3727509521839757,0.2183460835833618,526,2859,163,d707825ff34f8787,0.6863612410081299,0.20767296434124094,-0.0021895195033153625,0.21414531323509123,0.3875113619115287,0.7820086183530592,-0.0060594845357786475,0.6075740565079057,0.020965847669493165,0.36468832572473997,0.2953912887215828,0,0,2,0,0,2,2,0,83,0.50920245398773,8.386078685689581,1.5995631746879622,0.3272349543638517,0.00935744457192457,,,,,,,0.16807253453870064,0.03616788190096765,0.6919359060476185,0.5301204819277109,0,,,0.31363875899187005,0.25796570725789264,1.0,0,0,0,0.0,,,,,,,163,0
