cell,r,ebar,ebar_realized,cagr,mdd,vol
T2,135,0.5023966773613601,0.47048204408911154,0.2295569617476496,-0.2637696941877029,0.16387195091685927
S1T1,135,0.05718238896705289,0.05389695152399613,0.025484826428681995,-0.03306418249639174,0.018646300421433556
S2T1,135,0.03899543634929488,0.03676645945444929,0.017358609438431927,-0.022637081458226467,0.01271762066829898
S1,136,0.7081061606179809,0.6616146691643996,0.33799568087612863,-0.32246628527852345,0.22606855720362645
S2,136,0.5407447414115166,0.5061125271796665,0.25521000149010464,-0.2536210121023893,0.17253441916265957
T1,136,0.36378921820532123,0.34121114269241565,0.16948670229747576,-0.17599737542038515,0.1161059705393327
T2,136,0.5084947080326813,0.4761005810143731,0.23944184997533902,-0.23984965616022283,0.1622414262469799
S1T1,136,0.057051666080580155,0.053748152104673076,0.02593150728132132,-0.02911153523982192,0.018258535761154354
S2T1,136,0.03806907906786423,0.03587575444131799,0.017275439071121168,-0.019489142346360035,0.01218671091848711
S1,137,0.6941717512695124,0.6489968219229824,0.33521899175342273,-0.3279108900795282,0.22247333520341508
S2,137,0.5468070982945054,0.5121271579984635,0.26142868862657664,-0.2655495900449829,0.17524211315072824
T1,137,0.3519872303482282,0.33054506263724037,0.16587998159758466,-0.1772664077460641,0.11291962496632614
T2,137,0.4904424955054798,0.4596742884160413,0.23353768995029367,-0.2407021842602822,0.15720515995451215
S1T1,137,0.05920703499023989,0.055866026104187484,0.027240861240254155,-0.03147432903703866,0.019065860457085804
S2T1,137,0.03837676335285181,0.03622479846656877,0.017625050288556654,-0.02047908753441147,0.012362753741724991
S1,138,0.6991728148193237,0.6535610800491727,0.36352109417453504,-0.35377879701046977,0.22673682550415714
S2,138,0.5400715831393251,0.505773473624119,0.2769071486059078,-0.2829430257635031,0.17499849572598347
T1,138,0.3506973270223649,0.3292578590494375,0.17666833466244736,-0.19148574912066318,0.11364161196962709
T2,138,0.5016421004483164,0.47001201220611677,0.25630728564133975,-0.26502521834721116,0.1625333722407274
S1T1,138,0.06034166256946405,0.05691484580455434,0.02952870150365583,-0.03509964203216209,0.01959754705381904
S2T1,138,0.038770648094804676,0.036582773211505104,0.018930211304927003,-0.022658295016127403,0.012595271173709219
S1,139,0.6975634706513746,0.65181949400735,0.3210330449315466,-0.3545724434737891,0.22441004733780903
S2,139,0.5364396335160324,0.5021018402062318,0.24462533246412432,-0.28267786587767724,0.17238693443701858
T1,139,0.36976968655432163,0.34679556436975806,0.1668863468172015,-0.2022560180230007,0.11879648668012745
T2,139,0.5131401721786635,0.4804203569356427,0.23367419249375776,-0.27181345350838204,0.16488486875180555
S1T1,139,0.0601761780175416,0.05669251329930868,0.026586615994040663,-0.03527768835836444,0.019369869923644933
S2T1,139,0.03999754089181102,0.03769453459631376,0.01764537972209501,-0.023554354697867576,0.012877688162124153
S1,140,0.6875143778082737,0.6426846462124737,0.3402792367690337,-0.3820445649866461,0.2262860319482101
S2,140,0.5373562396423593,0.503179861306089,0.2630360420684712,-0.3104656661586672,0.1766218801941636
T1,140,0.3456392965175322,0.32447279073084934,0.1666190338680431,-0.20992193474308005,0.11352993127876376
T2,140,0.5071915504381314,0.4751102004814539,0.2476945600838374,-0.29534462326619426,0.1666762688602179
S1T1,140,0.059987958037635514,0.05656703220597195,0.028199728531219437,-0.039260741132532015,0.01972683961766246
S2T1,140,0.03861086338671631,0.03642254276349041,0.018114543681511774,-0.02541205397986579,0.012699504970048358
S1,141,0.697258157334842,0.6515039912401165,0.3205716820055089,-0.38265205723487083,0.22611531486410696
S2,141,0.5422492983730267,0.507474972244499,0.24746945523904706,-0.3096250464371467,0.17555097445074694
T1,141,0.3439163016659833,0.3226342190186266,0.1552566209059798,-0.2066435037673879,0.11123282651663237
T2,141,0.5122068565311536,0.4795207966945287,0.23339732038750372,-0.2947328510079862,0.16578640936201527
S1T1,141,0.059825560351953064,0.05635847220688001,0.026521701987911372,-0.03868285561376508,0.01936600722450057
S2T1,141,0.04029646723818805,0.03797334817458855,0.017839996464240837,-0.02618758879220933,0.01304634489634629
S1,142,0.6998814733873076,0.6539512579447234,0.31190708847343274,-0.32777412307668236,0.22737540690556757
S2,142,0.5372450182651735,0.502833814712763,0.23780214055998194,-0.25946987866298454,0.17444006526234604
T1,142,0.3353351754718243,0.31463287789990146,0.1469736489565907,-0.16825507396703032,0.10894322501993065
T2,142,0.4966591501035612,0.4650624645586401,0.21942904152115927,-0.24171641362829305,0.16126234009782367
S1T1,142,0.06049313304193712,0.05699049003146865,0.026098879068738423,-0.03196885985472828,0.01971364108148277
S2T1,142,0.03910478408978282,0.036853603856037545,0.01684871668497534,-0.020749280966971578,0.012748104696494048
S1,143,0.7054645179197696,0.658973019596533,0.3478245031105698,-0.37786096259037516,0.22707615421729482
S2,143,0.533857301693891,0.4994914046609932,0.260355194661239,-0.29821525938607585,0.17161945527158748
T1,143,0.35344850880269085,0.33137352619362864,0.170186769251077,-0.2063724794270438,0.11358918579721818
T2,143,0.5085515887061715,0.47594158330118674,0.24758956759819783,-0.2858470234733169,0.16346706134962774
S1T1,143,0.05755818301362471,0.05418593081770613,0.02706887321517537,-0.036142519518497035,0.018531312382593063
S2T1,143,0.03907802835112405,0.03679917091147408,0.018348969254302627,-0.02465009454764338,0.012584131167024734
S1,144,0.6968100777727669,0.6511860944119027,0.3443388697713352,-0.3675377900161653,0.2264493773146659
S2,144,0.5447108562977444,0.5098819824879266,0.2663962442730745,-0.2978185290363722,0.17684673793115668
T1,144,0.3487304855403595,0.32724054788016055,0.16808278016672173,-0.19970940136028864,0.1132164580246047
T2,144,0.5031237931306034,0.47118506974091556,0.24532487329391817,-0.27779760847293034,0.16332516091924149
S1T1,144,0.06129171820886293,0.05776801928905775,0.028852305803510836,-0.037571677763234765,0.01994856429472147
S2T1,144,0.04036185565187072,0.03805504336243775,0.018965364990171985,-0.024864677826429225,0.013140555823552738
S1,145,0.6897896630656909,0.6448059948479711,0.30171107482682435,-0.3651240405355694,0.2188876039480117
S2,145,0.5327572207339649,0.498899152177541,0.2309952347982418,-0.2927478540161023,0.16888101677676648
T1,145,0.3432068548036935,0.32218226351785567,0.1470687998087592,-0.19731621806631217,0.1087643229473959
T2,145,0.5043578106965672,0.4724676412913718,0.21831442071024854,-0.27902523906015636,0.1598611129434031
S1T1,145,0.059618052020623064,0.056207426182966744,0.02504470019420335,-0.03668080473459175,0.018922536477214074
S2T1,145,0.03702514966299898,0.034920217249184086,0.015527451981873108,-0.022903794569122924,0.011754286203472016
S1,146,0.7020610778717036,0.6562345671703731,0.33339967068404786,-0.38173488740051587,0.22410804449853555
S2,146,0.5384372934961439,0.5042482774054886,0.2529624346444974,-0.30509508498455723,0.17173972882579155
T1,146,0.353007785421172,0.3314132696482253,0.16364584566203444,-0.20963074301582832,0.11260638143224692
T2,146,0.5139560480123004,0.48146937497573333,0.24105242765632218,-0.2930295071278584,0.16392338535350998
S1T1,146,0.05938429147560925,0.056012517338832085,0.026888768057115042,-0.03799561548110712,0.018987483120785374
S2T1,146,0.03976446044083378,0.037519670915758904,0.017974981839073312,-0.025569761731405197,0.012717490193214585
S1,147,0.6868359587194849,0.6423324797383505,0.35291087214525985,-0.3037161267742604,0.2213924496425715
S2,147,0.5305793589550264,0.49718965183582653,0.2689354697284596,-0.24079866704699085,0.17105650893361582
T1,147,0.3507504515519435,0.32952872199625893,0.17485061526259882,-0.16400861383461618,0.11320910543024017
T2,147,0.4976118055075091,0.46650675931479746,0.2514759145859058,-0.2270770775461039,0.16044941074892322
S1T1,147,0.05860167620451644,0.05532725824727111,0.028374621601343852,-0.028759770126793666,0.01899074647898904
S2T1,147,0.04019977494188856,0.03796651235788461,0.019427252836936804,-0.019788829708186635,0.013031873948385215
S1,148,0.7080349266117413,0.6613821249470455,0.3264291402853041,-0.38796658109339643,0.2290040533577773
S2,148,0.5298412948021014,0.4957698450490519,0.24207895139419588,-0.30383353284153036,0.1713134976475165
T1,148,0.3422208355147908,0.32089437077866073,0.15467738070068937,-0.2058976575007398,0.11072527434894355
T2,148,0.511624000784954,0.4788153108451368,0.23352395562034545,-0.29475639459322,0.16542656632637515
S1T1,148,0.05662961244756224,0.05330952546274342,0.025117849261228953,-0.03666297499797381,0.0183793713855165
S2T1,148,0.038264957670459766,0.03603174803262818,0.016950127523297054,-0.02489063057846144,0.01242263100390985
S1,149,0.7006226900899566,0.6548574276399368,0.32063019726657616,-0.3509564860697677,0.22444435525141612
S2,149,0.5358552530228409,0.501791052434038,0.24288795911108085,-0.2781131166610756,0.17158107895513589
T1,149,0.3446627273500976,0.32356211679919783,0.1543108910857678,-0.1863966301700462,0.11042087531964132
T2,149,0.4959970164690205,0.4646953238715682,0.2242676077016008,-0.259644465110495,0.15882115972508465
S1T1,149,0.05784787380073156,0.05454932420333743,0.025367131611395033,-0.033274721660110244,0.01858915882187443
S2T1,149,0.03780546055564993,0.03566206346823874,0.016552628725553742,-0.021839952574374905,0.012152447036734482
S1,150,0.6924412005214577,0.6471816988097554,0.3303549178652472,-0.3508862151281263,0.2243413958633022
S2,150,0.5374165279869328,0.5031495334616765,0.25383357907211423,-0.28171334431195766,0.1738450955310363
T1,150,0.3459603715244289,0.3246935677496515,0.1611832908949533,-0.18909316553210745,0.11182395780900425
T2,150,0.4969319023871384,0.46547241640967085,0.23406057848052897,-0.26280502537161265,0.1607057748898775
S1T1,150,0.05903166973634161,0.05564604385313337,0.026878308804977102,-0.03434713926604205,0.01910097104207629
S2T1,150,0.03965219874276093,0.037390312788412296,0.01802466138663905,-0.02316884429212502,0.01283249192827011
S1,151,0.6855639847774238,0.6407548255926825,0.32811803330222244,-0.3491063200311714,0.2206602154674942
S2,151,0.535435262091618,0.5012518153729898,0.2536998091743963,-0.2819086630064823,0.17211361072335485
T1,151,0.3463372762947589,0.3249929218371214,0.16183815298766913,-0.19018177256582364,0.11125259026059652
T2,151,0.4976594796063577,0.46609429094169186,0.23517254979722257,-0.2642298948737779,0.1599352787693834
S1T1,151,0.0585955153708893,0.05522144187803934,0.02674353081982095,-0.03430469554943502,0.018841021511627608
S2T1,151,0.03837909432141398,0.03618129076196725,0.017485812623324826,-0.022570393320981985,0.012342567089435116
S1,152,0.699897840049404,0.6537292492940302,0.2971613453130455,-0.3673649379101768,0.2230290999749715
S2,152,0.5342771115542724,0.4997864100654137,0.22591226763092664,-0.29167313540463685,0.169959916245221
T1,152,0.3548402881469369,0.3325776810052553,0.14915137691430358,-0.20215938841354272,0.11277870455395551
T2,152,0.5171249920989476,0.48382453238035067,0.2185499170823415,-0.2834621073565897,0.16448254585360542
S1T1,152,0.06028472897700733,0.05672341217297463,0.025016077220244792,-0.036843898570446836,0.019173392054884365
S2T1,152,0.039664991119669285,0.037333286333487835,0.016442554997284198,-0.024361478447301823,0.012617212410210008
S1,153,0.6971449314043564,0.6517056282313575,0.3371914536215652,-0.32562461243444496,0.22422902098195815
S2,153,0.5368816051412021,0.5028322188785477,0.2566901288178327,-0.258373232916336,0.172529496349889
T1,153,0.35416227401385664,0.33251374709290205,0.1669275805213819,-0.17632807906747713,0.1138075968626431
T2,153,0.49978963479361166,0.4683127778431622,0.2382860079823208,-0.24218889838048108,0.1605952930792068
S1T1,153,0.05779949769048521,0.05452196604315497,0.026557367840615465,-0.03039964396565031,0.018613087255738545
S2T1,153,0.038534073780921795,0.03636129401669569,0.01767447312399839,-0.02033919938454157,0.012411982349487455
S1,154,0.7022936934831757,0.656254375169111,0.337661620381857,-0.3459879474709214,0.22695431888647133
S2,154,0.5356348514158119,0.501411168993204,0.2547103329695848,-0.2732167576603606,0.17281595690597001
T1,154,0.3574411957468482,0.3353433312001904,0.16777790798265735,-0.189217846261036,0.11524146249952077
T2,154,0.5068103119012228,0.47458757923765216,0.24051714455506557,-0.2600716445173561,0.1634856914642639
S1T1,154,0.05800605007831028,0.05466356182960445,0.026568288102618576,-0.032677947094455324,0.018721686070553176
S2T1,154,0.03883818170845922,0.03661189901425152,0.01775913288731279,-0.02196682402840806,0.012537257544933761
S1,155,0.7114094388958068,0.6647747078077291,0.3505758524446567,-0.373521088464269,0.22567504992713566
S2,155,0.5463138158985301,0.5113983717385865,0.26560499171740104,-0.2981852682008781,0.173080553801186
T1,155,0.3368558279567272,0.3161421512201849,0.16077761325622952,-0.19314873052506684,0.10666056502117428
T2,155,0.49764629181133685,0.46610406965605783,0.24093988276783018,-0.2747465519347853,0.15762460301840564
S1T1,155,0.05779863377685268,0.0544664963051904,0.026859144884733954,-0.03540640572990005,0.018320805217913346
S2T1,155,0.03786137708048346,0.035690101894834764,0.017559125398473263,-0.02330308537488183,0.01200306267626003
S1,156,0.6907249932955711,0.6458489224201908,0.3513235995008761,-0.3484010843400113,0.22337087528445962
S2,156,0.5350110833108764,0.501218937832606,0.26876203575034996,-0.27926351705961594,0.17293277274682953
T1,156,0.3533098537617417,0.3318461116135253,0.17472825703382822,-0.1919569242177959,0.11425452452054448
T2,156,0.4992389477474194,0.4679302159145789,0.25004434371290385,-0.2626526363814625,0.16137095413468905
S1T1,156,0.053789711034033606,0.05077611535113689,0.025858469561273356,-0.031225123495741122,0.017450061006981682
S2T1,156,0.03843532456394864,0.03629230018115166,0.018448820912598363,-0.022387841331999322,0.01247196748783725
S1,157,0.6983442180617825,0.6526745107393543,0.35152375896264676,-0.3400410044264666,0.23195671627660522
S2,157,0.5394932348391372,0.505115205446527,0.26869906541497124,-0.27116014070114675,0.17880766389966038
T1,157,0.35231725246320567,0.3306791034240825,0.1730462751596511,-0.18380085119875547,0.11661553579638875
T2,157,0.4952950263793423,0.4639868521221485,0.24590908062933958,-0.2511476119258799,0.16408832824601974
S1T1,157,0.0606205767622367,0.05716113283529463,0.029051870746873876,-0.03350413566079209,0.020073042876651664
S2T1,157,0.03876148185280412,0.03656362512397739,0.018539476685206502,-0.02151541958487384,0.012836837395409681
S1,158,0.6958075685058738,0.6500061187849071,0.2942893032623315,-0.37731411764768036,0.21569005671507438
S2,158,0.5331471271486261,0.49879596147925226,0.22349994527254013,-0.3011031847308301,0.16506939688292604
T1,158,0.3469428872261338,0.3252332326253098,0.1438200942704364,-0.20530810085171047,0.10735952059274358
T2,158,0.5147707163757377,0.48169143964229477,0.2155683322649693,-0.292065529565602,0.15936500599583442
S1T1,158,0.05658940265754319,0.053245246843462254,0.02300339667899265,-0.03602776950143776,0.017527149495218452
S2T1,158,0.03903425677304554,0.03673666914250282,0.01584727963421395,-0.02496161504826006,0.01209138952873982
S1,159,0.7035748769135332,0.6577774340777707,0.3731386581723346,-0.33432536325814527,0.22895661167541687
S2,159,0.5417543263662237,0.5074937105867632,0.28310642962773014,-0.2655171557183779,0.17621428093136124
T1,159,0.33791818073810753,0.31745301030714734,0.17309341140483103,-0.17217449378630764,0.10997065822399112
T2,159,0.49295252232065406,0.4620766913303794,0.25640964671450783,-0.24385903040998314,0.16034271530777086
S1T1,159,0.056737281846760954,0.05354837048392143,0.028205849898154334,-0.03049265916586363,0.018515386785240617
S2T1,159,0.03972985000655775,0.03750834522130513,0.01971356947935954,-0.021421082065609984,0.012968432813615009
S1,160,0.7087815436967769,0.6627162430446725,0.37500100322849894,-0.3375358731502809,0.23014839163708742
S2,160,0.5377311184377975,0.5038906172494825,0.28017515776130186,-0.26485357257327846,0.17455840659184305
T1,160,0.34358325383694044,0.32288195689529625,0.1757238588134178,-0.17582358048017288,0.11162924365886805
T2,160,0.4921761580691708,0.46149573033248364,0.2553525676488546,-0.2446007689117571,0.15978456202519215
S1T1,160,0.05861643426025299,0.055356688836410595,0.02911125933861136,-0.03172664309412933,0.019111774725248835
S2T1,160,0.03733348891126132,0.035271595730890636,0.0184989074359454,-0.020291863641350157,0.012177108710597863
S1,161,0.6757475194053999,0.631626272993496,0.3061524630160475,-0.3696396597111392,0.2147270507721372
S2,161,0.5354981423814823,0.5012823780120421,0.24060190678733218,-0.30334365104417976,0.16998417089749507
T1,161,0.35243162650029125,0.33064815139868053,0.15647338230562258,-0.20897777827400654,0.11181557453990756
T2,161,0.5101593163055155,0.4777007526709739,0.22885538520714088,-0.29082260281246386,0.16192016109748608
S1T1,161,0.05450318357104781,0.05135592499451339,0.023676591767379573,-0.034817686451013664,0.017312564788466437
S2T1,161,0.039109086648314466,0.03685989630111439,0.016968851096642146,-0.025080058470118332,0.012424344268906753
S1,162,0.6978550709583898,0.6520946084275654,0.331050035582789,-0.31552417624646123,0.22977230885971
S2,162,0.5385048836871291,0.5040388126371474,0.25308935811051336,-0.2502811720844816,0.17693120824782715
T1,162,0.3434541517186592,0.3222492513410226,0.15935443391170567,-0.16506164640375745,0.1126948427829597
T2,162,0.5010318554877915,0.4691672192349636,0.23492481309196078,-0.23437267985841378,0.16455966182421725
S1T1,162,0.05585982461422201,0.05263793178349827,0.025362113089582472,-0.028188552261237662,0.018336792984458
S2T1,162,0.039680016304668615,0.037401493465709555,0.017992437460248478,-0.02007837883529316,0.013026959036667323
S1,163,0.6982872209497355,0.6526761591376644,0.3409975305653421,-0.3644631275645416,0.22653609554168105
S2,163,0.5315651653861281,0.4977970864259583,0.2570575896422076,-0.28840819869960865,0.1722648333845159
T1,163,0.34429165188138705,0.3232291496305493,0.16447458710647567,-0.19512241951021686,0.11156186575311447
T2,163,0.4984481703167791,0.46697785482703796,0.24054521966805198,-0.2725316357712818,0.1615158169072924
S1T1,163,0.0583483185586807,0.05503083725374176,0.027295525338002724,-0.035346560928769005,0.018945823889308308
S2T1,163,0.04131360717642225,0.03897652318705789,0.019300888556833318,-0.02512678282682611,0.013417457759863426
S1,164,0.710823993205275,0.6637077623066253,0.2922052208468906,-0.3563352547420087,0.22436736898575588
S2,164,0.5362362737522495,0.5013956657237127,0.2191749316143572,-0.2792360911286065,0.1689673086132469
T1,164,0.35832538000321174,0.33562248515852816,0.14542782887200212,-0.19396591561500087,0.11280936429911043
T2,164,0.5212316427583018,0.48743117696626015,0.2129252100065866,-0.27231140461911274,0.16422163720282865
S1T1,164,0.062464348006252425,0.058715120233321295,0.024992505689881428,-0.0360628566333686,0.019675532438223547
S2T1,164,0.03822380463066048,0.03594144067645968,0.015273792803957242,-0.02218468232873876,0.012041900856354884
S1,165,0.6926240523145603,0.6474514959652095,0.3176539898858144,-0.329646399032595,0.22382977594155845
S2,165,0.5411605782930863,0.5067450884726098,0.24587488097032528,-0.265302322859768,0.17466442408480778
T1,165,0.3499800104074866,0.32854614824816053,0.1569430935292575,-0.1781100143625544,0.11289839414525708
T2,165,0.49636719616586295,0.46505875191807405,0.22486002829772445,-0.2454830208884321,0.1601703955757229
S1T1,165,0.05803971251213325,0.054733382838982,0.025446770432462795,-0.03127057361768911,0.018747910577000017
S2T1,165,0.03954717853237978,0.037306177121404945,0.017312528912714287,-0.021384248214937722,0.012776689910698184
S1,166,0.6998250654470006,0.6541170671370994,0.3319380870172699,-0.33950022245516154,0.22817395102994545
S2,166,0.5371511075896038,0.502993318140141,0.2518253429775841,-0.2692796253292967,0.17484293911640864
T1,166,0.349666128223759,0.3282296111109832,0.16154918895956327,-0.1820314866311725,0.11371499108132675
T2,166,0.4999219510431422,0.46834549817828164,0.23371507927240454,-0.2525032440110279,0.162681925611875
S1T1,166,0.059247727402624066,0.055864769481949364,0.026697790973178703,-0.03269201808355325,0.01928216617055398
S2T1,166,0.03932082578304924,0.03708825069287587,0.017686412905739912,-0.02178321722379919,0.012798816034621671
S1,167,0.7003760990761506,0.6546357351692931,0.327364518249754,-0.3372144459090422,0.2260451802513755
S2,167,0.5290365560606204,0.4954741989105655,0.24497174828719204,-0.2635432278131271,0.17059177247614069
T1,167,0.35029397976387694,0.32886516397327553,0.16042604549758321,-0.1807930224823555,0.11298329326998448
T2,167,0.503831568780786,0.47201922507399874,0.23295564077207942,-0.2522456914528544,0.16245816293149704
S1T1,167,0.059338638901354296,0.05597122963399847,0.02662528190305502,-0.03243493692448543,0.019196131025200045
S2T1,167,0.03737339610238557,0.03526644013775205,0.016741603653621873,-0.020516995918197924,0.012094664204541012
S1,168,0.6920815498994171,0.6469907351035049,0.3502889556999742,-0.3474361423213901,0.22491829576432915
S2,168,0.5463099259678679,0.5115894191415106,0.2735365115236119,-0.2829253888929802,0.17728134487300895
T1,168,0.33017712953877626,0.3100984763294436,0.16242541389145515,-0.17905507404436527,0.10703760309165779
T2,168,0.4798348515301226,0.44972084291170505,0.23899992090871658,-0.25204748019620515,0.15563849922647954
S1T1,168,0.060372444080623824,0.05694743051158405,0.02897698542499505,-0.03467284214844946,0.019585381917210997
S2T1,168,0.040064422146263046,0.0378050581329391,0.019192025691124215,-0.02310901128793411,0.012999094419350937
S1,169,0.6941754724312293,0.648903583996253,0.33055367385739465,-0.3675254938266097,0.22391186020198423
S2,169,0.5315153669334368,0.4977864142056583,0.2504595564645504,-0.29246130123197206,0.17131574652341372
T1,169,0.3549527976811526,0.333204927355222,0.16517713906694875,-0.20366448327751638,0.11440835804518251
T2,169,0.5028519955204858,0.4711105332471565,0.2364903212664753,-0.2785763626424808,0.16206799261763893
S1T1,169,0.05695016682670106,0.05371086915512767,0.025880413778226474,-0.035074927784005255,0.01839240621091118
S2T1,169,0.03910021094223031,0.036887638504288396,0.017741722103056023,-0.024183821505598228,0.012630145152176555
S1,170,0.6762494576549152,0.6322925087349522,0.3536204187731713,-0.3324061181978414,0.21692097467509708
S2,170,0.538686235915386,0.5044777610737922,0.27811652515686314,-0.27227701049642,0.17257739666769056
T1,170,0.3451909141034992,0.3240958529980873,0.1748368365204085,-0.1814362709947152,0.11049067777489668
T2,170,0.48870784717972177,0.45795933633987035,0.25110172853428114,-0.24952742218215265,0.15651496629338374
S1T1,170,0.05377313412864993,0.050716226843570834,0.02639504024325312,-0.029971026093766378,0.017222437441825864
S2T1,170,0.03920129354369484,0.03698198262822897,0.019210729392213022,-0.02191323193459378,0.012556523083249714
S1,171,0.6943622649619795,0.6492610114878709,0.35088471457763304,-0.3500145081912143,0.22728191339525994
S2,171,0.5321730720404525,0.498618654776216,0.2654004679573958,-0.27795679382563354,0.17411069234486218
T1,171,0.3519038438399815,0.33056427153861945,0.17277971045361284,-0.19122030992993908,0.11518432944972992
T2,171,0.4975329783944107,0.466380911405068,0.24740056722892834,-0.2618455715144763,0.16277867736189136
S1T1,171,0.06062337797833265,0.05722624848238048,0.02896731678150588,-0.035124464151833366,0.019901639171511765
S2T1,171,0.0388080113648721,0.036648178717798165,0.01850404247993742,-0.022593419738628946,0.012744286281159659
S1,172,0.7019679459932192,0.6562371396328806,0.344686116449042,-0.3288539736500897,0.23203526260160284
S2,172,0.5333243664840345,0.49960282933893413,0.25902042043980766,-0.2578904097295704,0.17621141388913208
T1,172,0.34456882645121667,0.3236357350720271,0.16507747351236968,-0.1726134497226637,0.11391796247389788
T2,172,0.4940934462005181,0.4630924040961722,0.239315034274592,-0.2406844620063995,0.16325482851174455
S1T1,172,0.05618868943761184,0.05302806447168785,0.026294120290962786,-0.02970404040167256,0.018637867419344027
S2T1,172,0.03897270496569405,0.036792086612515984,0.018210420145784445,-0.020668963237281412,0.012931039022785747
S1,173,0.7042424948488306,0.6580579232558932,0.34842206437374834,-0.37488755821042946,0.2301920551656079
S2,173,0.5405031689243922,0.50593675097098,0.26465585252460566,-0.2992917104603881,0.1765666617390769
T1,173,0.3532980833081207,0.3314766555776943,0.17074980023612785,-0.20465633866247196,0.11546299365653077
T2,173,0.505068224336573,0.4729633614025804,0.2467191409581584,-0.2820674648354574,0.16498975052303497
S1T1,173,0.0593045131132939,0.055889826667622586,0.028013210206923045,-0.036876164436595894,0.019442625574481086
S2T1,173,0.03902917957520208,0.03679460042466111,0.018404929252327173,-0.024387629505305465,0.012799728696605454
S1,174,0.6992821192258898,0.6536921395826644,0.3515884470975772,-0.35444669663522493,0.2303683441647935
S2,174,0.5381290210908402,0.504018872118547,0.26747596272902574,-0.28269321993369007,0.1769284773360759
T1,174,0.33384754200672473,0.31357884635164224,0.16328654514477625,-0.18352829770887058,0.1096496375322081
T2,174,0.4934875255600718,0.46247724457301126,0.24446036939202576,-0.2618256764462849,0.16219200731779793
S1T1,174,0.05859650969750228,0.05529180813754007,0.02797422708940034,-0.03425056849875548,0.019265922624142038
S2T1,174,0.03866852695581496,0.0365010969931348,0.01842628603833618,-0.022703093346460396,0.012716166864358535
S1,175,0.7029623344390199,0.656704272994753,0.31649445520041564,-0.37470088736810453,0.2251869655768451
S2,175,0.5418866999630003,0.5070116048386676,0.24183267970868383,-0.30041000615365954,0.17331782683154823
T1,175,0.3385020844818312,0.31744704312671773,0.1491833986301898,-0.19722945760895674,0.10817419651962595
T2,175,0.5024294263458996,0.470289343937561,0.22370580409204055,-0.28123296135916537,0.16065567405059808
S1T1,175,0.058643468850698204,0.05520735860577034,0.025341755408119004,-0.036599710064085876,0.018755576222855123
S2T1,175,0.041380563279515226,0.03896620498614301,0.017858665967539045,-0.02593580509383847,0.013236146674342995
S1,176,0.6964803993790196,0.6509112275660554,0.3165664390138525,-0.3549407578197771,0.2251855857183553
S2,176,0.5378644693758429,0.5035417783375482,0.2422637253176929,-0.2838819087018644,0.17359372059353112
T1,176,0.3703859037584667,0.3474773330767747,0.16508270086833776,-0.20285343314691284,0.11942799889399452
T2,176,0.5073940265784488,0.47518678285224086,0.2281182925892702,-0.26960824502791453,0.16371996781567458
S1T1,176,0.05758165149862888,0.05427447105590015,0.02510571721858912,-0.033789836467903234,0.01858002376401336
S2T1,176,0.039214883698922814,0.03697402685192983,0.01707417592456517,-0.02310528754280644,0.012655373169837935
S1,177,0.6988153737827867,0.653109182406411,0.3523057449316713,-0.31875789534072907,0.22570759007327598
S2,177,0.5434891370784469,0.5088080625556637,0.2707062495711081,-0.25478520433648194,0.1754275671068402
T1,177,0.36738250966189745,0.34470378728640183,0.18033843415416495,-0.17762423619387646,0.11860284167941089
T2,177,0.4988364340446409,0.46725394454438235,0.24756916362986137,-0.23569307893326874,0.16100680426185404
S1T1,177,0.05734558682721763,0.0540594213514593,0.027377329904116232,-0.029260040493338812,0.01856142328216505
S2T1,177,0.03937752386370752,0.0371323669282387,0.01876747740900564,-0.020154446552051,0.012748724139009992
S1,178,0.7063524748228058,0.6602887469718446,0.3368393078879477,-0.35436124894602206,0.22843402078119485
S2,178,0.5421787808790552,0.5078034339784153,0.25567762253234694,-0.28199396270553506,0.17513668306910493
T1,178,0.33193711348146787,0.3117767594644282,0.15407447631462023,-0.1808349070962287,0.1071810948901316
T2,178,0.4894927945588153,0.4587668162203369,0.2299545312592639,-0.2575619981388027,0.15808414659684503
S1T1,178,0.06011316557740791,0.05670594340716245,0.027272317260782275,-0.034778909816478666,0.019435075483259744
S2T1,178,0.03974862272727406,0.037508894983643834,0.01800058847933861,-0.023100932848025904,0.012853336675764647
S1,179,0.7066018040858884,0.6602174777844526,0.31348271089225355,-0.3360794558607395,0.2244113472092861
S2,179,0.5398113469834268,0.5052449009739097,0.2373310936556876,-0.26517305229967386,0.17118112888513207
T1,179,0.3652105211939738,0.3425395561541626,0.15888811795265267,-0.18554712768011675,0.11572683396555009
T2,179,0.5103919122808008,0.47786759513458205,0.22401607170071025,-0.25215006145232477,0.16182195586939188
S1T1,179,0.06024323612175586,0.05675213367924333,0.02567131344381335,-0.03245037072332627,0.01910349757444643
S2T1,179,0.0376771211571597,0.035506654348965196,0.016028826543064367,-0.020382665501575702,0.011949519018778429
S1,180,0.6967194710408812,0.6510791846272767,0.31605389894684377,-0.32545027699285606,0.22464759835920017
S2,180,0.5406464874184399,0.5060687681817146,0.24330474050560857,-0.2600637302304687,0.17408413545317167
T1,180,0.33675226298367383,0.316015002357853,0.1497556994538909,-0.16830820858743215,0.10837549471223305
T2,180,0.49417976877160275,0.46282403412477163,0.2218232901329502,-0.23979624700588142,0.15908339918181355
