r,arm,seed,cagr,mdd,vol,first,end,trades,eq_sha,expo,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,dd_單日暴跌型,dd_延續下跌型,dd_混合型,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,n_stop,stop_frac_pos,held_mean,turnover_yr,cost_total,cost_drag_yr,dist0_med,dist0_p10,dist0_p90,trig_bar_med,trig_bar_p10,trig_bar_p90,stop_ret_mean,stop_ret_med,stop_ret_p10,stop_ret_p90,stop_h120_mean,stop_h120_med,stop_h120_better_frac,rep_ret_mean,rep_ret_med,cont_ret_mean,cont_ret_med,rep_better_frac,rep_pairs,rebuy20_n,rebuy20_ret_mean,rebuy20_ret_med,cash_mean,cash_med,nx_n,nx_pending_end,nxw_med,nxw_p90,nxw_sameday_frac,nxsz_med,normal_n,sl_block_days,nx_pool_n,nx_pool_empty
35,C1,1035,0.3469154182404979,-0.3149043690397578,0.23302244570939046,526,2859,844,32fc1ab1b5a628c0,0.6026248375172334,0.2150593704899164,0.05241707219805969,0.07036678547958286,0.7024537260055483,0.7619541847565441,-0.09005611116640311,0.6043392479151461,0.19402889019759573,0.5827508417957037,0.46876427848215263,0,0,2,0,0,2,844,1.0,6.074794638996973,8.447982932065052,2.098452739542914,0.049420700152580564,-2.044265682634881e+306,-1.7463823620863794e+307,-1.0769557188833553e+306,15.0,4.0,32.0,0.044197839918589096,0.0065632469115964875,-0.12107138085147896,0.27207788809741595,0.18780332768520716,0.021173122763428864,0.5165876777251185,,,,,,0,63,0.05580265154225529,0.009523815995815754,0.3973751624827666,0.2959966645438067,0,0,,,,,844,0,0,0
36,C1,1036,0.29351574079225884,-0.28423787077384016,0.2289255152437677,526,2859,831,2bb893d0d01363ae,0.5999285476785366,0.24260031968588636,0.044313982891049264,0.08607938807260251,0.3423141191003738,0.5402983091466402,-0.1070435116717472,0.7206154381047736,-0.055714265841978916,0.4833755609614061,0.8107749457118922,1,0,2,0,0,3,831,1.0,6.070038910505836,8.374805293461893,1.4351576143023963,0.04899261096675208,-2.9546260333228486e+306,-8.785579223903777e+306,-1.0582599155351689e+306,15.0,5.0,31.0,0.03939758298565902,0.0050505454791907045,-0.1414966256357344,0.24123419045748395,0.15854985844541605,0.0009932261693335054,0.4825511432009627,,,,,,0,46,0.04419892960305869,-0.03479234683001875,0.4000714523214633,0.2908479276084445,0,0,,,,,831,0,0,0
37,C1,1037,0.4032684233059769,-0.2650015708766211,0.24234655324615526,526,2859,804,5ed01cdac47b32d5,0.6008761247887247,0.022553711919158115,0.00868004275167511,0.12412240504749228,0.44290595435089,1.2525079470290712,-0.06672385009852888,0.8926759994472686,0.27748661988597667,0.7688133772239667,0.628720207922467,1,0,1,1,0,1,804,1.0,6.0488543017725895,7.767856179712096,2.1736140480431154,0.04544195865131569,-3.6321517190327174e+306,-5.663185261248171e+306,-5.5309864498616655e+305,15.0,5.0,32.0,0.05070632479763542,0.007843216519374363,-0.13464755833439837,0.26405358893306696,0.18391214877378478,0.01823579442405243,0.5024875621890548,,,,,,0,48,0.03015891270485806,0.0065384394866348505,0.3991238752112753,0.29007610849733045,0,0,,,,,804,0,0,0
38,C1,1038,0.37448526488220635,-0.26213053650837265,0.22980456324006468,526,2859,821,92dd829270bd999d,0.6034769604195424,0.13134551134265027,0.1319508466693855,0.09077816711611786,0.7408383717819071,0.37619538761139726,-0.13402736052108521,0.7424013358155739,0.2590956194734282,0.6027490510917553,0.9768821590068371,1,0,1,1,0,1,821,1.0,6.108084738434933,7.978758443026838,1.8745743800105257,0.046675736891706975,-2.500349059357275e+306,-7.377147364034879e+306,-1.1015687497585334e+306,16.0,4.0,32.0,0.04744510756362995,0.0073246232324259974,-0.13490562194844014,0.2686566679576705,0.1808873794558877,0.007307757287317473,0.5152253349573691,,,,,,0,49,0.03293032233233447,0.015384629262864769,0.39652303958045765,0.30302621129115986,0,0,,,,,821,0,0,0
39,C1,1039,0.3646396629280768,-0.24649088200443464,0.23769713375148002,526,2859,827,151c63d9e7db3829,0.5998937141582054,0.15065479476257293,0.11337078601551842,0.0936391845385598,0.4310944828262837,1.0498368304997103,-0.10079738234430258,0.4617033937055004,0.10656231726319643,0.8908401030346562,0.6652751763686218,3,0,0,0,0,3,827,1.0,6.057068741893644,7.847634367270675,1.880654671105843,0.04590866104853342,-3.2434591954172576e+306,-7.72797454375762e+306,-1.5811106195171394e+306,15.0,4.6000000000000085,30.0,0.04609970079240327,0.009756083075087574,-0.12926955170334004,0.26453086922813507,0.1853999110058716,0.010075526658659628,0.48972188633615477,,,,,,0,63,0.039053204019032436,0.0010256068350409375,0.40010628584179464,0.2921665517750945,0,0,,,,,827,0,0,0
40,C1,1040,0.31728045462749743,-0.3132965819808685,0.23987747600539747,526,2859,831,dc8bb0ca6101c59d,0.601327161930141,0.06812227132169246,0.0657203477629702,-0.03370653991031003,0.6925771952605537,0.7453759804833118,-0.08785554784309191,0.5382222894383866,0.19928664639852456,0.3464850015479486,0.8316494886050034,1,0,2,0,0,3,831,1.0,6.090791180285343,7.919318113635859,1.4848846689067954,0.046328010964769774,-3.255894125651289e+306,-1.6917942561983205e+307,-5.843306730481683e+305,15.0,5.0,33.0,0.04251472300802997,0.0021367892203352223,-0.1415928591970903,0.2733333123545014,0.18545087452496484,0.014291589980930608,0.5150421179302046,,,,,,0,55,0.04027114539232979,-0.010781693834967632,0.3986728380698589,0.289311207626306,0,0,,,,,831,0,0,0
41,C1,1041,0.3410500019233027,-0.3123783959097944,0.25104326868566174,526,2859,809,17c1a0ad8c513390,0.6102245545178757,0.3862077921151963,0.03273154309010584,0.1188626428727193,0.490312875352638,1.2828342072200831,-0.1121737773302357,0.800151823333189,-0.06493649554177416,0.6084299733649268,0.21887682610457926,2,0,1,1,0,2,809,1.0,6.187635105923044,8.140733751109218,2.3742604377611776,0.047623292443988906,-4.4069548091336317e+306,-9.726157644365696e+306,-1.9979952045458206e+306,15.0,5.0,34.0,0.04410167869674692,0.008086272344347556,-0.14528816357270338,0.26409550368495605,0.18939936772801313,0.015155293900712685,0.4956736711990111,,,,,,0,36,-0.04521171601046311,-0.06398148284018279,0.3897754454821242,0.2898714708427304,0,0,,,,,809,0,0,0
42,C1,1042,0.2893196801812661,-0.2808189069470543,0.2345779025953393,526,2859,825,fdd47bf962c8f2c1,0.5992361655802353,0.23943871132245498,-0.001540096697634885,0.12941578190109237,0.30461277536190345,0.8344486336178716,-0.09288679710165848,0.5748714330859048,0.03827128698264981,0.5652563418899357,0.41806009618819306,1,0,2,1,0,2,825,1.0,6.035884133160398,8.132086064642706,1.5196240055119818,0.04757270347815982,-3.253290169712421e+306,-1.8371492751255033e+307,-1.1506487149817276e+306,15.0,5.0,31.0,0.03953436720840548,0.007968094397296399,-0.1368050332185691,0.23889845692558445,0.1813267811508274,0.008146627995184508,0.4993939393939394,,,,,,0,50,0.024651942171278227,-0.025033432389340304,0.4007638344197647,0.3082089388417276,0,0,,,,,825,0,0,0
43,C1,1043,0.4166074877822319,-0.281026741070997,0.23294500473107416,526,2859,833,be55043117eee952,0.5960116339861762,0.07487454880875033,0.08025563445155659,-0.014134933112953108,0.46868874924328874,1.1000215540618163,-0.15505676602833773,0.7914668521035269,0.5168376018934489,0.7228494916408299,0.9179664586456582,1,0,1,1,0,1,833,1.0,6.028534370946822,7.5035686398155645,2.0120114404685516,0.04389587654292104,-2.1400459545606452e+306,-6.192576345768584e+306,-7.825243135020153e+305,15.0,4.0,31.0,0.051156122359307374,0.004494393384576467,-0.12658309320416647,0.27056887574957567,0.18258606564883806,0.005046404783145997,0.49819927971188477,,,,,,0,56,0.009925905267546475,-0.0022285589138942297,0.4039883660138239,0.30700793873670673,0,0,,,,,833,0,0,0
44,C1,1044,0.3245614819514766,-0.2725426052277978,0.23523987422940335,526,2859,800,4394b1ffe4a9bcce,0.6031466782956614,0.2007936532068042,0.08210398392034057,0.07866679701231649,0.7314790557453548,0.7088287345404625,-0.1312967837136907,0.5126113417489044,0.08006110158733692,0.7415904462506961,0.38588395652602636,1,0,2,1,0,2,800,1.0,6.0968439256377,7.648608250544228,1.7103741665264949,0.04474435826568371,-2.20487706284659e+306,-4.661662447478757e+306,-1.6575714731370638e+306,15.0,5.0,33.0,0.04335410149110311,0.0037180844017409287,-0.13992369358168036,0.26782542263974335,0.17745530239016183,0.02186974824815513,0.4975,,,,,,0,48,-0.012640049372242395,-0.056981962686455334,0.3968533217043386,0.26922330528241495,0,0,,,,,800,0,0,0
45,C1,1045,0.4195611094421572,-0.2518321930767504,0.23308112009277565,526,2859,858,5bb6c51af5ac1f55,0.596839983891661,0.3721337647843692,-0.002295085908647909,0.18830231600385838,0.35875125808169006,1.0426204001358435,-0.14169738120364306,0.7688025032438515,0.23339180859994246,0.7864590794826312,0.8088052044811085,1,0,1,1,0,1,858,1.0,6.018158236057069,8.031640598351881,2.414313869629262,0.04698509750035854,-5.135956543691102e+306,-1.2553832994667712e+307,-1.2697856010226227e+306,14.0,4.0,30.0,0.05045021772171962,0.0035793158686848736,-0.13383329003185623,0.2658618818247036,0.19117312664366057,0.006439390592844929,0.48834498834498835,,,,,,0,72,0.029215267225953485,0.008233712635704715,0.4031600161083389,0.29280585617997074,0,0,,,,,858,0,0,0
46,C1,1046,0.3531573491358653,-0.3588974642395714,0.23829744553216778,526,2859,811,1e7f3547dc725735,0.606458401796249,0.3652998409817596,0.06945585937519705,-0.05618373324339454,0.5150397923193051,0.8742563529900769,-0.0948391642146933,0.7440343705686328,0.0612309756797369,0.8512393650749266,0.4320246655147797,1,0,3,0,1,3,811,1.0,6.143536532641591,7.770988938498556,1.9269791123031441,0.04546028529021654,-1.4031336984925495e+306,-7.29664336232488e+306,-4.4316465978215226e+305,15.0,4.0,35.0,0.047395743255982,0.0037037142193114825,-0.13627254311645565,0.28733767487995987,0.17767487300065907,0.007307757287317473,0.5030826140567201,,,,,,0,43,0.02327788623453618,-0.007017592200478817,0.39354159820375095,0.28225652068791063,0,0,,,,,811,0,0,0
47,C1,1047,0.3920288379592012,-0.29285651413234387,0.24012277688997605,526,2859,827,cb68af6a8b7e509b,0.5886443130053216,0.2558825828927942,0.21343150668376754,0.03565873969247302,0.22206189952376576,1.4300782589889907,-0.11654015643915916,0.7845258912973836,0.07177746708208232,0.6604137927930898,0.7267581425463079,2,0,1,1,0,2,827,1.0,5.956766104626027,8.091548870650012,2.3118185765092862,0.04733556089330259,-2.064787990779323e+306,-6.767440077099178e+306,-3.0291840182254158e+305,15.0,4.0,31.0,0.04831386086142606,0.008051596416173812,-0.13425456126974766,0.2713860258442939,0.18414985469071343,0.011888997576380067,0.5078597339782346,,,,,,0,53,0.039010674414776,0.02511069633605012,0.41135568699467845,0.31421352674375247,0,0,,,,,827,0,0,0
48,C1,1048,0.3600966206788656,-0.2424531307986096,0.23775635369238352,526,2859,817,fd3eaded1412ff8c,0.5874392479611009,0.4831851587556584,0.13554181454816971,0.09910606703032565,0.37405175732007656,0.9933289254182687,-0.09811250254748816,0.5919834476957977,0.062187027540112405,0.6857823579066742,0.3992457789148045,1,0,1,1,0,1,817,1.0,5.91915261565067,7.879739108046711,2.290293366166743,0.04609647378207325,-2.0419904815555164e+306,-4.6813081205564003e+306,-5.0368834283156764e+305,14.0,5.0,32.0,0.046235966134106715,0.0035841841245143335,-0.13783849489467964,0.254079875913193,0.1829139119995743,0.0030099276597046476,0.4908200734394125,,,,,,0,49,-0.0012366406033623145,-0.0018416162529560909,0.412560752038899,0.30662605235215834,0,0,,,,,817,0,0,0
49,C1,1049,0.3433953018280276,-0.32126753013106363,0.2398946980548863,526,2859,829,7e87f01b92c1a2d7,0.6081996767335126,0.15313198107590487,0.07254193785961371,0.0767273259438801,0.7384464514099134,0.3676717643074221,-0.033308454642251295,0.5181265216212754,0.3768559337124806,0.7612979702772278,0.4404205508644261,2,0,0,1,0,1,829,1.0,6.147427583225249,8.132627961303953,1.80825866868431,0.04757587357362813,-3.730333072208644e+306,-8.521437774797431e+306,-1.1981476346574154e+306,15.0,4.0,33.0,0.04455855479233862,0.0054348358257914064,-0.14716742855996465,0.27249188391374474,0.18828581880869374,0.02127653347686609,0.5138721351025332,,,,,,0,46,-0.01827960027416222,-0.028708061620309477,0.39180032326648756,0.2562535594128761,0,0,,,,,829,0,0,0
50,C1,1050,0.3909939345783413,-0.26008451248356296,0.2428353554061565,526,2859,806,f6a9606258311183,0.6146449608998046,0.28981222648016747,0.07579534239498398,0.17230812456019695,0.3807690432088877,0.6232701280177539,-0.0633708276609436,0.7920647372375942,0.14213624382140466,0.8488296137259348,0.7448628314064227,1,0,3,1,0,3,806,1.0,6.212710765239948,7.590374834302478,2.027194268098994,0.044403692780669524,-2.5224780892391883e+306,-7.845122952804448e+306,-9.193949540590803e+305,16.0,5.0,32.0,0.05004459188383921,0.005040203876724103,-0.13747512349878183,0.2702922101156433,0.21099070432300282,0.03409759770494236,0.5260545905707196,,,,,,0,47,0.03423342281670245,-0.017689933593618257,0.3853550391001954,0.2743478564338021,0,0,,,,,806,0,0,0
51,C1,1051,0.3759657120209756,-0.2878936483441058,0.24216342069098087,526,2859,816,642b5eca95313632,0.5994108769577564,0.18445457098492923,0.09948099234945884,0.08779881154561164,0.545187941272979,1.0125087224444278,-0.07298464714622932,1.0770609706496908,0.00694955069462222,0.49473241535921586,0.5939983634857162,2,0,1,2,0,1,816,1.0,6.076523994811932,7.833778596000886,2.2749861882738056,0.045827604786605185,-6.012197301252453e+306,-1.0885229084857566e+307,-3.057991264622468e+306,16.0,4.0,32.0,0.048051765288809244,0.008908050694488634,-0.1309307411224881,0.2801709008905291,0.16503117266250716,0.0005321832370249746,0.48651960784313725,,,,,,0,49,0.015998697345522565,-0.023923482819422137,0.4005891230422436,0.30194944611899543,0,0,,,,,816,0,0,0
52,C1,1052,0.22612862831995728,-0.32776927559338814,0.2387056981549612,526,2859,796,222531a2b1e44ced,0.6101607540650029,0.26569389219817574,0.21448993247280024,0.09508405561015132,0.14676886389554444,0.1661135617325331,-0.06231898478146314,0.31198730925868867,-0.05769818908844948,0.41944017890237517,0.8500086009488224,1,0,2,0,0,3,796,1.0,6.170773886727194,7.950468855691623,1.0277206420883012,0.046510242805796034,-6.6433069179443e+306,-1.8205282705246995e+307,-2.174762470284797e+306,17.0,6.0,32.0,0.03427840997424952,0.0032530671399212396,-0.14241921303768867,0.23380862548204817,0.19448112473518672,0.019242981518030722,0.5414572864321608,,,,,,0,49,0.0019624461026025077,0.001136369323109676,0.38983924593499714,0.274046383032802,0,0,,,,,796,0,0,0
53,C1,1053,0.3572610462545598,-0.2673577358799262,0.23481738930753074,526,2859,831,e556d175e97bfd4a,0.6085449775824853,0.3103085404427144,0.04279782692059397,0.09411900212298963,0.330069770346362,0.7242289932939066,-0.1587229822559223,0.5573116134623206,0.25208717616603127,0.8176057900178673,0.7494205407775512,1,0,3,1,0,3,831,1.0,6.187202766969304,7.853257647773483,1.7296273223122212,0.04594155723947488,-4.192524851987091e+306,-1.1754433689886235e+307,-1.3966729760747923e+306,15.0,5.0,32.0,0.046012834662011885,0.00492605993409545,-0.13917774142841288,0.276422719421731,0.19467161543153422,0.015155293900712685,0.5102286401925391,,,,,,0,54,0.009018603352165552,0.011257807437223932,0.3914550224175147,0.29673407233411964,0,0,,,,,831,0,0,0
54,C1,1054,0.3145061318662512,-0.26637562946618654,0.23868847991412392,526,2859,832,7d937f3ecd2ea355,0.606012578647894,0.3280039582141272,0.013368696619588505,0.012766093012132718,0.16588595097747239,0.7793213594482067,-0.1054762516710489,0.6119266161028123,0.22336826605997828,0.8588804577133551,0.4258825859946245,1,0,1,1,0,1,832,1.0,6.119757890185905,8.126470055676265,1.4995916648362841,0.04753984982570613,-5.2960725132822497e+306,-1.099093132341346e+307,-8.892862044868156e+305,15.0,4.0,33.0,0.04057796031788751,0.0023978908764255014,-0.14234842194563013,0.24761846310894878,0.1962818242500442,0.01721581786335502,0.5036057692307693,,,,,,0,44,0.01383508176782502,0.012679842755236592,0.39398742135210596,0.26677197153661153,0,0,,,,,832,0,0,0
55,C1,1055,0.3651268825963032,-0.2841102880149003,0.23147454273946402,526,2859,822,f47772ab408294e6,0.5946193214283614,0.35721273458296077,0.04169830695794641,0.06464163288327374,0.4295409317547132,1.0913713647703993,-0.07088273627747954,0.5912803261407653,0.005820563455339656,0.628408181918483,0.7330917464314222,1,0,2,0,0,3,822,1.0,6.019022913964548,7.930577047985046,2.0464148699957625,0.04639387573071252,-3.851909127267587e+306,-7.052650695888865e+306,-1.8908359103917218e+305,14.0,4.0,31.0,0.046702922924490346,0.0,-0.1283461736754033,0.2677381115364197,0.20179134764037632,0.021111772187003552,0.5170316301703163,,,,,,0,54,0.016713673655826513,0.00329266442008197,0.4053806785716386,0.2968693580267927,0,0,,,,,822,0,0,0
56,C1,1056,0.3231921852949682,-0.40378590755903976,0.23726002272418492,526,2859,815,3ac815919e8f2367,0.600284033027768,0.24077074982347257,-0.06613868115479338,0.006122327169506336,0.7463433431416056,0.5639332347570267,-0.08070127319375753,0.7023989657766798,-0.024892631463703352,0.6247920046300319,0.7818819902397862,1,0,2,1,1,1,815,1.0,6.073497622135754,7.799902419156418,1.5225137355959193,0.04562942915206506,-4.304193374175818e+306,-7.819310009057789e+306,-1.2175928410260262e+306,15.0,5.0,31.0,0.043186427291515,0.005780379467097196,-0.13185398885617697,0.25532934673108854,0.19468100779041062,0.020891372276941933,0.5153374233128835,,,,,,0,48,0.00920196628025334,-0.013690166697860051,0.3997159669722321,0.29001872961126607,0,0,,,,,815,0,0,0
57,C1,1057,0.3722020505327599,-0.25264371067836,0.2367605830779785,526,2859,850,a17afaf8caf0ee6a,0.5960254849578783,0.3942361220128172,0.07177175042306083,0.1972751069996579,0.39170213614190774,0.7759865899963154,-0.02988773832684255,0.646222356707074,0.05572743454369378,1.1291890644802138,0.24923347456444445,2,0,2,2,0,2,850,1.0,6.020752269779507,8.454897977091221,2.4387629157441264,0.04946115316598361,-4.733852233742768e+306,-7.866760705997384e+306,-9.511199635239356e+305,14.0,4.0,30.0,0.04531498406543968,0.006583119728420961,-0.12284091574140699,0.2658213940024736,0.17760103784042125,0.004115273519575746,0.49176470588235294,,,,,,0,52,0.015670998964693945,-0.028552289601551206,0.40397451504212156,0.30598519764696874,0,0,,,,,850,0,0,0
58,C1,1058,0.3287813238879387,-0.2772085653650413,0.23232672882536276,526,2859,852,5deb35cd4406f4af,0.5995947243902165,0.23815813647991835,0.1663899974684222,0.0598461407100106,0.3496985445289691,0.42388474463028536,-0.17422749674153315,0.6715822995202263,0.33029653867036957,0.5125430175904588,0.7917740597511951,1,0,2,0,0,3,852,1.0,6.057933419801124,8.335984321285409,1.6438288085283748,0.04876550827951964,-3.162352956252935e+306,-1.1212795094117788e+307,-6.827618956586857e+305,14.0,5.0,31.0,0.04231437796369289,0.0025118585871516386,-0.13538882883341977,0.25454846441391865,0.17707137337408177,0.0011295959708080838,0.5,,,,,,0,49,0.028765787682535553,-0.012222228317330885,0.4004052756097835,0.302860564616931,0,0,,,,,852,0,0,0
59,C1,1059,0.2652218429084474,-0.2964138656090874,0.23499468683145122,526,2859,813,60c1fd31719039d9,0.6039240333374215,0.17044487347289983,0.09060124078008114,0.01693478901787593,0.6518289305030422,0.6634478405384019,-0.1741117776934128,0.5891512028471466,-0.1160866706439937,0.4576185172469074,0.5279618281305476,0,0,5,0,0,5,813,1.0,6.100734976221357,8.1613643173785,1.3981356718903153,0.04774398125666423,-4.867340225924524e+306,-1.0942193933666829e+307,-8.230002203704688e+305,15.0,5.0,32.0,0.038754395378077684,0.008873875790664343,-0.15008086438244386,0.2436848106214883,0.16773569355379342,0.004132181513522459,0.4932349323493235,,,,,,0,42,0.06007465161766922,0.02981274006589485,0.3960759666625785,0.2943628478956464,0,0,,,,,813,0,0,0
60,C1,1060,0.40601678632807814,-0.24179683172339217,0.23591982681808213,526,2859,815,11eb472a496151f8,0.6059630683342507,0.42638156904215974,0.005020309081538388,0.1406384428445,0.6088309300472003,0.9324966564105113,-0.13965652206022627,0.6816375696130248,0.17016673340051147,0.7646214128704767,0.6430845009937758,1,0,2,0,0,3,815,1.0,6.159533073929961,8.0258852598278,2.4772850399220068,0.04695142876999264,-2.467960386615077e+306,-4.7779162927502115e+306,-1.3083735258077811e+306,15.0,5.0,34.0,0.04945304403974019,0.004405287181926454,-0.13386636972503183,0.26483187259834445,0.1925223926271753,0.0031545617160524397,0.4822085889570552,,,,,,0,45,0.0057664857495158765,-0.02597405354815674,0.3940369316657492,0.2699459474315942,0,0,,,,,815,0,0,0
