sid,entry_pos,exit_pos,n1d_30,n1d_20,n1d_10,cum_min,delisted,halted,max_gap
2387,1895,2014,0,0,0,-0.07651006720773479,False,False,0
2388,1895,2014,0,0,0,-0.23067012630065287,False,False,0
2402,1895,2014,0,0,0,-0.06685239333977222,False,False,0
2404,1895,2014,0,0,0,-0.09385113034438697,False,False,0
2497,1895,2014,0,0,0,-0.2410382888473116,False,False,0
2607,1895,2014,0,0,0,-0.21493896571404447,False,False,0
2812,1895,2014,0,0,0,-0.06870231133776838,False,False,0
2845,1895,2014,0,0,0,-0.055555618090343706,False,False,0
3004,1895,2014,0,0,0,-0.2013698366747797,False,False,0
3017,1895,2014,0,0,0,-0.17894737810111438,False,False,0
3022,1895,2014,0,0,0,-0.10763887085853185,False,False,0
3023,1895,2014,0,0,0,-0.11009176487949224,False,False,0
3062,1895,2014,0,0,0,-0.1364561538993433,False,False,0
3138,1895,2014,0,0,1,-0.19031140669190183,False,False,0
3264,1895,2014,0,0,0,-0.11290315658012984,False,False,0
3406,1895,2014,0,0,0,-0.19432628636738603,False,False,0
3413,1895,2014,0,0,0,-0.14921461529820457,False,False,0
3443,1895,2014,0,0,0,-0.3245762489645606,False,False,0
3511,1895,2014,0,0,0,-0.16337289202615646,False,False,0
3661,1895,2014,0,0,0,-0.3562708501998233,False,False,0
4148,1895,2014,0,0,0,-0.1619834557384635,False,False,0
4536,1895,2014,0,0,0,-0.04361366992583571,False,False,0
4541,1895,2014,0,0,0,-0.16990296212803202,False,False,0
4763,1895,2014,0,0,0,-0.1893938748451125,False,False,0
4768,1895,2014,0,0,0,-0.2821158359470638,False,False,0
4915,1895,2014,0,0,0,-0.11519200645465533,False,False,0
4931,1895,2014,0,0,0,-0.12663757734073589,False,False,0
4979,1895,2014,0,0,0,-0.17647064511655597,False,False,0
5009,1895,2014,0,0,0,-0.05360134237887981,False,False,0
5434,1895,2014,0,0,0,-0.08917190734947378,False,False,0
5483,1895,2014,0,0,0,-0.12030075392677997,False,False,0
6133,1895,2014,0,0,0,-0.1870967631613597,False,False,0
6146,1895,2014,0,0,0,-0.20833334732979436,False,False,0
6176,1895,2014,0,0,0,-0.05204079504708681,False,False,0
6196,1895,2014,0,0,0,-0.1383928173259591,False,False,0
6220,1895,2014,0,0,0,-0.21753795469416704,False,False,0
6285,1895,2014,0,0,0,-0.08372643533702406,False,False,0
6409,1895,2014,0,0,0,-0.127659611715071,False,False,0
6510,1895,2014,0,0,0,-0.0955259740021388,False,False,0
6570,1895,2014,0,0,0,-0.1373347196119341,False,False,0
6712,1895,2014,0,0,0,-0.11855671939951895,False,False,0
8028,1895,2014,0,0,0,-0.15579714100417186,False,False,0
8049,1895,2014,0,0,0,-0.1193771848285402,False,False,0
8069,1895,2014,0,0,0,-0.2631578826076699,False,False,0
8114,1895,2014,0,0,0,-0.23021583107228571,False,False,0
8222,1895,2014,0,0,0,-0.27474752881490727,False,False,0
8916,1895,2014,0,0,0,-0.032196950948821246,False,False,0
8933,1895,2014,0,0,0,-0.36842101187158316,False,False,0
1795,1915,2034,0,0,0,-0.02500001294602283,False,False,0
2206,1915,2034,0,0,0,-0.12434560405103645,False,False,0
2301,1915,2034,0,0,0,-0.05722893721246014,False,False,0
2308,1915,2034,0,0,0,-0.005586562899961955,False,False,0
2345,1915,2034,0,0,0,-0.04123712235529464,False,False,0
2388,1915,2034,0,0,0,0.0,False,False,0
2392,1915,2034,0,0,0,-0.008670475852175508,False,False,0
3023,1915,2034,0,0,0,0.0,False,False,0
3264,1915,2034,0,0,0,0.0,False,False,0
3576,1915,2034,0,0,0,-0.038004713158362735,False,False,0
3653,1915,2034,0,0,0,-0.021419058271182845,False,False,0
3661,1915,2034,0,0,0,0.0,False,False,0
4438,1915,2034,0,0,0,-0.11718751645124148,False,False,0
4536,1915,2034,0,0,0,-0.07282912097413574,False,False,0
4768,1915,2034,0,0,0,-0.17867431327298156,False,False,0
5353,1915,2034,0,0,0,-0.14808916657865712,False,False,0
6133,1915,2034,0,0,0,-0.1744680809384599,False,False,0
6146,1915,2034,0,0,0,-0.0731707556869764,False,False,0
6153,1915,2034,0,0,0,-0.16883117358558397,False,False,0
6269,1915,2034,0,0,0,-0.05894311725471768,False,False,0
6279,1915,2034,0,0,0,-0.13915858268429515,False,False,0
6285,1915,2034,0,0,0,-0.07499996013202148,False,False,0
6712,1915,2034,0,0,0,-0.0364582967803625,False,False,0
8040,1915,2034,0,0,0,-0.21545451917993874,False,False,0
8069,1915,2034,0,0,0,-0.19700745854145096,False,False,0
2208,1937,2056,0,0,0,-0.07769430684874967,False,False,0
2731,1937,2056,0,0,0,-0.037678209761985326,False,False,0
3289,1937,2056,0,0,0,-0.1365313737383116,False,False,0
5227,1937,2056,0,0,0,-0.17516341983485562,False,False,0
6279,1937,2056,0,0,0,-0.171339539465586,False,False,0
6285,1937,2056,0,0,0,-0.15726676232490988,False,False,0
1342,1959,2078,0,0,0,-0.07199999870968032,False,False,0
1584,1959,2078,0,0,0,-0.020224672134590227,False,False,0
1718,1959,2078,0,0,0,-0.06308410460068736,False,False,0
2328,1959,2078,0,0,0,-0.07096768579399193,False,False,0
2330,1959,2078,0,0,0,0.0,False,False,0
2364,1959,2078,0,0,0,-0.10990098287212124,False,False,0
2444,1959,2078,0,0,0,-0.3713450432639085,False,False,0
2457,1959,2078,0,0,0,-0.05486278627801133,False,False,0
2482,1959,2078,0,0,0,-0.03339511978939702,False,False,0
2495,1959,2078,0,0,0,-0.1010638371204915,False,False,0
2731,1959,2078,0,0,0,-0.028168985832436766,False,False,0
3013,1959,2078,0,0,0,-0.014084431594780122,False,False,0
3023,1959,2078,0,0,0,-0.005424952735646582,False,False,0
3162,1959,2078,0,0,0,-0.06399996483645753,False,False,0
3207,1959,2078,0,0,0,-0.016161623895208366,False,False,0
3419,1959,2078,0,0,0,-0.09383378016085786,False,False,0
3443,1959,2078,0,0,0,-0.05109488307893495,False,False,0
3558,1959,2078,0,0,0,-0.017114929921041133,False,False,0
3587,1959,2078,0,0,0,-0.009523781004276977,False,False,0
3594,1959,2078,0,0,0,-0.010582012468156377,False,False,0
4102,1959,2078,0,0,0,-0.18330847478543122,False,False,0
4114,1959,2078,0,0,0,-0.06578950974186004,False,False,0
4916,1959,2078,0,0,0,-0.009140791981022689,False,False,0
4979,1959,2078,0,0,0,-0.051620736363454656,False,False,0
5258,1959,2078,0,0,0,0.0,False,False,0
5871,1959,2078,0,0,0,-0.09865475275800395,False,False,0
6196,1959,2078,0,0,0,0.0,False,False,0
6235,1959,2078,0,0,0,-0.04166666199461533,False,False,0
6515,1959,2078,0,0,0,-0.0060679550286821815,False,False,0
6523,1959,2078,0,0,0,-0.014705870975777913,False,False,0
6568,1959,2078,0,0,0,-0.12684928684324015,False,False,0
6643,1959,2078,0,0,0,-0.041922292194178756,False,False,0
6741,1959,2078,0,0,0,-0.10460250902676116,False,False,0
8234,1959,2078,0,0,0,-0.10473456871529907,False,False,0
8341,1959,2078,0,0,0,-0.11695905847558208,False,False,0
8454,1959,2078,0,0,0,-0.04427861182726733,False,False,0
9941,1959,2078,0,0,0,-0.003125021072571732,False,False,0
1101,1972,2091,0,0,0,-0.01766299364852686,False,False,0
1514,1972,2091,0,0,0,-0.01661629383400398,False,False,0
2371,1972,2091,0,0,0,-0.06851313154428884,False,False,0
2419,1972,2091,0,0,0,-0.028355398421265665,False,False,0
2468,1972,2091,0,0,0,-0.2225913092211187,False,False,0
2614,1972,2091,0,0,0,-0.31428568790643774,False,False,0
2618,1972,2091,0,0,0,-0.12947192303540267,False,False,0
2743,1972,2091,0,0,0,-0.03389830665774973,False,False,0
3218,1972,2091,0,0,0,-0.04060152033935005,False,False,0
3289,1972,2091,0,0,0,-0.1097934802519015,False,False,0
3680,1972,2091,0,0,0,-0.003584283233841523,False,False,0
4114,1972,2091,0,0,0,-0.033310354254280305,False,False,0
6129,1972,2091,0,0,0,-0.1450442595734357,False,False,0
6235,1972,2091,0,0,1,-0.015424139991310204,False,False,0
6245,1972,2091,0,0,0,0.0,False,False,0
6414,1972,2091,0,0,0,-0.023861150139512066,False,False,0
6763,1972,2091,0,0,0,-0.07746484395537023,False,False,0
9941,1972,2091,0,0,0,-0.014577235020199253,False,False,0
9945,1972,2091,0,0,0,-0.24449337424782902,False,False,0
2618,1990,2109,0,0,0,-0.09717315641977509,False,False,0
2884,1990,2109,0,0,0,-0.04655874220779188,False,False,0
2912,1990,2109,0,0,0,0.0,False,False,0
3289,1990,2109,0,0,0,-0.09023976728535477,False,False,0
5871,1990,2109,0,0,0,-0.2083860342676228,False,False,0
6205,1990,2109,0,0,0,-0.35395851784089516,False,False,0
1605,2013,2132,0,0,0,-0.250792004554096,False,False,0
3207,2013,2132,0,0,0,-0.0445026222217062,False,False,0
1590,2030,2149,0,0,0,-0.19248831041015912,False,False,0
2231,2030,2149,0,0,0,-0.1913245238309692,False,False,0
2364,2030,2149,0,0,0,-0.2663461275079114,False,False,0
2723,2030,2149,0,0,0,-0.36598972027837906,False,False,0
3023,2030,2149,0,0,0,-0.10368722277676856,False,False,0
3025,2030,2149,0,0,0,-0.10322581775513795,False,False,0
3218,2030,2149,0,0,0,-0.19945557644230283,False,False,0
3680,2030,2149,0,0,0,-0.10577126999100128,False,False,0
5227,2030,2149,0,0,0,-0.3268943009242973,False,False,0
5269,2030,2149,0,0,1,-0.2201694362829535,False,False,0
5483,2030,2149,0,0,0,-0.013605471331688324,False,False,0
5871,2030,2149,0,0,0,-0.19593365792199402,False,False,0
6146,2030,2149,0,0,0,-0.07045010355912718,False,False,0
6266,2030,2149,0,0,0,-0.1534478266285184,False,False,0
6488,2030,2149,0,0,0,-0.03709068175635222,False,False,0
6561,2030,2149,0,0,0,-0.05643044136512487,False,False,0
6763,2030,2149,0,0,0,-0.21392201728668248,False,False,1
8028,2030,2149,0,0,0,-0.10009185296247636,False,False,0
8255,2030,2149,0,0,0,-0.051428574768658586,False,False,0
8440,2030,2149,0,0,0,-0.2721821988517238,False,False,0
8996,2030,2149,0,0,1,0.0,False,False,0
1796,2052,2171,0,0,0,-0.4051530960629277,False,False,0
2731,2052,2171,0,0,0,-0.37777776879263736,False,False,0
4967,2052,2171,0,0,0,-0.06441224497309439,False,False,0
6538,2052,2171,0,0,0,-0.03846148011799033,False,False,0
2206,2072,2191,0,0,0,-0.22004992670509393,False,False,0
2731,2072,2191,0,0,0,-0.329341348680684,False,False,0
3293,2072,2191,0,0,0,-0.05423868156997447,False,False,0
6535,2072,2191,0,0,0,-0.06085524970526568,False,False,0
1786,2093,2212,0,0,0,-0.10740738379097303,False,False,0
2371,2093,2212,0,0,0,-0.2689161571670642,False,False,0
2388,2093,2212,0,0,0,-0.11013216186267671,False,False,0
2610,2093,2212,0,0,0,-0.23999998982387938,False,False,0
2618,2093,2212,0,0,0,-0.27792919932300053,False,False,0
2734,2093,2212,0,0,0,-0.2854368427274283,False,False,0
2743,2093,2212,0,0,1,-0.2725925391132161,False,False,0
2745,2093,2212,0,0,0,-0.3220930363167922,False,False,0
3023,2093,2212,0,0,0,-0.15062832547261684,False,False,0
3293,2093,2212,0,0,0,-0.08580857770978778,False,False,0
3346,2093,2212,0,0,0,-0.1020618605564827,False,False,0
3540,2093,2212,0,0,0,-0.20130575596288347,False,False,0
4503,2093,2212,0,0,0,-0.2546583534633341,False,False,0
4747,2093,2212,0,0,0,-0.15148417109936385,False,False,0
5706,2093,2212,0,0,0,-0.2418135753690569,False,False,0
6111,2093,2212,0,0,0,-0.07901232456853846,False,False,0
6125,2093,2212,0,0,0,-0.2806637524096798,False,False,0
2329,2115,2234,0,0,0,-0.07909608098742416,False,False,0
2618,2115,2234,0,0,0,-0.17316698438346445,False,False,0
2743,2115,2234,0,0,0,-0.13097341239040383,False,False,0
2745,2115,2234,0,0,0,-0.21744965800452631,False,False,0
2890,2115,2234,0,0,0,-0.014367781187197282,False,False,0
3017,2115,2234,0,0,0,-0.15372907284515935,False,False,0
3689,2115,2234,0,0,0,-0.17224077722227094,False,False,0
5203,2115,2234,0,0,0,-0.06451615610316652,False,False,0
5439,2115,2234,0,0,0,-0.04284106963185297,False,False,0
6223,2115,2234,0,0,0,-0.06766914920175826,False,False,0
6282,2115,2234,0,0,0,-0.19063187982855534,False,False,0
6592,2115,2234,0,0,0,-0.08812258199189038,False,False,0
8255,2115,2234,0,0,0,-0.0634005640486709,False,False,0
9941,2115,2234,0,0,0,-0.10655737704918034,False,False,0
1524,2135,2254,0,0,0,0.0,False,False,0
1786,2135,2254,0,0,0,-0.1403091994641137,False,False,0
1808,2135,2254,0,0,0,-0.019334007367937667,False,False,0
2228,2135,2254,0,0,0,-0.09829052069393573,False,False,0
2402,2135,2254,0,0,0,-0.1889861790803864,False,False,0
3004,2135,2254,0,0,0,-0.12203015628659875,False,False,0
3017,2135,2254,0,0,0,-0.16617646068544956,False,False,0
3217,2135,2254,0,0,0,-0.1557970815925055,False,False,0
3567,2135,2254,0,0,0,-0.13974802134392394,False,False,0
3587,2135,2254,0,0,0,-0.22201138460023206,False,False,0
3596,2135,2254,0,0,0,-0.052959526225882736,False,False,0
4572,2135,2254,0,0,0,-0.08978329688544795,False,False,0
4953,2135,2254,0,0,0,-0.11885248010134974,False,False,0
4979,2135,2254,0,0,0,-0.11065514114048647,False,False,0
6120,2135,2254,0,0,0,-0.18068533480046944,False,False,0
6122,2135,2254,0,0,0,-0.07549234077588629,False,False,0
6285,2135,2254,0,0,0,-0.07142859444979777,False,False,0
6538,2135,2254,0,0,0,-0.18927443121983745,False,False,0
6592,2135,2254,0,0,0,-0.11923077698577011,False,False,0
6712,2135,2254,0,0,0,-0.03282830113064683,False,False,0
8048,2135,2254,0,0,0,-0.16883119393927126,False,False,0
1603,2155,2274,0,0,0,-0.03498538713750088,False,False,0
2329,2155,2274,0,0,0,0.0,False,False,0
2383,2155,2274,0,0,0,-0.0848564368148087,False,False,0
2402,2155,2274,0,0,0,-0.030441398316003565,False,False,0
2439,2155,2274,0,0,0,0.0,False,False,0
3017,2155,2274,0,0,0,-0.045075043741132914,False,False,0
3483,2155,2274,0,0,0,-0.0753424588078988,False,False,0
3526,2155,2274,0,0,0,-0.03208556882066438,False,False,0
3583,2155,2274,0,0,0,-0.010723849023027032,False,False,0
3596,2155,2274,0,0,0,0.0,False,False,0
4552,2155,2274,0,0,0,-0.15655848733094246,False,False,0
4763,2155,2274,0,0,0,-0.2450931973913899,False,False,0
4904,2155,2274,0,0,0,0.0,False,False,0
5225,2155,2274,0,0,0,-0.01520270797660439,False,False,0
6223,2155,2274,0,0,0,0.0,False,False,0
6231,2155,2274,0,0,0,-0.02912622332833048,False,False,0
6492,2155,2274,0,0,0,-0.3121827162226468,False,False,0
1514,2177,2296,0,0,1,0.0,False,False,0
1584,2177,2296,0,0,0,-0.097493038991744,False,False,0
2330,2177,2296,0,0,0,-0.013937246501031564,False,False,0
2633,2177,2296,0,0,0,-0.02333334951424426,False,False,0
2731,2177,2296,0,0,0,-0.19163765783211906,False,False,0
2743,2177,2296,0,0,0,-0.20149260684132986,False,False,0
2745,2177,2296,0,0,0,-0.07266010591601613,False,False,0
3008,2177,2296,0,0,0,-0.1009613754710944,False,False,0
3036,2177,2296,0,0,0,-0.030567695146369256,False,False,0
3260,2177,2296,0,0,0,-0.07920788568530668,False,False,0
4105,2177,2296,0,0,0,-0.0741626929612118,False,False,0
4164,2177,2296,0,0,0,-0.17174960090244606,False,False,0
4763,2177,2296,0,0,0,-0.18708244475269276,False,False,0
4953,2177,2296,0,0,0,-0.030188663083781875,False,False,0
6112,2177,2296,0,0,0,-0.19213974806509682,False,False,0
6491,2177,2296,0,0,0,-0.08834358010276089,False,False,0
6712,2177,2296,0,0,0,-0.047381546397145535,False,False,0
1319,2198,2317,0,0,0,-0.03398702133838949,False,False,0
1514,2198,2317,0,0,1,-0.01635217824711943,False,False,0
1524,2198,2317,0,0,0,-0.11445787423782927,False,False,0
1608,2198,2317,0,0,0,-0.06775698496980176,False,False,0
1616,2198,2317,0,0,0,-0.07746477847956501,False,False,0
1618,2198,2317,0,0,0,-0.07064363578911348,False,False,0
2204,2198,2317,0,0,0,-0.06818186013441274,False,False,0
2364,2198,2317,0,0,0,-0.26905825731022714,False,False,0
2388,2198,2317,0,0,0,-0.30670929866040886,False,False,0
2455,2198,2317,0,0,0,-0.13780915194950283,False,False,0
3131,2198,2317,0,0,0,-0.027422257328316157,False,False,0
3260,2198,2317,0,0,0,-0.05391660042307045,False,False,0
3287,2198,2317,0,0,0,-0.04045304409914585,False,False,0
3293,2198,2317,0,0,0,-0.018918885137519714,False,False,0
4908,2198,2317,0,0,0,-0.015421118131094702,False,False,0
4953,2198,2317,0,0,0,-0.02281370785309078,False,False,0
4979,2198,2317,0,0,0,-0.22302157380802667,False,False,0
5011,2198,2317,0,0,0,-0.07474744121108823,False,False,0
6112,2198,2317,0,0,0,-0.203730280237448,False,False,0
6197,2198,2317,0,0,0,-0.050970918191956316,False,False,0
6589,2198,2317,0,0,0,-0.2376237623762376,False,False,0
6605,2198,2317,0,0,0,-0.03050846287081288,False,False,0
6703,2198,2317,0,0,0,-0.045614003038139894,False,False,0
6741,2198,2317,0,0,0,-0.1951219880378382,False,False,0
8084,2198,2317,0,0,0,-0.12922707713112147,False,False,0
8210,2198,2317,0,0,0,-0.0979284229030346,False,False,0
8255,2198,2317,0,0,0,-0.08310245057769694,False,False,0
8426,2198,2317,0,0,0,-0.2930555559921476,False,False,0
8454,2198,2317,0,0,0,-0.24701196903807032,False,False,0
9917,2198,2317,0,0,0,-0.004329056531923281,False,False,0
1609,2220,2339,0,0,0,-0.008620701947796627,False,False,0
1612,2220,2339,0,0,0,-0.03690038489316694,False,False,0
2371,2220,2339,0,0,0,-0.04083889971670385,False,False,0
2498,2220,2339,0,0,0,-0.2440000003085001,False,False,0
2543,2220,2339,0,0,0,-0.01308411932593967,False,False,0
2630,2220,2339,0,0,0,-0.09637368600949003,False,False,0
2707,2220,2339,0,0,0,-0.04651157058642896,False,False,0
2748,2220,2339,0,0,0,-0.3154911307121826,False,False,0
2812,2220,2339,0,0,0,-0.003246760723311093,False,False,0
3025,2220,2339,0,0,0,-0.117346943495511,False,False,0
3138,2220,2339,0,0,0,-0.2781319670551987,False,False,0
3587,2220,2339,0,0,0,-0.05322122352531444,False,False,0
4123,2220,2339,0,0,0,-0.07590759684320558,False,False,0
4953,2220,2339,0,0,0,-0.19467652305599403,False,False,0
5309,2220,2339,0,0,0,-0.02349485032146137,False,False,0
5483,2220,2339,0,0,0,-0.0366492489019844,False,False,0
6111,2220,2339,0,0,0,-0.24692644157911614,False,False,0
6120,2220,2339,0,0,0,-0.19819880729502792,False,False,0
6231,2220,2339,0,0,0,-0.07916666061450284,False,False,0
6414,2220,2339,0,0,0,0.0,False,False,0
8086,2220,2339,0,0,0,-0.23821133310130838,False,False,0
8210,2220,2339,0,0,0,-0.1625873730606241,False,False,0
2206,2233,2352,0,0,0,-0.06193543778202715,False,False,0
2230,2233,2352,0,0,0,-0.20053473107847264,False,False,0
2383,2233,2352,0,0,0,-0.2802874936167965,False,False,0
2801,2233,2352,0,0,0,0.0,False,False,0
2834,2233,2352,0,0,0,0.0,False,False,0
3036,2233,2352,0,0,1,-0.47674417136465685,False,False,0
3675,2233,2352,0,0,0,-0.07547174155658132,False,False,0
4904,2233,2352,0,0,0,-0.007731914308320431,False,False,0
6111,2233,2352,0,0,0,-0.24085329656295673,False,False,0
6117,2233,2352,0,0,1,-0.0013244348422504215,False,False,0
6284,2233,2352,0,0,0,-0.10699118800857943,False,False,0
6716,2233,2352,0,0,1,-0.21789884914502322,False,False,0
6117,2254,2373,0,0,1,-0.06396060125548608,False,False,0
6782,2254,2373,0,0,0,-0.06707441568103412,False,False,0
8086,2254,2373,0,0,0,-0.3753332979556322,False,False,0
9902,2254,2373,0,0,0,-0.05685618066089759,False,False,0
1513,2274,2393,0,0,0,-0.12041171977531484,False,False,0
2059,2274,2393,0,0,0,-0.1907172580963148,False,False,0
2376,2274,2393,0,0,0,-0.204508810965499,False,False,0
2383,2274,2393,0,0,0,-0.06842734385098126,False,False,0
2427,2274,2393,0,0,0,-0.12038047105851091,False,False,0
2743,2274,2393,0,0,0,-0.3192529119493146,False,False,0
3293,2274,2393,0,0,0,0.0,False,False,0
4746,2274,2393,0,0,0,-0.09972660102966036,False,False,0
4763,2274,2393,0,0,0,-0.06171288008391551,False,False,0
4909,2274,2393,0,0,0,-0.016149086240667687,False,False,0
5269,2274,2393,0,0,0,-0.3241531920805252,False,False,0
5314,2274,2393,0,0,0,-0.47732091854081893,False,False,0
6187,2274,2393,0,0,0,-0.12449800700953018,False,False,0
6283,2274,2393,0,0,0,-0.27058825773351336,False,False,0
6605,2274,2393,0,0,0,-0.010152318965006457,False,False,0
8011,2274,2393,0,0,0,0.0,False,False,0
8086,2274,2393,0,0,0,-0.3258992362706885,False,False,0
8222,2274,2393,0,0,0,-0.2628097796215242,False,False,0
8299,2274,2393,0,0,0,-0.3664011194788692,False,False,0
1590,2296,2415,0,0,0,-0.2631067782883535,False,False,0
2059,2296,2415,0,0,0,-0.1399102832701038,False,False,0
2230,2296,2415,0,0,0,-0.06269588832226147,False,False,0
3691,2296,2415,0,0,0,-0.36259541984732824,False,False,0
4542,2296,2415,0,0,0,-0.22026362542956623,False,False,0
5706,2296,2415,0,0,0,-0.16909920164758163,False,False,0
5864,2296,2415,0,0,0,-0.1420987960018545,False,False,0
6187,2296,2415,0,0,0,-0.01464431669980637,False,False,0
6274,2296,2415,0,0,0,-0.15430263880371808,False,False,0
6538,2296,2415,0,0,0,-0.3847142557827178,False,False,0
6585,2296,2415,0,0,0,-0.27801385128782885,False,False,0
6805,2296,2415,0,0,0,-0.07902294020346212,False,False,0
8033,2296,2415,0,0,0,-0.2820512574806435,False,False,0
8926,2296,2415,0,0,0,-0.08384885839777356,False,False,0
1314,2315,2434,0,0,0,-0.29082126743404124,False,False,0
1570,2315,2434,0,0,0,-0.1450049859090834,False,False,0
2101,2315,2434,0,0,0,-0.14981273152913877,False,False,0
2206,2315,2434,0,0,0,-0.11129193516606217,False,False,0
2345,2315,2434,0,0,0,-0.17345555160605886,False,False,0
2383,2315,2434,0,0,0,-0.19917438116773045,False,False,0
2409,2315,2434,0,0,0,-0.13811709492712243,False,False,0
2515,2315,2434,0,0,0,-0.2709713072297818,False,False,0
2520,2315,2434,0,0,0,-0.19161760658086724,False,False,0
2605,2315,2434,0,0,0,-0.2239747515190238,False,False,0
2745,2315,2434,0,0,0,-0.2576800907428741,False,False,0
2884,2315,2434,0,0,0,-0.06285961527483741,False,False,0
2912,2315,2434,0,0,0,-0.00993734677672753,False,False,0
3324,2315,2434,0,0,0,-0.38693176775352556,False,False,0
4113,2315,2434,0,0,0,-0.43800312303260547,False,False,0
4760,2315,2434,0,0,0,-0.28771929013594977,False,False,0
6229,2315,2434,0,0,0,-0.2639376429779161,False,False,0
6274,2315,2434,0,0,0,-0.1257669042578261,False,False,0
8155,2315,2434,0,0,0,-0.22340427982985378,False,False,0
2009,2336,2455,0,0,0,-0.22394677703323773,False,False,0
2108,2336,2455,0,0,0,-0.20999998770589046,False,False,0
2383,2336,2455,0,0,0,-0.061668661178303164,False,False,0
2406,2336,2455,0,0,0,-0.41294643560386446,False,False,0
2428,2336,2455,0,0,0,-0.10122706394638026,False,False,0
2489,2336,2455,0,0,0,-0.19529172924468263,False,True,7
2607,2336,2455,0,0,0,-0.0693548176622506,False,False,0
2610,2336,2455,0,0,0,-0.09070299207354726,False,False,0
2618,2336,2455,0,0,0,-0.09305759129637148,False,False,0
2636,2336,2455,0,0,0,-0.18297882081276096,False,False,0
2836,2336,2455,0,0,0,-0.05928848462199243,False,False,0
2855,2336,2455,0,0,0,-0.09576425057456961,False,False,0
2889,2336,2455,0,0,0,-0.07213117127680302,False,False,0
3017,2336,2455,0,0,0,-0.14491717437617047,False,False,0
3033,2336,2455,0,0,0,-0.09985101972692156,False,False,0
3060,2336,2455,0,0,0,-0.19499104421506008,False,False,0
3227,2336,2455,0,0,0,-0.11782471775446635,False,False,0
3402,2336,2455,0,0,0,-0.1155419215014879,False,False,0
3675,2336,2455,0,0,0,-0.36738054309263235,False,False,0
3702,2336,2455,0,0,0,-0.22352938318038573,False,False,0
4109,2336,2455,0,0,0,-0.3218303798905089,False,False,0
4162,2336,2455,0,0,0,-0.12364430193853793,False,False,0
4174,2336,2455,0,0,0,-0.07175554312794286,False,False,0
4967,2336,2455,0,0,0,-0.3836183226397144,False,False,0
5202,2336,2455,0,0,0,-0.12236288628701297,False,False,0
5452,2336,2455,0,0,0,-0.16944025601567614,False,False,0
6104,2336,2455,0,0,0,-0.1702610796965225,False,False,0
6127,2336,2455,0,0,0,-0.2006578995506073,False,False,0
6187,2336,2455,0,0,1,-0.11940300889833777,False,False,0
6223,2336,2455,0,0,1,-0.11214957507134826,False,False,0
6231,2336,2455,0,0,0,-0.16709843923558076,False,False,0
6667,2336,2455,0,0,0,-0.12643678387996737,False,False,0
6689,2336,2455,0,0,0,-0.16190473987405263,False,False,0
6690,2336,2455,0,0,0,-0.07126434884547073,False,False,0
6743,2336,2455,0,0,0,-0.36031747152272253,False,False,0
6782,2336,2455,0,0,0,-0.34710746157916517,False,False,0
6788,2336,2455,0,0,0,-0.13414630754194778,False,False,0
6789,2336,2455,0,0,0,-0.14638151989880477,False,False,0
6811,2336,2455,0,0,1,-0.1557692659875466,False,False,0
8039,2336,2455,0,0,0,-0.16763567958836667,False,False,0
8390,2336,2455,0,0,0,-0.19918696962441051,False,False,0
1101,2358,2477,0,0,0,-0.059097986265078895,False,False,0
1436,2358,2477,0,0,0,-0.29846158884131413,False,False,0
2308,2358,2477,0,0,0,-0.0764331914475902,False,False,0
2330,2358,2477,0,0,0,-0.05425536578490453,False,False,0
2368,2358,2477,0,0,0,-0.21590914042962983,False,False,0
2383,2358,2477,0,0,0,-0.17100001577803803,False,False,0
2472,2358,2477,0,0,0,-0.08640401914089046,False,False,0
2489,2358,2477,0,0,0,-0.2294199554389591,False,True,7
2618,2358,2477,0,0,0,-0.0334262320806572,False,False,0
2880,2358,2477,0,0,0,-0.021653532739426273,False,False,0
2884,2358,2477,0,0,0,-0.03435807056208917,False,False,0
2885,2358,2477,0,0,0,-0.051282020498910175,False,False,0
2890,2358,2477,0,0,0,-0.054852292436791794,False,False,0
3147,2358,2477,0,0,0,-0.2138554579525157,False,False,0
3284,2358,2477,0,0,0,-0.46570399112991,False,False,0
3357,2358,2477,0,0,0,-0.23157896528598132,False,False,0
3362,2358,2477,0,0,0,-0.3118279808266564,False,False,0
3376,2358,2477,0,0,0,-0.21261685057875002,False,False,0
3402,2358,2477,0,0,0,-0.09454544345901383,False,False,0
4160,2358,2477,0,0,0,-0.3252741902077708,False,False,0
4961,2358,2477,0,0,0,-0.15869980680546159,False,False,0
4967,2358,2477,0,0,0,-0.4013741557959918,False,False,0
5236,2358,2477,0,0,0,-0.1432926751316862,False,False,0
5263,2358,2477,0,0,0,-0.3323138335463519,False,False,0
5871,2358,2477,0,0,0,-0.25009978421756296,False,False,0
6104,2358,2477,0,0,0,-0.04504504838566015,False,False,0
6197,2358,2477,0,0,0,-0.19325157419707562,False,False,0
6683,2358,2477,0,0,0,-0.20000001641889997,False,False,0
6743,2358,2477,0,0,0,-0.43319270641575747,False,False,0
6757,2358,2477,0,0,0,-0.01418435999088774,False,False,0
6789,2358,2477,0,0,0,-0.12919457362391729,False,False,0
6830,2358,2477,0,0,0,-0.02166060374415557,False,False,0
8121,2358,2477,0,0,0,-0.43478261649148797,False,False,0
9906,2358,2477,0,0,0,-0.4807447140491712,False,False,0
9939,2358,2477,0,0,0,-0.10812091008588298,False,False,0
