date,stocks_traded,all_traded,collapse
2023-05-10,1769,2062,False
2023-05-11,1770,2066,False
2023-05-12,1771,2072,False
2023-05-15,1773,2063,False
2023-05-16,1777,2076,False
2023-05-17,1774,2070,False
2023-05-18,1778,2077,False
2023-05-19,1775,2073,False
2023-05-22,1769,2069,False
2023-05-23,1772,2071,False
2023-05-24,1772,2070,False
2023-05-25,1772,2072,False
2023-05-26,1780,2080,False
2023-05-29,1774,2074,False
2023-05-30,1775,2071,False
2023-05-31,1770,2066,False
2023-06-01,1774,2065,False
2023-06-02,1776,2079,False
2023-06-05,1781,2085,False
2023-06-06,1774,2071,False
2023-06-07,1776,2072,False
2023-06-08,1775,2075,False
2023-06-09,1779,2081,False
2023-06-12,1778,2080,False
2023-06-13,1775,2078,False
2023-06-14,1771,2074,False
2023-06-15,1776,2081,False
2023-06-16,1779,2084,False
2023-06-19,1775,2074,False
2023-06-20,1773,2074,False
2023-06-21,1778,2078,False
2023-06-26,1782,2084,False
2023-06-27,1777,2078,False
2023-06-28,1777,2079,False
2023-06-29,1777,2080,False
2023-06-30,1781,2076,False
2023-07-03,1784,2090,False
2023-07-04,1776,2078,False
2023-07-05,1778,2080,False
2023-07-06,1776,2075,False
2023-07-07,1775,2077,False
2023-07-10,1778,2079,False
2023-07-11,1785,2088,False
2023-07-12,1778,2074,False
2023-07-13,1781,2086,False
2023-07-14,1783,2093,False
2023-07-17,1787,2093,False
2023-07-18,1784,2089,False
2023-07-19,1785,2085,False
2023-07-20,1778,2079,False
2023-07-21,1783,2087,False
2023-07-24,1782,2088,False
2023-07-25,1779,2082,False
2023-07-26,1780,2082,False
2023-07-27,1784,2087,False
2023-07-28,1773,2073,False
2023-07-31,1786,2088,False
2023-08-01,1778,2081,False
2023-08-02,1782,2081,False
2023-08-04,1773,2074,False
2023-08-07,1789,2096,False
2023-08-08,1780,2080,False
2023-08-09,1784,2078,False
2023-08-10,1778,2082,False
2023-08-11,1780,2080,False
2023-08-14,1781,2087,False
2023-08-15,1777,2074,False
2023-08-16,1777,2078,False
2023-08-17,1772,2072,False
2023-08-18,1772,2072,False
2023-08-21,1773,2071,False
2023-08-22,1775,2074,False
2023-08-23,1768,2067,False
2023-08-24,1776,2077,False
2023-08-25,1770,2064,False
2023-08-28,1765,2058,False
2023-08-29,1767,2058,False
2023-08-30,1769,2070,False
2023-08-31,1781,2077,False
2023-09-01,1778,2078,False
2023-09-04,1770,2076,False
2023-09-05,1782,2080,False
2023-09-06,1781,2083,False
2023-09-07,1777,2074,False
2023-09-08,1775,2066,False
2023-09-11,1783,2083,False
2023-09-12,1772,2070,False
2023-09-13,1776,2080,False
2023-09-14,1778,2080,False
2023-09-15,1770,2073,False
2023-09-18,1771,2077,False
2023-09-19,1777,2081,False
2023-09-20,1777,2077,False
2023-09-21,1779,2083,False
2023-09-22,1772,2074,False
2023-09-25,1775,2078,False
2023-09-26,1779,2078,False
2023-09-27,1769,2067,False
2023-09-28,1767,2066,False
2023-10-02,1770,2076,False
2023-10-03,1765,2064,False
2023-10-04,1764,2062,False
2023-10-05,1771,2073,False
2023-10-06,1774,2075,False
2023-10-11,1781,2079,False
2023-10-12,1783,2086,False
2023-10-13,1777,2079,False
2023-10-16,1774,2069,False
2023-10-17,1784,2083,False
2023-10-18,1783,2089,False
2023-10-19,1778,2079,False
2023-10-20,1782,2087,False
2023-10-23,1779,2086,False
2023-10-24,1782,2084,False
2023-10-25,1787,2089,False
2023-10-26,1778,2082,False
2023-10-27,1775,2074,False
2023-10-30,1775,2073,False
2023-10-31,1781,2083,False
2023-11-01,1768,2076,False
2023-11-02,1781,2086,False
2023-11-03,1780,2087,False
2023-11-06,1787,2092,False
2023-11-07,1780,2084,False
2023-11-08,1786,2097,False
2023-11-09,1788,2096,False
2023-11-10,1786,2091,False
2023-11-13,1791,2098,False
2023-11-14,1787,2093,False
2023-11-15,1793,2104,False
2023-11-16,1791,2097,False
2023-11-17,1794,2094,False
2023-11-20,1795,2105,False
2023-11-21,1796,2107,False
2023-11-22,1796,2104,False
2023-11-23,1789,2094,False
2023-11-24,1786,2091,False
2023-11-27,1786,2094,False
2023-11-28,1794,2104,False
2023-11-29,1792,2098,False
2023-11-30,1797,2102,False
2023-12-01,1798,2103,False
2023-12-04,1798,2104,False
2023-12-05,1792,2099,False
2023-12-06,1799,2105,False
2023-12-07,1795,2094,False
2023-12-08,1795,2101,False
2023-12-11,1794,2100,False
2023-12-12,1805,2109,False
2023-12-13,1799,2107,False
2023-12-14,1803,2114,False
2023-12-15,1803,2111,False
2023-12-18,1801,2107,False
2023-12-19,1799,2106,False
2023-12-20,1798,2101,False
2023-12-21,1801,2109,False
2023-12-22,1799,2105,False
2023-12-25,1803,2109,False
2023-12-26,1799,2107,False
2023-12-27,1799,2108,False
2023-12-28,1797,2105,False
2023-12-29,1805,2114,False
2024-01-02,1799,2103,False
2024-01-03,1793,2104,False
2024-01-04,1791,2096,False
2024-01-05,1800,2107,False
2024-01-08,1799,2106,False
2024-01-09,1800,2107,False
2024-01-10,1796,2105,False
2024-01-11,1801,2111,False
2024-01-12,1798,2099,False
2024-01-15,1806,2109,False
2024-01-16,1796,2101,False
2024-01-17,1807,2115,False
2024-01-18,1796,2106,False
2024-01-19,1803,2111,False
2024-01-22,1797,2102,False
2024-01-23,1796,2103,False
2024-01-24,1799,2105,False
2024-01-25,1801,2111,False
2024-01-26,1798,2106,False
2024-01-29,1803,2112,False
2024-01-30,1801,2104,False
2024-01-31,1799,2105,False
2024-02-01,1806,2116,False
2024-02-02,1809,2116,False
2024-02-05,1808,2114,False
2024-02-15,1809,2121,False
2024-02-16,1810,2123,False
2024-02-19,1814,2123,False
2024-02-20,1805,2115,False
2024-02-21,1808,2110,False
2024-02-22,1808,2116,False
2024-02-23,1811,2121,False
2024-02-26,1810,2116,False
2024-02-27,1806,2114,False
2024-02-29,1809,2119,False
2024-03-01,1812,2121,False
2024-03-04,1809,2118,False
2024-03-05,1811,2119,False
2024-03-06,1809,2121,False
2024-03-07,1814,2125,False
2024-03-08,1814,2128,False
2024-03-11,1815,2127,False
2024-03-12,1814,2123,False
2024-03-13,1812,2123,False
2024-03-14,1813,2117,False
2024-03-15,1812,2119,False
2024-03-18,1815,2127,False
2024-03-19,1819,2128,False
2024-03-20,1816,2127,False
2024-03-21,1818,2131,False
2024-03-22,1817,2127,False
2024-03-25,1821,2129,False
2024-03-26,1816,2123,False
2024-03-27,1815,2122,False
2024-03-28,1820,2130,False
2024-03-29,1817,2128,False
2024-04-01,1823,2130,False
2024-04-02,1818,2130,False
2024-04-03,1815,2117,False
2024-04-08,1823,2127,False
2024-04-09,1821,2126,False
2024-04-10,1816,2125,False
2024-04-11,1818,2124,False
2024-04-12,1821,2128,False
2024-04-15,1815,2124,False
2024-04-16,1816,2128,False
2024-04-17,1821,2126,False
2024-04-18,1820,2127,False
2024-04-19,1819,2127,False
2024-04-22,1822,2133,False
2024-04-23,1817,2129,False
2024-04-24,1816,2127,False
2024-04-25,1813,2116,False
2024-04-26,1820,2129,False
2024-04-29,1820,2131,False
2024-04-30,1816,2124,False
2024-05-02,1819,2126,False
2024-05-03,1817,2128,False
2024-05-06,1820,2136,False
2024-05-07,1815,2124,False
2024-05-08,1820,2125,False
2024-05-09,1819,2133,False
2024-05-10,1826,2141,False
2024-05-13,1821,2135,False
2024-05-14,1822,2133,False
2024-05-15,1827,2140,False
2024-05-16,1826,2145,False
2024-05-17,1827,2139,False
2024-05-20,1821,2136,False
2024-05-21,1822,2135,False
2024-05-22,1830,2144,False
2024-05-23,1830,2144,False
2024-05-24,1823,2131,False
2024-05-27,1828,2140,False
2024-05-28,1829,2143,False
2024-05-29,1828,2142,False
2024-05-30,1825,2139,False
2024-05-31,1829,2143,False
2024-06-03,1829,2141,False
2024-06-04,1823,2129,False
2024-06-05,1826,2141,False
2024-06-06,1826,2137,False
2024-06-07,1821,2131,False
2024-06-11,1830,2144,False
2024-06-12,1829,2146,False
2024-06-13,1832,2150,False
2024-06-14,1830,2148,False
2024-06-17,1830,2147,False
2024-06-18,1832,2151,False
2024-06-19,1832,2148,False
2024-06-20,1831,2145,False
2024-06-21,1830,2146,False
2024-06-24,1832,2148,False
2024-06-25,1827,2140,False
2024-06-26,1835,2151,False
2024-06-27,1831,2144,False
2024-06-28,1836,2155,False
2024-07-01,1834,2151,False
2024-07-02,1836,2156,False
2024-07-03,1836,2149,False
2024-07-04,1840,2155,False
2024-07-05,1836,2153,False
2024-07-08,1837,2158,False
2024-07-09,1839,2156,False
2024-07-10,1834,2148,False
2024-07-11,1833,2151,False
2024-07-12,1837,2160,False
2024-07-15,1831,2145,False
2024-07-16,1835,2152,False
2024-07-17,1836,2153,False
2024-07-18,1837,2155,False
2024-07-19,1834,2152,False
2024-07-22,1832,2148,False
2024-07-23,1837,2152,False
2024-07-26,1831,2148,False
2024-07-29,1837,2156,False
2024-07-30,1834,2151,False
2024-07-31,1831,2153,False
2024-08-01,1837,2153,False
2024-08-02,1834,2151,False
2024-08-05,1841,2164,False
2024-08-06,1837,2157,False
2024-08-07,1839,2155,False
2024-08-08,1829,2143,False
2024-08-09,1831,2147,False
2024-08-12,1838,2152,False
2024-08-13,1834,2144,False
2024-08-14,1839,2153,False
2024-08-15,1832,2148,False
2024-08-16,1838,2153,False
2024-08-19,1833,2148,False
2024-08-20,1842,2164,False
2024-08-21,1834,2155,False
2024-08-22,1826,2139,False
2024-08-23,1823,2139,False
2024-08-26,1836,2154,False
2024-08-27,1829,2142,False
2024-08-28,1833,2154,False
2024-08-29,1828,2144,False
2024-08-30,1834,2153,False
2024-09-02,1827,2143,False
2024-09-03,1825,2141,False
2024-09-04,1833,2153,False
2024-09-05,1833,2152,False
2024-09-06,1826,2145,False
2024-09-09,1826,2144,False
2024-09-10,1835,2153,False
2024-09-11,1830,2148,False
2024-09-12,1837,2159,False
2024-09-13,1835,2155,False
2024-09-16,1836,2156,False
2024-09-18,1839,2162,False
2024-09-19,1833,2158,False
2024-09-20,1840,2166,False
2024-09-23,1837,2162,False
2024-09-24,1829,2153,False
2024-09-25,1838,2162,False
2024-09-26,1837,2164,False
2024-09-27,1839,2168,False
2024-09-30,1843,2168,False
2024-10-01,1836,2159,False
2024-10-04,1836,2162,False
2024-10-07,1841,2172,False
2024-10-08,1840,2165,False
2024-10-09,1838,2158,False
2024-10-11,1836,2164,False
2024-10-14,1831,2154,False
2024-10-15,1840,2164,False
2024-10-16,1833,2160,False
2024-10-17,1832,2152,False
2024-10-18,1840,2168,False
2024-10-21,1841,2166,False
2024-10-22,1839,2164,False
2024-10-23,1839,2166,False
2024-10-24,1845,2168,False
2024-10-25,1841,2168,False
2024-10-28,1842,2167,False
2024-10-29,1836,2158,False
2024-10-30,1837,2163,False
2024-11-01,1834,2160,False
2024-11-04,1838,2165,False
2024-11-05,1831,2156,False
2024-11-06,1837,2162,False
2024-11-07,1841,2169,False
2024-11-08,1844,2174,False
2024-11-11,1849,2172,False
2024-11-12,1848,2170,False
2024-11-13,1850,2175,False
2024-11-14,1844,2170,False
2024-11-15,1841,2168,False
2024-11-18,1847,2174,False
2024-11-19,1848,2175,False
2024-11-20,1845,2173,False
2024-11-21,1845,2167,False
2024-11-22,1843,2168,False
2024-11-25,1848,2175,False
2024-11-26,1843,2170,False
2024-11-27,1844,2168,False
2024-11-28,1837,2163,False
2024-11-29,1841,2172,False
2024-12-02,1845,2175,False
2024-12-03,1850,2178,False
2024-12-04,1845,2173,False
2024-12-05,1853,2179,False
2024-12-06,1849,2174,False
2024-12-09,1844,2174,False
2024-12-10,1848,2178,False
2024-12-11,1846,2180,False
2024-12-12,1847,2177,False
2024-12-13,1853,2182,False
2024-12-16,1851,2182,False
2024-12-17,1840,2177,False
2024-12-18,1848,2182,False
2024-12-19,1846,2180,False
2024-12-20,1852,2179,False
2024-12-23,1854,2191,False
2024-12-24,1858,2195,False
2024-12-25,1849,2173,False
2024-12-26,1851,2180,False
2024-12-27,1851,2183,False
2024-12-30,1851,2183,False
2024-12-31,1848,2184,False
2025-01-02,1860,2193,False
2025-01-03,1855,2187,False
2025-01-06,1855,2191,False
2025-01-07,1855,2191,False
2025-01-08,1853,2188,False
2025-01-09,1859,2194,False
2025-01-10,1852,2191,False
2025-01-13,1861,2198,False
2025-01-14,1855,2188,False
2025-01-15,1854,2190,False
2025-01-16,1859,2198,False
2025-01-17,1856,2189,False
2025-01-20,1854,2192,False
2025-01-21,1851,2188,False
2025-01-22,1859,2196,False
2025-02-03,1855,2194,False
2025-02-04,1854,2188,False
2025-02-05,1862,2199,False
2025-02-06,1856,2190,False
2025-02-07,1865,2198,False
2025-02-10,1865,2197,False
2025-02-11,1857,2194,False
2025-02-12,1859,2190,False
2025-02-13,1866,2204,False
2025-02-14,1865,2205,False
2025-02-17,1867,2202,False
2025-02-18,1861,2197,False
2025-02-19,1867,2205,False
2025-02-20,1864,2202,False
2025-02-21,1868,2211,False
2025-02-24,1865,2201,False
2025-02-25,1860,2196,False
2025-02-26,1861,2201,False
2025-02-27,1866,2205,False
2025-03-03,1861,2199,False
2025-03-04,1862,2204,False
2025-03-05,1864,2198,False
2025-03-06,1866,2205,False
2025-03-07,1864,2201,False
2025-03-10,1869,2210,False
2025-03-11,1870,2204,False
2025-03-12,1876,2213,False
2025-03-13,1869,2204,False
2025-03-14,1868,2208,False
2025-03-17,1874,2215,False
2025-03-18,1874,2213,False
2025-03-19,1872,2208,False
2025-03-20,1883,2225,False
2025-03-21,1881,2221,False
2025-03-24,1872,2206,False
2025-03-25,1875,2216,False
2025-03-26,1868,2205,False
2025-03-27,1867,2205,False
2025-03-28,1877,2216,False
2025-03-31,1879,2230,False
2025-04-01,1873,2215,False
2025-04-02,1870,2209,False
2025-04-07,1886,2221,False
2025-04-08,1883,2225,False
2025-04-09,1882,2223,False
2025-04-10,1888,2236,False
2025-04-11,1870,2214,False
2025-04-14,1877,2220,False
2025-04-15,1880,2224,False
2025-04-16,1875,2218,False
2025-04-17,1858,2195,False
2025-04-18,1860,2198,False
2025-04-21,1863,2203,False
2025-04-22,1852,2188,False
2025-04-23,1874,2214,False
2025-04-24,1854,2188,False
2025-04-25,1879,2216,False
2025-04-28,1867,2205,False
2025-04-29,1876,2213,False
2025-04-30,1869,2211,False
2025-05-02,1878,2220,False
2025-05-05,1873,2217,False
2025-05-06,1865,2209,False
2025-05-07,1870,2210,False
2025-05-08,1873,2215,False
2025-05-09,1870,2212,False
2025-05-12,1881,2222,False
2025-05-13,1874,2221,False
2025-05-14,1880,2220,False
2025-05-15,1871,2215,False
2025-05-16,1874,2216,False
2025-05-19,1869,2209,False
2025-05-20,1873,2215,False
2025-05-21,1879,2217,False
2025-05-22,1866,2213,False
2025-05-23,1868,2204,False
2025-05-26,1868,2215,False
2025-05-27,1876,2216,False
2025-05-28,1869,2218,False
2025-05-29,1869,2215,False
2025-06-02,1861,2206,False
2025-06-03,1872,2225,False
2025-06-04,1873,2218,False
2025-06-05,1868,2206,False
2025-06-06,1873,2214,False
2025-06-09,1864,2209,False
2025-06-10,1881,2228,False
2025-06-11,1886,2231,False
2025-06-12,1877,2217,False
2025-06-13,1874,2216,False
2025-06-16,1877,2221,False
2025-06-17,1878,2222,False
2025-06-18,1882,2228,False
2025-06-19,1880,2222,False
2025-06-20,1879,2222,False
2025-06-23,1870,2214,False
2025-06-24,1886,2234,False
2025-06-25,1876,2219,False
2025-06-26,1878,2223,False
2025-06-27,1874,2218,False
2025-06-30,1870,2217,False
2025-07-01,1876,2224,False
2025-07-02,1869,2212,False
2025-07-03,1880,2228,False
2025-07-04,1875,2212,False
2025-07-07,1854,2195,False
2025-07-08,1860,2202,False
2025-07-09,1860,2204,False
2025-07-10,1866,2212,False
2025-07-11,1872,2218,False
2025-07-14,1854,2201,False
2025-07-15,1874,2219,False
2025-07-16,1875,2224,False
2025-07-17,1881,2232,False
2025-07-18,1879,2229,False
2025-07-21,1871,2216,False
2025-07-22,1875,2227,False
2025-07-23,1879,2227,False
2025-07-24,1876,2227,False
2025-07-25,1875,2224,False
2025-07-28,1869,2216,False
2025-07-29,1871,2221,False
2025-07-30,1862,2213,False
2025-07-31,1866,2220,False
2025-08-01,1877,2229,False
2025-08-04,1869,2220,False
2025-08-05,1884,2238,False
2025-08-06,1883,2236,False
2025-08-07,1886,2240,False
2025-08-08,1883,2237,False
2025-08-11,1880,2233,False
2025-08-12,1883,2232,False
2025-08-13,1887,2245,False
2025-08-14,1890,2246,False
2025-08-15,1892,2245,False
2025-08-18,1888,2240,False
2025-08-19,1892,2244,False
2025-08-20,1883,2236,False
2025-08-21,1896,2253,False
2025-08-22,1882,2231,False
2025-08-25,1896,2252,False
2025-08-26,1895,2252,False
2025-08-27,1896,2253,False
2025-08-28,1891,2241,False
2025-08-29,1887,2246,False
2025-09-01,1890,2242,False
2025-09-02,1880,2232,False
2025-09-03,1891,2244,False
2025-09-04,1887,2242,False
2025-09-05,1885,2237,False
2025-09-08,1887,2241,False
2025-09-09,1892,2248,False
2025-09-10,1892,2248,False
2025-09-11,1894,2248,False
2025-09-12,1898,2251,False
2025-09-15,1886,2243,False
2025-09-16,1889,2246,False
2025-09-17,1892,2246,False
2025-09-18,1891,2250,False
2025-09-19,1894,2250,False
2025-09-22,1890,2245,False
2025-09-23,1899,2257,False
2025-09-24,1886,2243,False
2025-09-25,1876,2237,False
2025-09-26,1884,2241,False
2025-09-30,1880,2235,False
2025-10-01,1886,2242,False
2025-10-02,1883,2242,False
2025-10-03,1889,2250,False
2025-10-07,1897,2255,False
2025-10-08,1887,2245,False
2025-10-09,1897,2253,False
2025-10-13,1889,2250,False
2025-10-14,1893,2257,False
2025-10-15,1890,2250,False
2025-10-16,1900,2257,False
2025-10-17,1885,2248,False
2025-10-20,1895,2258,False
2025-10-21,1901,2264,False
2025-10-22,1889,2253,False
2025-10-23,1893,2254,False
2025-10-27,1897,2262,False
2025-10-28,1901,2263,False
2025-10-29,1899,2260,False
2025-10-30,1895,2257,False
2025-10-31,1900,2264,False
2025-11-03,1895,2255,False
2025-11-04,1884,2245,False
2025-11-05,1886,2252,False
2025-11-06,1894,2258,False
2025-11-07,1887,2244,False
2025-11-10,1884,2243,False
2025-11-11,1899,2262,False
2025-11-12,1892,2255,False
2025-11-13,1895,2260,False
2025-11-14,1893,2258,False
2025-11-17,1903,2267,False
2025-11-18,1895,2261,False
2025-11-19,1896,2260,False
2025-11-20,1893,2256,False
2025-11-21,1888,2245,False
2025-11-24,1896,2258,False
2025-11-25,1901,2261,False
2025-11-26,1908,2275,False
2025-11-27,1893,2255,False
2025-11-28,1900,2261,False
2025-12-01,1895,2259,False
2025-12-02,1902,2269,False
2025-12-03,1900,2261,False
2025-12-04,1898,2256,False
2025-12-05,1896,2255,False
2025-12-08,1897,2261,False
2025-12-09,1896,2261,False
2025-12-10,1904,2266,False
2025-12-11,1905,2270,False
2025-12-12,1902,2263,False
2025-12-15,1900,2257,False
2025-12-16,1910,2273,False
2025-12-17,1906,2268,False
2025-12-18,1899,2260,False
2025-12-19,1906,2270,False
2025-12-22,1909,2273,False
2025-12-23,1914,2275,False
2025-12-24,1911,2271,False
2025-12-26,1909,2271,False
2025-12-29,1919,2281,False
2025-12-30,1913,2277,False
2025-12-31,1923,2291,False
2026-01-02,1924,2285,False
2026-01-05,1926,2297,False
2026-01-06,1924,2296,False
2026-01-07,1924,2298,False
2026-01-08,1919,2291,False
2026-01-09,1914,2282,False
2026-01-12,1930,2304,False
2026-01-13,1926,2302,False
2026-01-14,1930,2307,False
2026-01-15,1930,2305,False
2026-01-16,1930,2302,False
2026-01-19,1938,2311,False
2026-01-20,1926,2298,False
2026-01-21,1920,2294,False
2026-01-22,1933,2311,False
2026-01-23,1924,2300,False
2026-01-26,1933,2314,False
2026-01-27,1934,2311,False
2026-01-28,1930,2308,False
2026-01-29,1926,2305,False
2026-01-30,1931,2307,False
2026-02-02,1928,2302,False
2026-02-03,1928,2309,False
2026-02-04,1927,2310,False
2026-02-05,1929,2301,False
2026-02-06,1928,2309,False
2026-02-09,1926,2310,False
2026-02-10,1935,2317,False
2026-02-11,1939,2321,False
2026-02-23,1941,2323,False
2026-02-24,1939,2320,False
2026-02-25,1941,2324,False
2026-02-26,1944,2326,False
2026-03-02,1936,2319,False
2026-03-03,1942,2317,False
2026-03-04,1936,2319,False
2026-03-05,1935,2318,False
2026-03-06,1931,2309,False
2026-03-09,1931,2310,False
2026-03-10,1936,2314,False
2026-03-11,1938,2321,False
2026-03-12,1933,2312,False
2026-03-13,1937,2314,False
2026-03-16,1936,2316,False
2026-03-17,1938,2318,False
2026-03-18,1939,2316,False
2026-03-19,1934,2313,False
2026-03-20,1931,2313,False
2026-03-23,1933,2317,False
2026-03-24,1929,2312,False
2026-03-25,1940,2324,False
2026-03-26,1930,2311,False
2026-03-27,1919,2296,False
2026-03-30,1928,2307,False
2026-03-31,1935,2315,False
2026-04-01,1943,2329,False
2026-04-02,1928,2307,False
2026-04-07,1935,2316,False
2026-04-08,1939,2328,False
2026-04-09,1934,2319,False
2026-04-10,1937,2321,False
2026-04-13,1937,2321,False
2026-04-14,1946,2333,False
2026-04-15,1941,2331,False
2026-04-16,1945,2333,False
2026-04-17,1944,2333,False
2026-04-20,1948,2334,False
2026-04-21,1949,2333,False
2026-04-22,1947,2335,False
2026-04-23,1950,2339,False
2026-04-24,1939,2329,False
2026-04-27,1940,2330,False
2026-04-28,1934,2325,False
2026-04-29,1940,2331,False
2026-04-30,1942,2333,False
2026-05-04,1950,2341,False
2026-05-05,1944,2339,False
2026-05-06,1952,2347,False
2026-05-07,1950,2342,False
2026-05-08,1949,2338,False
2026-05-11,1955,2349,False
2026-05-12,1957,2354,False
2026-05-13,1940,2331,False
2026-05-14,1953,2351,False
2026-05-15,1953,2345,False
2026-05-18,1949,2345,False
2026-05-19,1944,2335,False
2026-05-20,1942,2334,False
2026-05-21,1954,2346,False
2026-05-22,1961,2351,False
2026-05-25,1960,2355,False
2026-05-26,1957,2350,False
2026-05-27,1958,2350,False
2026-05-28,1962,2355,False
2026-05-29,1963,2357,False
2026-06-01,1961,2353,False
2026-06-02,1959,2349,False
2026-06-03,1963,2358,False
2026-06-04,1955,2347,False
2026-06-05,1957,2351,False
2026-06-08,1953,2346,False
2026-06-09,1953,2349,False
2026-06-10,1955,2350,False
2026-06-11,1959,2350,False
2026-06-12,1953,2347,False
2026-06-15,1958,2351,False
2026-06-16,1959,2358,False
2026-06-17,1954,2349,False
2026-06-18,1955,2354,False
2026-06-22,1963,2364,False
2026-06-23,1955,2353,False
2026-06-24,1954,2351,False
2026-06-25,1954,2356,False
2026-06-26,1955,2356,False
2026-06-29,1952,2352,False
2026-06-30,1956,2357,False
2026-07-01,1957,2362,False
2026-07-02,1949,2345,False
2026-07-03,1962,2356,False
2026-07-06,1962,2362,False
2026-07-07,1959,2355,False
2026-07-08,1955,2354,False
2026-07-09,1955,2358,False
2026-07-13,1956,2357,False
2026-07-14,1953,2349,False
2026-07-15,1954,2356,False
2026-07-16,1951,2348,False
2026-07-17,1957,2356,False
2026-07-20,1955,2352,False
2026-07-21,1951,2346,False
2026-07-22,1957,2360,False
2026-07-23,1946,2338,False
2026-07-24,1946,2342,False
2026-07-27,1936,2333,False
2026-07-28,1947,2344,False
2026-07-29,1958,2358,False
2026-07-30,1945,2344,False
2026-07-31,1961,2362,False
2026-08-03,1942,2346,False
2026-08-04,1946,2345,False
2026-08-05,1952,2352,False
2026-08-06,1950,2355,False
2026-08-07,1945,2344,False
2026-08-10,1958,2362,False
2026-08-11,1959,2358,False
2026-08-12,1955,2359,False
2026-08-13,1963,2367,False
2026-08-14,1954,2359,False
2026-08-17,1959,2360,False
2026-08-18,1948,2350,False
2026-08-19,1945,2349,False
2026-08-20,1950,2350,False
2026-08-21,1957,2359,False
2026-08-24,1944,2347,False
2026-08-25,1943,2343,False
2026-08-26,1957,2363,False
2026-08-27,1952,2356,False
2026-08-28,1955,2364,False
2026-08-31,1943,2346,False
2026-09-01,1946,2357,False
2026-09-02,1941,2351,False
2026-09-03,1942,2346,False
2026-09-04,1944,2351,False
2026-09-07,1962,2370,False
2026-09-08,1950,2356,False
2026-09-09,1954,2363,False
