t,sid,sig,ctl,ctl_hits,n_ctl,d,month,block
2462,9960,0.0,0.0,0,10,0.0,2025-02,96
2463,1595,0.0,0.1,1,10,-0.1,2025-02,97
2463,2596,0.0,0.1,1,10,-0.1,2025-02,97
2463,3149,0.0,0.0,0,10,0.0,2025-02,97
2463,3709,0.0,0.0,0,10,0.0,2025-02,97
2463,4432,0.0,0.1,1,10,-0.1,2025-02,97
2463,4535,0.0,0.0,0,10,0.0,2025-02,97
2463,6219,0.0,0.0,0,10,0.0,2025-02,97
2463,8467,0.0,0.1,1,10,-0.1,2025-02,97
2464,1466,1.0,0.0,0,10,1.0,2025-02,97
2464,2402,0.0,0.0,0,10,0.0,2025-02,97
2464,2901,0.0,0.0,0,9,0.0,2025-02,97
2464,4549,0.0,0.0,0,10,0.0,2025-02,97
2464,4563,0.0,0.1,1,10,-0.1,2025-02,97
2464,4706,0.0,0.0,0,10,0.0,2025-02,97
2464,4995,0.0,0.0,0,10,0.0,2025-02,97
2465,4305,0.0,0.0,0,10,0.0,2025-02,97
2466,3025,0.0,0.0,0,10,0.0,2025-02,97
2466,3066,0.0,0.1,1,10,-0.1,2025-02,97
2466,3167,0.0,0.0,0,10,0.0,2025-02,97
2466,3189,0.0,0.0,0,10,0.0,2025-02,97
2466,4729,0.0,0.1,1,10,-0.1,2025-02,97
2466,6606,0.0,0.0,0,10,0.0,2025-02,97
2467,5234,0.0,0.0,0,10,0.0,2025-02,97
2467,5236,0.0,0.0,0,10,0.0,2025-02,97
2467,6542,0.0,0.1,1,10,-0.1,2025-02,97
2467,8021,0.0,0.0,0,10,0.0,2025-02,97
2467,9925,0.0,0.0,0,10,0.0,2025-02,97
2468,1528,0.0,0.1,1,10,-0.1,2025-02,97
2468,1708,0.0,0.0,0,10,0.0,2025-02,97
2468,3303,0.0,0.0,0,10,0.0,2025-02,97
2468,4536,0.0,0.0,0,10,0.0,2025-02,97
2468,4904,0.0,0.0,0,10,0.0,2025-02,97
2468,8464,0.0,0.0,0,10,0.0,2025-02,97
2468,9907,0.0,0.0,0,10,0.0,2025-02,97
2469,1540,0.0,0.0,0,10,0.0,2025-02,97
2469,4747,0.0,0.0,0,10,0.0,2025-02,97
2469,5301,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-02,97
2469,6180,0.0,0.0,0,10,0.0,2025-02,97
2469,6431,0.0,0.1,1,10,-0.1,2025-02,97
2469,6446,0.0,0.0,0,10,0.0,2025-02,97
2470,1527,0.0,0.0,0,10,0.0,2025-02,97
2470,2064,0.0,0.1,1,10,-0.1,2025-02,97
2471,3054,0.0,0.0,0,10,0.0,2025-02,97
2472,1451,0.0,0.0,0,10,0.0,2025-02,97
2472,6024,0.0,0.0,0,10,0.0,2025-02,97
2473,1102,0.0,0.1,1,10,-0.1,2025-03,97
2473,1735,0.0,0.0,0,10,0.0,2025-03,97
2473,2424,0.0,0.0,0,10,0.0,2025-03,97
2473,8462,0.0,0.0,0,10,0.0,2025-03,97
2474,1315,0.0,0.0,0,10,0.0,2025-03,97
2474,1432,0.0,0.1,1,10,-0.1,2025-03,97
2474,2605,0.0,0.0,0,10,0.0,2025-03,97
2474,3230,0.0,0.1,1,10,-0.1,2025-03,97
2474,3231,0.0,0.0,0,10,0.0,2025-03,97
2474,3533,0.0,0.1,1,10,-0.1,2025-03,97
2474,4977,0.0,0.1,1,10,-0.1,2025-03,97
2474,6188,0.0,0.1,1,10,-0.1,2025-03,97
2474,6533,0.0,0.0,0,9,0.0,2025-03,97
2474,6863,0.0,0.0,0,10,0.0,2025-03,97
2475,1336,0.0,0.1,1,10,-0.1,2025-03,97
2475,2420,0.0,0.0,0,10,0.0,2025-03,97
2475,3529,0.0,0.0,0,10,0.0,2025-03,97
2475,5014,0.0,0.0,0,10,0.0,2025-03,97
2475,6442,0.0,0.1,1,10,-0.1,2025-03,97
2475,8069,0.0,0.0,0,10,0.0,2025-03,97
2475,8074,0.0,0.0,0,10,0.0,2025-03,97
2475,8342,0.0,0.0,0,10,0.0,2025-03,97
2476,2332,0.0,0.0,0,10,0.0,2025-03,97
2476,6241,0.0,0.1,1,10,-0.1,2025-03,97
2478,8481,0.0,0.0,0,10,0.0,2025-03,97
2479,4527,0.0,0.0,0,10,0.0,2025-03,97
2479,6667,0.0,0.0,0,10,0.0,2025-03,97
2480,2377,0.0,0.0,0,10,0.0,2025-03,97
2480,2762,0.0,0.0,0,10,0.0,2025-03,97
2480,2882,0.0,0.0,0,10,0.0,2025-03,97
2480,2929,0.0,0.0,0,10,0.0,2025-03,97
2480,3705,0.0,0.0,0,10,0.0,2025-03,97
2480,4568,0.0,0.0,0,10,0.0,2025-03,97
2480,6165,0.0,0.0,0,10,0.0,2025-03,97
2480,6658,0.0,0.1,1,10,-0.1,2025-03,97
2480,8176,0.0,0.1,1,10,-0.1,2025-03,97
2481,1565,0.0,0.0,0,10,0.0,2025-03,97
2481,1802,0.0,0.0,0,10,0.0,2025-03,97
2481,2417,0.0,0.0,0,10,0.0,2025-03,97
2481,2493,0.0,0.0,0,10,0.0,2025-03,97
2481,6214,0.0,0.0,0,10,0.0,2025-03,97
2481,6588,0.0,0.0,0,9,0.0,2025-03,97
2481,6807,0.0,0.0,0,10,0.0,2025-03,97
2481,8210,0.0,0.0,0,10,0.0,2025-03,97
2481,8935,0.0,0.0,0,10,0.0,2025-03,97
2482,2012,0.0,0.0,0,10,0.0,2025-03,97
2482,2359,0.0,0.0,0,10,0.0,2025-03,97
2482,2393,0.0,0.0,0,10,0.0,2025-03,97
2482,2397,0.0,0.0,0,10,0.0,2025-03,97
2482,2431,0.0,0.0,0,10,0.0,2025-03,97
2482,2498,0.0,0.1,1,10,-0.1,2025-03,97
2482,3523,0.0,0.0,0,10,0.0,2025-03,97
2482,3689,0.0,0.0,0,10,0.0,2025-03,97
2482,4551,0.0,0.0,0,10,0.0,2025-03,97
2482,5475,0.0,0.0,0,10,0.0,2025-03,97
2482,6104,0.0,0.0,0,10,0.0,2025-03,97
2482,6220,0.0,0.0,0,10,0.0,2025-03,97
2482,6499,0.0,0.0,0,10,0.0,2025-03,97
2482,8404,0.0,0.0,0,9,0.0,2025-03,97
2482,8431,0.0,0.0,0,10,0.0,2025-03,97
2482,8917,0.0,0.0,0,10,0.0,2025-03,97
2482,8923,0.0,0.0,0,10,0.0,2025-03,97
2483,2364,0.0,0.0,0,10,0.0,2025-03,98
2483,2415,0.0,0.0,0,10,0.0,2025-03,98
2483,2486,0.0,0.1,1,10,-0.1,2025-03,98
2483,2615,0.0,0.0,0,10,0.0,2025-03,98
2483,2801,0.0,0.0,0,9,0.0,2025-03,98
2483,3441,0.0,0.0,0,10,0.0,2025-03,98
2483,3665,0.0,0.0,0,10,0.0,2025-03,98
2483,5292,0.0,0.0,0,10,0.0,2025-03,98
2483,5493,0.0,0.1,1,10,-0.1,2025-03,98
2483,6114,0.0,0.1,1,10,-0.1,2025-03,98
2483,6671,0.0,0.0,0,10,0.0,2025-03,98
2483,6829,0.0,0.0,0,10,0.0,2025-03,98
2483,6873,0.0,0.0,0,10,0.0,2025-03,98
2484,1582,0.0,0.0,0,10,0.0,2025-03,98
2484,2308,0.0,0.0,0,10,0.0,2025-03,98
2484,2881,0.0,0.0,0,10,0.0,2025-03,98
2484,3013,0.0,0.0,0,10,0.0,2025-03,98
2484,3015,0.0,0.0,0,10,0.0,2025-03,98
2484,3227,0.0,0.0,0,10,0.0,2025-03,98
2484,3597,0.0,0.1,1,10,-0.1,2025-03,98
2484,3711,0.0,0.0,0,10,0.0,2025-03,98
2484,5328,0.0,0.0,0,10,0.0,2025-03,98
2484,6655,0.0,0.0,0,10,0.0,2025-03,98
2484,6791,0.0,0.0,0,10,0.0,2025-03,98
2484,8042,0.0,0.0,0,10,0.0,2025-03,98
2485,2727,0.0,0.0,0,10,0.0,2025-03,98
2485,3002,0.0,0.0,0,10,0.0,2025-03,98
2485,3373,0.0,0.0,0,10,0.0,2025-03,98
2485,6415,0.0,0.0,0,10,0.0,2025-03,98
2486,2115,0.0,0.0,0,10,0.0,2025-03,98
2486,2375,0.0,0.0,0,10,0.0,2025-03,98
2486,2402,0.0,0.0,0,10,0.0,2025-03,98
2486,2427,0.0,0.0,0,10,0.0,2025-03,98
2486,3081,0.0,0.2,2,10,-0.2,2025-03,98
2486,3714,0.0,0.0,0,10,0.0,2025-03,98
2486,5202,0.0,0.0,0,10,0.0,2025-03,98
2486,6414,0.0,0.0,0,10,0.0,2025-03,98
2486,6510,0.0,0.0,0,10,0.0,2025-03,98
2486,6532,0.0,0.0,0,10,0.0,2025-03,98
2486,6642,0.0,0.0,0,10,0.0,2025-03,98
2486,6680,0.0,0.0,0,10,0.0,2025-03,98
2486,6683,0.0,0.0,0,10,0.0,2025-03,98
2486,6865,0.0,0.0,0,10,0.0,2025-03,98
2486,8261,0.0,0.0,0,10,0.0,2025-03,98
2486,8489,0.0,0.0,0,10,0.0,2025-03,98
2487,1785,0.0,0.0,0,10,0.0,2025-03,98
2487,4706,0.0,0.0,0,10,0.0,2025-03,98
2487,6163,0.0,0.0,0,10,0.0,2025-03,98
2488,4430,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-03,98
2488,4911,0.0,0.0,0,10,0.0,2025-03,98
2488,6279,0.0,0.0,0,10,0.0,2025-03,98
2489,1213,0.0,0.0,0,9,0.0,2025-03,98
2489,3591,0.0,0.0,0,10,0.0,2025-03,98
2489,5474,0.0,0.0,0,10,0.0,2025-03,98
2490,1416,0.0,0.0,0,10,0.0,2025-03,98
2490,1783,0.0,0.0,0,10,0.0,2025-03,98
2490,4974,0.0,0.0,0,10,0.0,2025-03,98
2490,5244,0.0,0.0,0,9,0.0,2025-03,98
2490,6916,0.0,0.0,0,10,0.0,2025-03,98
2490,8032,0.0,0.1,1,10,-0.1,2025-03,98
2490,8929,0.0,0.0,0,10,0.0,2025-03,98
2491,4530,0.0,0.0,0,10,0.0,2025-03,98
2491,6020,0.0,0.1,1,10,-0.1,2025-03,98
2491,6174,0.0,0.0,0,10,0.0,2025-03,98
2491,6194,0.0,0.0,0,10,0.0,2025-03,98
2494,2069,0.0,0.0,0,10,0.0,2025-04,98
2494,2387,0.0,0.0,0,10,0.0,2025-04,98
2494,2424,0.0,0.0,0,10,0.0,2025-04,98
2494,2472,0.0,0.0,0,10,0.0,2025-04,98
2494,2618,0.0,0.0,0,10,0.0,2025-04,98
2494,2723,0.0,0.0,0,10,0.0,2025-04,98
2494,2883,0.0,0.0,0,10,0.0,2025-04,98
2494,2885,0.0,0.0,0,10,0.0,2025-04,98
2494,3019,0.0,0.0,0,10,0.0,2025-04,98
2494,3426,0.0,0.0,0,10,0.0,2025-04,98
2494,3594,0.0,0.0,0,10,0.0,2025-04,98
2494,3694,0.0,0.0,0,10,0.0,2025-04,98
2494,4162,0.0,0.1,1,10,-0.1,2025-04,98
2494,4554,0.0,0.0,0,10,0.0,2025-04,98
2494,4987,0.0,0.0,0,10,0.0,2025-04,98
2494,5536,0.0,0.1,1,10,-0.1,2025-04,98
2494,6139,0.0,0.1,1,10,-0.1,2025-04,98
2494,6245,0.0,0.2,2,10,-0.2,2025-04,98
2494,6606,0.0,0.0,0,10,0.0,2025-04,98
2494,6613,0.0,0.0,0,10,0.0,2025-04,98
2494,6651,0.0,0.0,0,10,0.0,2025-04,98
2494,8416,0.0,0.0,0,10,0.0,2025-04,98
2494,8916,0.0,0.0,0,10,0.0,2025-04,98
2494,9802,0.0,0.1,1,10,-0.1,2025-04,98
2494,9960,0.0,0.0,0,10,0.0,2025-04,98
2495,1536,0.0,0.3,3,10,-0.3,2025-04,98
2495,2820,0.0,0.0,0,10,0.0,2025-04,98
2495,3625,0.0,0.2,2,10,-0.2,2025-04,98
2495,4510,1.0,0.0,0,10,1.0,2025-04,98
2495,5016,0.0,0.0,0,10,0.0,2025-04,98
2495,6115,0.0,0.0,0,10,0.0,2025-04,98
2495,6525,0.0,0.0,0,10,0.0,2025-04,98
2495,6721,0.0,0.0,0,10,0.0,2025-04,98
2495,6768,0.0,0.0,0,10,0.0,2025-04,98
2495,6922,0.0,0.0,0,10,0.0,2025-04,98
2495,8114,0.0,0.1,1,10,-0.1,2025-04,98
2497,1102,0.0,0.1,1,10,-0.1,2025-04,98
2497,1210,0.0,0.0,0,10,0.0,2025-04,98
2497,1233,0.0,0.0,0,10,0.0,2025-04,98
2497,1240,0.0,0.0,0,10,0.0,2025-04,98
2497,1817,0.0,0.1,1,10,-0.1,2025-04,98
2497,2412,0.0,0.1,1,10,-0.1,2025-04,98
2497,2535,0.0,0.0,0,10,0.0,2025-04,98
2497,2640,0.0,0.0,0,10,0.0,2025-04,98
2497,2812,0.0,0.0,0,10,0.0,2025-04,98
2497,2850,0.0,0.1,1,10,-0.1,2025-04,98
2497,4111,0.0,0.0,0,10,0.0,2025-04,98
2497,5876,0.0,0.0,0,10,0.0,2025-04,98
2497,5903,0.0,0.1,1,10,-0.1,2025-04,98
2497,6183,0.0,0.0,0,10,0.0,2025-04,98
2497,6482,1.0,0.2,2,10,0.8,2025-04,98
2497,6691,0.0,0.2,2,10,-0.2,2025-04,98
2498,3045,0.0,0.0,0,8,0.0,2025-04,98
2499,1231,0.0,0.3333333333333333,3,9,-0.3333333333333333,2025-04,98
2499,1232,0.0,0.1,1,10,-0.1,2025-04,98
2499,1341,0.0,0.0,0,10,0.0,2025-04,98
2499,1413,0.0,0.0,0,10,0.0,2025-04,98
2499,1442,0.0,0.1,1,10,-0.1,2025-04,98
2499,1459,0.0,0.3333333333333333,3,9,-0.3333333333333333,2025-04,98
2499,1466,1.0,0.3,3,10,0.7,2025-04,98
2499,1736,0.0,0.6,6,10,-0.6,2025-04,98
2499,1788,0.0,0.0,0,10,0.0,2025-04,98
2499,2423,0.0,0.0,0,10,0.0,2025-04,98
2499,2496,0.0,0.0,0,10,0.0,2025-04,98
2499,2516,0.0,0.3,3,10,-0.3,2025-04,98
2499,2597,0.0,0.4,4,10,-0.4,2025-04,98
2499,2755,0.0,0.3,3,10,-0.3,2025-04,98
2499,2838,0.0,0.0,0,10,0.0,2025-04,98
2499,2880,0.0,0.0,0,10,0.0,2025-04,98
2499,3162,1.0,0.3,3,10,0.7,2025-04,98
2499,3379,1.0,0.4,4,10,0.6,2025-04,98
2499,3709,1.0,0.6,6,10,0.4,2025-04,98
2499,4126,0.0,0.0,0,10,0.0,2025-04,98
2499,4417,0.0,0.0,0,10,0.0,2025-04,98
2499,4442,0.0,0.2,2,10,-0.2,2025-04,98
2499,4933,0.0,0.2,2,10,-0.2,2025-04,98
2499,5312,0.0,0.0,0,10,0.0,2025-04,98
2499,5403,0.0,0.0,0,10,0.0,2025-04,98
2499,6136,0.0,0.2,2,10,-0.2,2025-04,98
2499,6227,1.0,0.4,4,10,0.6,2025-04,98
2499,6558,1.0,0.1,1,10,0.9,2025-04,98
2499,6596,1.0,0.2,2,10,0.8,2025-04,98
2499,6657,0.0,0.2,2,10,-0.2,2025-04,98
2499,8234,1.0,0.3,3,10,0.7,2025-04,98
2499,8499,0.0,0.4,4,10,-0.4,2025-04,98
2499,9930,0.0,0.0,0,10,0.0,2025-04,98
2500,2454,0.0,0.1,1,10,-0.1,2025-04,98
2500,3491,0.0,0.2,2,10,-0.2,2025-04,98
2500,4971,0.0,0.1,1,10,-0.1,2025-04,98
2500,6206,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-04,98
2500,6752,1.0,0.2,2,10,0.8,2025-04,98
2501,2059,0.0,0.1,1,10,-0.1,2025-04,98
2501,2543,0.0,0.3,3,10,-0.3,2025-04,98
2501,4420,0.0,0.2,2,10,-0.2,2025-04,98
2501,4916,1.0,0.4,4,10,0.6,2025-04,98
2502,2023,0.0,0.0,0,10,0.0,2025-04,98
2502,2383,1.0,0.3,3,10,0.7,2025-04,98
2502,2603,0.0,0.0,0,10,0.0,2025-04,98
2502,3029,0.0,0.1,1,10,-0.1,2025-04,98
2502,3563,0.0,0.3,3,10,-0.3,2025-04,98
2502,4722,0.0,0.3,3,10,-0.3,2025-04,98
2502,4991,0.0,0.2,2,10,-0.2,2025-04,98
2502,6005,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-04,98
2502,8284,0.0,0.0,0,10,0.0,2025-04,98
2503,5481,0.0,0.0,0,10,0.0,2025-04,99
2503,6649,0.0,0.2,2,10,-0.2,2025-04,99
2503,6670,0.0,0.3,3,10,-0.3,2025-04,99
2505,2609,0.0,0.1,1,10,-0.1,2025-04,99
2506,2105,0.0,0.0,0,9,0.0,2025-04,99
2508,1815,0.0,0.1,1,10,-0.1,2025-04,99
2508,3646,0.0,0.0,0,10,0.0,2025-04,99
2508,8171,0.0,0.0,0,10,0.0,2025-04,99
2509,2480,0.0,0.0,0,10,0.0,2025-04,99
2509,4173,0.0,0.1,1,10,-0.1,2025-04,99
2509,4305,0.0,0.0,0,10,0.0,2025-04,99
2510,2801,0.0,0.0,0,10,0.0,2025-04,99
2510,3211,1.0,0.0,0,10,1.0,2025-04,99
2510,3679,0.0,0.1,1,10,-0.1,2025-04,99
2510,5202,0.0,0.5,5,10,-0.5,2025-04,99
2510,5315,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-04,99
2510,6510,0.0,0.0,0,10,0.0,2025-04,99
2510,8383,0.0,0.0,0,10,0.0,2025-04,99
2510,8489,0.0,0.1,1,10,-0.1,2025-04,99
2511,6829,0.0,0.1,1,10,-0.1,2025-04,99
2511,6877,0.0,0.0,0,9,0.0,2025-04,99
2511,8923,0.0,0.0,0,10,0.0,2025-04,99
2512,2891,0.0,0.0,0,10,0.0,2025-04,99
2512,3022,0.0,0.2,2,10,-0.2,2025-04,99
2512,3078,0.0,0.0,0,10,0.0,2025-04,99
2512,6215,1.0,0.1,1,10,0.9,2025-04,99
2512,8111,0.0,0.1,1,10,-0.1,2025-04,99
2512,8401,0.0,0.0,0,10,0.0,2025-04,99
2513,1730,0.0,0.0,0,10,0.0,2025-04,99
2514,2851,0.0,0.0,0,10,0.0,2025-05,99
2514,3645,0.0,0.2222222222222222,2,9,-0.2222222222222222,2025-05,99
2514,3665,0.0,0.0,0,10,0.0,2025-05,99
2514,4530,0.0,0.1,1,10,-0.1,2025-05,99
2514,5546,0.0,0.0,0,10,0.0,2025-05,99
2514,6266,0.0,0.0,0,10,0.0,2025-05,99
2514,6574,1.0,0.0,0,10,1.0,2025-05,99
2514,6781,0.0,0.1,1,10,-0.1,2025-05,99
2514,6881,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-05,99
2514,7556,0.0,0.0,0,10,0.0,2025-05,99
2514,8937,0.0,0.1,1,10,-0.1,2025-05,99
2516,2618,0.0,0.0,0,10,0.0,2025-05,99
2516,8028,0.0,0.1,1,10,-0.1,2025-05,99
2518,1213,0.0,0.0,0,10,0.0,2025-05,99
2518,2345,0.0,0.2,2,10,-0.2,2025-05,99
2518,3090,0.0,0.2,2,10,-0.2,2025-05,99
2518,6807,0.0,0.0,0,10,0.0,2025-05,99
2520,6721,0.0,0.0,0,10,0.0,2025-05,99
2521,3551,0.0,0.0,0,10,0.0,2025-05,99
2521,4576,0.0,0.1,1,10,-0.1,2025-05,99
2521,5310,0.0,0.0,0,10,0.0,2025-05,99
2521,6104,0.0,0.0,0,10,0.0,2025-05,99
2521,6692,0.0,0.1,1,10,-0.1,2025-05,99
2521,8114,0.0,0.1,1,10,-0.1,2025-05,99
2522,2357,0.0,0.0,0,10,0.0,2025-05,99
2522,2423,0.0,0.0,0,10,0.0,2025-05,99
2522,2543,0.0,0.0,0,10,0.0,2025-05,99
2522,3558,0.0,0.0,0,10,0.0,2025-05,99
2523,1569,0.0,0.0,0,10,0.0,2025-05,100
2524,2393,0.0,0.0,0,10,0.0,2025-05,100
2524,2606,0.0,0.1,1,10,-0.1,2025-05,100
2524,3491,0.0,0.2,2,10,-0.2,2025-05,100
2524,4583,0.0,0.2222222222222222,2,9,-0.2222222222222222,2025-05,100
2524,5284,1.0,0.0,0,10,1.0,2025-05,100
2524,5536,0.0,0.0,0,10,0.0,2025-05,100
2524,6426,0.0,0.2,2,10,-0.2,2025-05,100
2526,2727,0.0,0.0,0,10,0.0,2025-05,100
2526,2883,0.0,0.0,0,10,0.0,2025-05,100
2526,6649,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-05,100
2527,1439,0.0,0.0,0,10,0.0,2025-05,100
2527,1504,0.0,0.0,0,10,0.0,2025-05,100
2527,3029,0.0,0.0,0,10,0.0,2025-05,100
2527,3689,0.0,0.0,0,10,0.0,2025-05,100
2527,4763,0.0,0.0,0,10,0.0,2025-05,100
2527,4904,0.0,0.0,0,10,0.0,2025-05,100
2528,3694,0.0,0.2,2,10,-0.2,2025-05,100
2529,2247,0.0,0.0,0,9,0.0,2025-05,100
2530,2379,0.0,0.1,1,10,-0.1,2025-05,100
2532,3515,0.0,0.0,0,10,0.0,2025-05,100
2532,4754,0.0,0.0,0,9,0.0,2025-05,100
2532,6005,0.0,0.0,0,10,0.0,2025-05,100
2532,6121,0.0,0.0,0,10,0.0,2025-05,100
2533,4120,0.0,0.0,0,10,0.0,2025-05,100
2533,8923,0.0,0.0,0,10,0.0,2025-05,100
2535,3015,0.0,0.0,0,10,0.0,2025-06,100
2535,4503,0.0,0.1,1,10,-0.1,2025-06,100
2535,6672,0.0,0.0,0,9,0.0,2025-06,100
2536,2850,0.0,0.0,0,10,0.0,2025-06,100
2536,3022,0.0,0.0,0,9,0.0,2025-06,100
2536,3661,0.0,0.0,0,10,0.0,2025-06,100
2537,2888,0.0,0.0,0,9,0.0,2025-06,100
2537,3054,0.0,0.1,1,10,-0.1,2025-06,100
2538,2630,0.0,0.1,1,10,-0.1,2025-06,100
2539,1442,0.0,0.0,0,10,0.0,2025-06,100
2539,2916,0.0,0.0,0,10,0.0,2025-06,100
2539,4126,0.0,0.0,0,10,0.0,2025-06,100
2540,1470,0.0,0.0,0,10,0.0,2025-06,100
2540,1712,0.0,0.0,0,10,0.0,2025-06,100
2540,2374,0.0,0.0,0,9,0.0,2025-06,100
2540,2641,0.0,0.0,0,10,0.0,2025-06,100
2540,3679,0.0,0.0,0,10,0.0,2025-06,100
2540,4987,0.0,0.1,1,10,-0.1,2025-06,100
2540,5392,0.0,0.0,0,10,0.0,2025-06,100
2540,6691,0.0,0.0,0,10,0.0,2025-06,100
2540,6761,0.0,0.0,0,10,0.0,2025-06,100
2540,8028,0.0,0.0,0,10,0.0,2025-06,100
2540,8081,0.0,0.0,0,10,0.0,2025-06,100
2540,8261,0.0,0.0,0,10,0.0,2025-06,100
2540,8930,0.0,0.0,0,10,0.0,2025-06,100
2540,8937,0.0,0.0,0,10,0.0,2025-06,100
2541,1618,0.0,0.0,0,10,0.0,2025-06,100
2541,1783,0.0,0.0,0,10,0.0,2025-06,100
2541,3363,0.0,0.0,0,10,0.0,2025-06,100
2541,3592,0.0,0.0,0,10,0.0,2025-06,100
2541,4147,0.0,0.0,0,10,0.0,2025-06,100
2541,4971,1.0,0.1,1,10,0.9,2025-06,100
2541,4979,0.0,0.0,0,10,0.0,2025-06,100
2541,5244,0.0,0.0,0,10,0.0,2025-06,100
2541,6431,0.0,0.1,1,10,-0.1,2025-06,100
2541,6558,0.0,0.0,0,10,0.0,2025-06,100
2541,6776,0.0,0.0,0,10,0.0,2025-06,100
2541,6922,0.0,0.1,1,10,-0.1,2025-06,100
2542,3019,0.0,0.1,1,10,-0.1,2025-06,100
2542,3213,0.0,0.0,0,9,0.0,2025-06,100
2542,3706,0.0,0.0,0,10,0.0,2025-06,100
2542,6112,0.0,0.0,0,10,0.0,2025-06,100
2542,6877,0.0,0.0,0,9,0.0,2025-06,100
2543,2609,0.0,0.1,1,10,-0.1,2025-06,101
2543,3628,0.0,0.0,0,10,0.0,2025-06,101
2544,1231,0.0,0.0,0,10,0.0,2025-06,101
2544,6169,0.0,0.0,0,10,0.0,2025-06,101
2545,2471,0.0,0.0,0,10,0.0,2025-06,101
2545,2885,0.0,0.0,0,10,0.0,2025-06,101
2545,6470,0.0,0.0,0,10,0.0,2025-06,101
2545,6757,0.0,0.0,0,10,0.0,2025-06,101
2545,6865,0.0,0.0,0,10,0.0,2025-06,101
2546,8905,0.0,0.0,0,10,0.0,2025-06,101
2549,5546,0.0,0.0,0,10,0.0,2025-06,101
2549,5701,0.0,0.0,0,10,0.0,2025-06,101
2549,6170,0.0,0.0,0,10,0.0,2025-06,101
2549,6829,0.0,0.1,1,10,-0.1,2025-06,101
2550,1341,0.0,0.0,0,10,0.0,2025-06,101
2550,1730,0.0,0.0,0,10,0.0,2025-06,101
2550,2328,0.0,0.0,0,10,0.0,2025-06,101
2550,2705,0.0,0.0,0,10,0.0,2025-06,101
2550,3162,0.0,0.0,0,10,0.0,2025-06,101
2550,4104,0.0,0.0,0,10,0.0,2025-06,101
2550,4420,0.0,0.0,0,10,0.0,2025-06,101
2550,4442,0.0,0.1,1,10,-0.1,2025-06,101
2550,4933,0.0,0.0,0,10,0.0,2025-06,101
2550,4991,1.0,0.1,1,10,0.9,2025-06,101
2550,5203,0.0,0.2,2,10,-0.2,2025-06,101
2550,5521,0.0,0.0,0,10,0.0,2025-06,101
2550,6114,0.0,0.1,1,10,-0.1,2025-06,101
2550,6649,0.0,0.1,1,10,-0.1,2025-06,101
2550,6781,0.0,0.0,0,10,0.0,2025-06,101
2551,1736,0.0,0.0,0,10,0.0,2025-06,101
2551,3032,0.0,0.0,0,10,0.0,2025-06,101
2551,3045,0.0,0.0,0,10,0.0,2025-06,101
2551,3323,0.0,0.1,1,10,-0.1,2025-06,101
2551,4939,0.0,0.0,0,10,0.0,2025-06,101
2551,5269,0.0,0.1,1,10,-0.1,2025-06,101
2551,6854,0.0,0.0,0,10,0.0,2025-06,101
2551,8409,0.0,0.0,0,10,0.0,2025-06,101
2552,2233,0.0,0.0,0,10,0.0,2025-06,101
2552,2543,0.0,0.0,0,10,0.0,2025-06,101
2552,2880,0.0,0.0,0,9,0.0,2025-06,101
2552,8155,0.0,0.0,0,10,0.0,2025-06,101
2553,3577,1.0,0.0,0,10,1.0,2025-06,101
2553,6103,0.0,0.0,0,10,0.0,2025-06,101
2554,4581,0.0,0.0,0,9,0.0,2025-06,101
2554,5530,0.0,0.0,0,10,0.0,2025-06,101
2555,3227,0.0,0.1,1,10,-0.1,2025-07,101
2555,6104,0.0,0.1,1,10,-0.1,2025-07,101
2555,6136,0.0,0.0,0,10,0.0,2025-07,101
2556,1590,0.0,0.0,0,10,0.0,2025-07,101
2556,6517,0.0,0.0,0,10,0.0,2025-07,101
2556,6697,0.0,0.0,0,10,0.0,2025-07,101
2559,2023,0.0,0.0,0,10,0.0,2025-07,101
2559,4754,0.0,0.0,0,10,0.0,2025-07,101
2559,8033,1.0,0.0,0,10,1.0,2025-07,101
2561,2441,0.0,0.0,0,10,0.0,2025-07,101
2561,2454,0.0,0.2,2,10,-0.2,2025-07,101
2561,2612,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-07,101
2561,3645,0.0,0.0,0,10,0.0,2025-07,101
2561,6121,0.0,0.0,0,10,0.0,2025-07,101
2561,6672,0.0,0.1,1,10,-0.1,2025-07,101
2561,6708,0.0,0.2,2,10,-0.2,2025-07,101
2561,8111,0.0,0.1,1,10,-0.1,2025-07,101
2561,8415,0.0,0.0,0,10,0.0,2025-07,101
2562,3059,0.0,0.1,1,10,-0.1,2025-07,101
2562,3416,0.0,0.1,1,10,-0.1,2025-07,101
2562,4131,0.0,0.1,1,10,-0.1,2025-07,101
2562,4916,1.0,0.1,1,10,0.9,2025-07,101
2562,6203,0.0,0.1,1,10,-0.1,2025-07,101
2562,8299,0.0,0.0,0,10,0.0,2025-07,101
2563,2832,0.0,0.0,0,10,0.0,2025-07,102
